"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"36293756",2022,"Oct","The Protective Role of Resilience in the Development of Social Media Addiction in ","10.3390/ijerph192013178 [doi]; 13178","With the onset of the COVID-19 pandemic, social media became one of the most ","Zmavc, Mark; Sorgo, Andrej; Gabrovec, Branko; Crnkovic, Nusa; Cesar, Katarina; Selak, Spela","National Institute of Public Health, 1000 Ljubljana, Slovenia.; Faculty of Natural Sciences and Mathematics, University of Maribor, 2000 Maribor, ; National Institute of Public Health, 1000 Ljubljana, Slovenia.; National Institute of Public Health, 1000 Ljubljana, Slovenia.; National Institute of Public Health, 1000 Ljubljana, Slovenia.; National Institute of Public Health, 1000 Ljubljana, Slovenia.","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"36275044",2023,NA,"Doomscrolling Scale: its Association with Personality Traits, Psychological ","10.1007/s11482-022-10110-7 [doi]","Doomscrolling is a fairly new concept in mental health research which has ","Satici, Seydi Ahmet; Gocet Tekin, Emine; Deniz, M Engin; Satici, Begum","34220 Istanbul, Turkiye Department of Psychological Counselling, Faculty of ; Sakarya, Turkiye Department of Foreign Languages, Sakarya University. GRID: ; 34220 Istanbul, Turkiye Department of Psychological Counselling, Faculty of ; 34220 Istanbul, Turkiye Department of Psychological Counselling, Faculty of ","eng","Journal Article","Appl Res Qual Life","Conflict of InterestNo conflict of interest exists for this manuscript for any of ","Applied research in quality of life"
"36270141",2022,"Oct","Interpreting the impact of extraversion and neuroticism on social media addiction ","S0001-6918(22)00279-7 [pii]; 10.1016/j.actpsy.2022.103764 [doi]","This study aims to investigate the association between two important personality ","Dilawar, Sana; Liang, Gao; Elahi, Muhammad Zubair; Abbasi, Amir Zaib; Shahani, Riffat; Gonlepa, Miapeh Kous","School of Public Affairs, University of Science and Technology of China, China. ; School of Public Affairs, University of Science and Technology of China, China. ; School of Public Affairs, University of Science and Technology of China, China. ; IRC for Finance and Digital Economy, KFUPM Business School, King Fahd University ; School of Humanities and Social Science, University of Science and Technology of ; School of Public Affairs, University of Science and Technology of China, China; ","eng","Journal Article","Acta Psychol (Amst)","Conflict of interest The authors confirm that there is no conflict of interest ","Acta psychologica"
"36264854",2022,NA,"Social media addiction and emotions during the disaster recovery period-The ","10.1371/journal.pone.0274898 [doi]; e0274898","BACKGROUND: Social media addiction, a recently emerged term in medical science, ","Nur-A Yazdani, Dewan Muhammad; Abir, Tanvir; Qing, Yang; Ahmad, Jamee; Al Mamun, Abdullah; Zainol, Noor Raihani; Kakon, Kaniz; Agho, Kingsley Emwinyore; Wang, Shasha","MONASH Pathway at Universal College Bangladesh, Dhaka, Bangladesh.; Department of Business Administration, Faculty of Business & Entrepreneurship ; UCSI Graduate Business School, UCSI University, Kuala Lumpur, Malaysia.; College of Business Administration-CBA, International University of Business, ; UKM-Graduate School of Business, Universiti Kebangsaan Malaysia, Bangi, Selangor ; Faculty of Entrepreneurship and Business, Universiti Malaysia Kelantan, Kota ; Department of Philosophy, College of Arts and Sciences-CAAS, International ; School of Health Sciences, Western Sydney University, Campbelltown, New South ; African Vision Research Institute, Discipline of Optometry, University of ; Marketing and Public Relations at the QUT Business School, Queensland University ","eng","Journal Article","PLoS One","The authors have declared that no competing interests exist.","PloS one"
"36264162",2022,NA,"[Study of the Background Variables of Depression Among Female University ",NA,"OBJECTIVES: Mental health of university students has become a public health ","Piko, Bettina; Kiss, Hedvig; Ratky, Dora","Szegedi Tudomanyegyetem, Szent-Gyorgyi Albert Orvostudomanyi Kar, ","hun","English Abstract; Journal Article","Psychiatr Hung",NA,"Psychiatria Hungarica : A Magyar Pszichiatriai Tarsasag tudomanyos folyoirata"
"36238695",2022,"Dec","The role of desire thinking in the problematic use of social networking sites ","10.1016/j.abrep.2022.100463 [doi]; 100463","The problematic use of social networking sites (SNS) is associated with several ","Mustoo Baser, Lejla; Poyraz Cokmus, Fikret; Tvrtkovic, Selma; Obuca, Faruk; Unal-Aydin, Pinar; Aydin, Orkun; Spada, Marcantonio M","International University of Sarajevo, Faculty of Arts and Social Sciences, ; Izmir Tinaztepe University, Faculty of Medicine, Department of Psychiatry, Izmir, ; International University of Sarajevo, Faculty of Arts and Social Sciences, ; International University of Sarajevo, Faculty of Arts and Social Sciences, ; International University of Sarajevo, Faculty of Arts and Social Sciences, ; International University of Sarajevo, Faculty of Arts and Social Sciences, ; Division of Psychology, School of Applied Sciences, London South Bank University, ","eng","Journal Article","Addict Behav Rep","The authors declare that they have no known competing financial interests or ","Addictive behaviors reports"
"36231435",2022,"Sep","Associations of Problematic Internet Use, Weight-Related Self-Stigma, and ","10.3390/ijerph191912135 [doi]; 12135","Insufficient physical activity is a common problem for university students ","Liu, Wei; Chen, Jung-Sheng; Gan, Wan Ying; Poon, Wai Chuen; Tung, Serene En Hui; Lee, Ling Jun; Xu, Ping; Chen, I-Hua; Griffiths, Mark D; Lin, Chung-Ying","Chinese Academy of Education Big Data, Qufu Normal University, Qufu 273165, ; Department of Medical Research, E-Da Hospital, Kaohsiung 82445, Taiwan.; Department of Nutrition, Faculty of Medicine and Health Sciences, Universiti ; Sunway University Business School, Sunway University, Petaling Jaya 47500, ; Division of Nutrition and Dietetics, School of Health Sciences, International ; Department of Nutrition, Faculty of Medicine and Health Sciences, Universiti ; Department of Educational Psychology, School of Leisure Sports and Management, ; Chinese Academy of Education Big Data, Qufu Normal University, Qufu 273165, ; International Gaming Research Unit, Psychology Department, Nottingham Trent ; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest. The funders had no role in the ","International journal of environmental research and public health"
"36211711",2022,NA,"Editorial: The impact of online addiction on general health, wellbeing and ","10.3389/fpubh.2022.1018760 [doi]; 1018760",NA,"Floros, Georgios; Mylona, Ioanna","2nd Department of Psychiatry, Aristotle University of Thessaloniki, Thessaloniki, ; Department of Ophthalmology, General Hospital of Katerini, Katerini, Greece.","eng","Editorial","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health"
"36197195",2022,"Sep","Mental problems and risk factors for depression among medical students during the ","10.1097/MD.0000000000030629 [doi]; e30629","Prevalence of depression is high among medical students and several mental ","Pattanaseri, Keerati; Atsariyasing, Wanlop; Pornnoppadol, Chanvit; Sanguanpanich, Naratip; Srifuengfung, Maytinee","Department of Psychiatry, Faculty of Medicine Siriraj Hospital, Mahidol ","eng","Journal Article","Medicine (Baltimore)","The authors declare no conflicts of interest. This research did not receive any ","Medicine"
"36196053",2023,"Jul","Internet addiction is associated with psychological distress in highly ","10.1111/eip.13362 [doi]","BACKGROUND: There is some limited evidence of an association between technology ","Fekih-Romdhane, Feten; Away, Rami; Jahrami, Haitham; Cheour, Majda","Faculty of Medicine of Tunis, Tunis El Manar University, Tunis, Tunisia.; The Tunisian Center of Early Intervention in Psychosis, Department of Psychiatry ; Faculty of Medicine of Tunis, Tunis El Manar University, Tunis, Tunisia.; College of Medicine and Medical Sciences, Arabian Gulf University, Manama, ; Ministry of Health, Manama, Bahrain.; Faculty of Medicine of Tunis, Tunis El Manar University, Tunis, Tunisia.; The Tunisian Center of Early Intervention in Psychosis, Department of Psychiatry ","eng","Journal Article","Early Interv Psychiatry",NA,"Early intervention in psychiatry"
"36148353",2022,NA,"The relationship between the high-risk disordered eating and social network ","10.3389/fpubh.2022.949051 [doi]; 949051","BACKGROUND: Disordered eating behaviors (DEBs) are complex health issues that may ","Raja N, Alotaibi Abdulaziz; Osman, Nermin A; Alqethami, Abdullah Muidh; Abd El-Fatah, Nesrin Kamal","Department of Public Health, Directorate of Health Affairs in Taif, Ministry of ; Department of Biomedical Informatics and Medical Statistics, Medical Research ; Department of Public Health, Directorate of Health Affairs in Taif, Ministry of ; Department of Nutrition, High Institute of Public Health, Alexandria University, ","eng","Journal Article","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health"
"36148123",2022,NA,"The addiction behavior of short-form video app TikTok: The information quality ","10.3389/fpsyg.2022.932805 [doi]; 932805","TikTok has one of the most advanced algorithm systems and is the most addictive ","Qin, Yao; Omar, Bahiyah; Musetti, Alessandro","School of Communication, Universiti Sains Malaysia (USM), George Town, Penang, ; School of Communication, Universiti Sains Malaysia (USM), George Town, Penang, ; Department of Humanities, Social Sciences and Cultural Industries, University of ","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology"
"36126376",2022,"Oct","Evaluation of psychometric properties of the Arabic version of the Internet ","S0001-6918(22)00265-7 [pii]; 10.1016/j.actpsy.2022.103750 [doi]","The internet in modern society has impacted individuals of all ages, especially ","El Abiddine, Fares Zine; Islam, Md Saiful; Lin, Chung-Ying; Berbiche, Djamal; Griffiths, Mark D","Psychological and Educational Research Lab, Department of Psychology, University ; Department of Public Health and Informatics, Jahangirnagar University, Savar, ; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Faculty of Medicine and Health Sciences, Universite de Sherbrooke, Campus de ; International Gaming Research Unit, Psychology Department, Nottingham Trent ","eng","Journal Article","Acta Psychol (Amst)","Declaration of competing interest The authors declare that they have no potential ","Acta psychologica"
"36118286",2022,NA,"Estimation of Behavioral Addiction Prevalence During COVID-19 Pandemic: A ","10.1007/s40429-022-00435-6 [doi]","PURPOSE OF REVIEW: The COVID-19 pandemic changed people's lifestyles and such ","Alimoradi, Zainab; Lotfi, Aida; Lin, Chung-Ying; Griffiths, Mark D; Pakpour, Amir H","Social Determinants of Health Research Center, Research Institute for Prevention ; Social Determinants of Health Research Center, Research Institute for Prevention ; Institute of Allied Health Sciences, National Cheng Kung University Hospital, ; International Gaming Research Unit, Psychology Department, Nottingham Trent ; Social Determinants of Health Research Center, Research Institute for Prevention ; Department of Nursing, School of Health and Welfare, Jonkoping University, ","eng","Journal Article; Review","Curr Addict Rep","Conflict of InterestThe authors declare no competing interests.","Current addiction reports"
"36110283",2022,NA,"The association between parent-child relationship and problematic internet use ","10.3389/fpsyg.2022.885819 [doi]; 885819","As past studies of the association between parent-child relationship and ","Zhu, Yalin; Deng, Linyuan; Wan, Kun","Faculty of Education, Beijing Normal University, Beijing, China.; Nanhai Middle School of Nanshan Experimental Educational Group, Shenzhen, China.; Faculty of Education, Beijing Normal University, Beijing, China.; Faculty of Education, Beijing Normal University, Beijing, China.","eng","Systematic Review","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology"
"36084446",2022,"Sep","Youth screen use in the ABCD(R) study.","S1878-9293(22)00093-7 [pii]; 10.1016/j.dcn.2022.101150 [doi]; 101150","Adolescent screen usage is ubiquitous and influences development and behavior. ","Bagot, K S; Tomko, R L; Marshall, A T; Hermann, J; Cummins, K; Ksinan, A; Kakalis, M; Breslin, F; Lisdahl, K M; Mason, M; Redhead, J N; Squeglia, L M; Thompson, W K; Wade, T; Tapert, S F; Fuemmeler, B F; Baker, F C","Department of Psychiatry, Icahn School of Medicine at Mount Sinai, New York, NY, ; Department of Psychiatry and Behavioral Sciences, Medical University of South ; Department of Pediatrics, Children's Hospital Los Angeles, Los Angeles, CA, USA.; Department of Psychiatry, Icahn School of Medicine at Mount Sinai, New York, NY, ; Department of Public Health, California State University, Fullerton, CA, USA.; RECETOX, Masaryk University, Brno, Czechia.; Icahn School of Medicine at Mount Sinai, New York, NY, USA.; Laureate Institute for Brain Research, Tulsa, Oklahoma, USA.; Department of Psychology, University of Wisconsin-Milwaukee, Milwaukee, WI, USA.; Center for Behavioral Health Research, University of Tennessee, Knoxville, TN, ; Department of Psychiatry and Behavioral Sciences, Medical University of South ; Department of Psychiatry and Behavioral Sciences, Medical University of South ; Department of Family Medicine and Public Health, University of California, La ; Department of Psychiatry, University of California, La Jolla, San Diego, CA, USA.; Department of Psychiatry, University of California, La Jolla, San Diego, CA, USA.; Department of Health Behavior and Policy, Virginia Commonwealth University, ; Center for Health Sciences, SRI International, Menlo Park, CA, USA.","eng","Journal Article","Dev Cogn Neurosci","Declaration of Competing Interest The authors declare the following financial ","Developmental cognitive neuroscience"
"36078687",2022,"Sep","Peer Victimization and Adolescent Mobile Social Addiction: Mediation of Social ","10.3390/ijerph191710978 [doi]; 10978","Social media addiction has become one of the typical problem behaviors during ","Tu, Wei; Jiang, Hui; Liu, Qingqi","Mental Health Education Center for College Students, Department of Student ; College of Education for the Future, Beijing Normal University, Zhuhai 519087, ; College of Education for the Future, Beijing Normal University, Zhuhai 519087, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declared no potential conflict of interest with respect to the ","International journal of environmental research and public health"
"36072384",2022,NA,"Validation of the Social Media Disorder Scale using network analysis in a large ","10.3389/fpubh.2022.907522 [doi]; 907522","BACKGROUND: The importance of studying the excessive use of social media in ","Sablaturova, Nika; Recka, Karel; Blinka, Lukas","Faculty of Social Studies, Masaryk University, Brno, Czechia.; Faculty of Social Studies, Masaryk University, Brno, Czechia.; Faculty of Social Studies, Masaryk University, Brno, Czechia.","eng","Journal Article; Research Support, Non-U.S. Gov't","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health"
"36055740",2022,"Sep","Technological Addictions.","S0193-953X(22)00032-6 [pii]; 10.1016/j.psc.2022.04.007 [doi]","Modern technology rewards constant engagement and discourages sparing use, ","Sherer, James; Levounis, Petros","New York University Grossman School of Medicine, 462 1st Avenue, #NB20N11, New ; Rutgers New Jersey Medical School, 357 West 29th Street, #3A, New York, NY 10001, ","eng","Journal Article; Review","Psychiatr Clin North Am",NA,"The Psychiatric clinics of North America"
"36011810",2022,"Aug","The Mediating Role of Loneliness and the Moderating Role of Gender between Peer ","10.3390/ijerph191610176 [doi]; 10176","Mobile social media addiction has been a pressing issue in adolescents. The ","Xu, Xiao-Pan; Liu, Qing-Qi; Li, Zhen-Hua; Yang, Wen-Xian","Institute for Public Policy and Social Management Innovation, College of ; School of Sociology, Central China Normal University, Wuhan 430079, China.; College of Education for the Future, Beijing Normal University, Zhuhai 519087, ; School of Education, Guangzhou University, Guangzhou 510006, China.; School of Education, Guangzhou University, Guangzhou 510006, China.; Center of Mental Health Education and Counseling, Lanzhou University, Lanzhou ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declared no potential conflict of interest with respect to the ","International journal of environmental research and public health"
"36011592",2022,"Aug","The Association between Appetitive Aggression and Social Media Addiction Mediated ","10.3390/ijerph19169956 [doi]; 9956","Appetitive aggression, i.e., the motivation to obtain rewards through aggressive ","Wong, Natalie; Yanagida, Takuya; Spiel, Christiane; Graf, Daniel","Department of Educational Psychology, The Chinese University of Hong Kong, Hong ; Department for Psychology of Development and Education, Faculty of Psychology, ; Department for Psychology of Development and Education, Faculty of Psychology, ; Department for Psychology of Development and Education, Faculty of Psychology, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest. The funders had no role in the ","International journal of environmental research and public health"
"36011105",2022,"Aug","Internet-Related Instruments (Bergen Social Media Addiction Scale, Smartphone ","10.3390/healthcare10081448 [doi]; 1448","The present study evaluated the psychometric properties of four instruments ","Tung, Serene En Hui; Gan, Wan Ying; Chen, Jung-Sheng; Ruckwongpatr, Kamolthip; Pramukti, Iqbal; Nadhiroh, Siti R; Chang, Yen-Ling; Lin, Chien-Chin; Pakpour, Amir H; Lin, Chung-Ying; Griffiths, Mark D","Division of Nutrition and Dietetics, School of Health Sciences, International ; Department of Nutrition, Faculty of Medicine and Health Sciences, Universiti ; Department of Medical Research, E-Da Hospital, Kaohsiung 82445, Taiwan.; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Department of Community Health Nursing, Faculty of Nursing, Universitas ; Department of Nutrition, Faculty of Public Health, Universitas Airlangga, ; Department of Family Medicine, Cardinal Tien Hospital, New Taipei 23148, Taiwan.; Department of Laboratory Medicine, National Taiwan University Hospital, Taipei ; Division of Hematology and Internal Medicine, National Taiwan University ; Graduate Institute of Clinical Medicine, National Taiwan University, Taipei ; Department of Nursing, School of Health and Welfare, Jonkoping University, SE-551 ; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Biostatistics Consulting Center, National Cheng Kung University Hospital, College ; Department of Occupational Therapy, College of Medicine, National Cheng Kung ; Department of Public Health, College of Medicine, National Cheng Kung University, ; International Gaming Research Unit, Psychology Department, Nottingham Trent ","eng","Journal Article","Healthcare (Basel)","The authors declare no conflict of interest.","Healthcare (Basel, Switzerland)"
"36004826",2022,"Jul","Body Image Concerns: The Impact of Digital Technologies and Psychopathological ","10.3390/bs12080255 [doi]; 255","BACKGROUND AND OBJECTIVES: Previous research on associations between Body Image ","Mesce, Martina; Cerniglia, Luca; Cimino, Silvia","Department of Dynamic, Clinical and Health Psychology, University of Rome, ; Faculty of Psychology, International Telematic University Uninettuno, 00186 Rome, ; Department of Dynamic, Clinical and Health Psychology, University of Rome, ","eng","Journal Article","Behav Sci (Basel)","The authors declare no conflict of interest.","Behavioral sciences (Basel, Switzerland)"
"35993372",2022,"Aug","Oversharing on Social Media: Anxiety, Attention-Seeking, and Social Media ","10.1177/00332941221122861 [doi]","Oversharing on social media by adolescents is a considerable problem in the ","Shabahang, Reza; Shim, Hyejin; Aruguete, Mara S; Zsila, Agnes","48425University of Tehran, Tehran, Iran.; 14716University of Missouri, Columbia, MO, USA.; Lincoln University, Jefferson City, MO, USA.; Institute of Psychology, 72385Pazmany Peter Catholic University, Budapest, ","eng","Journal Article","Psychol Rep",NA,"Psychological reports"
"35992212",2022,"Dec","Mediated effects of insomnia in the association between problematic social media ","10.1016/j.sleepe.2022.100030 [doi]","Recently, the use of social media has penetrated many aspects of our daily lives. ","Abiddine, Fares Zine El; Aljaberi, Musheer A; Gadelrab, Hesham F; Lin, Chung-Ying; Muhammed, Auwalu","Lab: Psychological and Educational Research, University of Djillali Liabes Sidi ; Faculty of Medicine and Health Sciences, Taiz University, Taiz, Yemen.; Department of Psychology, Faculty of Social Sciences, Kuwait University, Kuwait.; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Department of Nursing Sciences, College of Health Sciences, Usmanu Danfodiyo ","eng","Journal Article","Sleep Epidemiol","The authors declare that they have no known competing financial interests or ","Sleep epidemiology"
"35967489",2022,"Aug","A mixed-methods study of problematic social media use, attention dysregulation, ","10.1007/s12144-022-03472-6 [doi]","Problematic social media use (PSMU) refers to excessive uncontrolled use of ","Arness, David Caelum; Ollis, Theodora","School of Psychology, Western Sydney University, Sydney, NSW Australia. GRID: ; School of Psychology, Western Sydney University, Sydney, NSW Australia. GRID: ","eng","Journal Article","Curr Psychol",NA,"Current psychology (New Brunswick, N.J.)"
"35946067",2022,"Aug","Effects of sleep quality on the association between problematic internet use and ","10.1192/bjo.2022.557 [doi]; e155","BACKGROUND: Problematic internet use, especially in people with substance use ","Saffari, Mohsen; Chen, Hsin-Pao; Chang, Ching-Wen; Fan, Chia-Wei; Huang, Shih-Wei; Chen, Jung-Sheng; Chang, Kun-Chia; Lin, Chung-Ying","Health Research Center, Lifestyle Institute, Baqiyatallah University of Medical ; Division of Colon and Rectal Surgery, Department of Surgery, E-Da Hospital, ; Graduate Institute of Social Work, National Taiwan Normal University, Taipei, ; Department of Occupational Therapy, AdventHealth University, Florida, USA.; Institute of Environmental Toxin and Emerging Contaminant, Cheng Shiu University, ; Department of Medical Research, E-Da Hospital, Kaohsiung, Taiwan.; Department of General Psychiatry, Jianan Psychiatric Center, Ministry of Health ; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ","eng","Journal Article","BJPsych Open",NA,"BJPsych open"
"35935433",2022,NA,"Editorial: Excessive and problematic smartphone usage.","10.3389/fpsyt.2022.972613 [doi]; 972613",NA,"Weinstein, Aviv; Siste, Kristiana","Department of Psychology and Behavioral Science, The Isadore and Ruth Kastin ; Department of Psychiatry, Faculty of Medicine, Universitas Indonesia, Depok, ","eng","Editorial","Front Psychiatry",NA,"Frontiers in psychiatry"
"35932172",2022,"Nov","The use of social media among high school students and its relationship with the ","10.1111/jcap.12388 [doi]","BACKGROUND: Physical, psychological, and social impairments are becoming more ","Kitis, Yeter; Dagci, Busra; Kose, Neslihan; Genis, Cigdem","Department of Public Health Nursing, Faculty of Health Sciences, Gazi University, ; Department of Public Health Nursing, Faculty of Health Sciences, Bandirma Onyedi ; Department of Public Health Nursing, Faculty of Health Sciences, Gazi University, ; Kocaeli Provincial Health Directorate, Kocaeli, Turkey.","eng","Journal Article","J Child Adolesc Psychiatr Nurs",NA,"Journal of child and adolescent psychiatric nursing : official publication of the "
"35901990",2022,"Oct","Demographic characteristics, family environment and psychosocial factors ","S0165-0327(22)00821-7 [pii]; 10.1016/j.jad.2022.07.053 [doi]","BACKGROUND: Internet addiction of adolescents has aroused social concern ","Zhang, Wanling; Pu, Jianlin; He, Ruini; Yu, Minglan; Xu, Liling; He, Xiumei; Chen, Ziwen; Gan, Zhiqin; Liu, Kezhi; Tan, Youguo; Xiang, Bo","Department of Psychiatry, Affliated Hospital of Southwest Medical University, ; Department of Psychiatry, Affliated Hospital of Southwest Medical University, ; Zigong Mental Health Center, Zigong, Sichuan Province, China.; Medical Laboratory Center, Affliated Hospital of Southwest Medical University, ; Zigong Mental Health Center, Zigong, Sichuan Province, China.; Zigong Mental Health Center, Zigong, Sichuan Province, China.; Zigong Mental Health Center, Zigong, Sichuan Province, China.; Zigong Mental Health Center, Zigong, Sichuan Province, China.; Department of Psychiatry, Affliated Hospital of Southwest Medical University, ; Zigong Mental Health Center, Zigong, Sichuan Province, China; Mental Health ; Department of Psychiatry, Affliated Hospital of Southwest Medical University, ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Affect Disord",NA,"Journal of affective disorders"
"35895610",2022,"Jul","Think-aloud analysis of commonly used screening instruments for Internet use ","10.1556/2006.2022.00034 [doi]","BACKGROUND: Despite the constant publication of new screening instruments for ","Schmidt, Hannah; Brandt, Dominique; Bischof, Anja; Heidbrink, Silja; Bischof, Gallus; Borgwardt, Stefan; Rumpf, Hans-Jurgen","1 Department of Psychiatry and Psychotherapy, University of Lubeck, Translational ; 2 Department of Pediatric and Adolescent Medicine, University of Lubeck, Lubeck, ; 1 Department of Psychiatry and Psychotherapy, University of Lubeck, Translational ; 1 Department of Psychiatry and Psychotherapy, University of Lubeck, Translational ; 1 Department of Psychiatry and Psychotherapy, University of Lubeck, Translational ; 1 Department of Psychiatry and Psychotherapy, University of Lubeck, Translational ; 1 Department of Psychiatry and Psychotherapy, University of Lubeck, Translational ; 1 Department of Psychiatry and Psychotherapy, University of Lubeck, Translational ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"35895606",2022,"Jul","Social comparisons: A potential mechanism linking problematic social media use ","10.1556/2006.2022.00023 [doi]","BACKGROUND AND AIMS: The majority of Australians are regular users of social ","Samra, Adele; Warburton, Wayne A; Collins, Andrew M","Macquarie University, Australia.; Macquarie University, Australia.; Macquarie University, Australia.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"35886264",2022,"Jul","Life Satisfaction and Instagram Addiction among University Students during the ","10.3390/ijerph19148414 [doi]; 8414","BACKGROUND: Social isolation during the lockdown, and the greater use of online ","Rogowska, Aleksandra M; Libera, Patrycja","Institute of Psychology, University of Opole, 45-052 Opole, Poland.; Institute of Psychology, University of Opole, 45-052 Opole, Poland.","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"35874067",2022,"Jul","Psychometric assessment of the Bangla version of the Bergen Social Media ","10.1016/j.heliyon.2022.e09929 [doi]; e09929","Recently, researchers have raised their concern about problematic engagement in ","Naher, Lutfun; Hiramoni, Fatema Akhter; Alam, Najifa; Ahmed, Oli","Department of Psychology, University of Chittagong, Chattogram 4331, Bangladesh.; Department of Economics, University of Chittagong, Chattogram 4331, Bangladesh.; Department of Psychology, University of Chittagong, Chattogram 4331, Bangladesh.; Department of Psychology, University of Chittagong, Chattogram 4331, Bangladesh.","eng","Journal Article","Heliyon","The authors declare no conflict of interest.","Heliyon"
"35870439",2022,"Jul","A three-wave panel study on longitudinal relations between problematic social ","S0306-4603(22)00196-4 [pii]; 10.1016/j.addbeh.2022.107430 [doi]","BACKGROUND: It still remains unclear whether problematic social media use (PSMU) ","Di Blasi, Maria; Salerno, Laura; Albano, Gaia; Caci, Barbara; Esposito, Giovanna; Salcuni, Silvia; Gelo, Omar Carlo Gioacchino; Mazzeschi, Claudia; Merenda, Aluette; Giordano, Cecilia; Lo Coco, Gianluca","Department of Psychology, Educational Science and Human Movement, University of ; Department of Psychology, Educational Science and Human Movement, University of ; Department of Psychology, Educational Science and Human Movement, University of ; Department of Psychology, Educational Science and Human Movement, University of ; Department of Humanities, University of Napoli Federico II, Via Porta di Massa, ; Department of Developmental and Social Psychology, University of Padova, Via ; Department of History, Society and Human Studies, Studium 2000- University of ; Department of Philosophy, Social & Human Sciences and Education, University of ; Department of Psychology, Educational Science and Human Movement, University of ; Department of Psychology, Educational Science and Human Movement, University of ; Department of Psychology, Educational Science and Human Movement, University of ","eng","Journal Article","Addict Behav","The authors declare that they have no known competing financial interests or ","Addictive behaviors"
"35865241",2022,NA,"Social Media Disorder, Mental Health, and Validation of the Chinese Version of ","10.3389/fpubh.2022.942720 [doi]; 942720","OBJECTIVE: With the widespread use of social media, excessive use of social media ","Lei, Hui; Huang, Yaqing; Chai, Ya; Zhang, Xiaocui","College of Education, Hunan Agricultural University, Changsha, China.; College of Education, Hunan Agricultural University, Changsha, China.; Center for Magnetic Resonance Imaging Research and Key Laboratory of Applied ; Medical Psychological Center, The Second Xiangya Hospital, Central South ; Medical Psychological Institute of Central South University, Changsha, China.; National Clinical Research Center for Mental Disorders, Changsha, China.","eng","Journal Article; Research Support, Non-U.S. Gov't","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health"
"35855504",2022,"Sep","Internet use and internet-based addictive behaviours during coronavirus pandemic.","10.1097/YCO.0000000000000804 [doi]","PURPOSE OF REVIEW: The COVID-19 outbreak profoundly influenced human lives on ","Kovacic Petrovic, Zrnka; Peraica, Tina; Kozaric-Kovacic, Dragica; Palavra, Irena Rojnic","Department of Psychiatry and Psychological Medicine, University of Zagreb School ; Department of Addiction, University Hospital Vrapce.; Department of Psychiatry, Referral Centre for Stress-Related Disorders of the ; Department of Forensic Sciences, University of Split, Split.; Department of Forensic Sciences, University of Split, Split.; University Psychiatric Hospital 'Sveti Ivan', Zagreb, Croatia.","eng","Journal Article; Review","Curr Opin Psychiatry",NA,"Current opinion in psychiatry"
"35849511",2022,"Nov","Relationships Among Depression, Online Self-Disclosure, Social Media Addiction, ","10.1097/NMD.0000000000001563 [doi]","In the digital age, besides the well-known contributors to depression, more ","Piko, Bettina F; Kiss, Hedvig; Ratky, Dora; Fitzpatrick, Kevin M","Department of Behavioral Sciences, University of Szeged, Szeged, Hungary.; Department of Behavioral Sciences, University of Szeged, Szeged, Hungary.; Department of Behavioral Sciences, University of Szeged, Szeged, Hungary.; Department of Sociology and Criminology, University of Arkansas, Fayetteville, ","eng","Journal Article","J Nerv Ment Dis",NA,"The Journal of nervous and mental disease"
