"Title","PMID"
"Effects of a group activity-based motivational enhancement therapy program on social media addictive behaviors among junior high school students in Thailand: a cluster randomized trial.","30214329"
"A multidimensional construct of helicopter parenting and college students' game and social media addictive behaviors: A cross-cultural study in South Korea and China.","36938126"
"The relationship between the high-risk disordered eating and social network navigation among Saudi college females during the COVID pandemic.","36148353"
"Associations between adverse childhood experiences and early adolescent problematic screen use in the United States.","37349707"
"The association between parent-child relationship and problematic internet use among English- and Chinese-language studies: A meta-analysis.","36110283"
"Digital Overuse and Addictive Traits and Their Relationship With Mental Well-Being and Socio-Demographic Factors: A National Population Survey for Wales.","34222161"
"Temporal associations between physical activity and three types of problematic use of the internet: A six-month longitudinal study.","36427199"
"The association of care burden with motivation of vaccine acceptance among caregivers of stroke patients during the COVID-19 pandemic: mediating roles of problematic social media use, worry, and fear.","37183253"
"Problematic Gaming in Malaysian University Students: Translation and Psychometric Evaluation of the Malay Language Versions of Gaming Disorder Test and Gaming Disorder Scale for Young Adults.","37365830"
"Psychometric properties and development of the Chinese versions of Gaming Disorder Test (GDT) and Gaming Disorder Scale for Adolescents (GADIS-A).","37285663"
