"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"26774279",2016,"May","Compulsivity in obsessive-compulsive disorder and addictions.","S0924-977X(15)00386-7 [pii]; 10.1016/j.euroneuro.2015.12.003 [doi]","Compulsive behaviors are driven by repetitive urges and typically involve the ","Figee, Martijn; Pattij, Tommy; Willuhn, Ingo; Luigjes, Judy; van den Brink, Wim; Goudriaan, Anneke; Potenza, Marc N; Robbins, Trevor W; Denys, Damiaan","Academic Medical Center, Department of Psychiatry, Amsterdam, The Netherlands.; Neuroscience Campus Amsterdam, Department of Anatomy and Neurosciences, VU ; Academic Medical Center, Department of Psychiatry, Amsterdam, The Netherlands; ; Academic Medical Center, Department of Psychiatry, Amsterdam, The Netherlands.; Academic Medical Center, Department of Psychiatry, Amsterdam, The Netherlands; ; Academic Medical Center, Department of Psychiatry, Amsterdam, The Netherlands; ; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, ; Department of Psychology and Behavioural and Clinical Neuroscience Institute, ; Academic Medical Center, Department of Psychiatry, Amsterdam, The Netherlands; ","eng","Comparative Study; Journal Article; Review","Eur Neuropsychopharmacol",NA,"European neuropsychopharmacology : the journal of the European College of "
"26585600",2016,"May","Behavioural addiction-A rising tide?","S0924-977X(15)00266-7 [pii]; 10.1016/j.euroneuro.2015.08.013 [doi]","The term 'addiction' was traditionally used in relation to centrally active ","Chamberlain, Samuel R; Lochner, Christine; Stein, Dan J; Goudriaan, Anna E; van Holst, Ruth Janke; Zohar, Joseph; Grant, Jon E","Department of Psychiatry, University of Cambridge, UK; Cambridge and Peterborough ; MRC Unit on Anxiety and Stress Disorders, Department of Psychiatry, Stellenbosch ; MRC Unit on Anxiety and Stress Disorders, Department of Psychiatry and Mental ; Amsterdam Institute for Addiction Research, Academic Medical Center, University ; Amsterdam Institute for Addiction Research, Academic Medical Center, University ; Division of Psychiatry, Chaim Sheba Medical Center, Ramat Gan, Israel.; Department of Psychiatry and Behavioral Neuroscience, University of Chicago, ","eng","Journal Article; Review","Eur Neuropsychopharmacol",NA,"European neuropsychopharmacology : the journal of the European College of "
"25957927",2015,"Aug","Clinical trials of N-acetylcysteine in psychiatry and neurology: A systematic ","S0149-7634(15)00119-0 [pii]; 10.1016/j.neubiorev.2015.04.015 [doi]","N-acetylcysteine (NAC) is recognized for its role in acetaminophen overdose and ","Deepmala; Slattery, John; Kumar, Nihit; Delhey, Leanna; Berk, Michael; Dean, Olivia; Spielholz, Charles; Frye, Richard","Arkansas Children's Hospital, Little Rock, AR, United States; Department of ; Arkansas Children's Hospital, Little Rock, AR, United States; Department of ; Arkansas Children's Hospital, Little Rock, AR, United States; Department of ; Arkansas Children's Hospital, Little Rock, AR, United States; Department of ; Florey Institute of Neuroscience and Mental Health, Department of Psychiatry, and ; Florey Institute of Neuroscience and Mental Health, Department of Psychiatry, and ; BioAdvantex Pharma Inc., MaRS Discovery District, Toronto, ON, Canada.; Arkansas Children's Hospital, Little Rock, AR, United States; Department of ","eng","Journal Article; Review; Systematic Review","Neurosci Biobehav Rev",NA,"Neuroscience and biobehavioral reviews"
"25660732",2015,"Mar","The relationship of DSM-IV pathological gambling to compulsive buying and other ","S0165-1781(15)00025-6 [pii]; 10.1016/j.psychres.2014.12.061 [doi]","This study investigates the possible relationship between pathological gambling ","Black, Donald W; Coryell, William; Crowe, Raymond; Shaw, Martha; McCormick, Brett; Allen, Jeff","Department of Psychiatry, University of Iowa Roy J. and Lucille A. Carver College ; Department of Psychiatry, University of Iowa Roy J. and Lucille A. Carver College ; Department of Psychiatry, University of Iowa Roy J. and Lucille A. Carver College ; Department of Psychiatry, University of Iowa Roy J. and Lucille A. Carver College ; Department of Psychiatry, University of Iowa Roy J. and Lucille A. Carver College ; Department of Psychiatry, University of Iowa Roy J. and Lucille A. Carver College ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","Psychiatry Res","Drs. Crowe, Coryell, and Allen, Mr. McCormick, and Ms. Shaw report no conflicts.","Psychiatry research"
"25215223",2014,"Jun","Body esteem in adolescent hair pullers.","10.1556/JBA.3.2014.010 [doi]","BACKGROUND AND AIMS: Trichotillomania (TTM) often first presents in adolescence, ","Altenburger, Erin M; Tung, Esther S; Keuthen, Nancy J","The Ohio State University, Columbus, OH, USA.; Massachusetts General Hospital/Harvard Medical School, Boston, MA, USA.; Massachusetts General Hospital/Harvard Medical School, Boston, MA, USA.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"25215200",2013,"Dec","The overlap between binge eating disorder and substance use disorders: Diagnosis ","10.1556/JBA.2.2013.015 [doi]","BACKGROUND AND AIMS: Binge eating disorder (BED) is a relatively common ","Schreiber, Liana R N; Odlaug, Brian L; Grant, Jon E",NA,"eng","Journal Article; Review","J Behav Addict","Conflicts of interest: Ms. Schreiber receives salary support from Roche/Genentech ","Journal of behavioral addictions"
"24778542",2013,"Oct","Managing a case of trichotillomania with trichobezoar.","10.4103/0974-7753.130426 [doi]",NA,"Sachdeva, Ankur","Department of Psychiatry and Drug De-addiction, PGIMER Dr. Ram Manohar Lohia ","eng","Journal Article","Int J Trichology",NA,"International journal of trichology"
"24145220",2014,"Feb","The opiate antagonist, naltrexone, in the treatment of trichotillomania: results ","10.1097/JCP.0000000000000037 [doi]","Trichotillomania (TTM) is characterized by repetitive hair pulling resulting in ","Grant, Jon E; Odlaug, Brian L; Schreiber, Liana R N; Kim, Suck Won","From the *Department of Psychiatry and Behavioral Neuroscience, University of ","eng","Journal Article; Randomized Controlled Trial","J Clin Psychopharmacol",NA,"Journal of clinical psychopharmacology"
"23777938",2013,"Sep","Disordered reward processing and functional connectivity in trichotillomania: a ","S0022-3956(13)00154-4 [pii]; 10.1016/j.jpsychires.2013.05.014 [doi]","BACKGROUND: The neurobiology of Trichotillomania is poorly understood, although ","White, Matthew P; Shirer, William R; Molfino, Maria J; Tenison, Caitlin; Damoiseaux, Jessica S; Greicius, Michael D","Department of Psychiatry and Behavioral Sciences, Stanford University School of ","eng","Journal Article; Research Support, N.I.H., Extramural","J Psychiatr Res",NA,"Journal of psychiatric research"
"26165931",2013,"Jun","Impulse control disorders in non-treatment seeking hair pullers.","10.1556/JBA.2.2013.2.7 [doi]","Background and aims Hair pulling is a common body focused repetitive behavior. ","Schreiber, Liana R N; Lust, Katherine; Odlaug, Brian; Derbyshire, Katherine L; Grant, Jon",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"23300105",2013,"Jan","[Gambling brain].",NA,"Pathological gambling (PG) is a chronic mental disorder, and patients cannot stop ","Tsurumi, Kosuke; Takahashi, Hidehiko","Department of Psychiatry, Graduate School of Medicine Kyoto University, Japan.","jpn","English Abstract; Journal Article; Review","Brain Nerve",NA,"Brain and nerve = Shinkei kenkyu no shinpo"
"26165460",2012,"Sep","DBT-enhanced cognitive-behavioral treatment for trichotillomania: A randomized ","10.1556/JBA.1.2012.003 [doi]","Background and aims Limited treatment options are available for trichotillomania ","Keuthen, Nancy J; Rothbaum, Barbara O; Fama, Jeanne; Altenburger, Erin; Falkenstein, Martha J; Sprich, Susan E; Kearns, Megan; Meunier, Suzanne; Jenike, Michael A; Welch, Stacy S",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"22693797",2012,"Feb","Tricotillomania: pathopsychology theories and treatment possibilities.",NA,"The phenomenon of hair pulling has been recognized for centuries, yet the true ","Shoenfeld, Netta; Rosenberg, Oded; Kotler, Moshe; Dannon, Pinhas N","Beer Yaakov Mental Health Hospital, Beer Yaakov, Israel.","eng","Journal Article; Review","Isr Med Assoc J",NA,"The Israel Medical Association journal : IMAJ"
"22489545",2012,"May","Association between problematic Internet use and impulse control disorders among ","10.1089/cyber.2011.0548 [doi]","Previous studies have examined the relationship between problematic Internet use ","Mazhari, Shahrzad","Neuroscience Research Centre, Kerman University of Medical Sciences, Jahad ","eng","Journal Article; Research Support, Non-U.S. Gov't","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking"
"21049760",2010,"Jul","Trichotillomania: an important psychocutaneous disorder.",NA,"Trichotillomania (TTM) is a type of alopecia due to a psychocutaneous disorder, a ","Witkowski, Alexander M; Schwartz, Robert A; Janniger, Camila K","Jagiellonian University Medical College, Krakow, Poland.","eng","Journal Article","Cutis",NA,"Cutis"
"19940844",2010,"Feb","Probing compulsive and impulsive behaviors, from animal models to endophenotypes: ","10.1038/npp.2009.185 [doi]","Failures in cortical control of fronto-striatal neural circuits may underpin ","Fineberg, Naomi A; Potenza, Marc N; Chamberlain, Samuel R; Berlin, Heather A; Menzies, Lara; Bechara, Antoine; Sahakian, Barbara J; Robbins, Trevor W; Bullmore, Edward T; Hollander, Eric","Department of Psychiatry, National OCDs Specialist Centre, Hertfordshire ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Review","Neuropsychopharmacology",NA,"Neuropsychopharmacology : official publication of the American College of "
"19811839",2009,"Nov","Cross-cutting issues and future directions for the OCD spectrum.","10.1016/j.psychres.2008.07.015 [doi]","The research planning agenda for DSM-V examined possible similarities in ","Hollander, Eric; Kim, Suah; Braun, Ashley; Simeon, Daphne; Zohar, Joseph","Department Psychiatry, Child Psychiatry Annex, Montefiore Medical Center, ","eng","Introductory Journal Article","Psychiatry Res",NA,"Psychiatry research"
"19351573",2009,"May","A typology of heroin-dependent patients based on their history of self-injurious ","10.1016/j.psychres.2008.01.004 [doi]","Self-injurious behaviours (SIB) can provide useful criteria for subtyping ","Perez de los Cobos, Jose; Trujols, Joan; Ribalta, Elisa; Pinet, Cristina","Unitat de Conductes Addictives, Servei de Psiquiatria, Hospital de la Santa Creu ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","Psychiatry Res",NA,"Psychiatry research"
"19213199",2008,"Oct","[Trichotillomania and comorbidity--lamotrigine in a new perspective].",NA,"Trichotillomania an impulse disorder that causes people to pull out the hair) is ","Moretti, Magdolna","Pszichiatriai maganrendeles, Eger. moretti@vipmail.hu","hun","Case Reports; Journal Article; Review","Neuropsychopharmacol Hung",NA,"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet "
"18996299",2008,"Dec","Classifying hypersexual disorders: compulsive, impulsive, and addictive models.","10.1016/j.psc.2008.06.007 [doi]","In closing, we argue for two conclusions. First, there are advantages to using ","Stein, Dan J","University of Cape Town, Private Bag X3, Rondebosch 7701, Cape Town, South ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychiatr Clin North Am",NA,"The Psychiatric clinics of North America"
"18609413",2009,NA,"Volitional disorders: a proposal for DSM-V.","10.1080/15622970701858771 [doi]","In the DSM-IV-TR, specific impulse control disorders not elsewhere classified ","Fontenelle, Leonardo F; Mendlowicz, Mauro V; Versiani, Marcio","Anxiety and Depression Research Program, Institute of Psychiatry, Universidade ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","World J Biol Psychiatry",NA,"The world journal of biological psychiatry : the official journal of the World "
"17803171",2007,"Jul","[Internet addiction].",NA,"The Internet provides inexpensive, interesting and comfortable recreation, but ","Dannon, Pinhas Nadim; Iancu, Iulian","Rehovot Mental Health Center, Psychiatry B. Department, Beer Yaakov Mental Health ","heb","English Abstract; Journal Article; Review","Harefuah",NA,"Harefuah"
"17719013",2008,"Jan","The neurobiology and genetics of impulse control disorders: relationships to drug ",NA,"Impulse control disorders (ICDs), including pathological gambling, ","Brewer, Judson A; Potenza, Marc N","Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA.","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Review","Biochem Pharmacol",NA,"Biochemical pharmacology"
"17454177",2007,"Mar-Apr","Addicted to hair pulling? How an alternate model of trichotillomania may improve ",NA,NA,"Grant, Jon E; Odlaug, Brian L; Potenza, Marc N","Psychiatry Department, University of Minnesota Medical School, Minneapolis, MN ","eng","Case Reports; Journal Article; Review","Harv Rev Psychiatry",NA,"Harvard review of psychiatry"
"17075554",2006,"Nov","An A-B-C model of habit disorders: hair-pulling, skin-picking, and other ",NA,"Severe hair-pulling is characteristic of trichotillomania, an impulse control ","Stein, Dan J; Chamberlain, Samuel R; Fineberg, Naomi","Department of Mental Health and Psychiatry, University of Cape Town, South ","eng","Case Reports; Journal Article; Research Support, Non-U.S. Gov't; Review","CNS Spectr",NA,"CNS spectrums"
"16960655",2006,"Dec","Epidemiologic and clinical updates on impulse control disorders: a critical ",NA,"The article reviews the current knowledge about the impulse control disorders ","Dell'Osso, Bernardo; Altamura, A Carlo; Allen, Andrea; Marazziti, Donatella; Hollander, Eric","Compulsive, Impulsive and Anxiety Disorders Program, Department of Psychiatry, ","eng","Journal Article; Review","Eur Arch Psychiatry Clin Neurosci",NA,"European archives of psychiatry and clinical neuroscience"
"24941141",2006,NA,"Study of impulse control disorders among women presenting nicotine dependence.","10.1080/13651500600650000 [doi]","Objective. Impulse control disorders (ICDs) include intermittent explosive ","Lejoyeux, Michel; Kerner, Laurent; Thauvin, Isabelle; Loi, Sabrina","Department of Psychiatry, Groupe Hospitalier Bichat-Claude Bernard (AP-HP) and ","eng","Journal Article","Int J Psychiatry Clin Pract",NA,"International journal of psychiatry in clinical practice"
"15679755",2005,"Feb","Cocaine-induced trichotillomania.",NA,NA,"George, Sanju; Moselhy, Hamdy","Sandwell Outreach Team, Oldbury, West Midlands, UK. sanju.george@talk21.com","eng","Case Reports; Journal Article","Addiction",NA,"Addiction (Abingdon, England)"
"14625876",2003,NA,"Obsessive-compulsive spectrum conditions in obsessive-compulsive disorder and ",NA,"In light of current interest in an obsessive-compulsive spectrum of disorders, ","Richter, Margaret A; Summerfeldt, Laura J; Antony, Martin M; Swinson, Richard P","Anxiety Disorders Clinic, Centre for Addiction and Mental Health, Clarke ","eng","Journal Article; Research Support, Non-U.S. Gov't","Depress Anxiety",NA,"Depression and anxiety"
"21407856",2001,"Jul","Impulse control disorders : nosology and concept.",NA,"Impulse control disoders have long been recognized. Although included in ","Changulani, M; Avasthi, A","MUKESH CHANGULANI, MD., Senior Resident, Department of Psychiatry, Postgraduate ","eng","Journal Article","Indian J Psychiatry",NA,"Indian journal of psychiatry"
"11011830",2000,"Sep-Oct","Psychosocial issues for women with trichotillomania.",NA,"Trichotillomania, the compulsive urge to pull out one's hair, is a poorly studied ","Casati, J; Toner, B B; Yu, B","Centre for Addiction and Mental Health, Department of Psychiatry, University of ","eng","Case Reports; Journal Article","Compr Psychiatry",NA,"Comprehensive psychiatry"
"10888030",2000,NA,"Impulsivity.",NA,"Disorders characterized by impulsivity include disorders of impulse control ","Hollander, E; Rosen, J","Department of Psychiatry and the Compulsive, Impulsive, and Anxiety Disorders ","eng","Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.; Review","J Psychopharmacol",NA,"Journal of psychopharmacology (Oxford, England)"
"10881210",2000,"Mar","Epidemiology of behavioral dependence: literature review and results of original ",NA,"The extension of the definition of dependence leads to the consideration of some ","Lejoyeux, M; Mc Loughlin, M; Ades, J","Department of Psychiatry, Hopital Louis Mourier, 178, rue des Renouillers, 92701, ","eng","Journal Article; Review","Eur Psychiatry",NA,"European psychiatry : the journal of the Association of European Psychiatrists"
"9035985",1996,"Jul-Aug","[Alternating addictions: apropos of 3 cases].",NA,"The concept of addiction is now of interest in psychiatry, but is a great subject ","Bayle, F J; Chignon, J M; Ades, J; Loo, H","Service Hospitalo-Univesitaire de Sante mentale et de Therapeutique, Centre ","fre","Case Reports; English Abstract; Journal Article","Encephale",NA,"L'Encephale"
"7732148",1995,NA,"[The dialectic of the obsessionality and the dissociativity: toward a ",NA,"Binge-eating is one of the most paradoxical phenomena in the symptomatology of ","Hamagaki, S","Department of Psychiatry, School of Medicine, Kyoto University.","jpn","Case Reports; English Abstract; Journal Article; Review","Seishin Shinkeigaku Zasshi",NA,"Seishin shinkeigaku zasshi = Psychiatria et neurologia Japonica"
"7961531",1994,"Oct","Obsessive compulsive spectrum disorder.",NA,"A wide range of psychiatric and medical disorders have been hypothesized to be ","McElroy, S L; Phillips, K A; Keck, P E Jr","Department of Psychiatry, University of Cincinnati College of Medicine, Ohio.","eng","Journal Article; Review","J Clin Psychiatry",NA,"The Journal of clinical psychiatry"
"2285838",1990,"Nov","Trivializing dependence.",NA,"There are a number of repetitive behaviors which have in common what appears to ","Jaffe, J H","National Institute on Drug Abuse, Alcohol, Drug Abuse & Mental Health ","eng","Comment; Journal Article","Br J Addict",NA,"British journal of addiction"
