"Title","PMID"
"Smartphones addiction associated with academic achievement among dental students: A cross-sectional study.","34196981"
"English as a foreign language writing anxiety and its relationship with self-esteem and mobile phone addiction among Chinese medical students-A structural equation model analysis.","37079547"
"The influence of parental autonomy support on cyberbullying victimization of high school students: A latent moderation analysis.","36088897"
"The relationship between smartphone addiction and symptoms of depression, anxiety, and attention-deficit/hyperactivity in South Korean adolescents.","30899316"
"Prevalence and Associated Factors of Problematic Use of Smartphones Among Adults in Qassim, Saudi Arabia: Cross-sectional Survey.","35604756"
"Smartphone addiction and cross-cultural adjustment among overseas Chinese students: The role of emotion regulation beliefs and strategies.","36300043"
"Mediator Effects of Positive Emotions on Social Support and Depression among Adolescents Suffering from Mobile Phone Addiction.","28636580"
"Investigation of Correlated Internet and Smartphone Addiction in Adolescents: Copula Regression Analysis.","32796609"
"Short version of the smartphone addiction scale: Measurement invariance across gender.","36947534"
"Exploration of Psychological Mechanism of Smartphone Addiction Among International Students of China by Selecting the Framework of the I-PACE Model.","34867657"
"Psychological Factors and Alcohol Use in Problematic Mobile Phone Use in the Spanish Population.","28217101"
"Smartphone addiction and its complications related to health and daily activities among university students in Saudi Arabia: A multicenter study.","33102273"
"[Interactive effects between health literacy and mobile phone dependence as well as its relation with unintentional injuries in middle school students].","30572376"
"Correlation between smartphone addiction and dysfunctional attitudes in nursing/midwifery students.","31169302"
"Attachment anxiety and smartphone addiction among university students during confinement: Teacher-student relationships, student-student relationships and school connectedness as mediators.","35991041"
"Smartphone Usage and Sleep Quality in Korean Middle School Students During the COVID-19 Pandemic.","36202107"
"Correlation among smartphone addiction, craniovertebral angle, scapular dyskinesis, and selected anthropometric variables in physiotherapy undergraduates.","31435373"
"Development and validation of a smartphone addiction scale (SAS).","23468893"
"The relationship between anxiety and smartphone addiction in the context of Covid-19: The mediating effect of attentional control and executive dysfunction.","36743853"
"Relationship between depression, smartphone addiction, and sleep among Chinese engineering students during the COVID-19 pandemic.","37383286"
"Should We Be Worried about Smartphone Addiction? An Examination of Canadian Adolescents' Feelings of Social Disconnection in the Time of COVID-19.","35954718"
"Hypernatural Monitoring: A Social Rehearsal Account of Smartphone Addiction.","29515480"
"Differences in the Effects of Reading and Aerobic Exercise Interventions on Inhibitory Control of College Students With Mobile Phone Addiction.","35299822"
"Does Parental Control Work With Smartphone Addiction?: A Cross-Sectional Study of Children in South Korea.","29864060"
"Does the smartphone use affect the determination of daily goals: A nursing students' example?","32705709"
"Prevalence and factors associated with smartphone addiction among medical students at King Abdulaziz University, Jeddah.","30190766"
"Smartphone addiction and its association with upper body musculoskeletal symptoms among university students classified by age and gender.","34083877"
"Comparison of smartphone addiction and loneliness in high school and university students.","29601080"
"Is There an Association between Increased Stress and Smartphone Addiction? Insights from a Study on Medical Students from Saudi Arabia during the COVID-19 Pandemic.","37629791"
"Latent class analysis on internet and smartphone addiction in college students.","24899806"
"Investigating the effect of smartphone addiction on musculoskeletal system problems and cognitive flexibility in university students.","33427713"
"Prevalence and predisposing factors of smartphone addiction, sleep quality and daytime sleepiness of nursing students: A cross-sectional design.","36327595"
"Physical Exercise Decreases the Mobile Phone Dependence of University Students in China: The Mediating Role of Self-Control.","31652978"
"Effects of use motivations and alexithymia on smartphone addiction: mediating role of insecure attachment.","37529314"
"Nomophobia among university students in five Arab countries in the Middle East: prevalence and risk factors.","37496010"
"The Effects of Children's Smartphone Addiction on Sleep Duration: The Moderating Effects of Gender and Age.","34205947"
"Peer relationship and adolescent smartphone addiction: The mediating role of self-esteem and the moderating role of the need to belong.","29254360"
"Relationship between nursing students' smartphone addiction and interaction anxiety: A descriptive relation-seeker type study.","33694164"
"The Relationship Between Physical Exercise and Mobile Phone Addiction Tendency of University Students in China: A Moderated Mediation Model.","35237204"
"The relationship between anxiety and depression with smartphone addiction among college students: The mediating effect of executive dysfunction.","36710811"
"Self-Consistency Congruence and Smartphone Addiction in Adolescents: The Mediating Role of Subjective Well-Being and the Moderating Role of Gender.","34938238"
"The relationship between health belief and sleep quality of Chinese college students: The mediating role of physical activity and moderating effect of mobile phone addiction.","37124819"
"Mobile phone addiction and cognitive failures in daily life: The mediating roles of sleep duration and quality and the moderating role of trait self-regulation.","32200196"
"Effects of smartphone addiction on sleep quality among Chinese university students: The mediating role of self-regulation and bedtime procrastination.","32717501"
"An examination of smartphone addiction and loneliness among high school students according to various variables: A sample from Turkey.","33043483"
"Smartphone Addiction and School Life Adjustment Among High School Students: The Mediating Effect of Self-Control.","29741751"
"How addicted are newly admitted undergraduate medical students to smartphones?: a cross-sectional study from Chitwan medical college, Nepal.","32122328"
"Development and validation of the Smartphone Addiction Inventory (SPAI).","24896252"
"Smartphone Addiction and Depression among Low-Income Boys since COVID-19: The Moderating Effect of Being an Only Child.","34683030"
"A pilot study of a group mindfulness-based cognitive-behavioral intervention for smartphone addiction among university students.","30418075"
"The Association between Physical Activity and Smartphone Addiction in Korean Adolescents: The 16th Korea Youth Risk Behavior Web-Based Survey, 2020.","35455879"
"Development of a brief instrument to measure smartphone addiction among nursing students.","25636040"
"The relationship between parental phubbing and mobile phone addiction in junior high school students: A moderated mediation model.","37123292"
"Reciprocal longitudinal relations between peer victimization and mobile phone addiction: The explanatory mechanism of adolescent depression.","33813315"
"Development of Korean Smartphone addiction proneness scale for youth.","24848006"
"Effects of the COVID-19 lockdown on mental health in a UK student sample.","35526076"
"The Impact of Smartphone Addiction on Sleep Quality Among High School Students in Makkah, Saudi Arabia.","37485102"
"The Effect of Nursing Students' Smartphone Addiction and Phubbing Behaviors on Communication Skill.","34629428"
"The smartphone addiction scale: development and validation of a short version for adolescents.","24391787"
"Adaptation and psychometric properties of an Arabic version of the smartphone addiction scale (SAS) in the context of Saudi Arabia.","35462307"
"Current Status and Correlation of Physical Activity and Tendency to Problematic Mobile Phone Use in College Students.","36497924"
"Validity and reliability of the Persian version of mobile phone addiction scale.","24778668"
"Relationship Between Korean Adolescents' Dependence on Smartphones, Peer Relationships, and Life Satisfaction.","35814497"
"Body Dissatisfaction and Disordered Eating Behaviors: The Mediation Role of Smartphone Addiction and Depression.","35334936"
"Prevalence of text neck posture, smartphone addiction, and its association with neck disorders among university students in the Kingdom of Saudi Arabia during the COVID-19 pandemic.","36540801"
"Relationships Among Smartphone Use, Physical Activity, and Quality of Life in Chinese College Students.","36856201"
"Social implications of children's smartphone addiction: The role of support networks and social engagement.","29865865"
"Mindfulness and Smartphone Addiction before Going to Sleep among College Students: The Mediating Roles of Self-Control and Rumination.","33089209"
"Transitions in smartphone addiction proneness among children: The effect of gender and use patterns.","31145738"
"A survey on smartphone dependence and psychological effects among undergraduate students in a Malaysian University.","32723994"
"Translation and psychometric evaluation of Smartphone Addiction Scale-Short Version (SAS-SV) among Chinese college students.","36445890"
"Based on a Decision Tree Model for Exploring the Risk Factors of Smartphone Addiction Among Children and Adolescents in China During the COVID-19 Pandemic.","34168575"
"Meaning in life and smartphone addiction among Chinese female college students: The mediating role of school adjustment and the moderating role of grade.","36818081"
"The Effect of Parent Phubbing on Chinese Adolescents' Smartphone Addiction During COVID-19 Pandemic: Testing a Moderated Mediation Model.","35281997"
"Moderating Role of Gender in the Relationship between Big Five Personality Traits and Smartphone Addiction.","32100236"
"Perceived Stress and Smartphone Addiction in Medical College Students: The Mediating Role of Negative Emotions and the Moderating Role of Psychological Capital.","34366978"
"Parent-child relationship and smartphone addiction among Chinese adolescents: A longitudinal moderated mediation model.","35299052"
"Smartphone addiction and its impact on knowledge, cognitive and psychomotor skills among dental students in India: An observational study.","37288416"
"Development of short-form and screening cutoff point of the Smartphone Addiction Inventory (SPAI-SF).","27658956"
"The association between academic achievement, psychological distress, and smartphone addiction: A cross-sectional study among medical students.","36411542"
"The Malay version of smartphone addiction scale: Development, factor structure and validation of a short form for Malaysian adolescents.","32918427"
"Structural Equation Model of Smartphone Addiction Based on Adult Attachment Theory: Mediating Effects of Loneliness and Depression.","28688505"
"Cyberchondria and its Association with Smartphone Addiction and Electronic Health Literacy among a Saudi Population.","37252023"
"A cross-lagged panel model for testing the bidirectional relationship between depression and smartphone addiction and the influences of maladaptive metacognition on them in Chinese adolescents.","33971499"
"Corrigendum: The Relationship Between Parental Attachment and Mobile Phone Dependence Among Chinese Rural Adolescents: The Role of Alexithymia and Mindfulness.","34393956"
"Longitudinal associations among smartphone addiction, loneliness, and depressive symptoms in college students: Disentangling between- And within-person associations.","36878182"
"The effect of smartphone addiction on hand joints in psoriatic patients: an ultrasound-based study.","28573823"
"The relationship between nursing students' digital and smartphone addiction levels and nomophobia: A descriptive, correlational study.","33616201"
"The comparison of cervical repositioning errors according to smartphone addiction grades.","24764641"
"Gender differences in the association of smartphone use with the vitality and mental health of adolescent students.","29565784"
"Neuroticism and quality of life: Multiple mediating effects of smartphone addiction and depression.","28917440"
"A study on smartphone dependence and depression in Korean high school students.","36961180"
"Why people listen: Motivations and outcomes of podcast listening.","35385493"
"Excessive smartphone use and its correlations with social anxiety and quality of life among medical students in a public university in Malaysia: A cross-sectional study.","36506446"
"Peer Phubbing and Chinese College Students' Smartphone Addiction During COVID-19 Pandemic: The Mediating Role of Boredom Proneness and the Moderating Role of Refusal Self-Efficacy.","34703335"
"Fear of Missing Out and Smartphone Addiction Mediates the Relationship Between Positive and Negative Affect and Sleep Quality Among Chinese University Students.","33192635"
"Translation of the short version of the Smartphone Addiction Scale into Brazilian Portuguese: cross-cultural adaptation and testing of measurement properties.","30249438"
"Investigation of the relationship between technology addiction and sleepiness among university students in health-related departments in Turkey.","35320232"
"The interconnections among the intensity of social network use, anxiety, smartphone addiction and the parent-child relationship of adolescents: A moderated mediation effect.","36395742"
"Nomophobia among university students: Prevalence, correlates, and the mediating role of smartphone use between Facebook addiction and nomophobia.","36942222"
"Meaning in life as a mediator between interpersonal alienation and smartphone addiction in the context of Covid-19: A three-wave longitudinal study.","34690416"
"Youths' Habitual Use of Smartphones Alters Sleep Quality and Memory: Insights from a National Sample of Chinese Students.","33668732"
"Problematic smartphone use and affective temperaments among Lebanese young adults: scale validation and mediating role of self-esteem.","34496954"
"The relationship between smartphone addiction risk and sleep duration and psychosocial comorbidities in health professional candidates.","31859383"
"The Impact of Undergraduates' Social Isolation on Smartphone Addiction: The Roles of Academic Anxiety and Social Media Use.","36497974"
"The Impact of Parental Migration on Multidimensional Health of Children in Rural China: The Moderating Effect of Mobile Phone Addiction.","36670595"
"The Mediating Roles of Time Management and Learning Strategic Approach in the Relationship Between Smartphone Addiction and Academic Procrastination.","36148284"
"Smartphone Addiction Inventory (SPAI): Translation, adaptation and validation of the tool in Spanish adult population.","30332481"
"Role of smartphone addiction in gambling passion and schoolwork engagement: a Dualistic Model of Passion approach.","27635367"
"Effect of Acute Aerobic Exercise on Inhibitory Control of College Students with Smartphone Addiction.","34394381"
"Loneliness and academic performance mediates the relationship between fear of missing out and smartphone addiction among Iranian university students.","35962328"
"The effect of smartphone addiction on physical activity level in sports science undergraduates.","34776190"
"Smartphone use can be addictive? A case report.","27599674"
"A study on smartphone addiction and its effects on sleep quality among nursing students in a municipality town of West Bengal.","34017757"
"Predictors of Parental Mediation Regarding Children's Smartphone Use.","26544162"
"Validity, reliability, and correlates of the Smartphone Addiction Scale-Short Version among Japanese adults.","36959621"
"Parental Recreational Screen Media Practices and Behavioral Difficulties Among Danish 7-Year-Old Children.","36646316"
"Self-injury and Smartphone Addiction: Age and gender differences in a community sample of adolescents presenting self-injurious behavior.","34659789"
"Christian Spirituality and Smartphone Addiction in Adolescents: A Comparison of High-Risk, Potential-Risk, and Normal Control Groups.","30610513"
"Relationship between Lifestyle and Self-Reported Smartphone Addiction in adolescents in the COVID-19 pandemic: A mixed-methods study.","35331609"
"Assessment of the Popularity and Perceived Effectiveness of Smartphone Tools That Track and Limit Smartphone Use: Survey Study and Machine Learning Analysis.","36264627"
"Prevalence of Smartphone Addiction and Its Association with Sociodemographic, Physical and Mental Well-Being: A Cross-Sectional Study among the Young Adults of Bangladesh.","36554468"
"Relationship among family environment, self-control, friendship quality, and adolescents' smartphone addiction in South Korea: Findings from nationwide data.","29401496"
"The Interrelationship of Loneliness, Smartphone Addiction, Sleep Quality, and Students' Attention in English as a Foreign Language Class.","36834156"
"Neural correlates of cue reactivity in individuals with smartphone addiction.","32403056"
"Relationship between smartphone addiction and meaning and purpose of life in students of health sciences.","32065417"
"Exercise as an Alternative Approach for Treating Smartphone Addiction: A Systematic Review and Meta-Analysis of Random Controlled Trials.","31618879"
"Mobile Phone Dependence among Adolescents; Can We Utilize Mobile Phone as a Therapeutic Approach?","27190930"
"The Effect of College Students' Adaptability on Nomophobia: Based on Lasso Regression.","34777032"
"Psychometric evaluation of Persian Nomophobia Questionnaire: Differential item functioning and measurement invariance across gender.","29444607"
"Reduced brain activity and functional connectivity during creative idea generation in individuals with smartphone addiction.","36149062"
"The relationship between smartphone addiction and aggression among Lebanese adolescents: the indirect effect of cognitive function.","36572845"
"The Relationship Between Parental Neglect, School Adjustment, and Smartphone Dependence in Korean Adolescents: Verification Using Multivariate Latent Growth Modeling.","36576639"
"Losing control without your smartphone: Anxiety affects the dynamic choice process of impulsive decision-making and purchase.","37008213"
"The Relationship of Technoference in Conjugal Interactions and Child Smartphone Dependence: The Chain Mediation between Marital Conflict and Coparenting.","36078664"
"Factor structure and measurement invariance of the problematic mobile phone use questionnaire-short version across gender in Chinese adolescents and young adults.","32000726"
"A Preliminary Study on the Effectiveness of the Peer Relationship Enhancement Program in Adolescents at Risk for Internet and Smartphone Addiction.","32595294"
"COVID-19 victimization experience and university students' smartphone addiction: the mediating role of emotional intelligence.","37481541"
"Different Effects of Social Support on Adolescent Smoking and the Mediation by Smartphone Dependence.","29912726"
"Mediating effects of academic self-efficacy and smartphone addiction on the relationship between professional attitude and academic burnout in nursing students: A cross-sectional study.","35834868"
"Mental Health and Personality Characteristics of University Students at Risk of Smartphone Overdependence.","36767696"
"Factors affecting the performance of the deep cervical flexors in young people using smartphones.","35612498"
"Psychometric properties of the Smartphone Addiction Inventory - Short Form (SPAI-SF) in Brazilian adolescents.","36528960"
"Use of Instagram by Pre-Service Teacher Education: Smartphone Habits and Dependency Factors.","32521781"
"Influence of parental neglect on cyberbullying perpetration: Moderated mediation model of smartphone addiction and self-regulation.","35298055"
"Development and Validation of the Parental Smartphone Use Management Scale (PSUMS): Parents' Perceived Self-Efficacy with Adolescents with Attention Deficit Hyperactivity Disorder.","31010068"
"Mediating effect of neuroticism and negative coping style in relation to childhood psychological maltreatment and smartphone addiction among college students in China.","32447143"
"Prevalence and correlates of problematic smartphone use in a large random sample of Chinese undergraduates.","27855666"
"Anxiety about COVID-19 Infection, and Its Relation to Smartphone Addiction and Demographic Variables in Middle Eastern Countries.","34769539"
"Emotional Intelligence, Self-Regulation, Smartphone Addiction: Which Relationship With Student Well-Being and Quality of Life?","32210888"
"How does smartphone addiction affect the lives of adolescents socially and academically?: a systematic review study.","37365771"
"Smartphone addiction and phubbing behavior among university students: A moderated mediation model by fear of missing out, social comparison, and loneliness.","36687837"
"Smartphone Addiction and Cybercrime Victimization in the Context of Lifestyles Routine Activities and Self-Control Theories: The User's Dual Vulnerability Model of Cybercrime Victimization.","33916541"
"A study to evaluate mobile phone dependence among students of a medical college and associated hospital of central India.","20922119"
"The Effect of Mind Subtraction Meditation Intervention on Smartphone Addiction and the Psychological Wellbeing among Adolescents.","32392863"
"Prevalence of subhealth status and its effects on mental health and smartphone addiction: a cross-sectional study among Chinese medical students.","35239886"
"The effect of peer relationship enhancement programs on the prevention of smartphone addiction among late school-age children in South Korea.","34625302"
"Assessment of the accuracy of a new tool for the screening of smartphone addiction.","28520798"
"Short version of the Smartphone Addiction Scale in Chinese adults: Psychometric properties, sociodemographic, and health behavioral correlates.","30418073"
"Corrigendum: Hypernatural Monitoring: A Social Rehearsal Account of Smartphone Addiction.","30008692"
"The association between fear of Covid-19 and smartphone addiction among individuals: the mediating and moderating role of cyberchondria severity.","34690474"
"A bidirectional association between smartphone addiction and depression among college students: A cross-lagged panel model.","36761134"
"The relationship between physical activity and interpersonal distress in college students: the chain mediating role of self-control and mobile phone addiction.","37530865"
"National, Sex and Academic Discipline Difference in Smartphone Addiction: A Study of Students in Jordan, Saudi Arabia, Yemen and Sudan.","30661142"
"Effect of Smartphone Usage on Neck Muscle Endurance, Hand Grip and Pinch Strength among Healthy College Students: A Cross-Sectional Study.","34200762"
"Effects of Internet and Smartphone Addictions on Depression and Anxiety Based on Propensity Score Matching Analysis.","29693641"
"The association between smartphone use and sleep quality, psychological distress, and loneliness among health care students and workers in Saudi Arabia.","36701337"
"The Relationship between Physical Exercise and Smartphone Addiction among Chinese College Students: The Mediating Effect of Core Self-Evaluation.","37622786"
"[Development of a New Scale for Gauging Smartphone Dependence].","26411944"
"Changes of Neurotransmitters in Youth with Internet and Smartphone Addiction: A Comparison with Healthy Controls and Changes after Cognitive Behavioral Therapy.","32616578"
"Impact of Problematic Smartphone Use and Instagram Use Intensity on Self-Esteem with University Students from Physical Education.","32560447"
"Digital Danger in Our Pockets: Effect of Smartphone Overuse on Mental Fatigue and Cognitive Flexibility.","37276513"
"Bullying as a Risk Factor of Depression on Undergraduate Health Students.","34179302"
"Students as teachers: effect of the peer education model on reducing smartphone addiction in adolescents.","36624969"
"Alterations in White Matter Integrity in Young Adults with Smartphone Dependence.","29163108"
"Correction: Smartphone dependence classification using tensor factorization.","28934334"
"Study of working from home: the impact of ICT anxiety and smartphone addiction on lecturers at NIPA School of Administration on job performance.","36506378"
"Erratum: Smartphone gaming and frequent use pattern associated with smartphone addiction: Erratum.","31265653"
"The presence of altered craniocervical posture and mobility in smartphone-addicted teenagers with temporomandibular disorders.","27065516"
"Differences of Self-Control, Daily Life Stress, and Communication Skills between Smartphone Addiction Risk Group and General Group in Korean Nursing Students.","30178221"
"Low Self-Control Among South Korean Adolescents: A Test of Gottfredson and Hirschi's Generality Hypothesis.","25814317"
"The Mediating Effect of Insecure Adult Attachment on the Relationship between Smartphone Addiction and Self-Directed Learning in University Students.","34968357"
"Associations of smartphone addiction, chronotype, sleep quality, and risk of eating disorders among university students: A cross-sectional study from Sharjah/United Arab Emirates.","36685462"
"Relation between endurance of deep cervical flexor muscles and physical activity level, perceived stress, sleep quality, and smartphone addiction.","32028877"
"Gender differences in the association of smartphone addiction with food group consumption among Korean adolescents.","28359381"
"[Study on the mobile phone dependence syndrome and its distribution among 2213 college students in Guangzhou].","24377983"
"Personality traits of female vocational school students in Japan with smartphone addiction with comorbid modern-type depression traits.","36082827"
"Prevalence of Phantom Vibrations and Ringing Syndrome, and its Association with Smartphone Addiction among Medical Students of Teaching Hospital, South India.","36445195"
"[Nomophobia: The smartphone addiction. Impact and recommendations for their proper use in healthcare teaching environment].","36156728"
"How to Procrastinate Productively With ADHD: A Study of Smartphone Use, Depression, and Other Academic Variables Among University Students With ADHD Symptoms.","37119209"
"Comment on ""Prevalence of subhealth status and its effects on mental health and smartphone addiction: a cross-sectional study among Chinese medical students"".","36000605"
"Erratum: The Mediating Roles of Time Management and Learning Strategic Approach in the Relationship Between Smartphone Addiction and Academic Procrastination [Corrigendum].","36225813"
"Intolerance of uncertainty fuels preservice teachers' smartphone dependence through rumination and anxiety during the COVID-19 pandemic: A cross-sectional study.","37539216"
"Commentary: Influence of smartphone addiction proneness of young children on problematic behaviors and emotional intelligence: Mediating self-assessment effects of parents using smartphones.","30834900"
"Confirmatory Factor Analysis of the Malay Version of the Smartphone Addiction Scale among Medical Students in Malaysia.","32481559"
"The role of boredom proneness and self-control in the association between anxiety and smartphone addiction among college students: a multiple mediation model.","37564421"
"[Development and psychometric validation of the Brief Smartphone Addiction Scale (BSAS) with schoolchidren].","27091924"
"The more academic burnout students got, the more problematic mobile phone use they suffered? A meta-analysis of mainland Chinese adolescents and young adults.","36726513"
"Corrigendum: Bad Choices Make Good Stories: The Impaired Decision-Making Process and Skin Conductance Response in Subjects With Smartphone Addiction.","31312145"
"How Does Trait Mindfulness Weaken the Effects of Risk Factors for Adolescent Smartphone Addiction? A Moderated Mediation Model.","37503987"
"Smartphone Addiction, Social Support, and Cybercrime Victimization: A Discrete Survival and Growth Mixture Model.","37362618"
"The pattern of smartphone usage, smartphone addiction, and associated subjective health problems associated with smartphone use among undergraduate nursing students.","37113438"
"Associations between changes in behavioral difficulties and levels of problematic smartphone use in adolescents over a 1-year period.","34546407"
"Smartphone Use Among University Students During COVID-19 Quarantine: An Ethical Trigger.","34381747"
"The influence of smartphone use on spinal posture - A laboratory study.","33640863"
"Indonesian Version of Addiction Rating Scale of Smartphone Usage Adapted from Smartphone Addiction Scale-Short Version (SAS-SV) In Junior High School.","31949522"
"Systematic Review and Meta-Analysis of the Correlation Coefficients between Nomophobia and Anxiety, Smartphone Addiction, and Insomnia Symptoms.","37510507"
"The Italian version of the mobile phone problematic use scale for adults (MPPUS): A validation study.","36561690"
"Difficulties in Establishing ""Truth"" Conditions in the Assessment of Addictive Smartphone Use in Young Adults.","35010618"
"The Smartphone Addiction Levels and the Association With Communication Skills in Nursing and Medical School Students.","31972729"
"The relationship between addiction to smartphone usage and depression among adults: a cross sectional study.","29801442"
"Smartphone Use and Inflammation at 2-Year Follow-Up in College Students: The Mediating Role of Physical Activity.","37138701"
"Technology and addiction: What drugs can teach us about digital media.","35799499"
"The effects of technology use on working young loneliness and social relationships.","30044497"
"Psychological risk factors associated with internet and smartphone addiction among students of an Indian dental institute.","32189650"
"Social Isolation, Loneliness, and Mobile Phone Dependence among Adolescents During the COVID-19 Pandemic: Roles of Parent-Child Communication Patterns.","34785993"
"Mobile shoppers' response to Covid-19 phobia, pessimism and smartphone addiction: Does social influence matter?","36540714"
"Prospective Association between Smartphone Addiction and Perceived Stress and Moderation of Boredom during COVID-19 in China.","36430074"
"Factors related to self-reported smartphone addiction among Brazilian adolescents in the face of the COVID-19 pandemic: A mixed-method study.","36371611"
"Effects of smartphone overuse on hand function, pinch strength, and the median nerve.","25914119"
"Smartphone addiction among medical students in Bisha, Saudi Arabia.","33681019"
"Effect of Mobile Phone Addiction on Physical Exercise in University Students: Moderating Effect of Peer Relationships.","36768051"
"A meta-analysis of psychological interventions for Internet/smartphone addiction among adolescents.","31891316"
"Does smartphone addiction affect social interaction: a study among dental students in Hyderabad.","31883366"
"A Study of Magnitude and Psychological Correlates of Smartphone Use in Medical Students: A Pilot Study with A Novel Telemetric Approach.","30275623"
"Digital Traces of Behaviour Within Addiction: Response to Griffiths (2017).","29491773"
"Is Smartphone Addiction in the Younger Population a Public Health Problem?","35032372"
"Absence of Objective Differences between Self-Identified Addicted and Healthy Smartphone Users?","33916256"
"The Relationship of Smartphone Addiction and Alexithymia.","34517444"
"Development of Toddlers' Smartphone Flow State Scale: Parent Report Form.","34831588"
"Effects of chronic stress on smartphone addiction: A moderated mediation model.","36741954"
"Personal Profiles, Family Environment, Patterns of Smartphone Use, Nomophobia, and Smartphone Addiction across Low, Average, and High Perceived Academic Performance Levels among High School Students in the Philippines.","34068928"
"The Matthew Effect in Recovery from Smartphone Addiction in a 6-Month Longitudinal Study of Children and Adolescents.","32630338"
"The Role of Motivation Systems, Anxiety, and Low Self-Control in Smartphone Addiction among Smartphone-Based Social Networking Service (SNS) Users.","35682501"
"Phubbing as a Millennials' New Addiction and Relating Factors Among Nursing Students.","35164436"
"Investigating Links Between Fear of COVID-19, Neuroticism, Social Networks Use Disorder, and Smartphone Use Disorder Tendencies.","34408703"
"Association between impulsivity and cognitive capacity decrease is mediated by smartphone addiction, academic procrastination, bedtime procrastination, sleep insufficiency and daytime fatigue among medical students: a path analysis.","37501113"
"Psychometric Properties of the Smartphone Distraction Scale in Chinese College Students: Validity, Reliability and Influencing Factors.","35782432"
"Impact of mobile phone dependence on behavior and academic performance of adolescents in selected schools of Uttarakhand, India.","34761013"
"Smartphone addiction risk, technology-related behaviors and attitudes, and psychological well-being during the COVID-19 pandemic.","36051208"
"The Relationship Between Chronotype and Impulsivity, Attention-Deficit Disorder, Internet, Social Media, and Smartphone Addiction.","36425744"
"Excessive Smartphone Use and Self-Esteem Among Adults With Internet Gaming Disorder: Quantitative Survey Study.","32990637"
"Aberrant intrinsic neural network strength in individuals with ""smartphone addiction"": An MRI data fusion study.","36043500"
"Structural and functional correlates of smartphone addiction.","32062336"
"Effects of media use, smart phone addiction, and adult ADHD symptoms on wellbeing of college students during the COVID-19 lockdown: Dispositional hope as a protective factor.","36619067"
"Why are Individuals with Alexithymia Symptoms More Likely to Have Mobile Phone Addiction? The Multiple Mediating Roles of Social Interaction Anxiousness and Boredom Proneness.","34675703"
"Gender Differences in Parental Impact on Problematic Smartphone Use among Korean Adolescents.","33429898"
"Smartphone use and the quality of life of medical students in the Kumaun Region, Uttarakhand.","33110841"
"Personality Factors Predicting Smartphone Addiction Predisposition: Behavioral Inhibition and Activation Systems, Impulsivity, and Self-Control.","27533112"
"Nomophobia and smartphone addiction amidst COVID-19 home confinement: the parallel mediating role of digital gaming and social media tools usage across secondary school students.","37260962"
"Prevalence and correlates of sleep quality in the Chinese college students with migraine: a cross-sectional study.","36386779"
"The reciprocal relationships between meaning in life and smartphone addiction among Chinese college students: evidence from a three-wave cross-lagged panel model.","37521981"
"Implementation of online classes during national school closure due to COVID-19 and mental health symptoms of adolescents: A cross-sectional survey of 5000 students.","37522092"
"The relationship between nomophobia level and worry severity in future healthcare professional candidates.","33821485"
"Smartphone Addiction and Checking Behaviors Predict Aggression: A Structural Equation Modeling Approach.","34948631"
"The SAMS: Smartphone Addiction Management System and verification.","24395031"
"Psychometric Properties and Factor Structures of Chinese Smartphone Addiction Inventory: Test of Two Models.","30127762"
"Hedonic use, stress, and life satisfaction as predictors of smartphone addiction.","35746955"
"Is job performance conditioned by work-from-home demands and resources?","34840365"
"Effects of Social Media Use on Psychological Well-Being: A Mediated Model.","34234717"
"Harm avoidance, daily stress, and problematic smartphone use in children and adolescents.","36186857"
"Social Networking Sites and Addiction: Ten Lessons Learned.","28304359"
"Cross-sectional survey of smartphone addiction and its relationship with personality traits among medical students.","37067017"
"Analysis of Electric Bicycle Riders' Use of Mobile Phones While Riding on Campus.","35627442"
"Internet, video game and mobile phone addiction in children and adolescents diagnosed with ADHD: A case-control study.","33338245"
"Relationships between cervical sagittal posture, muscle endurance, joint position sense, range of motion and level of smartphone addiction.","36690958"
"Problematic Smartphone Use Leads to Behavioral and Cognitive Self-Control Deficits.","35742695"
"Mobile Phones: Vital Addiction or Lethal Addiction? Mobile Phone Usage Patterns and Assessment of Mobile Addiction among Undergraduate Medical Students in Telangana, India.","34721921"
"Bad Choices Make Good Stories: The Impaired Decision-Making Process and Skin Conductance Response in Subjects With Smartphone Addiction.","30853918"
"Possible sleep bruxism, smartphone addiction and sleep quality among Brazilian university students during COVID-19 pandemic.","35755907"
"Gaming patterns and related symptoms in adolescents using cluster analysis: Baseline results from the Internet User Cohort for Unbiased Recognition of Gaming Disorder in Early Adolescence (iCURE) study.","32069759"
"Correlations between smartphone addiction and alexithymia, attachment style, and subjective well-being: A meta-analysis.","36124050"
"Stroop effect in smartphone addiction among college students.","34397714"
"Smartphone Use and Its Addiction among Adolescents in the Age Group of 16-19 Years.","34035584"
"Association between Mobile Phone Addiction Index and Sugar-Sweetened Food Intake in Medical College Students Stratified by Sex from Shanghai, China.","34208862"
"Psychological resilience buffers the association between cell phone addiction and sleep quality among college students in Jiangsu Province, China.","36846234"
"Cross-cultural adaptation, factor structure, and evidence of reliability of the Smartphone Addiction Scale in Brazil.","32555979"
"Psychological Capital Mediates the Relationship Between Problematic Smartphone Use and Learning Burnout in Chinese Medical Undergraduates and Postgraduates: A Cross-Sectional Study.","34054634"
"Effects of a group mindfulness-based cognitive programme on smartphone addictive symptoms and resilience among adolescents: study protocol of a cluster-randomized controlled trial.","34090443"
