"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"The Relationship Between Chronotype and Impulsivity, Attention-Deficit Disorder, Internet, Social Media, and Smartphone Addiction.",36425744,2022,"Jul","10.5152/alphapsychiatry.2022.21656 [doi]","BACKGROUND: The aim of our study is to investigate the relationship between ","Yilbas, Baris; Gunel Karadeniz, Pinar","Department of Psychiatry, Sanko University School of Medicine, Gaziantep, Turkey.; Department of Biostatistics, Sanko University School of Medicine, Gaziantep, ","eng","Journal Article","Alpha Psychiatry",NA,"Alpha psychiatry","social_media"
"Social networking use, mental health, and quality of life of Hong Kong adolescents during the COVID-19 pandemic.",36388293,2022,NA,"10.3389/fpubh.2022.1040169 [doi]; 1040169","BACKGROUND: During the COVID-19 pandemic, adolescents' use of social networking ","Yu, Lu; Du, Meng","Department of Applied Social Sciences, The Hong Kong Polytechnic University, ; Department of Applied Social Sciences, The Hong Kong Polytechnic University, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health","social_media"
"Metacognitions as a predictor of problematic social media use and internet gaming disorder: Development and psychometric properties of the Metacognitions about Social Media Use Scale (MSMUS).",36370653,2023,"Feb","S0306-4603(22)00307-0 [pii]; 10.1016/j.addbeh.2022.107541 [doi]","The aim of the present study was to investigate social media use metacognitions ","Akbari, Mehdi; Hossein Bahadori, Mohammad; Khanbabaei, Salar; Boruki Milan, Bahman; Horvath, Zsolt; Griffiths, Mark D; Demetrovics, Zsolt","Department of Clinical Psychology, Faculty of Psychology and Education, Kharazmi ; Department of Clinical Psychology, Faculty of Psychology and Education, Kharazmi ; Department of Clinical Psychology, Faculty of Psychology and Education, Kharazmi ; Department of Clinical Psychology, Faculty of Psychology and Education, Kharazmi ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; International Gaming Research Unit, Psychology Department, Nottingham Trent ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary; Centre ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav","Declaration of Competing Interest The authors declare that they have no known ","Addictive behaviors","social_media"
"Social Media Addiction among Vietnam Youths: Patterns and Correlated Factors.",36361288,2022,"Nov","10.3390/ijerph192114416 [doi]; 14416","BACKGROUND: Prior research has investigated how the excessive use of social media ","Doan, Linh Phuong; Le, Linh Khanh; Nguyen, Tham Thi; Nguyen, Thao Thi Phuong; Le, Minh Ngoc Vu; Vu, Giang Thu; Latkin, Carl A; Ho, Cyrus S H; Ho, Roger C M; Zhang, Melvyn W B","Faculty of Medicine, Duy Tan University, Da Nang 550000, Vietnam.; Institute for Global Health Innovations, Duy Tan University, Da Nang 550000, ; Department of Economics, Troy University, Troy, AL 36082, USA.; Faculty of Medicine, Duy Tan University, Da Nang 550000, Vietnam.; Institute for Global Health Innovations, Duy Tan University, Da Nang 550000, ; Faculty of Medicine, Duy Tan University, Da Nang 550000, Vietnam.; Institute for Global Health Innovations, Duy Tan University, Da Nang 550000, ; Institute of Health Economics and Technology, Hanoi 100000, Vietnam.; Center of Excellence in Evidence-Based Medicine, Nguyen Tat Thanh University, Ho ; Bloomberg School of Public Health, Johns Hopkins University, Baltimore, MD 21205, ; Department of Psychological Medicine, Yong Loo Lin School of Medicine, National ; Department of Psychological Medicine, Yong Loo Lin School of Medicine, National ; Institute for Health Innovation and Technology (iHealthtech), National University ; Lee Kong Chian School of Medicine, Nanyang Technological University Singapore, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","social_media"
"Internet Addiction and Social Media Addiction in Medical Faculty Students: Prevalence, Related Factors, and Association with Life Satisfaction.",36344767,2023,"Apr","10.1007/s10900-022-01153-w [doi]","Internet addiction is a growing behavioral health problem in modern societies. In ","Sayili, Ugurcan; Pirdal, Betul Zehra; Kara, Busra; Acar, Nurefsan; Camcioglu, Emirhan; Yilmaz, Erkin; Can, Gunay; Erginoz, Ethem","Department of Public Health, Cerrahpasa Faculty of Medicine, Istanbul ; Department of Biostatistics and Medical Informatics, Institute of Graduate ; Department of Public Health, Cerrahpasa Faculty of Medicine, Istanbul ; Department of Public Health, Cerrahpasa Faculty of Medicine, Istanbul ; Cerrahpasa Faculty of Medicine, Istanbul University-Cerrahpasa, Istanbul, Turkey.; Cerrahpasa Faculty of Medicine, Istanbul University-Cerrahpasa, Istanbul, Turkey.; Cerrahpasa Faculty of Medicine, Istanbul University-Cerrahpasa, Istanbul, Turkey.; Department of Public Health, Cerrahpasa Faculty of Medicine, Istanbul ; Department of Public Health, Cerrahpasa Faculty of Medicine, Istanbul ","eng","Journal Article","J Community Health",NA,"Journal of community health","social_media"
"Cognitive functioning and social networking sites addiction - a review.",36342980,2022,"Jun","133147 [pii]; 10.12740/PP/133147 [doi]","Nowadays social networking sites are commonly available and used by people in ","Cudo, Andrzej; Misiuro, Agnieszka; Kopis-Posiej, Natalia; Jaskiewicz, Marta; Misiuro, Tomasz","Katolicki Uniwersytet Lubelski Jana Pawla II, Katedra Psychologii ; Uniwersytet Zielonogorski, Zaklad Psychologii Rozwoju Czlowieka.; Katolicki Uniwersytet Lubelski Jana Pawla II, Katedra Psychologii ; Uniwersytet Medyczny w Lublinie, Zaklad Neuropsychiatrii Klinicznej.; Katolicki Uniwersytet Lubelski Jana Pawla II, Katedra Psychologii ; Uniwersytet Zielonogorski, Zaklad Metodologii Badan Psychologicznych.","eng; pol","Journal Article; Review","Psychiatr Pol",NA,"Psychiatria polska","social_media"
"Profiles in conspiracism: Associations with two psychiatric syndromes, religiosity and pandemic-related health behaviors.",36329916,2022,NA,"10.3389/fpsyt.2022.996582 [doi]; 996582","INTRODUCTION: Conspiratorial beliefs are often maladaptive for individuals and ","Minzenberg, Michael J; Yoon, Jong H","California Neuromodulation Institute, Lafayette, CA, United States.; Department of Psychiatry and Behavioral Sciences, Stanford School of Medicine, ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","social_media"
"Applying network analysis to understand the relationships between impulsivity and social media addiction and between impulsivity and problematic smartphone use.",36329911,2022,NA,"10.3389/fpsyt.2022.993328 [doi]; 993328","BACKGROUND: Prior studies have revealed the relationships between impulsivity and ","Guo, Zhihua; Liang, Shuyi; Ren, Lei; Yang, Tianqi; Qiu, Rui; He, Yang; Zhu, Xia","Department of Military Medical Psychology, Air Force Medical University, Xi'an, ; Department of Military Medical Psychology, Air Force Medical University, Xi'an, ; Department of Military Medical Psychology, Air Force Medical University, Xi'an, ; Department of Military Medical Psychology, Air Force Medical University, Xi'an, ; Department of Military Medical Psychology, Air Force Medical University, Xi'an, ; Department of Military Medical Psychology, Air Force Medical University, Xi'an, ; Department of Military Medical Psychology, Air Force Medical University, Xi'an, ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","social_media"
"Temporal associations between problematic use of the internet and self-stigma among people with substance use disorders: A cross-lagged model across one year.",36323137,2022,"Dec","S0022-3956(22)00597-0 [pii]; 10.1016/j.jpsychires.2022.10.044 [doi]","Self-stigma is a common experience for people with substance use disorders ","Chen, I-Hua; Chang, Kun-Chia; Chang, Ching-Wen; Huang, Shih-Wei; Potenza, Marc N; Pakpour, Amir H; Lin, Chung-Ying","Chinese Academy of Education Big Data, Qufu Normal University, Qufu City, ; Department of General Psychiatry, Jianan Psychiatric Center, Ministry of Health ; Graduate Institute of Social Work, National Taiwan Normal University, Taipei, ; Institute of Environmental Toxin and Emerging Contaminant, Cheng Shiu University, ; Department of Psychiatry, Yale School of Medicine, New Haven, CT, USA; ; Department of Nursing, School of Health and Welfare, Jonkoping University, ; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Psychiatr Res","Declaration of competing interest All authors declare that they have no conflict ","Journal of psychiatric research","social_media"
"Understanding Vaccine Hesitancy: Social Isolation in Relation to Social Media Addiction and COVID-19 Anxiety.",36320979,2022,"Sep","10.7759/cureus.29705 [doi]; e29705","BACKGROUND: Despite significant advancements in immunization over the last ","Erinc, Zeynep Ozun; Eliacik, Kayi; Ince, Gulberat; Kilic Ozturk, Yasemin; Elmali, Ferhan; Emir, Busra; Kanik, Ali; Helvaci, Mehmet","Family Medicine, Izmir Faculty of Medicine, University of Health Sciences, Izmir, ; Pediatrics, Izmir Faculty of Medicine, University of Health Sciences, Izmir, TUR.; Pediatrics, Izmir Faculty of Medicine, University of Health Sciences, Izmir, TUR.; Family Medicine, Izmir Faculty of Medicine, University of Health Sciences, Izmir, ; Biostatistics, Faculty of Medicine, Izmir Katip Celebi University, Izmir, TUR.; Biostatistics, Faculty of Medicine, Izmir Katip Celebi University, Izmir, TUR.; Pediatrics, Faculty of Medicine, Izmir Katip Celebi University, Izmir, TUR.; Pediatrics, Izmir Faculty of Medicine, University of Health Sciences, Izmir, TUR.","eng","Journal Article","Cureus","The authors have declared that no competing interests exist.","Cureus","social_media"
"Psychometric properties of the Utrecht Work Engagement Scale for Students (UWES-S) in the Taiwanese context.",36313583,2022,"Oct","10.1007/s12144-022-03737-0 [doi]","Academic engagement in recent years has become the focus of determining student ","Chi, Li-Chiu; Tang, Tseng-Chung; Tang, Eugene","College of Applied Arts and Sciences, National Formosa University, Yunlin, ; College of Management, National Formosa University, Yunlin, Taiwan. GRID: ; Department of Molecular and Cell Biology, University of California, Berkeley, ","eng","Journal Article","Curr Psychol","Conflict of interestThe authors declare no conflict of interest.","Current psychology (New Brunswick, N.J.)","social_media"
"Exploring the Associations between Social Media Addiction and Depression: Attentional Bias as a Mediator and Socio-Emotional Competence as a Moderator.",36294077,2022,"Oct","10.3390/ijerph192013496 [doi]; 13496","Social media is used daily by a significant number of young people and can have ","Xiao, Wen; Peng, Jiaxin; Liao, Suqun","Teacher Education School, Shaoguan University, Shaoguan 512005, China.; Teacher Education School, Shaoguan University, Shaoguan 512005, China.; Teacher Education School, Shaoguan University, Shaoguan 512005, China.","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","social_media"
"The Protective Role of Resilience in the Development of Social Media Addiction in Tertiary Students and Psychometric Properties of the Slovenian Bergen Social Media Addiction Scale (BSMAS).",36293756,2022,"Oct","10.3390/ijerph192013178 [doi]; 13178","With the onset of the COVID-19 pandemic, social media became one of the most ","Zmavc, Mark; Sorgo, Andrej; Gabrovec, Branko; Crnkovic, Nusa; Cesar, Katarina; Selak, Spela","National Institute of Public Health, 1000 Ljubljana, Slovenia.; Faculty of Natural Sciences and Mathematics, University of Maribor, 2000 Maribor, ; National Institute of Public Health, 1000 Ljubljana, Slovenia.; National Institute of Public Health, 1000 Ljubljana, Slovenia.; National Institute of Public Health, 1000 Ljubljana, Slovenia.; National Institute of Public Health, 1000 Ljubljana, Slovenia.","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","social_media"
"Doomscrolling Scale: its Association with Personality Traits, Psychological Distress, Social Media Use, and Wellbeing.",36275044,2023,NA,"10.1007/s11482-022-10110-7 [doi]","Doomscrolling is a fairly new concept in mental health research which has ","Satici, Seydi Ahmet; Gocet Tekin, Emine; Deniz, M Engin; Satici, Begum","34220 Istanbul, Turkiye Department of Psychological Counselling, Faculty of ; Sakarya, Turkiye Department of Foreign Languages, Sakarya University. GRID: ; 34220 Istanbul, Turkiye Department of Psychological Counselling, Faculty of ; 34220 Istanbul, Turkiye Department of Psychological Counselling, Faculty of ","eng","Journal Article","Appl Res Qual Life","Conflict of InterestNo conflict of interest exists for this manuscript for any of ","Applied research in quality of life","social_media"
"Interpreting the impact of extraversion and neuroticism on social media addiction among university students of Pakistan: A mediated and moderated model.",36270141,2022,"Oct","S0001-6918(22)00279-7 [pii]; 10.1016/j.actpsy.2022.103764 [doi]","This study aims to investigate the association between two important personality ","Dilawar, Sana; Liang, Gao; Elahi, Muhammad Zubair; Abbasi, Amir Zaib; Shahani, Riffat; Gonlepa, Miapeh Kous","School of Public Affairs, University of Science and Technology of China, China. ; School of Public Affairs, University of Science and Technology of China, China. ; School of Public Affairs, University of Science and Technology of China, China. ; IRC for Finance and Digital Economy, KFUPM Business School, King Fahd University ; School of Humanities and Social Science, University of Science and Technology of ; School of Public Affairs, University of Science and Technology of China, China; ","eng","Journal Article","Acta Psychol (Amst)","Conflict of interest The authors confirm that there is no conflict of interest ","Acta psychologica","social_media"
"Social media addiction and emotions during the disaster recovery period-The moderating role of post-COVID timing.",36264854,2022,NA,"10.1371/journal.pone.0274898 [doi]; e0274898","BACKGROUND: Social media addiction, a recently emerged term in medical science, ","Nur-A Yazdani, Dewan Muhammad; Abir, Tanvir; Qing, Yang; Ahmad, Jamee; Al Mamun, Abdullah; Zainol, Noor Raihani; Kakon, Kaniz; Agho, Kingsley Emwinyore; Wang, Shasha","MONASH Pathway at Universal College Bangladesh, Dhaka, Bangladesh.; Department of Business Administration, Faculty of Business & Entrepreneurship ; UCSI Graduate Business School, UCSI University, Kuala Lumpur, Malaysia.; College of Business Administration-CBA, International University of Business, ; UKM-Graduate School of Business, Universiti Kebangsaan Malaysia, Bangi, Selangor ; Faculty of Entrepreneurship and Business, Universiti Malaysia Kelantan, Kota ; Department of Philosophy, College of Arts and Sciences-CAAS, International ; School of Health Sciences, Western Sydney University, Campbelltown, New South ; African Vision Research Institute, Discipline of Optometry, University of ; Marketing and Public Relations at the QUT Business School, Queensland University ","eng","Journal Article","PLoS One","The authors have declared that no competing interests exist.","PloS one","social_media"
"[Study of the Background Variables of Depression Among Female University Students: The Role of Online Self-Disclosure and Social Media Addiction].",36264162,2022,NA,NA,"OBJECTIVES: Mental health of university students has become a public health ","Piko, Bettina; Kiss, Hedvig; Ratky, Dora","Szegedi Tudomanyegyetem, Szent-Gyorgyi Albert Orvostudomanyi Kar, ","hun","English Abstract; Journal Article","Psychiatr Hung",NA,"Psychiatria Hungarica : A Magyar Pszichiatriai Tarsasag tudomanyos folyoirata","social_media"
"The role of desire thinking in the problematic use of social networking sites among adults.",36238695,2022,"Dec","10.1016/j.abrep.2022.100463 [doi]; 100463","The problematic use of social networking sites (SNS) is associated with several ","Mustoo Baser, Lejla; Poyraz Cokmus, Fikret; Tvrtkovic, Selma; Obuca, Faruk; Unal-Aydin, Pinar; Aydin, Orkun; Spada, Marcantonio M","International University of Sarajevo, Faculty of Arts and Social Sciences, ; Izmir Tinaztepe University, Faculty of Medicine, Department of Psychiatry, Izmir, ; International University of Sarajevo, Faculty of Arts and Social Sciences, ; International University of Sarajevo, Faculty of Arts and Social Sciences, ; International University of Sarajevo, Faculty of Arts and Social Sciences, ; International University of Sarajevo, Faculty of Arts and Social Sciences, ; Division of Psychology, School of Applied Sciences, London South Bank University, ","eng","Journal Article","Addict Behav Rep","The authors declare that they have no known competing financial interests or ","Addictive behaviors reports","social_media"
"Associations of Problematic Internet Use, Weight-Related Self-Stigma, and Nomophobia with Physical Activity: Findings from Mainland China, Taiwan, and Malaysia.",36231435,2022,"Sep","10.3390/ijerph191912135 [doi]; 12135","Insufficient physical activity is a common problem for university students ","Liu, Wei; Chen, Jung-Sheng; Gan, Wan Ying; Poon, Wai Chuen; Tung, Serene En Hui; Lee, Ling Jun; Xu, Ping; Chen, I-Hua; Griffiths, Mark D; Lin, Chung-Ying","Chinese Academy of Education Big Data, Qufu Normal University, Qufu 273165, ; Department of Medical Research, E-Da Hospital, Kaohsiung 82445, Taiwan.; Department of Nutrition, Faculty of Medicine and Health Sciences, Universiti ; Sunway University Business School, Sunway University, Petaling Jaya 47500, ; Division of Nutrition and Dietetics, School of Health Sciences, International ; Department of Nutrition, Faculty of Medicine and Health Sciences, Universiti ; Department of Educational Psychology, School of Leisure Sports and Management, ; Chinese Academy of Education Big Data, Qufu Normal University, Qufu 273165, ; International Gaming Research Unit, Psychology Department, Nottingham Trent ; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest. The funders had no role in the ","International journal of environmental research and public health","social_media"
"Editorial: The impact of online addiction on general health, wellbeing and associated societal costs, volume II.",36211711,2022,NA,"10.3389/fpubh.2022.1018760 [doi]; 1018760",NA,"Floros, Georgios; Mylona, Ioanna","2nd Department of Psychiatry, Aristotle University of Thessaloniki, Thessaloniki, ; Department of Ophthalmology, General Hospital of Katerini, Katerini, Greece.","eng","Editorial","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health","social_media"
"Mental problems and risk factors for depression among medical students during the COVID-19 pandemic: A cross-sectional study.",36197195,2022,"Sep","10.1097/MD.0000000000030629 [doi]; e30629","Prevalence of depression is high among medical students and several mental ","Pattanaseri, Keerati; Atsariyasing, Wanlop; Pornnoppadol, Chanvit; Sanguanpanich, Naratip; Srifuengfung, Maytinee","Department of Psychiatry, Faculty of Medicine Siriraj Hospital, Mahidol ","eng","Journal Article","Medicine (Baltimore)","The authors declare no conflicts of interest. This research did not receive any ","Medicine","social_media"
"Internet addiction is associated with psychological distress in highly schizotypal students.",36196053,2023,"Jul","10.1111/eip.13362 [doi]","BACKGROUND: There is some limited evidence of an association between technology ","Fekih-Romdhane, Feten; Away, Rami; Jahrami, Haitham; Cheour, Majda","Faculty of Medicine of Tunis, Tunis El Manar University, Tunis, Tunisia.; The Tunisian Center of Early Intervention in Psychosis, Department of Psychiatry ; Faculty of Medicine of Tunis, Tunis El Manar University, Tunis, Tunisia.; College of Medicine and Medical Sciences, Arabian Gulf University, Manama, ; Ministry of Health, Manama, Bahrain.; Faculty of Medicine of Tunis, Tunis El Manar University, Tunis, Tunisia.; The Tunisian Center of Early Intervention in Psychosis, Department of Psychiatry ","eng","Journal Article","Early Interv Psychiatry",NA,"Early intervention in psychiatry","social_media"
"The relationship between the high-risk disordered eating and social network navigation among Saudi college females during the COVID pandemic.",36148353,2022,NA,"10.3389/fpubh.2022.949051 [doi]; 949051","BACKGROUND: Disordered eating behaviors (DEBs) are complex health issues that may ","Raja N, Alotaibi Abdulaziz; Osman, Nermin A; Alqethami, Abdullah Muidh; Abd El-Fatah, Nesrin Kamal","Department of Public Health, Directorate of Health Affairs in Taif, Ministry of ; Department of Biomedical Informatics and Medical Statistics, Medical Research ; Department of Public Health, Directorate of Health Affairs in Taif, Ministry of ; Department of Nutrition, High Institute of Public Health, Alexandria University, ","eng","Journal Article","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health","social_media"
"The addiction behavior of short-form video app TikTok: The information quality and system quality perspective.",36148123,2022,NA,"10.3389/fpsyg.2022.932805 [doi]; 932805","TikTok has one of the most advanced algorithm systems and is the most addictive ","Qin, Yao; Omar, Bahiyah; Musetti, Alessandro","School of Communication, Universiti Sains Malaysia (USM), George Town, Penang, ; School of Communication, Universiti Sains Malaysia (USM), George Town, Penang, ; Department of Humanities, Social Sciences and Cultural Industries, University of ","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology","social_media"
"Evaluation of psychometric properties of the Arabic version of the Internet Disorder Scale (IDS-15).",36126376,2022,"Oct","S0001-6918(22)00265-7 [pii]; 10.1016/j.actpsy.2022.103750 [doi]","The internet in modern society has impacted individuals of all ages, especially ","El Abiddine, Fares Zine; Islam, Md Saiful; Lin, Chung-Ying; Berbiche, Djamal; Griffiths, Mark D","Psychological and Educational Research Lab, Department of Psychology, University ; Department of Public Health and Informatics, Jahangirnagar University, Savar, ; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Faculty of Medicine and Health Sciences, Universite de Sherbrooke, Campus de ; International Gaming Research Unit, Psychology Department, Nottingham Trent ","eng","Journal Article","Acta Psychol (Amst)","Declaration of competing interest The authors declare that they have no potential ","Acta psychologica","social_media"
"Estimation of Behavioral Addiction Prevalence During COVID-19 Pandemic: A Systematic Review and Meta-analysis.",36118286,2022,NA,"10.1007/s40429-022-00435-6 [doi]","PURPOSE OF REVIEW: The COVID-19 pandemic changed people's lifestyles and such ","Alimoradi, Zainab; Lotfi, Aida; Lin, Chung-Ying; Griffiths, Mark D; Pakpour, Amir H","Social Determinants of Health Research Center, Research Institute for Prevention ; Social Determinants of Health Research Center, Research Institute for Prevention ; Institute of Allied Health Sciences, National Cheng Kung University Hospital, ; International Gaming Research Unit, Psychology Department, Nottingham Trent ; Social Determinants of Health Research Center, Research Institute for Prevention ; Department of Nursing, School of Health and Welfare, Jonkoping University, ","eng","Journal Article; Review","Curr Addict Rep","Conflict of InterestThe authors declare no competing interests.","Current addiction reports","social_media"
"The association between parent-child relationship and problematic internet use among English- and Chinese-language studies: A meta-analysis.",36110283,2022,NA,"10.3389/fpsyg.2022.885819 [doi]; 885819","As past studies of the association between parent-child relationship and ","Zhu, Yalin; Deng, Linyuan; Wan, Kun","Faculty of Education, Beijing Normal University, Beijing, China.; Nanhai Middle School of Nanshan Experimental Educational Group, Shenzhen, China.; Faculty of Education, Beijing Normal University, Beijing, China.; Faculty of Education, Beijing Normal University, Beijing, China.","eng","Systematic Review","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology","social_media"
"Youth screen use in the ABCD® study.",36084446,2022,"Sep","S1878-9293(22)00093-7 [pii]; 10.1016/j.dcn.2022.101150 [doi]; 101150","Adolescent screen usage is ubiquitous and influences development and behavior. ","Bagot, K S; Tomko, R L; Marshall, A T; Hermann, J; Cummins, K; Ksinan, A; Kakalis, M; Breslin, F; Lisdahl, K M; Mason, M; Redhead, J N; Squeglia, L M; Thompson, W K; Wade, T; Tapert, S F; Fuemmeler, B F; Baker, F C","Department of Psychiatry, Icahn School of Medicine at Mount Sinai, New York, NY, ; Department of Psychiatry and Behavioral Sciences, Medical University of South ; Department of Pediatrics, Children's Hospital Los Angeles, Los Angeles, CA, USA.; Department of Psychiatry, Icahn School of Medicine at Mount Sinai, New York, NY, ; Department of Public Health, California State University, Fullerton, CA, USA.; RECETOX, Masaryk University, Brno, Czechia.; Icahn School of Medicine at Mount Sinai, New York, NY, USA.; Laureate Institute for Brain Research, Tulsa, Oklahoma, USA.; Department of Psychology, University of Wisconsin-Milwaukee, Milwaukee, WI, USA.; Center for Behavioral Health Research, University of Tennessee, Knoxville, TN, ; Department of Psychiatry and Behavioral Sciences, Medical University of South ; Department of Psychiatry and Behavioral Sciences, Medical University of South ; Department of Family Medicine and Public Health, University of California, La ; Department of Psychiatry, University of California, La Jolla, San Diego, CA, USA.; Department of Psychiatry, University of California, La Jolla, San Diego, CA, USA.; Department of Health Behavior and Policy, Virginia Commonwealth University, ; Center for Health Sciences, SRI International, Menlo Park, CA, USA.","eng","Journal Article","Dev Cogn Neurosci","Declaration of Competing Interest The authors declare the following financial ","Developmental cognitive neuroscience","social_media"
"Peer Victimization and Adolescent Mobile Social Addiction: Mediation of Social Anxiety and Gender Differences.",36078687,2022,"Sep","10.3390/ijerph191710978 [doi]; 10978","Social media addiction has become one of the typical problem behaviors during ","Tu, Wei; Jiang, Hui; Liu, Qingqi","Mental Health Education Center for College Students, Department of Student ; College of Education for the Future, Beijing Normal University, Zhuhai 519087, ; College of Education for the Future, Beijing Normal University, Zhuhai 519087, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declared no potential conflict of interest with respect to the ","International journal of environmental research and public health","social_media"
"Validation of the Social Media Disorder Scale using network analysis in a large representative sample of Czech adolescents.",36072384,2022,NA,"10.3389/fpubh.2022.907522 [doi]; 907522","BACKGROUND: The importance of studying the excessive use of social media in ","Sablaturova, Nika; Recka, Karel; Blinka, Lukas","Faculty of Social Studies, Masaryk University, Brno, Czechia.; Faculty of Social Studies, Masaryk University, Brno, Czechia.; Faculty of Social Studies, Masaryk University, Brno, Czechia.","eng","Journal Article; Research Support, Non-U.S. Gov't","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health","social_media"
"Technological Addictions.",36055740,2022,"Sep","S0193-953X(22)00032-6 [pii]; 10.1016/j.psc.2022.04.007 [doi]","Modern technology rewards constant engagement and discourages sparing use, ","Sherer, James; Levounis, Petros","New York University Grossman School of Medicine, 462 1st Avenue, #NB20N11, New ; Rutgers New Jersey Medical School, 357 West 29th Street, #3A, New York, NY 10001, ","eng","Journal Article; Review","Psychiatr Clin North Am",NA,"The Psychiatric clinics of North America","social_media"
"The Mediating Role of Loneliness and the Moderating Role of Gender between Peer Phubbing and Adolescent Mobile Social Media Addiction.",36011810,2022,"Aug","10.3390/ijerph191610176 [doi]; 10176","Mobile social media addiction has been a pressing issue in adolescents. The ","Xu, Xiao-Pan; Liu, Qing-Qi; Li, Zhen-Hua; Yang, Wen-Xian","Institute for Public Policy and Social Management Innovation, College of ; School of Sociology, Central China Normal University, Wuhan 430079, China.; College of Education for the Future, Beijing Normal University, Zhuhai 519087, ; School of Education, Guangzhou University, Guangzhou 510006, China.; School of Education, Guangzhou University, Guangzhou 510006, China.; Center of Mental Health Education and Counseling, Lanzhou University, Lanzhou ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declared no potential conflict of interest with respect to the ","International journal of environmental research and public health","social_media"
"The Association between Appetitive Aggression and Social Media Addiction Mediated by Cyberbullying: The Moderating Role of Inclusive Norms.",36011592,2022,"Aug","10.3390/ijerph19169956 [doi]; 9956","Appetitive aggression, i.e., the motivation to obtain rewards through aggressive ","Wong, Natalie; Yanagida, Takuya; Spiel, Christiane; Graf, Daniel","Department of Educational Psychology, The Chinese University of Hong Kong, Hong ; Department for Psychology of Development and Education, Faculty of Psychology, ; Department for Psychology of Development and Education, Faculty of Psychology, ; Department for Psychology of Development and Education, Faculty of Psychology, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest. The funders had no role in the ","International journal of environmental research and public health","social_media"
"Internet-Related Instruments (Bergen Social Media Addiction Scale, Smartphone Application-Based Addiction Scale, Internet Gaming Disorder Scale-Short Form, and Nomophobia Questionnaire) and Their Associations with Distress among Malaysian University Students.",36011105,2022,"Aug","10.3390/healthcare10081448 [doi]; 1448","The present study evaluated the psychometric properties of four instruments ","Tung, Serene En Hui; Gan, Wan Ying; Chen, Jung-Sheng; Ruckwongpatr, Kamolthip; Pramukti, Iqbal; Nadhiroh, Siti R; Chang, Yen-Ling; Lin, Chien-Chin; Pakpour, Amir H; Lin, Chung-Ying; Griffiths, Mark D","Division of Nutrition and Dietetics, School of Health Sciences, International ; Department of Nutrition, Faculty of Medicine and Health Sciences, Universiti ; Department of Medical Research, E-Da Hospital, Kaohsiung 82445, Taiwan.; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Department of Community Health Nursing, Faculty of Nursing, Universitas ; Department of Nutrition, Faculty of Public Health, Universitas Airlangga, ; Department of Family Medicine, Cardinal Tien Hospital, New Taipei 23148, Taiwan.; Department of Laboratory Medicine, National Taiwan University Hospital, Taipei ; Division of Hematology and Internal Medicine, National Taiwan University ; Graduate Institute of Clinical Medicine, National Taiwan University, Taipei ; Department of Nursing, School of Health and Welfare, Jonkoping University, SE-551 ; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Biostatistics Consulting Center, National Cheng Kung University Hospital, College ; Department of Occupational Therapy, College of Medicine, National Cheng Kung ; Department of Public Health, College of Medicine, National Cheng Kung University, ; International Gaming Research Unit, Psychology Department, Nottingham Trent ","eng","Journal Article","Healthcare (Basel)","The authors declare no conflict of interest.","Healthcare (Basel, Switzerland)","social_media"
