"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"33400781",2021,"Aug","Characterization of Electronic Cigarette Warning Statements Portrayed in YouTube ","10.1093/ntr/ntaa272 [doi]","INTRODUCTION: In 2018, the United States Food and Drug Administration (FDA) ","Jones, Dina M; Guy, Mignonne C; Soule, Eric; Sakuma, Kari-Lyn K; Pokhrel, Pallav; Orloff, Mohammed; Trinidad, Dennis; Smith, Denelle; Browley, Sharaka; Walker, A Paige; Bullock, Sandilyn; Eissenberg, Thomas; Fagan, Pebbles","Center for the Study of Tobacco, Department Health Behavior and Health Education, ; Center for the Study of Tobacco Products, Department of Psychology, College of ; Center for the Study of Tobacco Products, Department of Psychology, College of ; Department of African American Studies, Virginia Commonwealth University, ; Center for the Study of Tobacco Products, Department of Psychology, College of ; Department of Health Education and Promotion, Eastern Carolina University, ; School of Social and Behavioral Health Sciences, College of Public Health and ; Population Sciences in the Pacific Program, University of Hawaii Cancer Center, ; Center for the Study of Tobacco, Department Health Behavior and Health Education, ; Department of Family Medicine and Public Health, University of California, San ; Department of African American Studies, Virginia Commonwealth University, ; Center for the Study of Tobacco, Department Health Behavior and Health Education, ; Center for the Study of Tobacco, Department Health Behavior and Health Education, ; Center for the Study of Tobacco, Department Health Behavior and Health Education, ; Center for the Study of Tobacco Products, Department of Psychology, College of ; Center for the Study of Tobacco, Department Health Behavior and Health Education, ; Center for the Study of Tobacco Products, Department of Psychology, College of ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, P.H.S.","Nicotine Tob Res",NA,"Nicotine & tobacco research : official journal of the Society for Research on "
"33038677",2021,"Feb","Rethink Vape: Development and evaluation of a risk communication campaign to ","S0306-4603(20)30794-2 [pii]; 10.1016/j.addbeh.2020.106664 [doi]","INTRODUCTION: E-cigarettes are now the most common form of tobacco use among ","England, K J; Edwards, A L; Paulson, A C; Libby, E P; Harrell, P T; Mondejar, K A","Pediatrics Division of Community Health and Research, Eastern Virginia Medical ; Pediatrics Division of Community Health and Research, Eastern Virginia Medical ; Pediatrics Division of Community Health and Research, Eastern Virginia Medical ; Pediatrics Division of Community Health and Research, Eastern Virginia Medical ; Pediatrics Division of Community Health and Research, Eastern Virginia Medical ; Pediatrics Division of Community Health and Research, Eastern Virginia Medical ","eng","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors"
"32768796",2021,"Jan","Vaping, smartphones, and social media use among young adults: Snapchat is the ","S0306-4603(20)30706-1 [pii]; 10.1016/j.addbeh.2020.106576 [doi]","BACKGROUND: Tobacco use often begins or stabilizes in young adulthood. ","Massey, Zachary B; Brockenberry, Laurel O; Harrell, Paul T","School of Public Health, Georgia State University, Atlanta, GA, USA.; Division of Community Health & Research, Department of Pediatrics, Eastern ; Division of Community Health & Research, Department of Pediatrics, Eastern ","eng","Journal Article; Research Support, N.I.H., Extramural","Addict Behav","Conflict of Interests The authors declare that they have no known competing ","Addictive behaviors"
"32520292",2020,"Jun","The intensive use of the internet by children and adolescents in the context of ","S1413-81232020006702479 [pii]; 10.1590/1413-81232020256.1.11472020 [doi]","This essay aimed to discuss the implications of social isolation due to the ","Deslandes, Suely Ferreira; Coutinho, Tiago","Instituto Fernandes Figueira, Fiocruz. Av. Rui Barbosa 716, Flamengo. 22250-020 ; Nucleo de Atendimento Farmaceutico, Escola Nacional de Saude Publica, Fiocruz. ","por; eng","Journal Article","Cien Saude Colet",NA,"Ciencia & saude coletiva"
"32348288",2020,"Jun","Modifications to Electronic Nicotine Delivery Systems: Content Analysis of ","10.2196/17104 [doi]; e17104","BACKGROUND: As user modification can alter the addictiveness and toxicity of ","Massey, Zachary B; Li, Yachao; Holli, Jessica; Churchill, Victoria; Yang, Bo; Henderson, Katherine; Ashley, David L; Huang, Jidong; Popova, Lucy","School of Public Health, Georgia State University, Atlanta, GA, United States.; Department of Communication Studies and Department of Public Health, The College ; Research and Training Institute, John Snow Incorporated, Boston, MA, United ; School of Public Health, Georgia State University, Atlanta, GA, United States.; Department of Communication, University of Arizona, Tuscon, AZ, United States.; School of Public Health, Georgia State University, Atlanta, GA, United States.; School of Public Health, Georgia State University, Atlanta, GA, United States.; School of Public Health, Georgia State University, Atlanta, GA, United States.; School of Public Health, Georgia State University, Atlanta, GA, United States.","eng","Journal Article; Research Support, N.I.H., Extramural","J Med Internet Res","Conflicts of Interest: DLA has received funds for work done for the World Health ","Journal of medical Internet research"
"31936672",2020,"Jan","""It's Just Addictive People That Make Addictive Videos"": Children's Understanding ","10.3390/ijerph17020449 [doi]; 449","Exposure to influencer marketing of foods and beverages high in fat, sugar, ","Coates, Anna Elizabeth; Hardman, Charlotte Alice; Halford, Jason Christian Grovenor; Christiansen, Paul; Boyland, Emma Jane","Department of Psychological Sciences, University of Liverpool, Liverpool L69 7ZA, ; Department of Psychological Sciences, University of Liverpool, Liverpool L69 7ZA, ; Department of Psychological Sciences, University of Liverpool, Liverpool L69 7ZA, ; Department of Psychological Sciences, University of Liverpool, Liverpool L69 7ZA, ; Department of Psychological Sciences, University of Liverpool, Liverpool L69 7ZA, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","C.A.H., J.C.G.H and P.C. report grants from the American Beverage Association. ","International journal of environmental research and public health"
"31778369",2019,"Nov","Electronic cigarette online marketing by New Zealand vendors.",NA,"AIMS: To examine the characteristics of the online marketing environment and the ","Gurram, Niveditha; Thomson, George; Wilson, Nick; Hoek, Janet","Department of Public Health, University of Otago, Wellington.; Department of Public Health, University of Otago, Wellington.; Department of Public Health, University of Otago, Wellington.; Department of Public Health, University of Otago, Wellington.","eng","Journal Article","N Z Med J","Nil.","The New Zealand medical journal"
"31761930",2020,"Feb","The Association Between Social Media Use and Hazardous Alcohol Use Among Youths: ","10.1093/alcalc/agz088 [doi]","AIMS: To examine the continuing role of daily popular social media use in youth ","Savolainen, Iina; Oksanen, Atte; Kaakinen, Markus; Sirola, Anu; Miller, Bryan Lee; Paek, Hye-Jin; Zych, Izabela","Faculty of Social Sciences, Tampere University, Kalevantie 4, 33014 Tampere ; Faculty of Social Sciences, Tampere University, Kalevantie 4, 33014 Tampere ; Institute of Criminology and Legal Policy, University of Helsinki, Unioninkatu ; Faculty of Social Sciences, Tampere University, Kalevantie 4, 33014 Tampere ; Department of Sociology, Anthropology & Criminal Justice, Clemson University, 134 ; Department of Advertising & Public Relations, Hanyang University, Ansan, South ; Department of Psychology, University of Cordoba, Avda. San Alberto Magno s/n, ","eng","Journal Article","Alcohol Alcohol",NA,"Alcohol and alcoholism (Oxford, Oxfordshire)"
"31718524",2019,NA,"Combining Crowd-Sourcing and Automated Content Methods to Improve Estimates of ","10.1080/10810730.2019.1682724 [doi]","Exposure to media content can shape public opinions about tobacco. Accurately ","Gibson, Laura A; Siegel, Leeann; Kranzler, Elissa; Volinsky, Allyson; O'Donnell, Matthew B; Williams, Sharon; Yang, Qinghua; Kim, Yoonsang; Binns, Steven; Tran, Hy; Maidel Epstein, Veronica; Leffel, Timothy; Jeong, Michelle; Liu, Jiaying; Lee, Stella; Emery, Sherry; Hornik, Robert C","Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ; Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ; Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ; Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ; Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ; Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ; Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ; NORC at the University of Chicago, Chicago, IL, USA.; NORC at the University of Chicago, Chicago, IL, USA.; NORC at the University of Chicago, Chicago, IL, USA.; NORC at the University of Chicago, Chicago, IL, USA.; NORC at the University of Chicago, Chicago, IL, USA.; Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ; Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ; Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ; NORC at the University of Chicago, Chicago, IL, USA.; Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, ","eng","Journal Article; Research Support, N.I.H., Extramural","J Health Commun",NA,"Journal of health communication"
"31693187",2020,"Apr","Relationship between sleep quality, using social media platforms, and academic ","10.1111/ppc.12450 [doi]","PURPOSE: Explore the quality of sleep and investigate the relationship between ","Abu-Snieneh, Hana Mohammad; Aroury, Ammar Moh'd Ahmad; Alsharari, Abedalkarem F; Al-Ghabeesh, Suhair Hussni; Esaileh, Asma Awad","Nursing Department, College of Applied Medical Sciences, Jouf University, ; Nursing Department, College of Applied Medical Sciences, Jouf University, ; Nursing Department, College of Applied Medical Sciences, Jouf University, ; Faculty of Nursing, Al-Zaytoonah University of Jordan, Amman, Jordan.; Nursing Department, College of Applied Medical Sciences, Jouf University, ","eng","Journal Article","Perspect Psychiatr Care",NA,"Perspectives in psychiatric care"
"31452573",2019,"Jun","Use of Smart Phones and Social Media in Medical Education: Trends, Advantages, ","10.5455/aim.2019.27.133-138 [doi]","INTRODUCTION: The technological advancements have transformed the society into a ","Latif, Muhammad Zahid; Hussain, Intzar; Saeed, Rizwan; Qureshi, Muhammad Atif; Maqsood, Umer","Department of Community Medicine & Medical Education Azra Naheed Medical College, ; Department of Ophthalmology, Services Institute of Medical Sciences Lahore, ; Department of Community Medicine, Azra Naheed Medical College, the Superior ; Department of Medicine, Azra Naheed Medical College, the Superior University ; Department of Physiotherapy, Azra Naheed Medical College, the Superior University ","eng","Journal Article; Review","Acta Inform Med","There are no conflicts of interest","Acta informatica medica : AIM : journal of the Society for Medical Informatics of "
"30950135",2019,"May","Compliance with regulations and codes of conduct at social media accounts of ","10.1111/dar.12928 [doi]","INTRODUCTION AND AIMS: This study has, for the first time, mapped the extent to ","Lindeman, Mikaela; Katainen, Anu; Svensson, Johan; Kauppila, Emmi; Hellman, Matilda","Centre for Research on Addiction, Control and Governance, Faculty of Social ; Centre for Research on Addiction, Control and Governance, Faculty of Social ; Faculty of Social Sciences, University of Helsinki, Helsinki, Finland.; Centre for Research on Addiction, Control and Governance, Faculty of Social ; Department of Public Health Sciences, Stockholm University, Stockholm, Sweden.; The Swedish Council for Information on Alcohol and Other Drugs, Stockholm, ; Centre for Research on Addiction, Control and Governance, Faculty of Social ; Centre for Research on Addiction, Control and Governance, Faculty of Social ","eng","Journal Article; Research Support, Non-U.S. Gov't","Drug Alcohol Rev",NA,"Drug and alcohol review"
"30430060",2018,"Sep","The Role of Primary Care Physicians in Curtailing Harmful Social Media Trends.","10.7759/cureus.3271 [doi]; e3271","Social media platforms, such as YouTube and Instagram, have become the latest ","Gupta, Abhishek; Dhingra, Anurag","Geriatrics, Center for Addiction and Mental Health/University of Toronto, ; Family Medicine, Star Medical Center, Mississauga, CAN.","eng","Editorial","Cureus","The authors have declared that no competing interests exist.","Cureus"
"30360407",2018,"Oct","Fear of Missing Out as a Predictor of Problematic Social Media Use and Phubbing ","10.3390/ijerph15102319 [doi]; 2319","Fear-of-missing-out (FOMO) refers to feelings of anxiety that arise from the ","Franchina, Vittoria; Vanden Abeele, Mariek; van Rooij, Antonius J; Lo Coco, Gianluca; De Marez, Lieven","Department of Psychology and Educational Sciences, University of Palermo, 90133 ; Tilburg School of Humanities and Digital Sciences, Tilburg University, 5037AB ; imec-mict-UGent, Department of Communication Sciences, Ghent University, 9000 ; Department of Youth & Risky Behavior, Trimbos Institute, 3521 VS Utrecht, The ; Department of Psychology and Educational Sciences, University of Palermo, 90133 ; imec-mict-UGent, Department of Communication Sciences, Ghent University, 9000 ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"30340584",2018,"Oct","Young people's awareness of the timing and placement of gambling advertising on ","10.1186/s12954-018-0254-6 [doi]; 51","BACKGROUND: Research has demonstrated that the promotion of gambling, ","Thomas, Samantha L; Bestman, Amy; Pitt, Hannah; Cassidy, Rebecca; McCarthy, Simone; Nyemcsok, Christian; Cowlishaw, Sean; Daube, Mike","Centre for Population Health Research, School of Health and Social Development, ; Centre for Population Health Research, School of Health and Social Development, ; Centre for Population Health Research, School of Health and Social Development, ; Department of Anthropology, Goldsmiths, University of London, London, UK.; Centre for Population Health Research, School of Health and Social Development, ; Centre for Population Health Research, School of Health and Social Development, ; Department of Psychiatry, The University of Melbourne, Melbourne, Australia.; Population Health Science, Bristol Medical School, University of Bristol, ; Faculty of Health Sciences, Curtin University, Bentley, Australia.","eng","Journal Article","Harm Reduct J","ETHICS APPROVAL AND CONSENT TO PARTICIPATE: Greater than low risk ethical ","Harm reduction journal"
"30086437",2018,"Nov","Young male drivers' perceptions of and experiences with YouTube videos of risky ","S0001-4575(18)30380-4 [pii]; 10.1016/j.aap.2018.07.035 [doi]","OBJECTIVE: YouTube features millions of videos of high risk driving behaviours ","Vingilis, Evelyn; Yildirim-Yenier, Zumrut; Vingilis-Jaremko, Larissa; Seeley, Jane; Wickens, Christine M; Grushka, Daniel H; Fleiter, Judy","Department of Family Medicine, University of Western Ontario, London, Canada. ; Department of Family Medicine, University of Western Ontario, London, Canada. ; Department of Psychology, York University, 4700 Keele St., Toronto, M3J 1P3, ; Department of Family Medicine, University of Western Ontario, London, Canada. ; Social and Epidemiological Research, Centre for Addiction and Mental Health, 33 ; Department of Family Medicine, University of Western Ontario, London, Canada. ; Global Road Safety Partnership, International Federation of Red Cross and Red ","eng","Journal Article","Accid Anal Prev",NA,"Accident; analysis and prevention"
"29887756",2018,NA,"Rolling and scrolling: The portrayal of marijuana cigars (blunts) on YouTube.","10.1080/14659891.2018.1444108 [doi]","BACKGROUND: Blunts are partially or fully hollowed-out cigars or cigarillos that ","Montgomery, LaTrice; Yockey, Andrew","Addiction Sciences Division, Department of Psychiatry & Behavioral Neuroscience, ; Addiction Sciences Division, Department of Psychiatry & Behavioral Neuroscience, ","eng","Journal Article","J Subst Use","Disclosure of potential conflicts of interest The authors report no conflict of ","Journal of substance use"
"29461086",2018,"Mar","Instagram addiction and the Big Five of personality: The mediating role of ","10.1556/2006.7.2018.15 [doi]","Background and aims Recent research has suggested that social networking site use ","Kircaburun, Kagan; Griffiths, Mark D","1 Faculty of Education, Department of Computer and Instructional Technologies, ; 2 International Gaming Research Unit, Psychology Department, Nottingham Trent ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"29432916",2018,"Jun","E-cigarette advertising exposure in e-cigarette naive adolescents and subsequent ","S0306-4603(18)30071-6 [pii]; 10.1016/j.addbeh.2018.02.008 [doi]","OBJECTIVE: Electronic (E-) cigarettes are one of the most popular tobacco ","Camenga, Deepa; Gutierrez, Kevin M; Kong, Grace; Cavallo, Dana; Simon, Patricia; Krishnan-Sarin, Suchitra","Yale School of Medicine, Department of Emergency Medicine, United States. ; Yale School of Medicine, Department of Psychiatry, United States.; Yale School of Medicine, Department of Psychiatry, United States.; Yale School of Medicine, Department of Psychiatry, United States.; Yale School of Medicine, Department of Psychiatry, United States.; Yale School of Medicine, Department of Psychiatry, United States.","eng","Journal Article; Research Support, N.I.H., Extramural","Addict Behav","Conflict of Interest The authors report no disclosures.","Addictive behaviors"
"29143673",2017,"Nov","The HepTestContest: a global innovation contest to identify approaches to ","10.1186/s12879-017-2771-4 [doi]; 701","BACKGROUND: Innovation contests are a novel approach to elicit good ideas and ","Tucker, Joseph D; Meyers, Kathrine; Best, John; Kaplan, Karyn; Pendse, Razia; Fenton, Kevin A; Andrieux-Meyer, Isabelle; Figueroa, Carmen; Goicochea, Pedro; Gore, Charles; Ishizaki, Azumi; Khwairakpam, Giten; Miller, Veronica; Mozalevskis, Antons; Ninburg, Michael; Ocama, Ponsiano; Peeling, Rosanna; Walsh, Nick; Colombo, Massimo G; Easterbrook, Philippa","University of North Carolina Chapel Hill Project-China, Number 2 Lujing Road, ; Institute of Global Health and Infectious Diseases, University of North Carolina ; SESH Global, Number 2 Lujing Road, Guangzhou, 510095, China. ; SESH Global, Number 2 Lujing Road, Guangzhou, 510095, China.; Aaron Diamond AIDS Research Center, 455 1st Avenue # 7, New York, NY, 10016, USA.; SESH Global, Number 2 Lujing Road, Guangzhou, 510095, China.; University of Pennsylvania Neurology Department, 3400 Spruce Street, ; Asia Catalyst, 1109, 1270 Broadway, New York, NY, 1001, USA.; Asia Catalyst, 1109, 1270 Broadway, New York, NY, 1001, USA.; WHO Regional Office for South East Asia, World Health House, Indraprastha Estate, ; SESH Global, Number 2 Lujing Road, Guangzhou, 510095, China.; Southwark Council, 160 Tooley Street, London, SE1 2QH, UK.; Medecins Sans Frontieres, Rue de Lausanne 78, 1202, Geneve, Switzerland.; World Health Organization HIV Department, 20 Avenue Appia, CH-1211, Geneva 27, ; Forum for Collaborative HIV Research and the University of California Berkeley ; World Hepatitis Alliance, 1 Baden Place, London, SE1 1YW, UK.; Hepatitis C Trust, 27 Crosby Road, London, SE1 3YD, UK.; Hepatitis C Trust, 27 Crosby Road, London, SE1 3YD, UK.; TREAT Asia, Exchange Tower, 388 Sukhumvit Road, Suite 2104, Klongtoey, Bangkok, ; Forum for Collaborative HIV Research and the University of California Berkeley ; WHO Regional Office for Europe, UN City, Marmorvej 51, DK-2100, Copenhagen, ; Hepatitis Education Project, 1621 S. Jackson Street, 2t 201, Seattle, WA, 98144, ; Department of Medicine, Makere College of Health Sciences, PO Box 7072, Kampala, ; London School of Hygiene and Tropical Medicine, Keppel Street, London, WC1E 7HT, ; The WHO Regional Office for the Western Pacific, P.O. Box 2932, 1000, Manila, ; IRCCS Humanitas Hospital, Rozzano, Italy.; EASL International Liver Foundation, Geneva, Switzerland.; World Health Organization HIV Department, 20 Avenue Appia, CH-1211, Geneva 27, ","eng","Journal Article","BMC Infect Dis","ETHICS APPROVAL AND CONSENT TO PARTICIPATE: This study was evaluated by the UNC ","BMC infectious diseases"
"28930052",2017,"Sep","Portrayal of Alcohol Brands Popular Among Underage Youth on YouTube: A Content ",NA,"OBJECTIVE: We characterized leading YouTube videos featuring alcohol brand ","Primack, Brian A; Colditz, Jason B; Rosen, Eva B; Giles, Leila M; Jackson, Kristina M; Kraemer, Kevin L","Center for Research on Media, Technology, and Health, University of Pittsburgh, ; Division of General Internal Medicine, Department of Medicine, University of ; Division of Adolescent Medicine, Department of Pediatrics, University of ; Center for Research on Media, Technology, and Health, University of Pittsburgh, ; Division of General Internal Medicine, Department of Medicine, University of ; Center for Research on Media, Technology, and Health, University of Pittsburgh, ; University of Michigan, Ann Arbor, Michigan.; Center for Research on Media, Technology, and Health, University of Pittsburgh, ; Division of General Internal Medicine, Department of Medicine, University of ; Center for Alcohol and Addiction Studies, Department of Behavioral and Social ; Division of General Internal Medicine, Department of Medicine, University of ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Stud Alcohol Drugs",NA,"Journal of studies on alcohol and drugs"
"28914072",2017,"Sep","Social media addiction: What is the role of content in YouTube?","10.1556/2006.6.2017.058 [doi]","Background YouTube, the online video creation and sharing site, supports both ","Balakrishnan, Janarthanan; Griffiths, Mark D","1 Thiagarajar School of Management , Madurai, India.; 2 Psychology Department, International Gaming Research Unit, Nottingham Trent ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"28681195",2018,"Feb","Exposure to and Content of Marijuana Product Reviews.","10.1007/s11121-017-0818-9 [doi]","Many individuals now seek out product reviews in order to make an informed ","Cavazos-Rehg, Patricia A; Krauss, Melissa J; Sowles, Shaina J; Murphy, Gabrielle M; Bierut, Laura J","Department of Psychiatry, Washington University School of Medicine, 660 South ; Department of Psychiatry, Washington University School of Medicine, 660 South ; Department of Psychiatry, Washington University School of Medicine, 660 South ; Department of Psychiatry, Washington University School of Medicine, 660 South ; Department of Psychiatry, Washington University School of Medicine, 660 South ","eng","Journal Article; Research Support, N.I.H., Extramural","Prev Sci","Conflict of Interest Disclosure Dr. Bierut, is listed as an inventor on Issued ","Prevention science : the official journal of the Society for Prevention Research"
"28118026",2017,"Aug","Literature review on risky driving videos on YouTube: Unknown effects and areas ","10.1080/15389588.2016.1276575 [doi]","OBJECTIVE: Entry of terms reflective of extreme risky driving behaviors into the ","Vingilis, Evelyn; Yildirim-Yenier, Zumrut; Vingilis-Jaremko, Larissa; Wickens, Christine; Seeley, Jane; Fleiter, Judy; Grushka, Daniel H","a Department of Family Medicine , University of Western Ontario , London , ; a Department of Family Medicine , University of Western Ontario , London , ; b Department of Psychology , York University , Toronto , Ontario , Canada.; c Social and Epidemiological Research, Centre for Addiction and Mental Health , ; a Department of Family Medicine , University of Western Ontario , London , ; d Centre for Accident Research and Road Safety-Queensland, Queensland University ; a Department of Family Medicine , University of Western Ontario , London , ","eng","Journal Article; Review","Traffic Inj Prev",NA,"Traffic injury prevention"
"26946768",2015,"Nov-Dec","Prevalence of Internet Addiction among Schoolchildren in Novi Sad.",NA,"INTRODUCTION: Internet use has increased rapidly all over the world. Excessive ","Ac-Nikolic, Erzebet; Zaric, Dragana; Niciforovic-Surkovic, Olja",NA,"eng","Journal Article","Srp Arh Celok Lek",NA,"Srpski arhiv za celokupno lekarstvo"
"26357556",2015,"Aug","Social Networking Addiction among Health Sciences Students in Oman.","10.18295/squmj.2015.15.03.009 [doi]","OBJECTIVES: Addiction to social networking sites (SNSs) is an international issue ","Masters, Ken","Medical Education & Informatics Unit, College of Medicine & Health Sciences, ","eng","Journal Article","Sultan Qaboos Univ Med J",NA,"Sultan Qaboos University medical journal"
"26347408",2015,"Oct","Displays of dabbing marijuana extracts on YouTube.","S0376-8716(15)01613-0 [pii]; 10.1016/j.drugalcdep.2015.08.020 [doi]","BACKGROUND: Dabbing involves heating marijuana extracts to a high temperature and ","Krauss, Melissa J; Sowles, Shaina J; Mylvaganam, Shalinee; Zewdie, Kidist; Bierut, Laura J; Cavazos-Rehg, Patricia A","Department of Psychiatry, Washington University School of Medicine, 660 S. Euclid ; Department of Psychiatry, Washington University School of Medicine, 660 S. Euclid ; Department of Psychiatry, Washington University School of Medicine, 660 S. Euclid ; Department of Psychiatry, Washington University School of Medicine, 660 S. Euclid ; Department of Psychiatry, Washington University School of Medicine, 660 S. Euclid ; Department of Psychiatry, Washington University School of Medicine, 660 S. Euclid ","eng","Journal Article; Research Support, N.I.H., Extramural","Drug Alcohol Depend","Conflict of Interest: One of the authors, Dr. Bierut, is listed as an inventor on ","Drug and alcohol dependence"
"26341127",2015,"Nov","Technology in postgraduate medical education: a dynamic influence on learning?","10.1136/postgradmedj-2014-132809 [doi]","The influence of technology in medical workplace learning is explored by focusing ","Bullock, Alison; Webb, Katie","Cardiff University School of Social Sciences, Cardiff, UK.; Cardiff University School of Social Sciences, Cardiff, UK.","eng","Journal Article; Review","Postgrad Med J",NA,"Postgraduate medical journal"
"26113622",2016,"May","Vapor Store Owner Beliefs and Messages to Customers.","10.1093/ntr/ntv129 [doi]","INTRODUCTION: Electronic cigarette (e-cigarette) use is becoming increasingly ","Cheney, Marshall K; Gowin, Mary; Wann, Taylor Franklin","Department of Health and Exercise Science, University of Oklahoma, Norman, OK ; Department of Health and Exercise Science, University of Oklahoma, Norman, OK.; Department of Health and Exercise Science, University of Oklahoma, Norman, OK.","eng","Journal Article; Research Support, Non-U.S. Gov't","Nicotine Tob Res",NA,"Nicotine & tobacco research : official journal of the Society for Research on "
"25516167",2015,"Apr","Adolescents' exposure to tobacco and alcohol content in YouTube music videos.","10.1111/add.12835 [doi]","AIMS: To quantify tobacco and alcohol content, including branding, in popular ","Cranwell, Jo; Murray, Rachael; Lewis, Sarah; Leonardi-Bee, Jo; Dockrell, Martin; Britton, John","UK Centre for Tobacco and Alcohol Studies, Division of Epidemiology and Public ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)"
"23726898",2013,"Jul","Breaking worse: the emergence of krokodil and excessive injuries among people who ","S0955-3959(13)00051-0 [pii]; 10.1016/j.drugpo.2013.04.007 [doi]","BACKGROUND: Krokodil, a homemade injectable opioid, gained its moniker from the ","Grund, Jean-Paul C; Latypov, Alisher; Harris, Magdalena","CVO - Addiction Research Centre, Utrecht, The Netherlands. ","eng","Journal Article; Review","Int J Drug Policy",NA,"The International journal on drug policy"
"22841965",2012,"Dec","Identifying emerging trends in recreational drug use; outcomes from the ","S0278-5846(12)00184-4 [pii]; 10.1016/j.pnpbp.2012.07.011 [doi]","BACKGROUND: This paper presents the outcomes of the 2-year European Union funded ","Deluca, Paolo; Davey, Zoe; Corazza, Ornella; Di Furia, Lucia; Farre, Magi; Flesland, Liv Holmefjord; Mannonen, Miia; Majava, Aino; Peltoniemi, Teuvo; Pasinetti, Manuela; Pezzolesi, Cinzia; Scherbaum, Norbert; Siemann, Holger; Skutle, Arvid; Torrens, Marta; van der Kreeft, Peer; Iversen, Erik; Schifano, Fabrizio","National Addiction Centre, Institute of Psychiatry, King's College London, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Prog Neuropsychopharmacol Biol Psychiatry",NA,"Progress in neuro-psychopharmacology & biological psychiatry"
"22727085",2012,"Jul","Exposure to fire setting behavior on YouTube.","10.1016/j.jadohealth.2011.11.018 [doi]","PURPOSE: This study is a preliminary examination of fire setting behaviors on ","Thomas, Meara; Mackay, Sherri; Salsbury, Debbie","Child Youth and Family Program, Centre for Addiction and Mental Health, Toronto, ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Adolesc Health",NA,"The Journal of adolescent health : official publication of the Society for "
"21599499",2011,NA,"Drugs and the media: an introduction.","10.3109/10826084.2011.570609 [doi]","Mass media accounts of drugs and drug use are a daily occurrence and the focus of ","Montagne, Michael","Department of Pharmaceutical Sciences, Massachusetts College of Pharmacy & Health ","eng","Introductory Journal Article","Subst Use Misuse",NA,"Substance use & misuse"
"21329443",2011,"Jan-Feb","Problematic Internet Use among Greek university students: an ordinal logistic ","10.1089/cyber.2009.0306 [doi]","The aim of this paper is to investigate the relationships between Problematic ","Frangos, Christos C; Frangos, Constantinos C; Sotiropoulos, Ioannis","Department of Business Administration, Technological Educational Institute (TEI) ","eng","Journal Article","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking"
