"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Measuring Internet Gaming Disorder and Gaming Disorder: A Qualitative Content Validity Analysis of Validated Scales.","34726084",2023,"Mar","10.1177/10731911211055435 [doi]","Numerous instruments have been developed to measure gaming-related health ","Karhulahti, Veli-Matti; Martoncik, Marcel; Adamkovic, Matus","University of Jyvaskyla, Finland.; University of Presov, Slovakia.; Institute of Social Sciences, CSPS Slovak Academy of Sciences, Slovakia.; University of Presov, Slovakia.; Institute of Social Sciences, CSPS Slovak Academy of Sciences, Slovakia.; Charles University, Prague, Czechia.","eng","Journal Article; Research Support, Non-U.S. Gov't","Assessment","The author(s) declared no potential conflicts of interest with respect to the ","Assessment","gaming"
"Internet Gaming Disorder, Risky Online Behaviour, and Mental Health in Hong Kong Adolescents: The Beneficial Role of Psychological Resilience.","34721101",2021,NA,"10.3389/fpsyt.2021.722353 [doi]; 722353","In the present cyber age, Internet gaming disorder (IGD) and risky online ","Tsui, Yvonne Yin-Yau; Cheng, Cecilia","Department of Psychology, The University of Hong Kong, Hong Kong, Hong Kong, SAR ; Department of Psychology, The University of Hong Kong, Hong Kong, Hong Kong, SAR ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","gaming"
"How Digital Technology Mediated the Effects of the COVID-19 Pandemic on Mental Health: The Good, the Bad, and the Indifferent.","34713202",2021,NA,"10.3389/fdgth.2021.733151 [doi]; 733151",NA,"Gega, Lina; Aboujaoude, Elias","Department of Health Sciences & Hull York Medical School, University of York, ; Department of Psychiatry & Behavioral Sciences, Stanford University School of ","eng","Journal Article","Front Digit Health","LG received grants from the National Institute for Health Research, the UK ","Frontiers in digital health","gaming"
"Attention deficit hyperactivity disorder and gaming disorder: Frequency and associated factors in a clinical sample of patients with Gaming Disorder.","34710057",2021,"Oct","10.1556/2006.2021.00074 [doi]","BACKGROUND AND AIMS: Since June 2018, gaming disorder (GD) has been recognized as ","Cabelguen, Clemence; Rocher, Bruno; Leboucher, Juliette; Schreck, Benoit; Challet-Bouju, Gaelle; Hardouin, Jean-Benoit; Grall-Bronnec, Marie","1 Department of Addiction Science and Liaison Psychiatry, Nantes University ; 1 Department of Addiction Science and Liaison Psychiatry, Nantes University ; 2 Clinical Investigation Unit ""Behavioral Addictions/Complex Affective ; 1 Department of Addiction Science and Liaison Psychiatry, Nantes University ; 3 SPHERE, Inserm 1246, University of Nantes and Tours, Nantes, France.; 2 Clinical Investigation Unit ""Behavioral Addictions/Complex Affective ; 3 SPHERE, Inserm 1246, University of Nantes and Tours, Nantes, France.; 3 SPHERE, Inserm 1246, University of Nantes and Tours, Nantes, France.; 1 Department of Addiction Science and Liaison Psychiatry, Nantes University ; 2 Clinical Investigation Unit ""Behavioral Addictions/Complex Affective ; 3 SPHERE, Inserm 1246, University of Nantes and Tours, Nantes, France.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"Evaluating U.S. gamers' metacognitions about digital entertainment: Validation of Metacognition about Online Gaming Scale in the U.S. context.","34706468",2021,"Dec","S0165-0327(21)00938-1 [pii]; 10.1016/j.jad.2021.08.133 [doi]","Online gaming has become an important practice for several audiences in the last ","Gandolfi, Enrico; Soyturk, Ilker; Ferdig, Richard E","College of Education, Health and Human Services, Kent State University, USA.; College of Education, Health and Human Services, Kent State University, USA. ; College of Education, Health and Human Services, Kent State University, USA.","eng","Journal Article","J Affect Disord",NA,"Journal of affective disorders","gaming"
"Impulsivity, Self-control, Interpersonal Influences, and Maladaptive Cognitions as Factors of Internet Gaming Disorder Among Adolescents in China: Cross-sectional Mediation Study.","34704960",2021,"Oct","10.2196/26810 [doi]; e26810","BACKGROUND: Gaming disorder, including internet gaming disorder (IGD), was ","Yu, Yanqiu; Mo, Phoenix Kit-Han; Zhang, Jianxin; Li, Jibin; Lau, Joseph Tak-Fai","Center for Health Behaviours Research, Jockey Club School of Public Health and ; Center for Health Behaviours Research, Jockey Club School of Public Health and ; West China School of Public Health, Sichuan University, Chengdu, China.; Department of Clinical Research, State Key Laboratory of Oncology in South China, ; Center for Health Behaviours Research, Jockey Club School of Public Health and ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Med Internet Res","Conflicts of Interest: None declared.","Journal of medical Internet research","gaming"
"Gaming and Social Media Addiction in University Students: Sex Differences, Suitability of Symptoms, and Association With Psychosocial Difficulties.","34690842",2021,NA,"10.3389/fpsyt.2021.740867 [doi]; 740867","Background: Previous research has shown that addictions to digital media can have ","Buren, Jonas; Nutley, Sissela B; Sandberg, David; Strom Wiman, Johanna; Thorell, Lisa B","Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","gaming"
"GABRB2, a key player in neuropsychiatric disorders and beyond.","34673206",2022,"Jan","S0378-1119(21)00616-8 [pii]; 10.1016/j.gene.2021.146021 [doi]","The GABA receptors represent the main inhibitory system in the central nervous ","Barki, Manel; Xue, Hong","Center for Cancer Genomics, School of Basic Medicine and Clinical Pharmacy, China ; Center for Cancer Genomics, School of Basic Medicine and Clinical Pharmacy, China ","eng","Journal Article; Review","Gene",NA,"Gene","gaming"
"How COVID-19 stress related to schooling and online learning affects adolescent depression and Internet gaming disorder: Testing Conservation of Resources theory with sex difference.","34665762",2021,"Oct","10.1556/2006.2021.00069 [doi]","BACKGROUND AND AIMS: The COVID-19 pandemic poses a grim challenge to adolescents' ","She, Rui; Wong, Keiman; Lin, Jiaxi; Leung, Kinlong; Zhang, Youmin; Yang, Xue","Centre for Health Behaviours Research, JC School of Public Health and Primary ; Centre for Health Behaviours Research, JC School of Public Health and Primary ; Centre for Health Behaviours Research, JC School of Public Health and Primary ; Centre for Health Behaviours Research, JC School of Public Health and Primary ; Centre for Health Behaviours Research, JC School of Public Health and Primary ; Centre for Health Behaviours Research, JC School of Public Health and Primary ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"Effectiveness of Available Treatments for Gaming Disorders in Children and Adolescents: A Systematic Review.","34665018",2022,"Jan","10.1089/cyber.2021.0067 [doi]","In 2020, the prevalence of gaming disorder (GD) was comparable with the ","Lampropoulou, Paraskevi; Siomos, Konstantinos; Floros, Georgios; Christodoulou, Nikos","University of Thessaly Medical School, Larissa, Greece.; University of Thessaly Medical School, Larissa, Greece.; 2nd Department of Psychiatry, Aristotle University Medical School, Thessaloniki, ; University of Thessaly Medical School, Larissa, Greece.","eng","Journal Article; Systematic Review","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","gaming"
"Correlational study between online friendship network and internet game disorder among university students.","34661980",2021,"Nov","10.1002/brb3.2392 [doi]; e2392","PURPOSE: The purpose of this study was to provide basic information about the ","Son, Sung-Min; Oh, Jin-Seok; Jeon, Byoung-Jin","Department of Occupational Therapy, Jeonju Kijeon College, Jeonju, South Korea.; Department of Emergency Medical Rehabilitation Service, Graduate School of ; Department of Occupational Therapy, Kangwon National University, Samcheok, South ","eng","Journal Article","Brain Behav","The authors declare no conflict of interest.","Brain and behavior","gaming"
"Psychometric Properties of the Internet Gaming Disorder Scale-Short-Form (IGDS9-SF): Systematic Review.","34661543",2021,"Oct","10.2196/26821 [doi]; e26821","BACKGROUND: The Internet Gaming Disorder Scale-Short-Form (IGDS9-SF) is among the ","Poon, Lok Y J; Tsang, Hector W H; Chan, Tsan Y J; Man, Sze W T; Ng, Lok Y; Wong, Yi L E; Lin, Chung-Ying; Chien, Chi-Wen; Griffiths, Mark D; Pontes, Halley M; Pakpour, Amir H","Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hung ; Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hung ; Mental Health Research Centre, The Hong Kong Polytechnic University, Hung Hom, ; Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hung ; Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hung ; Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hung ; Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hung ; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Department of Public Health, National Cheng Kung University Hospital, College of ; Department of Occupational Therapy, College of Medicine, National Cheng Kung ; Biostatistics Consulting Center, National Cheng Kung University Hospital, College ; Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hung ; International Gaming Research Unit, Department of Psychology, Nottingham Trent ; Department of Organizational Psychology, Birkbeck, University of London, London, ; Department of Nursing, School of Health and Welfare, Jonkoping University, ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review; Systematic Review","J Med Internet Res","Conflicts of Interest: None declared. The Internet Gaming Disorder ","Journal of medical Internet research","gaming"
"Neurophysiological Markers of Internet Gaming Disorder: A Literature Review of Electroencephalography Studies.","34660067",2021,"Sep","10.7759/cureus.17866 [doi]; e17866","Pathological online gaming is a relatively newer psychiatric disorder. It is the ","Kashif, Saima Sr; Pandey, Samiksha; Warriach, Zain I","Department of Research, California Institute of Behavioral Neurosciences & ; Department of Research, California Institute of Behavioral Neurosciences & ; Department of Research, Division of Clinical & Translational Research/Larkin ","eng","Journal Article; Review","Cureus","The authors have declared that no competing interests exist.","Cureus","gaming"
"Managing mood-related symptoms utilizing diet, targeted nutrient supplementation, and lifestyle changes: A case series.","34654656",2022,"Sep-Oct","S1550-8307(21)00191-9 [pii]; 10.1016/j.explore.2021.09.006 [doi]","BACKGROUND: The Office of Disease Prevention and Health Promotion reports that ","Ross, Kim; VanNortwick, Mary","Kim Ross is the School of Nutrition Division Director, an Assistant Professor at ; Mary VanNortwick is Director of Nutrition and Wellness at Mary Baldwin ","eng","Journal Article","Explore (NY)",NA,"Explore (New York, N.Y.)","gaming"
"Psychometric validation of the desire thinking questionnaire in a Turkish adolescent sample: Associations with internet gaming disorder.","34649063",2022,"Feb","S0306-4603(21)00314-2 [pii]; 10.1016/j.addbeh.2021.107129 [doi]","BACKGROUND: Desire thinking is a conscious and voluntary cognitive process that ","Aydin, O; Unal-Aydin, P; Caselli, G; Kolubinski, D C; Marino, C; Spada, M M","Department of Psychology, International University of Sarajevo, Sarajevo, Bosnia ; Department of Psychology, International University of Sarajevo, Sarajevo, Bosnia ; Division of Psychology, School of Applied Sciences, London South Bank University, ; Division of Psychology, School of Applied Sciences, London South Bank University, ; Department of Developmental and Social Psychology, University of Padova, Padova, ; Division of Psychology, School of Applied Sciences, London South Bank University, ","eng","Journal Article","Addict Behav",NA,"Addictive behaviors","gaming"
"Classification of Gamers Using Multiple Physiological Signals: Distinguishing Features of Internet Gaming Disorder.","34630223",2021,NA,"10.3389/fpsyg.2021.714333 [doi]; 714333","The proliferating and excessive use of internet games has caused various comorbid ","Ha, Jihyeon; Park, Sangin; Im, Chang-Hwan; Kim, Laehyun","Center for Bionics, Korea Institute of Science and Technology, Seoul, South ; Department of Biomedical Engineering, Hanyang University, Seoul, South Korea.; Center for Bionics, Korea Institute of Science and Technology, Seoul, South ; Department of Biomedical Engineering, Hanyang University, Seoul, South Korea.; Center for Bionics, Korea Institute of Science and Technology, Seoul, South ; Department of HY-KIST Bio-Convergence, Hanyang University, Seoul, South Korea.","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology","gaming"
"Profile of Treatment-Seeking Gaming Disorder Patients: A Network Perspective.","34625873",2022,"Sep","10.1007/s10899-021-10079-2 [doi]","The increasing presence of gaming disorder in recent years has led to major ","Granero, Roser; Fernandez-Aranda, Fernando; Demetrovics, Zsolt; Ayala-Rojas, Rocio Elena; Gomez-Pena, Monica; Moragas, Laura; Jimenez-Murcia, Susana","Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto Salud Carlos III, ; Department of Psychobiology and Methodology, Autonomous University of Barcelona, ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto Salud Carlos III, ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL and CIBERObn, ; Neuroscience Program, Psychiatry and Mental Health Group, Institut d'Investigacio ; Department of Clinical Sciences, School of Medicine, Universitat de Barcelona - ; Centre of Excellence in Responsible Gaming, University of Gibraltar, Gibraltar, ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Department of Psychiatry, Bellvitge University Hospital-IDIBELL and CIBERObn, ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL and CIBERObn, ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL and CIBERObn, ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto Salud Carlos III, ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL and CIBERObn, ; Neuroscience Program, Psychiatry and Mental Health Group, Institut d'Investigacio ; Department of Clinical Sciences, School of Medicine, Universitat de Barcelona - ","eng","Journal Article","J Gambl Stud",NA,"Journal of gambling studies","gaming"
"Internet use during COVID-19 lockdown among young people in low- and middle-income countries: Role of psychological wellbeing.","34608443",2021,"Dec","10.1016/j.abrep.2021.100379 [doi]; 100379","Problematic internet use in adolescents has been shown to significantly increase ","Fernandes, Blossom; Uzun, Bilge; Aydin, Caner; Tan-Mansukhani, Roseann; Vallejo, Alma; Saldana-Gutierrez, Ashley; Nanda Biswas, Urmi; Essau, Cecilia A","Durham University, UK.; Bahcesehir University, Turkey.; Bahcesehir University, Turkey.; De La Salle University, Manila, Philippines.; Universidad Veracruzana, Mexico.; Universidad Veracruzana, Mexico.; The M.S.University of Baroda, India.; Roehampton University, London, UK.","eng","Journal Article","Addict Behav Rep","The authors declare that they have no known competing financial interests or ","Addictive behaviors reports","gaming"
"Looking behind the 'Winner winner chicken dinner'.","34599126",2021,"Mar-Apr","10.4103/0970-258X.326753 [doi]","In today's world, video games have become an integral part of our lives, even for ","Mazumder, Archisman","Room 43, Hostel 4, Gents' Hostel, AIIMS Campus, All India Institute of Medical ","eng","Journal Article","Natl Med J India","None","The National medical journal of India","gaming"
"Evaluation of the Psychometric Properties of the Chinese Internet Gaming Disorder Checklist (C-IGDC) Among Chinese Adolescents.","34589007",2021,NA,"10.3389/fpsyt.2021.721397 [doi]; 721397","As the first DSM-5 based, multidimensional screening tool of Internet gaming ","Chen, Juliet Honglei; Su, Xiaoyu; Dang, Le; Wu, Anise M S","Centre for Cognitive and Brain Sciences, Institute of Collaborative Innovation, ; Department of Psychology, Faculty of Social Sciences, University of Macau, Macao ; Department of Psychology, Faculty of Social Sciences, University of Macau, Macao ; Centre for Cognitive and Brain Sciences, Institute of Collaborative Innovation, ; Department of Psychology, Faculty of Social Sciences, University of Macau, Macao ; Faculty of Teacher Education, Pingdingshan University, Pingdingshan, China.; Centre for Cognitive and Brain Sciences, Institute of Collaborative Innovation, ; Department of Psychology, Faculty of Social Sciences, University of Macau, Macao ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","gaming"
"Neural substrates of deficient cognitive control in individuals with severe internet gaming disorder.","34583150",2021,NA,"S2213-1582(21)00272-2 [pii]; 10.1016/j.nicl.2021.102828 [doi]; 102828","BACKGROUND AND AIMS: Internet gaming disorder (IGD) is rapidly becoming a ","Wang, Lingxiao; Yang, Guochun; Zheng, Ya; Li, Zhenghan; Wei, Ping; Li, Qi; Hu, Kesong; Liu, Xun","Centre for Cognition and Brain disorders, the Affiliated Hospital of Hangzhou ; CAS Key Laboratory of Behavioral Science, Institute of Psychology, Beijing, ; Department of Psychology, Dalian Medical University, Dalian, China.; CAS Key Laboratory of Behavioral Science, Institute of Psychology, Beijing, ; Beijing Key Laboratory of Learning and Cognition, Department of Psychology, ; Beijing Key Laboratory of Learning and Cognition, Department of Psychology, ; Department of Psychology, Lake Superior State University, Sault St. Marie, MI, ; CAS Key Laboratory of Behavioral Science, Institute of Psychology, Beijing, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Neuroimage Clin","The authors declare that they have no known competing financial interests or ","NeuroImage. Clinical","gaming"
"Internet Gaming Disorder in Early Adolescents: Gender and Depression Differences in a Latent Growth Model.","34574962",2021,"Sep","10.3390/healthcare9091188 [doi]; 1188","Studies have shown that many Internet game players may have experienced Internet ","Wang, Rong; Yang, Shuqi; Yan, Yun; Tian, Yu; Wang, Peng","School of Psychology, Shandong Normal University, Jinan 250358, China.; School of Psychology, Shandong Normal University, Jinan 250358, China.; School of Psychology, Shandong Normal University, Jinan 250358, China.; School of Psychology, Shandong Normal University, Jinan 250358, China.; School of Psychology, Shandong Normal University, Jinan 250358, China.","eng","Journal Article","Healthcare (Basel)","The authors declare no conflict of interest.","Healthcare (Basel, Switzerland)","gaming"
"Dissociative Experiences Associated With Internet Gaming Disorder After Controlling For Childhood Trauma And ADHD Diagnosis.","34569448",2022,"Jan-Feb","10.1080/15299732.2021.1984366 [doi]","The aim of this study was to investigate the relationships among childhood ","Kandeger, Ali; Sen, Baris; Tekdemir, Rukiye; Gulpamuk, Gizem; Selvi, Yavuz","Department of Psychiatry, Faculty of Medicine, Selcuk University, Konya, Turkey.; Department of Psychiatry, Biga State Hospital, Canakkale, Turkey.; Department of Psychiatry, Faculty of Medicine, Selcuk University, Konya, Turkey.; Department of Psychiatry, Faculty of Medicine, Selcuk University, Konya, Turkey.; Department of Psychiatry, Faculty of Medicine, Neuroscience Research Center ","eng","Journal Article","J Trauma Dissociation",NA,"Journal of trauma & dissociation : the official journal of the International ","gaming"
"Associations between gaming disorder, parent-child relationship, parental supervision, and discipline styles: Findings from a school-based survey during the COVID-19 pandemic in Vietnam.","34564065",2021,"Sep","10.1556/2006.2021.00064 [doi]","BACKGROUND AND AIMS: Vietnam implemented numerous measures to reduce the ","Cuong, Vu Manh; Assanangkornchai, Sawitri; Wichaidit, Wit; Minh Hanh, Vu Thi; My Hanh, Hoang Thi","1 Health Strategy and Policy Institute, Vietnam Ministry of Health, Hanoi, ; 2 Epidemiology Unit, Faculty of Medicine, Prince of Songkla University, Hat Yai, ; 2 Epidemiology Unit, Faculty of Medicine, Prince of Songkla University, Hat Yai, ; 2 Epidemiology Unit, Faculty of Medicine, Prince of Songkla University, Hat Yai, ; 1 Health Strategy and Policy Institute, Vietnam Ministry of Health, Hanoi, ; 1 Health Strategy and Policy Institute, Vietnam Ministry of Health, Hanoi, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"Video Games and COVID-19: How Do Lockdown And addiction Interact?","34559795",2021,"Sep",NA,"The global epidemic of COVID-19, social isolation and the fear of viral contagion ","Tavormina, Maurilio Giuseppe Maria; Tavormina, Romina","Psychiatric Studies Center (Cen.Stu.Psi.), Viale Leone 4/f 80055, Portici, Italy, ","eng","Journal Article","Psychiatr Danub",NA,"Psychiatria Danubina","gaming"
"Association of Internet gaming disorder with catechol-O-methyltransferase: Role of impulsivity and fun-seeking.","34558801",2022,"Jan","10.1002/kjm2.12454 [doi]","Dopamine functioning is an essential mechanism underlying addictive behaviors. ","Yen, Ju-Yu; Lin, Pai-Cheng; Lin, Huang-Chi; Lin, Pei-Yun; Chou, Wei-Po; Ko, Chih-Hung","Department of Psychiatry, Faculty of Medicine, College of Medicine, Kaohsiung ; Department of Psychiatry, Kaohsiung Municipal Ta-Tung Hospital, Kaohsiung, ; Department of Psychiatry, Kaohsiung Municipal Ta-Tung Hospital, Kaohsiung, ; Department of Psychiatry, Faculty of Medicine, College of Medicine, Kaohsiung ; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung, ; Department of Psychiatry, Kaohsiung Municipal Siaogang Hospital, Kaohsiung, ; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung, ; Department of Psychiatry, Faculty of Medicine, College of Medicine, Kaohsiung ; Department of Psychiatry, Kaohsiung Municipal Siaogang Hospital, Kaohsiung, ","eng","Journal Article","Kaohsiung J Med Sci",NA,"The Kaohsiung journal of medical sciences","gaming"
"Extended classifier system with continuous real-coded variables for feature extraction of instantaneous pulse-rate variability and respiration of individuals with gaming disorder.","34556149",2021,"Sep","10.1186/s12938-021-00930-3 [doi]; 93","BACKGROUND: Individuals with gaming disorder (GD) exhibit autonomic nervous ","Chi, Hung-Ming; Hsiao, Tzu-Chien","Department of Computer Science, College of Computer Science, National Yang Ming ; Department of Computer Science, College of Computer Science, National Yang Ming ; Institute of Biomedical Engineering, College of Electrical and Computer ","eng","Journal Article","Biomed Eng Online","The authors declare that they have no competing interests.","Biomedical engineering online","gaming"
"Internet Gaming Disorder in Children and Associated Factors and Parents' Opinions.","34537794",2022,"Oct-Dec","10.1097/JAN.0000000000000425 [doi]","OBJECTIVE: The aim of this study is to determine internet gaming disorder (IGD) ","Vayisoglu, Sumbule Koksoy; Mutlu, Meryem; Oncu, Emine",NA,"eng","Journal Article","J Addict Nurs","The authors report no conflicts of interest. The authors alone are responsible ","Journal of addictions nursing","gaming"
"Mental health and behavioral problems associated with video game playing among Brazilian adolescents.","34515623",2022,"Apr-Jun","10.1080/10550887.2021.1971941 [doi]","BACKGROUND: The problematic use of video games is linked to mental health and ","Chagas Brandao, Luiza; Sanchez, Zila M; de O Galvao, Patricia P; da Silva Melo, Marcia Helena","Psicologia Clinica, Universidade de Sao Paulo, Sao Paulo, Brazil.; Preventive Medicine, Universidade Federal de Sao Paulo, Sao Paulo, Brazil.; Departamento de Medicina Preventiva, Universidade Federal de Sao Paulo - Campus ; Psicologia Clinica, Universidade de Sao Paulo, Sao Paulo, Brazil.","eng","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't","J Addict Dis",NA,"Journal of addictive diseases","gaming"
"Managing Problematic Usage of the Internet and Related Disorders in an Era of Diagnostic Transition: An Updated Review.","34497661",2021,NA,"10.2174/1745017902117010061 [doi]","INTRODUCTION: Problematic Usage of the Internet (PUI) refers to a broad and ","Dell'Osso, Bernardo; Di Bernardo, Ilaria; Vismara, Matteo; Piccoli, Eleonora; Giorgetti, Federica; Molteni, Laura; Fineberg, Naomi A; Virzi, Calogero; Bowden-Jones, Henrietta; Truzoli, Roberto; Vigano, Caterina","Department of Psychiatry, University of Milan, Department of Biomedical and ; Department of Psychiatry, Bipolar Disorders Clinic, Stanford Medical School, ; Aldo Ravelli"" Center for Neurotechnology and Brain Therapeutic, University of ; Department of Psychiatry, University of Milan, Department of Biomedical and ; Department of Psychiatry, University of Milan, Department of Biomedical and ; Department of Psychiatry, University of Milan, Department of Biomedical and ; Department of Psychiatry, University of Milan, Department of Biomedical and ; Department of Psychiatry, University of Milan, Department of Biomedical and ; Hertfordshire Partnership University NHS Foundation Trust, Rosanne House, Welwyn ; Center for Clinical & Health Research Services, School of Life and Medical ; School of Clinical Medicine, University of Cambridge, Cambridge, UK.; Department of Psychiatry, University of Milan, Department of Biomedical and ; Department of Clinical and Molecular Biomedicine, Psychiatry Unit, University of ; Central North West London NHS Trust, Division of Brain Science, Imperial College ; Department of Psychiatry, University of Milan, Department of Biomedical and ; Department of Psychiatry, University of Milan, Department of Biomedical and ","eng","Journal Article; Review","Clin Pract Epidemiol Ment Health",NA,"Clinical practice and epidemiology in mental health : CP & EMH","gaming"
"Neural correlates of problematic gaming in adolescents: A systematic review of structural and functional magnetic resonance imaging studies.","34496459",2022,"Jan","10.1111/adb.13093 [doi]","Problematic gaming in adolescents is associated with neural alterations in ","Schettler, Leonie; Thomasius, Rainer; Paschke, Kerstin","German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ","eng","Journal Article; Systematic Review","Addict Biol",NA,"Addiction biology","gaming"
"Commentary: Worshipping the internet - the perils of serving an unpredictable master - a commentary on Aboujaoude and Gega (2021).","34490715",2021,"Nov","10.1111/camh.12510 [doi]","Numerous links have been established between cybertechnology and mental health ","Starcevic, Vladan","Faculty of Medicine and Health, Sydney Medical School, Nepean Clinical School, ; Department of Psychiatry, Nepean Hospital, Penrith, NSW, Australia.","eng","Comment; Journal Article","Child Adolesc Ment Health",NA,"Child and adolescent mental health","gaming"
"Prevalence of Behavioral Addictions and Their Relationship With Stress and Anxiety Among Medical Students in Saudi Arabia: A Cross-Sectional Study.","34484009",2021,NA,"10.3389/fpsyt.2021.727798 [doi]; 727798","Behavioral addiction is identified as any compulsive, repeated, and persistent ","Hakami, Alqassem Y; Ahmad, Rami Ghazi; Alsharif, Abdullah; Ashqar, Alaa; AlHarbi, Fahad A; Sayes, Mohammed; Bafail, Anas; Alqrni, Ali; Khan, Mohammed A","College of Medicine, King Saud bin Abdulaziz University for Health Sciences, ; King Abdullah International Medical Research Center, Jeddah, Saudi Arabia.; King Abdullah International Medical Research Center, Jeddah, Saudi Arabia.; Psychiatry Section, Department of Medicine, Ministry of National Guards-Health ; College of Medicine, King Saud bin Abdulaziz University for Health Sciences, ; King Abdullah International Medical Research Center, Jeddah, Saudi Arabia.; College of Medicine, King Saud bin Abdulaziz University for Health Sciences, ; King Abdullah International Medical Research Center, Jeddah, Saudi Arabia.; College of Medicine, King Saud bin Abdulaziz University for Health Sciences, ; King Abdullah International Medical Research Center, Jeddah, Saudi Arabia.; College of Medicine, King Saud bin Abdulaziz University for Health Sciences, ; King Abdullah International Medical Research Center, Jeddah, Saudi Arabia.; College of Medicine, King Saud bin Abdulaziz University for Health Sciences, ; King Abdullah International Medical Research Center, Jeddah, Saudi Arabia.; College of Medicine, King Saud bin Abdulaziz University for Health Sciences, ; King Abdullah International Medical Research Center, Jeddah, Saudi Arabia.; College of Medicine, King Saud bin Abdulaziz University for Health Sciences, ; King Abdullah International Medical Research Center, Jeddah, Saudi Arabia.","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","gaming"
"Gaming to cope: Applying network analysis to understand the relationship between posttraumatic stress symptoms and internet gaming disorder symptoms among disaster-exposed Chinese young adults.","34469784",2022,"Jan","S0306-4603(21)00281-1 [pii]; 10.1016/j.addbeh.2021.107096 [doi]","Research has demonstrated that posttraumatic stress disorder (PTSD) is associated ","Yuan, Guangzhe Frank; Shi, Wei; Elhai, Jon D; Montag, Christian; Chang, Kay; Jackson, Todd; Hall, Brian J","Department of Psychology, Faculty of Social Sciences, University of Macau, Macao ; Institute for Disaster Management and Reconstruction, Sichuan University, ; Department of Psychology, University of Toledo, 2801 W. Bancroft Street, Toledo, ; Department of Molecular Psychology, Institute of Psychology and Education, Ulm ; Department of Psychology, Faculty of Social Sciences, University of Macau, Macao ; Department of Psychology, Faculty of Social Sciences, University of Macau, Macao ; New York University (Shanghai), Shanghai, People's Republic of China. Electronic ","eng","Journal Article","Addict Behav",NA,"Addictive behaviors","gaming"
