"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Estimated Prevalence and Demographic Correlates of Compulsive Sexual Behavior Among Gay Men in the United States.",34391663,2021,"Sep","S1743-6095(21)00583-X [pii]; 10.1016/j.jsxm.2021.07.003 [doi]","BACKGROUND: Compulsive sexual behavior (CSB) is a clinical syndrome that causes ","Gleason, Neil; Finotelli, Itor Jr; Miner, Michael H; Herbenick, Debra; Coleman, Eli","Department of Psychology, University of Washington, Seattle, WA, USA. Electronic ; Program in Human Sexuality, University of Minnesota, Minneapolis, MN, USA.; Program in Human Sexuality, University of Minnesota, Minneapolis, MN, USA.; The Kinsey Institute for Research in Sex, Gender and Reproduction, Indiana ; Program in Human Sexuality, University of Minnesota, Minneapolis, MN, USA.","eng","Journal Article","J Sex Med",NA,"The journal of sexual medicine","smart_phone"
"Is Compulsive Sexual Behavior Different in Women Compared to Men?",34361988,2021,"Jul","10.3390/jcm10153205 [doi]; 3205","The inclusion of Compulsive Sexual Behavior Disorder (CSBD) in the ICD-11 has ","Kurbitz, Laura I; Briken, Peer","Institute for Sex Research, Sexual Medicine and Forensic Psychiatry, University ; Institute for Sex Research, Sexual Medicine and Forensic Psychiatry, University ","eng","Journal Article; Review","J Clin Med","P.B. was consultant for the World Health Organization (WHO) regarding the ","Journal of clinical medicine","smart_phone"
"Sexual Addiction and Associated Factors: The Role of Emotion Dysregulation, Impulsivity, Anxiety and Depression.",34338617,2021,NA,"10.1080/0092623X.2021.1952361 [doi]","The present research aimed to study the relationship between emotion ","Hegbe, Komlan Gnimavo; Reveillere, Christian; Barrault, Servane","PRES Centre-Val de Loire University, Qualipsy EE 1901, University of Tours, ; PRES Centre-Val de Loire University, Qualipsy EE 1901, University of Tours, ; PRES Centre-Val de Loire University, Qualipsy EE 1901, University of Tours, ; CHRU of Tours, CSAPA 37 (Centre de Soins d'Accompagnement et de Prevention en ","eng","Journal Article","J Sex Marital Ther",NA,"Journal of sex & marital therapy","smart_phone"
"A Case-Control Study on Behavioral Addictions and Neurocognition: Description of the BANCO and BANCO2 Protocols.",34321880,2021,NA,"10.2147/NDT.S292490 [doi]","INTRODUCTION: Only two behavioral addictions (BAs) are currently recognized in ","Hurel, Elodie; Grall-Bronnec, Marie; Thiabaud, Elsa; Saillard, Anais; Hardouin, Jean-Benoit; Challet-Bouju, Gaelle","CHU Nantes, Addictology and Psychiatry Department, Nantes, France.; INSERM U1246 SPHERE (methodS in Patient-centered outcomes & HEalth ResEarch), ; CHU Nantes, Addictology and Psychiatry Department, Nantes, France.; INSERM U1246 SPHERE (methodS in Patient-centered outcomes & HEalth ResEarch), ; CHU Nantes, Addictology and Psychiatry Department, Nantes, France.; CHU Nantes, Addictology and Psychiatry Department, Nantes, France.; INSERM U1246 SPHERE (methodS in Patient-centered outcomes & HEalth ResEarch), ; CHU Nantes, Addictology and Psychiatry Department, Nantes, France.; INSERM U1246 SPHERE (methodS in Patient-centered outcomes & HEalth ResEarch), ","eng","Journal Article","Neuropsychiatr Dis Treat","MBG, ET, AS and GCB declare that the endowment funds of the Nantes University ","Neuropsychiatric disease and treatment","smart_phone"
"The moral maze of sex & porn addiction.",34320446,2021,"Dec","S0306-4603(21)00239-2 [pii]; 10.1016/j.addbeh.2021.107054 [doi]","Sex addiction, a term first coined in the early 80s, has always been met with ","Hall, Paula","Sexual & Relationship Psychotherapist UKCP Reg, Acc COSRT(Snr), MBACP Accred, The ","eng","Journal Article","Addict Behav",NA,"Addictive behaviors","smart_phone"
"Drosophila Corazonin Neurons as a Hub for Regulating Growth, Stress Responses, Ethanol-Related Behaviors, Copulation Persistence and Sexually Dimorphic Reward Pathways.",34287347,2021,"Jul","10.3390/jdb9030026 [doi]; 26","The neuronal mechanisms by which complex behaviors are coordinated and timed ","Khan, Ziam; Tondravi, Maya; Oliver, Ryan; Vonhoff, Fernando J","Department of Biological Sciences, University of Maryland, Baltimore County, ; Department of Biological Sciences, University of Maryland, Baltimore County, ; Department of Biological Sciences, University of Maryland, Baltimore County, ; Department of Ecology, Evolution, and Behavior, The Hebrew University of ; Department of Biological Sciences, University of Maryland, Baltimore County, ","eng","Journal Article; Review","J Dev Biol","The authors declare no conflict of interest. The funders had no role in the ","Journal of developmental biology","smart_phone"
"Hypersexuality in neurological diseases: do we see only the tip of the iceberg?",34258950,2021,"Jun","10.31083/j.jin2002051 [doi]","The purpose of this commentary is to investigate the pathophysiological ","Latella, Desiree; Maggio, Maria Grazia; Andaloro, Adriana; Marchese, Domenicaroberta; Manuli, Alfredo; Calabro, Rocco Salvatore","IRCCS Centro Neurolesi ""Bonino-Pulejo"" S.S. 113, Contrada Casazza, 98124 Messina, ; Department of Biomedical and Biotechnological Science, University of Catania, Via ; tudio di Riabilitazione Nutrizionale e Cognitiva, Via Sant'Agostino, 14, 98121, ; tudio di Riabilitazione Nutrizionale e Cognitiva, Via Sant'Agostino, 14, 98121, ; OU Policlinico G. Martino, Via Consolare Valeria, 1, 98124 Messina, Italy.; IRCCS Centro Neurolesi ""Bonino-Pulejo"" S.S. 113, Contrada Casazza, 98124 Messina, ","eng","Journal Article; Meta-Analysis","J Integr Neurosci","Given his role as the Editorial Board Member of JIN, Prof. Rocco Salvatore ","Journal of integrative neuroscience","smart_phone"
"Siblings, sex, and shame: The film Shame (2011).",34080943,2021,"Jun","10.1080/00207578.2021.1871847 [doi]","Shame is a hidden emotion. The organs of shame are the eyes; when we feel ","Schiller, Britt-Marie","Saint Louis Psychoanalytic Institute, Saint Louis, MO, USA.","eng","Journal Article","Int J Psychoanal",NA,"The International journal of psycho-analysis","smart_phone"
"Sexual Violence and Trauma in Childhood: A Case Report Based on Strategic Counseling.",34069273,2021,"May","10.3390/ijerph18105259 [doi]; 5259","Children and adolescents are too often victims of sexual abuse and harassment. ","Saladino, Valeria; Eleuteri, Stefano; Zamparelli, Elisa; Petrilli, Monica; Verrastro, Valeria","Department of Human, Social and Health Sciences, University of Cassino and ; Faculty of Medicine and Psychology, Sapienza University of Rome, 00178 Rome, ; Institute for the Study of Psychotherapies, 00185 Rome, Italy.; Academy of Social and Legal Psychology, 00198 Rome, Italy.; Department of Medical and Surgical Sciences, University of ""Magna Graecia"", 88100 ","eng","Case Reports; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","smart_phone"
"Social communication disorder and behavioural addiction: Case report and clinical implications.",33989174,2021,"Jul","10.1556/2006.2021.00026 [doi]","BACKGROUND: Social communication disorder (SCD) is a neurodevelopmental disorder ","Hurel, Elodie; Challet-Bouju, Gaelle; Chirio-Espitalier, Marion; Vincent, Malory; Grall-Bronnec, Marie","1Psychiatry and Mental Health Department, CHU de Nantes, Nantes, France.; 2Universite de Nantes, Universite de Tours, Inserm U1246, Nantes, France.; 1Psychiatry and Mental Health Department, CHU de Nantes, Nantes, France.; 2Universite de Nantes, Universite de Tours, Inserm U1246, Nantes, France.; 1Psychiatry and Mental Health Department, CHU de Nantes, Nantes, France.; 2Universite de Nantes, Universite de Tours, Inserm U1246, Nantes, France.; 1Psychiatry and Mental Health Department, CHU de Nantes, Nantes, France.; 1Psychiatry and Mental Health Department, CHU de Nantes, Nantes, France.; 2Universite de Nantes, Universite de Tours, Inserm U1246, Nantes, France.","eng","Case Reports","J Behav Addict",NA,"Journal of behavioral addictions","smart_phone"
"Correction to: The psychometric properties of the Bergen-Yale sex addiction scale for the Iranian population.",33926398,2021,"Apr","10.1186/s12888-021-03172-8 [doi]; 219",NA,"Youseflu, Samaneh; Kraus, Shane W; Razavinia, Fatemeh; Afrashteh, Majid Yousefi; Niroomand, Soudabeh","Department of Midwifery, School of Nursing & Midwifery, Zanjan University of ; University of Nevada, Las Vegas, Nevada, USA.; Department of Reproductive Health and Midwifery, Faculty of Medical Sciences, ; Department of psychology, University of Zanjan, Zanjan, Iran.; Department of Midwifery, School of Nursing & Midwifery, Zanjan University of ","eng","Published Erratum","BMC Psychiatry",NA,"BMC psychiatry","smart_phone"
"Validation of a brief sex addiction screening instrument (PATHOS) and prediction of sex addiction in the Iranian population.",33681904,2021,"Jan-Mar","S2237-60892021000100030 [pii]; 10.47626/2237-6089-2019-0088 [doi]","INTRODUCTION: Sex addiction is a major psychiatric disorder in which a person is ","Zareiyan, Armin; Sharif Nia, Hamid; Molavi, Nader; Saeidi, Abdolhadi; Najarzadegan, Mohamadreza; Ghazanfarpour, Masumeh; Jafarpour, Hamed; Babakhanian, Masoudeh","Department of Health Disaster and Emergencies , Nursing Faculty , Aja University ; Department of Nursing , Mazandaran University of Medical Science , Sari , Iran .; Kashan University of Medical Sciences , Kashan , Iran .; Urmia University of Medical Sciences , Urmia , Iran .; Research Center for Addiction and Risky Behaviors , Iran University of Medical ; Student Research Committee , Kerman University of Medical Sciences , Kerman , ; Student Research Committee, Psychiatry and Behavioral Research Centre , Addiction ; Student Research Committee, Psychiatry and Behavioral Research Centre , Addiction ; Semnan University of Medical Sciences and Health Services , Semnan , Iran .","eng","Journal Article","Trends Psychiatry Psychother","Disclosure No conflicts of interest declared concerning the publication of this ","Trends in psychiatry and psychotherapy","smart_phone"
"The psychometric properties of the Bergen-Yale sex addiction scale for the Iranian population.",33663448,2021,"Mar","10.1186/s12888-021-03135-z [doi]; 126","BACKGROUND: The assessment of sex addiction among different populations requires ","Youseflu, Samaneh; Kraus, Shane W; Razavinia, Fatemeh; Afrashteh, Majid Yousefi; Niroomand, Soudabeh","Department of Midwifery, School of Nursing & Midwifery, Zanjan University of ; University of Nevada, Las Vegas, Nevada, USA.; Department of Reproductive Health and Midwifery, Faculty of Medical Sciences, ; Department of psychology, University of Zanjan, Zanjan, Iran.; Department of Midwifery, School of Nursing & Midwifery, Zanjan University of ","eng","Journal Article","BMC Psychiatry","The authors declare no conflict of interest.","BMC psychiatry","smart_phone"
"Cybersex addiction in a gay man: a case report.",33393441,2021,"Jul-Sep","10.1080/10550887.2020.1860423 [doi]","BACKGROUND: Cybersex addiction is a sexual addiction characterized by virtual ","Skryabin, Valentin; Zastrozhin, Mikhail; Chumakov, Egor","Moscow Research and Practical Centre on Addictions, Moscow, Russia.; Russian Medical Academy of Continuous Professional Education, Moscow, Russia.; Moscow Research and Practical Centre on Addictions, Moscow, Russia.; Russian Medical Academy of Continuous Professional Education, Moscow, Russia.; Saint Petersburg State University, Saint Petersburg, Russia.; Saint Petersburg Psychiatric Hospital No. 1, Saint Petersburg, Russia.","eng","Case Reports","J Addict Dis",NA,"Journal of addictive diseases","smart_phone"
"The negative consequences of hypersexuality: Revisiting the factor structure of the Hypersexual Behavior Consequences Scale and its correlates in a large, non-clinical sample.",33364331,2021,"Jun","10.1016/j.abrep.2020.100321 [doi]; 100321","INTRODUCTION: Despite the growing literature about hypersexuality and its ","Koos, Monika; Bothe, Beata; Orosz, Gabor; Potenza, Marc N; Reid, Rory C; Demetrovics, Zsolt","Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Doctoral School of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Departement de Psychologie, Universite de Montreal, Montreal, Canada.; Universite Artois, Universite Lille, Universite Littoral Cote d'Opale, ULR 7369 - ; Departments of Psychiatry and Neuroscience and Child Study Center, Yale School of ; Connecticut Council on Problem Gambling, Wethersfield, CT, United States.; Connecticut Mental Health Center, New Haven, CT, United States.; Department of Psychiatry and Biobehavioral Sciences, University of California, ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.","eng","Journal Article","Addict Behav Rep","The authors declare no conflict of interest with respect to the content of this ","Addictive behaviors reports","smart_phone"
"First case report of tDCS efficacy in severe chemsex addiction .",33162773,2020,"Sep","10.31887/DCNS.2020.22.3/lmalandain [doi]","Chemsex is an escalating public health issue among men who have sex with men, ","Malandain, Leo; Blanc, Jean-Victor; Ferreri, Florian; Giorgiadis, Timothee; Mosser, Sophie; Mouchabac, Stephane; Thibaut, Florence","University Hospital Cochin (site Tarnier), Paris, France.; University Hospital Saint-Antoine, Paris, France.; University Hospital Saint-Antoine, Paris, France; Sorbonne University, Paris, ; University Hospital Saint-Antoine, Paris, France.; University Hospital Saint-Antoine, Paris, France.; University Hospital Saint-Antoine, Paris, France.; University Hospital Cochin (site Tarnier), Paris, France; Faculty of Medicine ","eng","Case Reports; Journal Article","Dialogues Clin Neurosci",NA,"Dialogues in clinical neuroscience","smart_phone"
"Atypical social reward anticipation as a transdiagnostic characteristic of psychopathology: A meta-analytic review and critical evaluation of current evidence.",33160160,2020,"Dec","S0272-7358(20)30130-6 [pii]; 10.1016/j.cpr.2020.101942 [doi]","Several psychopathologies (e.g. schizophrenia spectrum conditions, autism ","Aldridge-Waddon, Luke; Vanova, Martina; Munneke, Jaap; Puzzo, Ignazio; Kumari, Veena","Division of Psychology, Department of Life Sciences & Centre for Cognitive ; Division of Psychology, Department of Life Sciences & Centre for Cognitive ; Division of Psychology, Department of Life Sciences & Centre for Cognitive ; Division of Psychology, Department of Life Sciences & Centre for Cognitive ; Division of Psychology, Department of Life Sciences & Centre for Cognitive ","eng","Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Review","Clin Psychol Rev",NA,"Clinical psychology review","smart_phone"
"Sexual addiction 25 years on: A systematic and methodological review of empirical literature and an agenda for future research.",33038740,2020,"Dec","S0272-7358(20)30113-6 [pii]; 10.1016/j.cpr.2020.101925 [doi]","In 1998, Gold and Heffner authored a landmark review in Clinical Psychology ","Grubbs, Joshua B; Hoagland, K Camille; Lee, Brinna N; Grant, Jennifer T; Davison, Paul; Reid, Rory C; Kraus, Shane W","Department of Psychology, Bowling Green State University, Bowling Green, OH, USA. ; Department of Psychology, Bowling Green State University, Bowling Green, OH, USA.; Department of Psychology, Bowling Green State University, Bowling Green, OH, USA.; Department of Psychology, Bowling Green State University, Bowling Green, OH, USA.; Department of Psychology, Bowling Green State University, Bowling Green, OH, USA.; Department of Psychiatry and Biobehavioral Sciences, University of California Los ; Department of Psychology, University of Nevada, Las Vegas, Las Vegas, NV, USA.","eng","Journal Article; Review; Systematic Review","Clin Psychol Rev",NA,"Clinical psychology review","smart_phone"
"Should compulsive sexual behavior (CSB) be considered as a behavioral addiction? A debate paper presenting the opposing view.",32997646,2020,"Sep","10.1556/2006.2020.00055 [doi]","BACKGROUND AND AIMS: Compulsive sexual behavior disorder (CSBD) has been a long ","Sassover, Eli; Weinstein, Aviv","1Department of Behavioral Science, Ariel University, Science Park, Ariel, Israel.; 2Department of Behavioral Science and Integrative Brain and Cognition Center, ; 1Department of Behavioral Science, Ariel University, Science Park, Ariel, Israel.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","smart_phone"
"Sexual Desire and Subjective Distress among Pornography Consumers.",32975170,2020,NA,"10.1080/0092623X.2020.1822483 [doi]","Clients are increasingly seeking professional help related to pornography viewing ","Droubay, Brian A; Shafer, Kevin; Butters, Robert P","Department of Social Work, University of Mississippi, Oxford, MS, USA.; Department of Sociology, Brigham Young University, Provo, UT, USA.; College of Social Work, University of Utah, Salt Lake City, UT, USA.","eng","Journal Article","J Sex Marital Ther",NA,"Journal of sex & marital therapy","smart_phone"
"Three Diagnoses for Problematic Hypersexuality; Which Criteria Predict Help-Seeking Behavior?",32967307,2020,"Sep","10.3390/ijerph17186907 [doi]; 6907","This study aimed to assess the best combination of indicators of problematic ","van Tuijl, Piet; Tamminga, Aerjen; Meerkerk, Gert-Jan; Verboon, Peter; Leontjevas, Ruslan; van Lankveld, Jacques","Department of Psychology, Open Universiteit, 6419 AT Heerlen, The Netherlands.; Psychologen Nederland (PsyNed), 1062 GD Amsterdam, The Netherlands.; Instituut voor Onderzoek naar Leefwijzen & Verslaving (IVO), 2595 AA Den Haag, ; Department of Psychology, Open Universiteit, 6419 AT Heerlen, The Netherlands.; Department of Psychology, Open Universiteit, 6419 AT Heerlen, The Netherlands.; Department of Psychology, Open Universiteit, 6419 AT Heerlen, The Netherlands.","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","smart_phone"
"The development of the Compulsive Sexual Behavior Disorder Scale (CSBD-19): An ICD-11 based screening measure across three languages.",32609629,2020,"Jun","10.1556/2006.2020.00034 [doi]","BACKGROUND: Compulsive Sexual Behavior Disorder (CSBD) is included in the ","Bothe, Beata; Potenza, Marc N; Griffiths, Mark D; Kraus, Shane W; Klein, Verena; Fuss, Johannes; Demetrovics, Zsolt","1Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; 2Departement de Psychologie, Universite de Montreal, Montreal, QC, Canada.; 3Yale University School of Medicine, New Haven, CT, USA.; 4Connecticut Council on Problem Gambling, Wethersfield, CT, USA.; 5Connecticut Mental Health Center, New Haven, CT, USA.; 6Psychology Department, International Gaming Research Unit, Nottingham Trent ; 7Department of Psychology, University of Nevada, Las Vegas, Las Vegas, NV, USA.; 8Institute for Sex Research, Sexual Medicine and Forensic Psychiatry, University ; 8Institute for Sex Research, Sexual Medicine and Forensic Psychiatry, University ; 1Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","smart_phone"
"Naltrexone in Compulsive Sexual Behavior Disorder: A Feasibility Study of Twenty Men.",32532705,2020,"Aug","S1743-6095(20)30535-X [pii]; 10.1016/j.jsxm.2020.04.318 [doi]","BACKGROUND: Compulsive sexual behavior disorder (CSBD) is a common disorder ","Savard, Josephine; Oberg, Katarina Gorts; Chatzittofis, Andreas; Dhejne, Cecilia; Arver, Stefan; Jokinen, Jussi","Department of Clinical Sciences/Psychiatry, Umea University, Umea, Sweden; Anova, ; Anova, Karolinska University Hospital, Stockholm, Sweden; Department of Medicine, ; Department of Clinical Sciences/Psychiatry, Umea University, Umea, Sweden; ; Anova, Karolinska University Hospital, Stockholm, Sweden; Department of Medicine, ; Anova, Karolinska University Hospital, Stockholm, Sweden; Department of Medicine, ; Department of Clinical Sciences/Psychiatry, Umea University, Umea, Sweden; Centre ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Sex Med",NA,"The journal of sexual medicine","smart_phone"
"Pharmacotherapy of Sexual Addiction.",32377953,2020,"May","10.1007/s11920-020-01153-4 [doi]","PURPOSE OF REVIEW: We reviewed recent data on sexual addiction and its treatment. ","Malandain, Leo; Blanc, Jean-Victor; Ferreri, Florian; Thibaut, Florence","Department of Adult Psychiatry and Medical Psychology, Saint-Antoine Hospital, ; Department of Adult Psychiatry and Medical Psychology, Saint-Antoine Hospital, ; Department of Adult Psychiatry and Medical Psychology, Saint-Antoine Hospital, ; University Hospital Cochin (site Tarnier), Paris University, AP-HP, Paris, ; INSERM U1266, Institute of Psychiatry and Neurosciences, Paris, France.","eng","Journal Article; Review","Curr Psychiatry Rep",NA,"Current psychiatry reports","smart_phone"
"Sexual addiction, compulsivity, and impulsivity among a predominantly female sample of adults who use the internet for sex.",32359233,2020,"Apr","10.1556/2006.2020.00007 [doi]","BACKGROUND AND AIMS: Compulsive sexual behavior is characterized by extensive ","Levi, Gal; Cohen, Chen; Kaliche, Sigal; Sharaabi, Sagit; Cohen, Koby; Tzur-Bitan, Dana; Weinstein, Aviv","Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","smart_phone"
"Treatments for internet addiction, sex addiction and compulsive buying: A meta-analysis.",32359229,2020,"Apr","10.1556/2006.2020.00005 [doi]","BACKGROUND AND AIMS: Internet addiction, sex addiction and compulsive buying are ","Goslar, Martina; Leibetseder, Max; Muench, Hannah M; Hofmann, Stefan G; Laireiter, Anton-Rupert","1 Department of Psychology, University of Salzburg, Hellbrunnerstrasse 34,5020, ; 1 Department of Psychology, University of Salzburg, Hellbrunnerstrasse 34,5020, ; 2 Psychosomatisches Zentrum Waldviertel (PSZW), Universitatsklinik fur ; 3 Department of Psychological and Brain Sciences, Boston University, 900 ; 1 Department of Psychology, University of Salzburg, Hellbrunnerstrasse 34,5020, ; 4 Faculty of Psychology, University of Vienna, Liebiggasse 5,1010, Wien,Austria.","eng","Journal Article; Meta-Analysis","J Behav Addict",NA,"Journal of behavioral addictions","smart_phone"
"Naltrexone Use in Treating Hypersexuality Induced by Dopamine Replacement Therapy: Impact of OPRM1 A/G Polymorphism on Its Effectiveness.",32344532,2020,"Apr","10.3390/ijms21083002 [doi]; 3002","Hypersexuality is a well-known adverse side effect of dopamine replacement ","Verholleman, Audrey; Victorri-Vigneau, Caroline; Laforgue, Edouard; Derkinderen, Pascal; Verstuyft, Celine; Grall-Bronnec, Marie","Addictology and Psychiatry Department, CHU Nantes, 44093 Nantes, France.; Inserm UMR-1246, Universite de Nantes, Universite de Tours, 44200 Nantes, France.; Pharmacology Department, CHU Nantes, 44093 Nantes, France.; Addictology and Psychiatry Department, CHU Nantes, 44093 Nantes, France.; Inserm UMR-1246, Universite de Nantes, Universite de Tours, 44200 Nantes, France.; Pharmacology Department, CHU Nantes, 44093 Nantes, France.; Neurology Department, CHU Nantes, 44093 Nantes, France.; Inserm UMR-1235, Universite de Nantes, 44035 Nantes, France.; Inserm UMR-1178, CESP, Universite Paris-Sud, 94276 Le Kremlin Bicetre, France.; Assistance Publique-Hopitaux de Paris, Service de Genetique moleculaire, ; Addictology and Psychiatry Department, CHU Nantes, 44093 Nantes, France.; Inserm UMR-1246, Universite de Nantes, Universite de Tours, 44200 Nantes, France.","eng","Journal Article; Review","Int J Mol Sci","The authors declare no conflict of interest.","International journal of molecular sciences","smart_phone"
"Sexual, addiction and mental health care needs among men who have sex with men practicing chemsex - a cross-sectional study in the Netherlands.",32226730,2020,"Jun","10.1016/j.pmedr.2020.101074 [doi]; 101074","Drug use during sex ('chemsex') has been associated with sexually transmitted ","Evers, Y J; Hoebe, C J P A; Dukers-Muijrers, N H T M; Kampman, C J G; Kuizenga-Wessel, S; Shilue, D; Bakker, N C M; Schamp, S M A A; Van Buel, H; Van Der Meijden, W C J P M; Van Liere, G A F S","Department of Sexual Health, Infectious Diseases and Environmental Health, Public ; Department of Social Medicine and Medical Microbiology, Care and Public Health ; Department of Sexual Health, Infectious Diseases and Environmental Health, Public ; Department of Social Medicine and Medical Microbiology, Care and Public Health ; Department of Sexual Health, Infectious Diseases and Environmental Health, Public ; Department of Social Medicine and Medical Microbiology, Care and Public Health ; Department of Sexual Health, Public Health Service Twente, The Netherlands.; Department of Sexual Health, Public Health Service Haaglanden, The Netherlands.; Department of Sexual Health, Public Health Service Middle Brabant, The ; Department of Sexual Health, Public Health Service Middle Gelderland, The ; Department of Sexual Health, Public Health Service Brabant South-East, The ; Department of Sexual Health, Public Health Service Ijsselland, The Netherlands.; Department of Sexual Health, Public Health Service Gelderland South, The ; Department of Sexual Health, Infectious Diseases and Environmental Health, Public ; Department of Social Medicine and Medical Microbiology, Care and Public Health ","eng","Journal Article","Prev Med Rep",NA,"Preventive medicine reports","smart_phone"
"The Link Between Boredom and Hypersexuality: A Systematic Review.",32165100,2020,"May","S1743-6095(20)30106-5 [pii]; 10.1016/j.jsxm.2020.02.007 [doi]","BACKGROUND: Some conceptualizations of hypersexuality posit boredom as a possible ","de Oliveira, Leonor; Carvalho, Joana","Faculty of Psychology and Educational Sciences, Center for Psychology at ; School of Psychology and Life Sciences, Lusofona University of Humanities and ","eng","Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review","J Sex Med",NA,"The journal of sexual medicine","smart_phone"
"[French validation of the Sexual Addiction Screening Test (SAST-Fr)].",32151449,2020,"Oct","S0013-7006(20)30023-3 [pii]; 10.1016/j.encep.2019.11.011 [doi]","INTRODUCTION: The Sexual Addiction Screening Test (SAST) is one of the most ","Hegbe, K G; Courtois, R; Brunault, P; Reveillere, C; Barrault, S","Qualipsy EE 1901, universite de Tours, Tours, France; AddictoCentre ; Qualipsy EE 1901, universite de Tours, Tours, France; Clinique psychiatrique ; Qualipsy EE 1901, universite de Tours, Tours, France; Equipe de liaison et de ; Qualipsy EE 1901, universite de Tours, Tours, France.; Qualipsy EE 1901, universite de Tours, Tours, France; CSAPA-37 Port Bretagne, ","fre","Journal Article","Encephale",NA,"L'Encephale","smart_phone"
"Gambling disorder and comorbid behavioral addictions: Demographic, clinical, and personality correlates.",31951870,2020,"Feb","S0165-1781(19)31934-1 [pii]; 10.1016/j.psychres.2020.112763 [doi]","Gambling disorder (GD) frequently co-occurs with substance use disorders. ","Tang, Karen T Y; Kim, Hyoun S; Hodgins, David C; McGrath, Daniel S; Tavares, Hermano","Department of Psychology & Neuroscience, Dalhousie University, Canada. Electronic ; Department of Psychology, University of Calgary, Canada.; Department of Psychology, University of Calgary, Canada.; Department of Psychology, University of Calgary, Canada.; Impulse Control Disorders Outpatient Unit, Institute and Department of ","eng","Journal Article","Psychiatry Res","Declaration of Competing Interest HSK has received scholarships from the Alberta ","Psychiatry research","smart_phone"
"Cardiovascular and psychopathological factors among non-sexually compulsive, sexually compulsive, and hypersexual individuals in Sao Paulo, Brazil.",31713436,2020,"Jan","10.1080/13548506.2019.1687916 [doi]","We decided to explore the frequency of cardiovascular risk factors, according to ","D T Scanavino, Marco; Ventuneac, Ana; Caramelli, Bruno; Naufal, Lucas; S D Santos Filho, Carlos; Nisida, Isabelle V V; Amaral, Maria L S; Vieira, Julie C; Parsons, Jeffrey T","Excessive Sexual Drive and Prevention of Negative Outcome Associated with Sexual ; Hunter College Center for HIV/AIDS Educational Studies and Training (CHEST), City ; Interdisciplinary Medicine in Cardiology Unit, Heart Institute INCOR, Hospital ; Excessive Sexual Drive and Prevention of Negative Outcome Associated with Sexual ; Institute of Physical Medicine and Rehabilitation IMREA, Hospital das Clinicas ; Excessive Sexual Drive and Prevention of Negative Outcome Associated with Sexual ; Rape Care Unit. Infectious Disease Division. Hospital das Clinicas HCFMUSP, ; Excessive Sexual Drive and Prevention of Negative Outcome Associated with Sexual ; Excessive Sexual Drive and Prevention of Negative Outcome Associated with Sexual ; Hunter College Center for HIV/AIDS Educational Studies and Training (CHEST), City ; Department of Psychology, Hunter College and the Graduate Center, City University ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Health Med",NA,"Psychology, health & medicine","smart_phone"
"A Case of Paraphilia with Osteoporosis and Administered with Depot Leuprorelin.",31635190,2019,"Oct","10.3390/medicina55100705 [doi]; 705","Paraphilia is a complex psychological and psychiatric disorder that has been ","Kim, Dohee; Kim, Kyoung Min; Lim, Myung Ho","Departments of Internal Medicine & Kinesiologic Medical Science, Dankook ; Department of Psychiatry, College of Medicine, Dankook University, Cheonan 31116, ; Departments of Psychology & Psychotherapy, Environmental Health Center, College ","eng","Case Reports","Medicina (Kaunas)","The authors declare no conflict of interest.","Medicina (Kaunas, Lithuania)","smart_phone"
