"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"36584105",2022,NA,"Exploring nomophobia with a German adaption of the nomophobia questionnaire ","10.1371/journal.pone.0279379 [doi]; e0279379","Nomophobia is considered a disorder of the modern world and describes the fear of ","Coenen, Melina; Gorlich, Yvonne","PFH Private University of Applied Science Gottingen, Gottingen, Germany.; PFH Private University of Applied Science Gottingen, Gottingen, Germany.","eng","Journal Article","PLoS One","The authors have declared that no competing interests exist.","PloS one"
"36580764",2023,"Mar","Is distraction on the road associated with maladaptive mobile phone use? A ","S0001-4575(22)00335-9 [pii]; 10.1016/j.aap.2022.106900 [doi]","Maladaptive Mobile Phone Use (MMPU) (also known as Smartphone Addiction, ","Rahmillah, Fety Ilma; Tariq, Amina; King, Mark; Oviedo-Trespalacios, Oscar","Centre for Accident Research and Road Safety-Queensland (CARRS-Q), Queensland ; School of Public Health and Social Work, Queensland University of Technology ; Centre for Accident Research and Road Safety-Queensland (CARRS-Q), Queensland ; Centre for Accident Research and Road Safety-Queensland (CARRS-Q), Queensland ","eng","Journal Article; Systematic Review","Accid Anal Prev","Declaration of Competing Interest The authors declare that they have no known ","Accident; analysis and prevention"
"36576639",2022,"Dec","The Relationship Between Parental Neglect, School Adjustment, and Smartphone ","10.1007/s10578-022-01485-7 [doi]","The Social bonding theory assumes that social ties are closely associated with ","Bae, Sung Man","Department of Psychology and Psychotherapy, College of Health Science, Dankook ; Department of Psychology, Graduate School, Dankook University, Cheonan, Republic ","eng","Journal Article","Child Psychiatry Hum Dev",NA,"Child psychiatry and human development"
"36574414",2022,NA,"Adolescent resilience and mobile phone addiction in Henan Province of China: ","10.1371/journal.pone.0278182 [doi]; e0278182","BACKGROUND: As mobile phone use grows, so it brings benefits and risks. As an ","Ma, Anna; Yang, Yan; Guo, Shuangxi; Li, Xue; Zhang, Shenhua; Chang, Hongjuan","School of Nursing, Xinxiang Medical University, Xinxiang, Henan Province, China.; School of Nursing, Xinxiang Medical University, Xinxiang, Henan Province, China.; Department of Neurology, The First Affiliated Hospital of Xinxiang Medical ; School of Nursing, Xinxiang Medical University, Xinxiang, Henan Province, China.; Weihui Senior Middle School, Xinxiang, China.; School of Nursing, Xinxiang Medical University, Xinxiang, Henan Province, China.","eng","Journal Article; Research Support, Non-U.S. Gov't","PLoS One","The authors have declared that no competing interests exist.","PloS one"
"36572845",2022,"Dec","The relationship between smartphone addiction and aggression among Lebanese ","10.1186/s12887-022-03808-y [doi]; 735","BACKGROUND: Despite a large body of research has shown that smartphone addiction ","Fekih-Romdhane, Feten; Malaeb, Diana; Sarray El Dine, Abir; Obeid, Sahar; Hallit, Souheil","The Tunisian Center of Early Intervention in Psychosis, Department of psychiatry ; Faculty of Medicine of Tunis, Tunis El Manar University, Tunis, Tunisia.; School of Pharmacy, Lebanese International University, Beirut, Lebanon.; College of Pharmacy, Gulf Medical University, Ajman, United Arab Emirates.; Department of Biomedical Sciences, School of Arts and Sciences, Lebanese ; Social and Education Sciences Department, School of Arts and Sciences, Lebanese ; School of Medicine and Medical Sciences, Holy Spirit University of Kaslik, P.O. ; Applied Science Research Center, Applied Science Private University, Amman, ; Research Department, Psychiatric Hospital of the Cross, Jal Eddib, Lebanon. ","eng","Journal Article","BMC Pediatr","None to declare.","BMC pediatrics"
"36561690",2022,"Dec","The Italian version of the mobile phone problematic use scale for adults (MPPUS): ","10.1016/j.heliyon.2022.e12209 [doi]; e12209","The Mobile Phone Problematic Use Scale (MPPUS) is a self-report measure developed ","Agus, Mirian; Mascia, Maria Lidia; Bonfiglio, Natale Salvatore; Penna, Maria Pietronilla","Department of Pedagogy, Psychology, Philosophy, University of Cagliari, Italy.; Department of Pedagogy, Psychology, Philosophy, University of Cagliari, Italy.; Department of Pedagogy, Psychology, Philosophy, University of Cagliari, Italy.; Department of Pedagogy, Psychology, Philosophy, University of Cagliari, Italy.","eng","Journal Article","Heliyon","The authors declare no conflict of interest.","Heliyon"
"36554583",2022,"Dec","Parental Psychological Control and Addiction Behaviors in Smartphone and ","10.3390/ijerph192416702 [doi]; 16702","Parental psychological control has been found to be a vital familial factor that ","Zhang, Qi; Ran, Guangming; Ren, Jing","College of Preschool and Primary Education, China West Normal University, ; Department of Psychology, Institute of Education, China West Normal University, ; Department of Psychology, Institute of Education, China West Normal University, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declared no potential conflict of interest with respect to the ","International journal of environmental research and public health"
"36554468",2022,"Dec","Prevalence of Smartphone Addiction and Its Association with Sociodemographic, ","10.3390/ijerph192416583 [doi]; 16583","Smartphones have made our lives easier and have become indispensable for everyday ","Ratan, Zubair Ahmed; Parrish, Anne-Maree; Alotaibi, Mohammad Saud; Hosseinzadeh, Hassan","School of Health and Society, Faculty of the Arts, Social Sciences and ; Department of Biomedical Engineering, Khulna University of Engineering and ; School of Health and Society, Faculty of the Arts, Social Sciences and ; School of Health and Society, Faculty of the Arts, Social Sciences and ; Department of Social Work, College of Social Sciences, Umm Al-Qura University, ; School of Health and Society, Faculty of the Arts, Social Sciences and ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"36553897",2022,"Nov","Prevalence of Upper Limb Musculoskeletal Disorders and Their Association with ","10.3390/healthcare10122373 [doi]; 2373","This study aimed to investigate the prevalence of upper limb musculoskeletal ","Sirajudeen, Mohamed Sherif; Alzhrani, Msaad; Alanazi, Ahmad; Alqahtani, Mazen; Waly, Mohamed; Manzar, Md Dilshad; Hegazy, Fatma A; Mohd Jamali, Muhammad Noh Zulfikri; Reddy, Ravi Shankar; Kakaraparthi, Venkata Nagaraj; Unnikrishnan, Radhakrishnan; Muthusamy, Hariraja; Alrubaia, Wafa; Alanazi, Nidaa; Kashoo, Faizan Zaffar; Miraj, Mohammad","Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Medical Equipment Technology, College of Applied Medical Sciences, ; Department of Nursing, College of Applied Medical Sciences, Majmaah University, ; Department of Physiotherapy, College of Health Sciences, University of Sharjah, ; Faculty of Physical Therapy, Cairo University, Cairo 11829, Egypt.; Department of Physiotherapy, Universiti Tunku Abdul Rahman, Kajang 43000, ; Department of Medical Rehabilitation Sciences, College of Applied Medical ; Department of Medical Rehabilitation Sciences, College of Applied Medical ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ","eng","Journal Article","Healthcare (Basel)","The authors declare no conflict of interest.","Healthcare (Basel, Switzerland)"
"36548877",2022,"Winter","Relationship Between Childhood Physical Abuse, Neglect and Alexithymia and Mobile ","10.24869/psyd.2022.653 [doi]","BACKGROUND: The popularity of smart phones not only brings great convenience to ","Du, Houyang","Law School of Yangtze University, Jingzhou 434023, China, meimhb@163.com.","eng","Journal Article","Psychiatr Danub",NA,"Psychiatria Danubina"
"36548308",2022,NA,"Effectiveness of brief mindfulness intervention for college students' problematic ","10.1371/journal.pone.0279621 [doi]; e0279621","BACKGROUND: Mainland China has the most smartphone users worldwide, especially ","Liu, Fengbo; Zhang, Zhongqiu; Liu, Shuqiang; Feng, Zhantao","School of Physical Education, Zhengzhou University of Light Industry, Zhengzhou, ; China Institute of Sport Science, General Administration of Sport of China, ; School of Psychology, Beijing Sport University, Beijing, China.; College of Sports and Health, Shandong Sport University, Rizhao, Shandong ","eng","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't","PLoS One","The authors have declared that no competing interests exist.","PloS one"
"36546366",2023,"Mar","Dose-response analysis of smartphone usage and self-reported sleep quality: a ","10.5664/jcsm.10392 [doi]","STUDY OBJECTIVES: Several studies have recently reported on the association ","Chu, Yoora; Oh, Yeongbiehn; Gwon, Minseong; Hwang, Seokhyun; Jeong, Hyeokjun; Kim, Hyun-Woo; Kim, Kihun; Kim, Yun Hak","School of Medicine, Pusan National University, Yangsan, Republic of Korea.; School of Medicine, Pusan National University, Yangsan, Republic of Korea.; School of Medicine, Pusan National University, Yangsan, Republic of Korea.; School of Medicine, Pusan National University, Yangsan, Republic of Korea.; School of Medicine, Pusan National University, Yangsan, Republic of Korea.; Department of Neurology, Pusan National University Yangsan Hospital, Yangsan, ; Department of Occupational and Environmental Medicine, Kosin University Gospel ; Department of Biomedical Informatics, School of Medicine, Pusan National ; Department of Anatomy, School of Medicine, Pusan National University, Yangsan, ","eng","Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review","J Clin Sleep Med","The manuscript has been read and approved by all authors. This study was funded ","Journal of clinical sleep medicine : JCSM : official publication of the American "
"36540801",2022,NA,"Prevalence of text neck posture, smartphone addiction, and its association with ","10.7717/peerj.14443 [doi]; e14443","The smartphone emerges as an inevitable gadget in modern society and its ","Sirajudeen, Mohamed Sherif; Alzhrani, Msaad; Alanazi, Ahmad; Alqahtani, Mazen; Waly, Mohamed; Unnikrishnan, Radhakrishnan; Muthusamy, Hariraja; Alrubaia, Wafa; Alanazi, Nidaa; Seyam, Mohamed K; Kashoo, Faizan; Miraj, Mohammad; Channmgere Govindappa, Shashikumar; Alghamdi, Khalid Ahmed; Al-Hussinan, Nasser M","Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Medical Equipment Technology, College of Applied Medical Sciences, ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy and Health Rehabilitation, College of Applied ; Department of Physical Therapy, College of Applied Medical Sciences, University ; Department of Physiotherapy, King Khalid General Hospital, Majmaah, Saudi Arabia.; Department of Physiotherapy, Hawtah Sudair Hospital, Riyadh, Saudi Arabia.","eng","Journal Article; Research Support, Non-U.S. Gov't","PeerJ","Faizan Kashoo is an Academic Editor for PeerJ.","PeerJ"
"36540714",2022,"Jan","Mobile shoppers' response to Covid-19 phobia, pessimism and smartphone addiction: ","10.1016/j.techfore.2021.121249 [doi]","Because of the Covid-19 pandemic, there has been a variety of changes identified ","Chopdar, Prasanta Kr; Paul, Justin; Prodanova, Jana","Indian Institute of Management, Shillong, India.; University of Puerto Rico, San Juan, PR, USA.; University of Burgos, Spain.; Macedonian Academy of Sciences and Arts, Skopje, Macedonia.","eng","Journal Article","Technol Forecast Soc Change",NA,"Technological forecasting and social change"
"36530729",2022,NA,"Parental smartphone addiction and adolescent smartphone addiction by negative ","10.3389/fpubh.2022.981245 [doi]; 981245","INTRODUCTION: This study aimed to examine the mediating role of negative ","Doo, Eun-Young; Kim, Ji-Hye","Nursing Department, Myongji Hospital, Goyang-si, South Korea.; College of Nursing, Woosuk University, Wanju-gun, South Korea.","eng","Journal Article","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health"
"36528960",2023,"Jan","Psychometric properties of the Smartphone Addiction Inventory - Short Form ","S0165-1781(22)00592-3 [pii]; 10.1016/j.psychres.2022.115001 [doi]","The Smartphone Addiction Inventory - Short Form (SPAI-SF) is shorter version (10 ","Andrade, Andre Luiz Monezi; Spritzer, Daniel Tornaim; Scatena, Adriana; Pinheiro, Bruno de Oliveira; da Silva, Gabriel Teixeira; Kim, Hyoun S; Breda, Vitor; de Oliveira, Wanderlei Abadio; De Micheli, Denise","Center of Life Science. Pontifical Catholic University of Campinas, Campinas, ; Graduate Psychiatry and Behavioral Sciences Program, Universidade Federal do Rio ; Federal University of Sao Paulo. Napoleao de Barros st, 1038. Vila Clementino. ; Federal University of Sao Paulo. Napoleao de Barros st, 1038. Vila Clementino. ; Center of Life Science. Pontifical Catholic University of Campinas, Campinas, ; Department of Psychology, Ryerson University, 350 Victoria Street, Toronto, ON, ; Hospital de Clinicas de Porto Alegre, Porto Alegre, Brazil, Rua Ramiro Barcelos, ; Center of Life Science. Pontifical Catholic University of Campinas, Campinas, ; Federal University of Sao Paulo. Napoleao de Barros st, 1038. Vila Clementino. ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychiatry Res","Declaration of Competing Interest The authors have no conflicts of interest.","Psychiatry research"
"36515994",2022,"Dec","The Relationship Between Physical Activity and Mobile Phone Addiction Among ","10.2196/41606 [doi]; e41606","BACKGROUND: Previous studies have reported a potential negative correlation ","Xiao, Wen; Wu, Jinlong; Yip, Joanne; Shi, Qiuqiong; Peng, Li; Lei, Qiwen Emma; Ren, Zhanbing","College of Physical Education, Shenzhen University, Shenzhen, China.; School of Fashion and Textiles, Hong Kong Polytechnic University, Hong Kong, ; School of Fashion and Textiles, Hong Kong Polytechnic University, Hong Kong, ; School of Fashion and Textiles, Hong Kong Polytechnic University, Hong Kong, ; College of Physical Education, Southwest University, Chongqing, China.; School of Fashion and Textiles, Hong Kong Polytechnic University, Hong Kong, ; College of Physical Education, Shenzhen University, Shenzhen, China.","eng","Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Review; Systematic Review","JMIR Public Health Surveill","Conflicts of Interest: None declared.","JMIR public health and surveillance"
"36506446",2022,NA,"Excessive smartphone use and its correlations with social anxiety and quality of ","10.3389/fpsyt.2022.956168 [doi]; 956168","INTRODUCTION: Smartphone usage has significantly increased in the last decade ","Mohd Salleh Sahimi, Hajar; Norzan, Mohd Hafiz; Nik Jaafar, Nik Ruzyanei; Sharip, Shalisah; Ashraf, Ammar; Shanmugam, Kamaleshini; Bistamam, Nur Shahirah; Mohammad Arrif, Najat Emir; Kumar, Saathish; Midin, Marhani","Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia, ; Department of Psychiatry, Kuala Lumpur Hospital, Kuala Lumpur, Malaysia.; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia, ; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia, ; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia, ; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia, ; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia, ; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia, ; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia, ; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia, ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry"
"36506378",2022,"Dec","Study of working from home: the impact of ICT anxiety and smartphone addiction on ","10.1016/j.heliyon.2022.e11980 [doi]; e11980","The COVID-19 pandemic has significantly impacted on the working system, shifting ","Suryanto, Adi; Fitriati, Rachma; Natalia, Sela Inike; Oktariani, Andina; Munawaroh, M; Nurdin, Nurliah; Ahn, Young-Hoon","National Institute of Public Administration, Indonesia.; Universitas Indonesia, Faculty of Administrative Science, Indonesia.; Universitas Indonesia, Faculty of Administrative Science, Indonesia.; IPB University, School of Business, Indonesia.; Jakarta State University, Faculty of Economy, Indonesia.; National Institute of Public Administration, Indonesia.; The Presidential Committee on Autonomy and Decentralization, Republic of Korea.","eng","Journal Article","Heliyon","The authors declare no conflict of interest.","Heliyon"
"36498362",2022,"Dec","Structural and Functional Neural Correlates in Individuals with Excessive ","10.3390/ijerph192316277 [doi]; 16277","Background: Despite known association of internet addiction with a reduced brain ","Lin, Hsiu-Man; Chang, Yu-Tzu; Chen, Meng-Hsiang; Liu, Shu-Tsen; Chen, Bo-Shen; Li, Lin; Lee, Chiao-Yu; Sue, Yu-Ru; Sung, Tsai-Mei; Sun, Cheuk-Kwan; Yeh, Pin-Yang","Division of Child and Adolescent Psychiatry & Division of Developmental and ; School of Post Baccalaureate Chinese Medicine, China Medical University, Taichung ; Division of Pediatric Neurology, China Medical University Children's Hospital, ; Department of Diagnostic Radiology, Kaohsiung Chang Gung Memorial Hospital, ; College of Medicine, Chang Gung University, Kaohsiung 83300, Taiwan.; Division of Child and Adolescent Psychiatry & Division of Developmental and ; Department of Psychology, College of Medical and Health Science, Asia University, ; Department of Psychology, College of Medical and Health Science, Asia University, ; Department of Psychology, College of Medical and Health Science, Asia University, ; Department of Psychology, College of Medical and Health Science, Asia University, ; Department of Psychology, College of Medical and Health Science, Asia University, ; Department of Emergency Medicine, E-Da Hospital, I-Shou University, Kaohsiung ; School of Medicine for International Students, I-Shou University, Kaohsiung ; Department of Psychology, College of Medical and Health Science, Asia University, ; Clinical Psychology Center, Asia University Hospital, Taichung 41354, Taiwan.","eng","Journal Article; Meta-Analysis; Systematic Review","Int J Environ Res Public Health","Pin-Yang Yeh has received a research grant from China Medical University Hospital ","International journal of environmental research and public health"
"36497974",2022,"Nov","The Impact of Undergraduates' Social Isolation on Smartphone Addiction: The Roles ","10.3390/ijerph192315903 [doi]; 15903","The COVID-19 pandemic has an adverse effect on the physical health of societies ","Zeng, Youlai; Zhang, Jiahui; Wei, Jiaxin; Li, Shunyu","School of Education, Liaoning Normal University, 850 Huanghe Road, Dalian 116029, ; School of Education, Liaoning Normal University, 850 Huanghe Road, Dalian 116029, ; School of Education, Liaoning Normal University, 850 Huanghe Road, Dalian 116029, ; Center for Teacher Education Research in Xinjiang, Xinjiang Normal University, ","eng","Journal Article","Int J Environ Res Public Health","The authors declare that the research was conducted in the absence of any ","International journal of environmental research and public health"
"36497958",2022,"Nov","How and for Whom Is Mobile Phone Addiction Associated with Mind Wandering: The ","10.3390/ijerph192315886 [doi]; 15886","With the increasing prevalence of mobile phone addiction, mobile phone addiction ","Lian, Shuailei; Bai, Xuqing; Zhu, Xiaowei; Sun, Xiaojun; Zhou, Zongkui","College of Education and Sports Science, Yangtze University, Jingzhou 434023, ; Key Laboratory of Adolescent Cyberpsychology and Behavior (CCNU), Ministry of ; Key Laboratory of Adolescent Cyberpsychology and Behavior (CCNU), Ministry of ; School of Psychology, Central China Normal University, Wuhan 430079, China.; College of Education and Sports Science, Yangtze University, Jingzhou 434023, ; Key Laboratory of Adolescent Cyberpsychology and Behavior (CCNU), Ministry of ; Key Laboratory of Adolescent Cyberpsychology and Behavior (CCNU), Ministry of ; School of Psychology, Central China Normal University, Wuhan 430079, China.; Key Laboratory of Adolescent Cyberpsychology and Behavior (CCNU), Ministry of ; School of Psychology, Central China Normal University, Wuhan 430079, China.","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","All co-authors have expressed agreement with the order of authorship and contents ","International journal of environmental research and public health"
"36497924",2022,"Nov","Current Status and Correlation of Physical Activity and Tendency to Problematic ","10.3390/ijerph192315849 [doi]; 15849","OBJECTIVE: To explore the effect of problematic mobile phone use on college ","Tong, Wen-Xia; Li, Bo; Han, Shan-Shan; Han, Ya-Hui; Meng, Shu-Qiao; Guo, Qiang; Ke, You-Zhi; Zhang, Jun-Yong; Cui, Zhong-Lei; Ye, Yu-Peng; Zhang, Yao; Li, Hua-Lan; Sun, He; Xu, Zhan-Zheng","Physical Education College, Yangzhou University, Yangzhou 225127, China.; Institute of Sports Science, Nantong University, Nantong 226019, China.; Institute of Sports Science, Nantong University, Nantong 226019, China.; Institute of Sports Science, Kyunggi University, Suwon 449701, Republic of Korea.; Physical Education College, Yangzhou University, Yangzhou 225127, China.; Physical Education College, Shangqiu University, Shangqiu 476000, China.; School of Physical Education, Shanghai University of Sport, Shanghai 200438, ; School of Physical Education, Henan University of Economics and Law, Zhengzhou ; Physical Education College, Shangqiu Normal University, Shangqiu 476000, China.; School of Physical Education, Jing-Gang-Shan University, Ji'an 343009, China.; Institute of Sports and Health, Zhengzhou Shengda University, Zhengzhou 451191, ; School of Physical Education, Jiangxi University of Applied Science, Nanchang ; School of Physical Education, Heihe University, Heihe 164300, China.; School of Physical Education, Zhengzhou University (Headquarters), Zhengzhou ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"36497921",2022,"Nov","The Relationship between Emotion Regulation (ER) and Problematic Smartphone Use ","10.3390/ijerph192315848 [doi]; 15848","Emotion Dysregulation (ED) and Problematic Smartphone Use (PSU) are two rising ","Shahidin, Siti Hajar; Midin, Marhani; Sidi, Hatta; Choy, Chia Lip; Nik Jaafar, Nik Ruzyanei; Mohd Salleh Sahimi, Hajar; Che Roos, Nur Aishah","Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia ; Hospital Bahagia Ulu Kinta, Tanjung Rambutan 31250, Malaysia.; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia ; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia ; Department of Psychiatry and Mental Health, Hospital Keningau, Peti Surat 11 ; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia ; Department of Psychiatry, Faculty of Medicine, Universiti Kebangsaan Malaysia ; Faculty of Medicine and Defence Health, National Defence University of Malaysia, ","eng","Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Review; Systematic Review","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"36497752",2022,"Nov","Effects of Physical Exercise on Mobile Phone Addiction in College Students: The ","10.3390/ijerph192315679 [doi]; 15679","Smartphones have become an integral part of people's daily lives. While bringing ","Zhao, Zitong; Zhao, Shuai; Wang, Qi; Zhang, Yiran; Chen, Chunchun","Business School of Sport, Beijing Sport University, Beijing 100084, China.; College of Industry and Commerce, Shandong Management University, Jinan 250357, ; School of Management, Beijing Union University, Beijing 100101, China.; Business School of Sport, Beijing Sport University, Beijing 100084, China.; School of Management, Beijing Union University, Beijing 100101, China.","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare that they have no conflicts of interest.","International journal of environmental research and public health"
"36470225",2023,NA,"Neurochemical Correlates of Cue Reactivity in Individuals with Excessive ","10.1159/000527095 [doi]","BACKGROUND: Excessive smartphone use (ESU), that is, a pattern of smartphone use ","Henemann, Gudrun M; Schmitgen, Mike M; Wolf, Nadine D; Hirjak, Dusan; Kubera, Katharina M; Sambataro, Fabio; Lemenager, Tagrid; Koenig, Julian; Wolf, Robert Christian","Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of Psychiatry and Psychotherapy, Central Institute of Mental Health, ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of Neurosciences, Padua Neuroscience Center, University of Padova, ; Department of Addictive Behavior and Addiction Medicine, Central Institute of ; Department of Child and Adolescent Psychiatry, University of Cologne, Faculty of ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ","eng","News","Eur Addict Res",NA,"European addiction research"
"36469402",2022,"Dec","The Persian Version of the Mobile Application Rating Scale (MARS-Fa): Translation ","10.2196/42225 [doi]; e42225","BACKGROUND: Approximately 110 million Farsi speakers worldwide have access to a ","Barzegari, Saeed; Sharifi Kia, Ali; Bardus, Marco; Stoyanov, Stoyan R; GhaziSaeedi, Marjan; Rafizadeh, Mouna","Department of Paramedicine, Faculty of Paramedical Sciences, Mazandaran ; Department of Health Information Management, School of Health Management and ; Institute of Applied Health Research, College of Medical and Dental Sciences, ; Creative Industries Faculty, School of Design, Queensland University of ; Department of Health Information Management, School of Allied Medical Sciences, ; Department of Health Information Management, School of Allied Medical Sciences, ","eng","Journal Article","JMIR Form Res","Conflicts of Interest: None declared.","JMIR formative research"
"36465996",2022,"Nov","A Longitudinal Relationship Between Mother's Smartphone Addiction to Child's ","10.1007/s11469-022-00957-0 [doi]","Children are more likely to become addicted as they become accustomed to using ","Jeong, Kyu-Hyoung; Kim, Sunghee; Ryu, Ju Hyun; Lee, Seoyoon","Department of Social Welfare, Semyung University, 65 Semyung-Ro, Jecheon, 27136 ; Interdisciplinary Graduate Program in Social Welfare Policy, Yonsei University, ; Interdisciplinary Graduate Program in Social Welfare Policy, Yonsei University, ; Interdisciplinary Graduate Program in Social Welfare Policy, Yonsei University, ","eng","Journal Article","Int J Ment Health Addict","Competing InterestsThe authors declare no competing interests.","International journal of mental health and addiction"
"36465300",2022,NA,"Perceived stress and mobile phone addiction among college students: The roles of ","10.3389/fpsyt.2022.1005062 [doi]; 1005062","OBJECTIVE: According to the General Strain Theory, stress can lead to a range of ","Zhang, Anqi; Xiong, Sicheng; Peng, Yu; Zeng, Yixin; Zeng, Chengwei; Yang, Ying; Zhang, Bin","Department of Applied Psychology, Hunan University of Chinese Medicine, Changsha, ; Department of Applied Psychology, Hunan University of Chinese Medicine, Changsha, ; Department of Applied Psychology, Hunan University of Chinese Medicine, Changsha, ; Department of Applied Psychology, Hunan University of Chinese Medicine, Changsha, ; Department of Applied Psychology, Hunan University of Chinese Medicine, Changsha, ; Department of Applied Psychology, Hunan University of Chinese Medicine, Changsha, ; Department of Applied Psychology, Hunan University of Chinese Medicine, Changsha, ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry"
"36463722",2023,"Jan","Phantom phone signals and other hallucinatory-like experiences: Investigation of ","S0165-1781(22)00555-8 [pii]; 10.1016/j.psychres.2022.114964 [doi]","Phantom Phone Signals (PPS) and other hallucinatory-like experiences (HLEs) are ","Aleksandrowicz, Adrianna; Kowalski, Joachim; Gaweda, Lukasz","Experimental Psychopathology Lab, Institute of Psychology, Polish Academy of ; Experimental Psychopathology Lab, Institute of Psychology, Polish Academy of ; Experimental Psychopathology Lab, Institute of Psychology, Polish Academy of ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychiatry Res","Declaration of Competing Interest The authors have declared that there are no ","Psychiatry research"
"36451113",2022,"Nov","Distinct patterns of problematic smartphone use and related factors in Chinese ","10.1186/s12888-022-04395-z [doi]; 747","BACKGROUND: This study aimed to categorize different subgroups of problematic ","Hong, Lan; Lai, Xinyi; Xu, Dongwu; Zhang, Wei; Wu, Bichang; Yu, Xin; Zhao, Ke; Zhang, Guohua","The Third Hospital of QuZhou, Quzhou, 324000, China.; School of Mental Health, Wenzhou Medical University, Wenzhou, 325035, China.; School of Mental Health, Wenzhou Medical University, Wenzhou, 325035, China.; School of Mental Health, Wenzhou Medical University, Wenzhou, 325035, China.; School of Mental Health, Wenzhou Medical University, Wenzhou, 325035, China.; School of Mental Health, Wenzhou Medical University, Wenzhou, 325035, China.; School of Mental Health, Wenzhou Medical University, Wenzhou, 325035, China. ; Lishui Second People's Hospital Affiliated to Wenzhou Medical University, Lishui, ; The Affiliated Kangning Hospital, Wenzhou Medical University, Wenzhou, China. ; Institute Of Aging, Key Laboratory Of Alzheimer's Disease Of Zhejiang Province, ","eng","Journal Article; Research Support, Non-U.S. Gov't","BMC Psychiatry","The authors declare that there are no conflict interests.","BMC psychiatry"
