"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"17675908",2007,"Mar-Apr","[Detection of high-risk personalities in risky sports].",NA,"ARGUMENT: Detecting high-risk personalities involved in hazardous sports is ","Lafollie, D","Centre de Recherches en Sciences du Sport, UFR STAPS (UPRES 1609), batiment 335, ","fre","English Abstract; Journal Article","Encephale",NA,"L'Encephale"
"17474846",2007,"Apr","Characteristics of Internet use in relation to game genre in Korean adolescents.",NA,"As the number of internet users increases, a new game genre using the internet as ","Lee, Moon-Soo; Ko, Young-Hoon; Song, Hyoung-Seok; Kwon, Ku-Hyung; Lee, Hyeon-Soo; Nam, Min; Jung, In-Kwa","Department of Neuropsychiatry, Korea University College of Medicine, Seoul, ","eng","Journal Article","Cyberpsychol Behav",NA,"Cyberpsychology & behavior : the impact of the Internet, multimedia and virtual "
"17034444",2006,"Nov","Doping in fitness sports: estimated number of unreported cases and individual ",NA,"AIMS: Recent studies have suggested that the use of doping substances and ","Simon, Perikles; Striegel, Heiko; Aust, Fabian; Dietz, Klaus; Ulrich, Rolf","University of Tuebingen, Department of Sports Medicine, General Internal Medicine ","eng","Journal Article; Multicenter Study; Randomized Controlled Trial","Addiction",NA,"Addiction (Abingdon, England)"
"16303225",2006,"Mar","Are nonpharmacological induced rewards related to anhedonia? A study among ",NA,"It is well-known that persons with a drug addiction experience feelings of ","Franken, Ingmar H A; Zijlstra, Corien; Muris, Peter","Institute of Psychology, Erasmus University Rotterdam, P.O. Box 1738, 3000 DR ","eng","Comparative Study; Journal Article","Prog Neuropsychopharmacol Biol Psychiatry",NA,"Progress in neuro-psychopharmacology & biological psychiatry"
"15236810",2004,"Aug","Substance use, religiosity, and other protective factors among Hungarian ",NA,"A number of risk factors have emerged as important correlates of adolescent ","Piko, Bettina F; Fitzpatrick, Kevin M","Department of Psychiatry, Division of Behavioral Sciences, University of Szeged, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors"
"12768900",2002,NA,"[Views on health, disease and human life].",NA,"We should not conceptualize health as a normal biological state. The WHO ","Stulhofer, Mladen","Akademija medicinskih znanosti Hrvatske Subiceva 29 10000 Zagreb, Hrvatska.","hrv","English Abstract; Journal Article","Acta Med Croatica",NA,"Acta medica Croatica : casopis Hravatske akademije medicinskih znanosti"
"12609693",2003,"Mar","Sensation seeking as a common factor in opioid dependent subjects and high risk ",NA,"OBJECTIVE: Animal research has outlined a vulnerability trait to drug dependence ","Franques, P; Auriacombe, M; Piquemal, E; Verger, M; Brisseau-Gimenez, S; Grabot, D; Tignol, J","Groupe d'etudes des Addictions, Laboratoire de Psychopathologie et ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","Drug Alcohol Depend",NA,"Drug and alcohol dependence"
"11421166",2001,"Apr","[Doping in sports].",NA,"Doping consists in the use of artificial means or substances with the unique aim ","Pirnay, F","Universite de Liege.","fre","English Abstract; Journal Article; Review","Rev Med Liege",NA,"Revue medicale de Liege"
"9488922",1997,"Nov-Dec","[Sensation seeking and anhedonia in risk taking. Study of a population of bungy ",NA,"This study presents the investigation of the relations between sensation seeking ","Michel, G; Carton, S; Jouvent, R","C.N.R.S. URA 1957 Personnalite et conduites adaptatives, Hopital de la ","fre","English Abstract; Journal Article","Encephale",NA,"L'Encephale"
"8969015",1996,"Dec","Psychological and behavioural effects of endogenous testosterone and ",NA,"Endogenous testosterone levels have been linked to aggressive behaviour in both ","Bahrke, M S; Yesalis, C E 3rd; Wright, J E","Human Kinetics, Champaign, Illinois, USA. mikeb@hkusa.com","eng","Journal Article; Review","Sports Med",NA,"Sports medicine (Auckland, N.Z.)"
"11362491",1995,"May","Study finds extremely low risk of HIV infection in football.",NA,NA,NA,NA,"eng","Newspaper Article","AIDS Policy Law",NA,"AIDS policy & law"
"7825762",1995,"Feb","Bleeding injuries in professional football: estimating the risk for HIV ",NA,"OBJECTIVE: To determine the risk for bleeding injuries in professional football ","Brown, L S Jr; Drotman, D P; Chu, A; Brown, C L Jr; Knowlan, D","Addiction Research and Treatment Corporation, Brooklyn, New York.","eng","Journal Article","Ann Intern Med",NA,"Annals of internal medicine"
"17630515",1995,"Winter","Exercise dependence: when runners don't know when to quit.",NA,"The health benefits of exercise have been extolled by health professionals. The ","Johnson, R","From Primary Care Sports Medicine and Minneapolis Sports Medicine Center, and the ","eng","Journal Article","Sports Med Arthrosc Rev",NA,"Sports medicine and arthroscopy review"
"2015642",1991,"Jan","Psychologic aspects of exercise.",NA,"Physicians are well aware of the health benefits of exercise, but probably less ","Anthony, J","Fitness and Sports Medicine Institute, Aspen Club, Colorado.","eng","Journal Article; Review","Clin Sports Med",NA,"Clinics in sports medicine"
