"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Effectiveness of a psychological growth camp without internet in the treatment of adolescents at risk of internet addiction: a pilot study.",35481449,2022,"Jun","10.1080/03007995.2022.2072086 [doi]","OBJECTIVE: This study aimed to investigate the effects of a psychological growth ","Huang, Yen-Jung; Kao, Tsung-Jen; Chen, Wei; Yao, Shiow-Jinq; Shih, Chia-Lung","Goodnews Biblical Counseling Center, Ditmanson Medical Foundation Chia-Yi ; Clinical Psychology Center, Ditmanson Medical Foundation Chia-Yi Christian ; Goodnews Biblical Counseling Center, Ditmanson Medical Foundation Chia-Yi ; Goodnews Biblical Counseling Center, Ditmanson Medical Foundation Chia-Yi ; Clinical Psychology Center, Ditmanson Medical Foundation Chia-Yi Christian ; Clinical Research Center, Ditmanson Medical Foundation Chia-Yi Christian ","eng","Journal Article; Research Support, Non-U.S. Gov't","Curr Med Res Opin",NA,"Current medical research and opinion","internet"
"Internet addiction, insomnia, and violence tendency in adolescents.",35470724,2023,"Mar","10.1177/00207640221090964 [doi]","INTRODUCTION: There is limited information on how the tendency to violence in ","Evli, Mahmut; Simsek, Nuray; Isikgoz, Mahmut; Ozturk, Halil Ibrahim","Department of Psychiatric and Mental Health Nursing, Faculty of Health Sciences, ; Department of Psychiatric and Mental Health Nursing, Faculty of Health Sciences, ; Department of Guidance and Psychological Counseling Services, Expert ; Department of Guidance and Psychological Counseling Services, Expert ","eng","Journal Article","Int J Soc Psychiatry",NA,"The International journal of social psychiatry","internet"
"Internet addiction and child physical and mental health: Evidence from panel dataset in China.",35469911,2022,"Jul","S0165-0327(22)00453-0 [pii]; 10.1016/j.jad.2022.04.115 [doi]","BACKGROUND: The number of internet users has increased substantially in the last ","Zhou, Mi; Zhu, Weiming; Sun, Xiaotong; Huang, Li","College of Economics and Management, Shenyang Agricultural University, Shenyang ; College of Economics and Management, Shenyang Agricultural University, Shenyang ; College of Economics and Management, Shenyang Agricultural University, Shenyang ; College of Economics and Management, Shenyang Agricultural University, Shenyang ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Affect Disord",NA,"Journal of affective disorders","internet"
"Association between Self-Perceived Periodic Limb Movement during Sleep and Excessive Daytime Sleepiness Depend on Restless Leg Symptoms in Korean Adolescents.",35457617,2022,"Apr","10.3390/ijerph19084751 [doi]; 4751","Although periodic limb movement during sleep (PLMS) and restless legs syndrome ","Kim, Hyeyun; Yang, Kwang Ik; Sunwoo, Jun-Sang; Park, Jongkyu; Heo, Nam Hun; Kim, Jee Hyun; Hong, Seung Bong","Department of Neurology, International St. Mary's Hospital, College of Medicine, ; Sleep Disorders Center, Department of Neurology, Soonchunhyang University, ; Department of Neurology, Kangbuk Samsung Hospital, Seoul 03181, Korea.; Sleep Disorders Center, Department of Neurology, Soonchunhyang University, ; Clinical Trial Center, Department of Biostatics, Soonchunhyang University, ; Department of Neurology, Ewha Womans University Seoul Hospital, Ewha Womans ; Department of Neurology, Samsung Medical Center, Samsung Advanced Institute for ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","internet"
"The predictive role of tendency toward mobile learning and emotional intelligence in Internet addiction in healthcare professional students.",35434145,2022,"Apr","10.30476/JAMP.2022.91971.1465 [doi]","INTRODUCTION: Internet addiction is a psychological disorder that can lead to ","Baghcheghi, Nayereh; Koohestani, Hamid Reza","Social Determinants of Health Research Center, Saveh University of Medical ; Social Determinants of Health Research Center, Saveh University of Medical ","eng","Journal Article","J Adv Med Educ Prof",NA,"Journal of advances in medical education & professionalism","internet"
"Assessing the Association Between Internet Addiction Disorder and Health Risk Behaviors Among Adolescents and Young Adults: A Systematic Review and Meta-Analysis.",35433568,2022,NA,"10.3389/fpubh.2022.809232 [doi]; 809232","BACKGROUND: Internet addiction disorder (IAD) is a global issue that has resulted ","Wang, Jun; Hao, Qing-Hong; Tu, Yang; Peng, Wei; Wang, Yang; Li, Hui; Zhu, Tian-Min","School of Rehabilitation and Health Preservation, Chengdu University of ; School of Rehabilitation and Health Preservation, Chengdu University of ; School of Rehabilitation and Health Preservation, Chengdu University of ; School of Acupuncture and Tuina, Chengdu University of Traditional Chinese ; School of Acupuncture and Tuina, Chengdu University of Traditional Chinese ; School of Preclinical Medicine, Chengdu University, Chengdu, China.; School of Rehabilitation and Health Preservation, Chengdu University of ","eng","Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health","internet"
"A Study of Family Process Factors of Social Anxiety on the Internet Based on Big Data-Take Guangxi University Students as an Example.",35425755,2022,NA,"10.3389/fpubh.2022.870822 [doi]; 870822","BACKGROUND: Along with the popularization of the new medium of interpersonal ","Bi, Dexu","Department of Elementary Education, Guangxi Police College, Nanning, China.","eng","Journal Article; Research Support, Non-U.S. Gov't","Front Public Health","The author declares that the research was conducted in the absence of any ","Frontiers in public health","internet"
"Regulatory emotional self-efficacy and psychological distress among medical students: multiple mediating roles of interpersonal adaptation and self-acceptance.",35421953,2022,"Apr","10.1186/s12909-022-03338-2 [doi]; 283","BACKGROUND: Psychological distress (depression, anxiety and stress) is more ","Zhang, Xuemin; Yue, Heng; Sun, Junfang; Liu, Min; Li, Cuiyun; Bao, Hugejiletu","School of Psychology, Inner Mongolia Normal University, 81 Zhaowuda Road, Saihan ; School of Humanity, Baotou Medical College, No.31 Jianshe Road, East District, ; School of Psychology, Inner Mongolia Normal University, 81 Zhaowuda Road, Saihan ; School of Psychology, Inner Mongolia Normal University, 81 Zhaowuda Road, Saihan ; School of Psychology, Inner Mongolia Normal University, 81 Zhaowuda Road, Saihan ; School of Psychology, Inner Mongolia Normal University, 81 Zhaowuda Road, Saihan ; School of Physical Education, Inner Mongolia Normal University, 81 Zhaowuda Road, ","eng","Journal Article","BMC Med Educ","The authors have no conflicts of interest to declare.","BMC medical education","internet"
"Quality of Life in Internet Use Disorder Patients With and Without Comorbid Mental Disorders.",35401273,2022,NA,"10.3389/fpsyt.2022.862208 [doi]; 862208","INTRODUCTION: Evidence from clinical studies on quality of life (QoL) in patients ","Dieris-Hirche, Jan; Te Wildt, Bert Theodor; Pape, Magdalena; Bottel, Laura; Steinbuchel, Toni; Kessler, Henrik; Herpertz, Stephan","Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ; Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ; Psychosomatic Hospital Diessen Monastery, Diessen am Ammersee, Germany.; Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ; Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ; Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ; Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ; Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","internet"
"Investigating Anxiety and Fear of COVID-19 as Predictors of Internet Addiction With the Mediating Role of Self-Compassion and Cognitive Emotion Regulation.",35401249,2022,NA,"10.3389/fpsyt.2022.841870 [doi]; 841870","BACKGROUND: In addition to many deaths due to the Coronavirus pandemic, many ","Moniri, Reihaneh; Pahlevani Nezhad, Kimia; Lavasani, Fahimeh Fathali","Deputy of Behavioral Sciences and Mental Health, Tehran Psychiatric Institute, ; Deputy of Behavioral Sciences and Mental Health, Tehran Psychiatric Institute, ; Deputy of Behavioral Sciences and Mental Health, Tehran Psychiatric Institute, ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","internet"
"Assessment of Criteria for Specific Internet-use Disorders (ACSID-11): Introduction of a new screening instrument capturing ICD-11 criteria for gaming disorder and other potential Internet-use disorders.",35394924,2022,"Apr","10.1556/2006.2022.00013 [doi]","BACKGROUND AND AIMS: With the inclusion of gaming disorder in the ICD-11, ","Muller, Silke M; Wegmann, Elisa; Oelker, Andreas; Stark, Rudolf; Muller, Astrid; Montag, Christian; Wolfling, Klaus; Rumpf, Hans-Jurgen; Brand, Matthias","1 General Psychology: Cognition and Center for Behavioral Addiction Research ; 2 Erwin L. Hahn Institute for Magnetic Resonance Imaging, Essen, Germany.; 1 General Psychology: Cognition and Center for Behavioral Addiction Research ; 1 General Psychology: Cognition and Center for Behavioral Addiction Research ; 3 Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 4 Bender Institute of Neuroimaging, Justus Liebig University of Giessen, Giessen, ; 5 Center of Mind, Brain and Behavior, Universities of Marburg and Giessen, ; 6 Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical ; 7 Department of Molecular Psychology, Institute of Psychology and Education, Ulm ; 8 Outpatient Clinic for Behavioral Addiction, Department of Psychosomatic ; 9 Department of Psychiatry and Psychotherapy, Research Group S:TEP (Substance Use ; 1 General Psychology: Cognition and Center for Behavioral Addiction Research ; 2 Erwin L. Hahn Institute for Magnetic Resonance Imaging, Essen, Germany.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","internet"
"A longitudinal study of the effects of problematic smartphone use on social functioning among people with schizophrenia: Mediating roles for sleep quality and self-stigma.",35394922,2022,"Apr","10.1556/2006.2022.00012 [doi]","BACKGROUND AND AIMS: Individuals with schizophrenia may often experience poor ","Chang, Kun-Chia; Chang, Yun-Husan; Yen, Cheng-Fang; Chen, Jung-Sheng; Chen, Po-Jen; Lin, Chung-Ying; Griffiths, Mark D; Potenza, Marc N; Pakpour, Amir H","1 Department of General Psychiatry, Jianan Psychiatric Center, Ministry of Health ; 2 Institute of Genomics and Bioinformatics, National Chung Hsing University, ; 3 Health and Counseling Center, Office of Student Affairs, National Chung Hsing ; 4 Department of Psychiatry, School of Medicine College of Medicine, Kaohsiung ; 5 Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung 802, ; 6 College of Professional Studies, National Pingtung University of Science and ; 7 Department of Medical Research, E-Da Hospital, 824, Kaohsiung, Taiwan.; 8 Department of Medical Research, E-Da Hospital, Kaohsiung City 824005, Taiwan.; 9 Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; 10 Department of Occupational Therapy, College of Medicine, National Cheng Kung ; 11 Department of Public Health, College of Medicine, National Cheng Kung ; 12 Biostatistics Consulting Center, National Cheng Kung University Hospital, ; 13 International Gaming Research Unit, Psychology Department, Nottingham Trent ; 14 Departments of Psychiatry and Neuroscience and the Child Study Center, School ; 15 Connecticut Council on Problem Gambling, Wethersfield, CT, USA.; 16 Connecticut Mental Health Center, New Haven, CT, USA.; 17 Wu Tsai Institute, Yale University, New Haven, CT, USA.; 18 Department of Nursing, School of Health and Welfare, Jonkoping University, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","internet"
"Internet Addiction and Its Associated Factors Among African High School and University Students: Systematic Review and Meta-Analysis.",35386896,2022,NA,"10.3389/fpsyg.2022.847274 [doi]; 847274","INTRODUCTION: Internet addiction is characterized by excessive and uncontrolled ","Zewde, Edgeit Abebe; Tolossa, Tadesse; Tiruneh, Sofonyas Abebaw; Azanaw, Melkalem Mamuye; Yitbarek, Getachew Yideg; Admasu, Fitalew Tadele; Ayehu, Gashaw Walle; Amare, Tadeg Jemere; Abebe, Endeshaw Chekol; Muche, Zelalem Tilahun; Fentie, Tigabnesh Assfaw; Zemene, Melkamu Aderajew; Melaku, Metages Damite","Department of Biomedical Sciences, College of Health Sciences, Debre Tabor ; Department of Public Health, Institute of Health Sciences, Wollega University, ; Department of Public Health, College of Health Sciences, Debre Tabor University, ; Department of Public Health, College of Health Sciences, Debre Tabor University, ; Department of Biomedical Sciences, College of Health Sciences, Debre Tabor ; Department of Biomedical Sciences, College of Health Sciences, Debre Tabor ; Department of Biomedical Sciences, College of Health Sciences, Debre Tabor ; Department of Biomedical Sciences, College of Health Sciences, Debre Tabor ; Department of Biomedical Sciences, College of Health Sciences, Debre Tabor ; Department of Biomedical Sciences, College of Health Sciences, Debre Tabor ; Department of Public Health, College of Health Sciences, Debre Tabor University, ; Department of Public Health, College of Health Sciences, Debre Tabor University, ; Department of Medicine, College of Health Sciences, Debre Tabor University, Debre ","eng","Systematic Review","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology","internet"
"The association between intolerance of uncertainty and Internet addiction during the second wave of the coronavirus disease 2019 pandemic: A multiple mediation model considering depression and risk perception.",35385213,2022,"Jun","10.1002/pchj.545 [doi]","Repeated outbreaks of coronavirus disease 2019 (COVID-19) have forced people to ","Luo, Ronglei; Li, Qi; Meng, Guangteng; Zheng, Ya; Hu, Kesong; Zhang, Xiaoya; Dai, Bibing; Liu, Xun","Department of Psychiatry and Psychology, School of Basic Medical Sciences, ; Beijing Key Laboratory of Learning and Cognition, School of Psychology, Capital ; CAS Key Laboratory of Behavioral Science, Institute of Psychology, Beijing, ; Department of Psychology, University of Chinese Academy of Sciences, Beijing, ; Department of Psychology, Dalian Medical University, Dalian, China.; Department of Psychology, Lake Superior State University, Sault St. Marie, ; CAS Key Laboratory of Behavioral Science, Institute of Psychology, Beijing, ; Department of Psychology, University of Chinese Academy of Sciences, Beijing, ; Department of Psychiatry and Psychology, School of Basic Medical Sciences, ; CAS Key Laboratory of Behavioral Science, Institute of Psychology, Beijing, ; Department of Psychology, University of Chinese Academy of Sciences, Beijing, ","eng","Journal Article","Psych J","The authors declare no conflicts of interest.","PsyCh journal","internet"
"A Study on Psychosomatic Problems Related to the Problematic Internet Use among Adolescents at Selected Schools of Aspur Block, Dungarpur, Rajasthan.",35383777,2022,"Apr",NA,"Adolescents' scholastic and social life has become increasingly reliant on the ","Chundawat, D S; Yadav, K C; Mudgal, S K; Yadav, Y; Gaur, R; Malhotra, V","Digpal Singh Chundawat, Senior Nursing Officer, All India Institute of Medical ","eng","Journal Article","Mymensingh Med J",NA,"Mymensingh medical journal : MMJ","internet"
"Internet addiction and its association with quality of life in patients with major depressive disorder: a network perspective.",35379778,2022,"Apr","10.1038/s41398-022-01893-2 [doi]; 138","Depressive disorders and internet addiction (IA) are often comorbid. The aims of ","Bai, Wei; Cai, Hong; Wu, Siqi; Zhang, Ling; Feng, Ke-Xin; Li, Yu-Chen; Liu, Huan-Zhong; Du, Xiangdong; Zeng, Zhen-Tao; Lu, Chang-Mou; Mi, Wen-Fang; Zhang, Lan; Ding, Yan-Hong; Yang, Juan-Juan; Jackson, Todd; Cheung, Teris; An, Feng-Rong; Xiang, Yu-Tao","Unit of Psychiatry, Department of Public Health and Medicinal Administration, & ; Centre for Cognitive and Brain Sciences, University of Macau, Macao SAR, China.; Institute of Advanced Studies in Humanities and Social Sciences, University of ; Unit of Psychiatry, Department of Public Health and Medicinal Administration, & ; Centre for Cognitive and Brain Sciences, University of Macau, Macao SAR, China.; Institute of Advanced Studies in Humanities and Social Sciences, University of ; School of Psychology and Mental Health, North China University of Science and ; Guangji Hospital Affiliated to Soochow University, Suzhou, Jiangsu Province, ; Nanning Fifth People's Hospital, Nanning, Guangxi Province, China.; School of Public Health, Lanzhou University, Lanzhou, Gansu Province, China.; Department of Psychiatry, Xiamen Xianyue Hospital, Xiamen, China.; Department of Psychiatry, Chaohu Hospital, Anhui Medical University, Hefei, ; School of Mental Health and Psychological Sciences, Anhui Medical University, ; Guangji Hospital Affiliated to Soochow University, Suzhou, Jiangsu Province, ; Nanning Fifth People's Hospital, Nanning, Guangxi Province, China.; Nanning Fifth People's Hospital, Nanning, Guangxi Province, China.; Department of Psychiatry, Lanzhou University Second Hospital, Lanzhou, Gansu ; Department of Psychiatry, Lanzhou University Second Hospital, Lanzhou, Gansu ; Department of Psychiatry, Lanzhou University Second Hospital, Lanzhou, Gansu ; Department of Psychiatry, Chaohu Hospital, Anhui Medical University, Hefei, ; School of Mental Health and Psychological Sciences, Anhui Medical University, ; Department of Psychology, University of Macau, Macao SAR, China.; School of Nursing, Hong Kong Polytechnic University, Hong Kong SAR, China.; The National Clinical Research Center for Mental Disorders & Beijing Key ; Unit of Psychiatry, Department of Public Health and Medicinal Administration, & ; Centre for Cognitive and Brain Sciences, University of Macau, Macao SAR, China.; Institute of Advanced Studies in Humanities and Social Sciences, University of ","eng","Journal Article; Multicenter Study; Research Support, Non-U.S. Gov't","Transl Psychiatry","The authors declare no competing interests.","Translational psychiatry","internet"
"Editorial: Internet Addiction & Gaming Disorders in Children and Adolescents.",35370844,2022,NA,"10.3389/fpsyt.2022.870177 [doi]; 870177",NA,"Vasudevan, Kirthana; Fung, Daniel Shuen Sheng","Department of Child and Adolescent Psychiatry, Institute of Mental Health, ; Department of Child and Adolescent Psychiatry, Institute of Mental Health, ","eng","Editorial","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","internet"
"Problematic Internet use and daily difficulties among adolescents with school refusal behaviors: An observational cross-sectional analytical study.",35363214,2022,"Feb","10.1097/MD.0000000000028916 [doi]; e28916","Problematic Internet use (PIU) is common and likely to coexist with mental health ","Fujita, Junichi; Aoyama, Kumi; Saigusa, Yusuke; Miyazaki, Hidehito; Aoki, Yoshiko; Asanuma, Kazuya; Takahashi, Yuichi; Hishimoto, Akitoyo","Department of Child Psychiatry, Yokohama City University Hospital, Yokohama, ; Psychiatric Center, Yokohama City University Medical Center, Yokohama, Japan.; Department of Biostatistics, Yokohama City University School of Medicine, ; Psychiatric Center, Yokohama City University Medical Center, Yokohama, Japan.; Department of Child Psychiatry, Yokohama City University Hospital, Yokohama, ; Psychiatric Center, Yokohama City University Medical Center, Yokohama, Japan.; Psychiatric Center, Yokohama City University Medical Center, Yokohama, Japan.; Eastern Center of Developmental disorders of Yokohama, Yokohama, Japan.; Department of Child Psychiatry, Yokohama City University Hospital, Yokohama, ; Department of psychiatry, Yokohama City university, Yokohama, Japan.","eng","Journal Article; Observational Study","Medicine (Baltimore)","The authors have no funding and conflicts of interests to disclose.","Medicine","internet"
"The Bergen Facebook Addiction Scale: its psychometric properties and invariance among women with eating disorders.",35361186,2022,"Mar","10.1186/s12905-022-01677-2 [doi]; 99","OBJECTIVE: Facebook addiction is increasing, giving rise to limited real-life ","Ali, Amira Mohammed; Hendawy, Amin Omar; Abd Elhay, Eman Sameh; Ali, Esraa Mohammed; Alkhamees, Abdulmajeed A; Kunugi, Hiroshi; Hassan, Nagia I","Department of Psychiatric Nursing and Mental Health, Faculty of Nursing, ; Department of Biological Production, Tokyo University of Agriculture and ; Department of Animal and Poultry Production, Faculty of Agriculture, Damanhour ; Psychiatric and Mental Health Nursing Department, Faculty of Nursing, Mansoura ; Department of Basic and Educational Sciences, Faculty of Education for Early ; Department of Medicine, Unayzah College of Medicine and Medical Sciences, Qassim ; Department of Psychiatry, Teikyo University School of Medicine, 2-11-1 Kaga, ; Department of Mental Disorder Research, National Institute of Neuroscience, ; Department of Psychiatric Nursing and Mental Health, Faculty of Nursing, ","eng","Journal Article","BMC Womens Health","The authors declare no conflict of interest.","BMC women's health","internet"
"Social Withdrawal (Hikikomori) Conditions in China: A Cross-Sectional Online Survey.",35360625,2022,NA,"10.3389/fpsyg.2022.826945 [doi]; 826945","OBJECTIVE: A form of pathological social withdrawal which is also called ","Hu, Xinyue; Fan, Danhua; Shao, Yang","Shanghai Mental Health Center, Shanghai Jiao Tong University School of Medicine, ; Shanghai Mental Health Center, Shanghai Jiao Tong University School of Medicine, ; Shanghai Mental Health Center, Shanghai Jiao Tong University School of Medicine, ","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology","internet"
"The Correlation Between Internet Addiction and Interpersonal Relationship Among Teenagers and College Students Based on Pearson's Correlation Coefficient: A Systematic Review and Meta-Analysis.",35356718,2022,NA,"10.3389/fpsyt.2022.818494 [doi]; 818494","BACKGROUND: Internet addiction (IA) has become a serious social issue, inducing ","Hao, Qing-Hong; Peng, Wei; Wang, Jun; Tu, Yang; Li, Hui; Zhu, Tian-Min","School of Rehabilitation and Health Preservation, Chengdu University of ; School of Acupuncture and Tuina, Chengdu University of Traditional Chinese ; School of Rehabilitation and Health Preservation, Chengdu University of ; School of Rehabilitation and Health Preservation, Chengdu University of ; School of Preclinical Medicine, Chengdu University, Chengdu, China.; School of Rehabilitation and Health Preservation, Chengdu University of ","eng","Systematic Review","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","internet"
"Prevalence and Pattern of Internet Addiction Among Adolescents in Ibadan, Nigeria: A Cross-Sectional Study.",35350489,2022,"Feb","10.7759/cureus.22293 [doi]; e22293","Background and objective Despite the potential benefits the Internet offers, it ","Afolabi, Aanuoluwapo A; Ilesanmi, Olayinka S; Adebayo, Ayodeji M","Medicine, University of Ibadan, Ibadan, NGA.; Community Medicine/Infectious Disease Epidemiology, University of ; Reproductive and Family Health, University of Ibadan/University College Hospital, ","eng","Journal Article","Cureus","The authors have declared that no competing interests exist.","Cureus","internet"
"Internet Addiction and Screen Time Exposure Among Children with Migraine.",35349035,2022,"Jun","10.1007/s12098-022-04114-2 [doi]",NA,"Gautam, Aditya; Yadav, Anisha; Mittal, Arpit; Arya, Vandana; Kaushik, Jaya Shankar","Pt. B D Sharma Postgraduate Institute of Medical Sciences, Rohtak, Haryana, ; Pt. B D Sharma Postgraduate Institute of Medical Sciences, Rohtak, Haryana, ; Department of Pediatrics, Pt B D Sharma Postgraduate Institute of Medical ; Department of Pediatrics, Pt B D Sharma Postgraduate Institute of Medical ; Department of Pediatrics, Pt B D Sharma Postgraduate Institute of Medical ","eng","Letter","Indian J Pediatr",NA,"Indian journal of pediatrics","internet"
"Problem gaming and suicidality: A systematic literature review.",35340768,2022,"Jun","10.1016/j.abrep.2022.100419 [doi]; 100419","BACKGROUND: No studies have so far synthesised the current evidence concerning a ","Erevik, Eilin K; Landro, Helene; Mattson, Ase L; Kristensen, Joakim H; Kaur, Puneet; Pallesen, Stale","Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Resource Centre on Violence, Traumatic Stress and Suicide Prevention, Haukeland ; Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Department of Psychosocial Science, University of Bergen, Bergen, Norway.","eng","Journal Article; Review","Addict Behav Rep","The authors declare that they have no known competing financial interests or ","Addictive behaviors reports","internet"
"Prevalence and Risk Factors of Problematic Internet Use among Hungarian Adult Recreational Esports Players.",35328893,2022,"Mar","10.3390/ijerph19063204 [doi]; 3204","Background: Esports are highly prevalent in modern culture, particularly among ","Kosa, Gabor; Feher, Gergely; Horvath, Lilla; Zadori, Ivan; Nemeskeri, Zsolt; Kovacs, Miklos; Fejes, Eva; Meszaros, Janos; Banko, Zoltan; Tibold, Antal","Centre for Occupational Medicine, Medical School, University of Pecs, 7624 Pecs, ; Department of Primary Health Care, University of Pecs, 7623 Pecs, Hungary.; Centre for Occupational Medicine, Medical School, University of Pecs, 7624 Pecs, ; Faculty of Cultural Sciences, Education and Regional Development, University of ; Faculty of Cultural Sciences, Education and Regional Development, University of ; Centre for Occupational Medicine, Medical School, University of Pecs, 7624 Pecs, ; Hospital of Komlo, 7300 Komlo, Hungary.; Centre for Occupational Medicine, Medical School, University of Pecs, 7624 Pecs, ; Department of Labour Law and Social Security Law, Faculty of Law, University of ; Centre for Occupational Medicine, Medical School, University of Pecs, 7624 Pecs, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","internet"
"Prevalence and Associated Factors of Depression in Medical Students in a Northern Thailand University: A Cross-Sectional Study.",35326966,2022,"Mar","10.3390/healthcare10030488 [doi]; 488","This study was conducted to investigate the prevalence and associated factors of ","Phomprasith, Suwatthanachai; Karawekpanyawong, Nuntaporn; Pinyopornpanish, Kanokporn; Jiraporncharoen, Wichuda; Maneeton, Benchalak; Phinyo, Phichayut; Lawanaskol, Suppachai","Department of Psychiatry, Faculty of Medicine, Chiang Mai University, Chiang Mai ; Department of Psychiatry, Faculty of Medicine, Chiang Mai University, Chiang Mai ; Department of Family Medicine, Faculty of Medicine, Chiang Mai University, Chiang ; Department of Family Medicine, Faculty of Medicine, Chiang Mai University, Chiang ; Department of Psychiatry, Faculty of Medicine, Chiang Mai University, Chiang Mai ; Department of Family Medicine, Faculty of Medicine, Chiang Mai University, Chiang ; Center for Clinical Epidemiology and Clinical Statistics, Faculty of Medicine, ; Chaiprakarn Hospital, Chiang Mai 50320, Thailand.","eng","Journal Article","Healthcare (Basel)","The authors declare no conflict of interest.","Healthcare (Basel, Switzerland)","internet"
"Investigation of the relationship between technology addiction and sleepiness among university students in health-related departments in Turkey.",35320232,2022,"Mar","10.47391/JPMA.3188 [doi]","OBJECTIVE: To investigate the relationship of internet and smartphone addiction ","Citil, Riza; Unlu, Ufuk; Onder, Yalcin","Department of Public Health, Tokat Gaziosmanpasa University, Turkey.; Department of Family Medicine, Tokat Gaziosmanpasa University, Turkey.; Department of Public Health, Gaziosmanpasa University School of Medicine, Tokat, ","eng","Journal Article","J Pak Med Assoc",NA,"JPMA. The Journal of the Pakistan Medical Association","internet"
"Effectiveness of a mobile app-based educational intervention to treat internet gaming disorder among Iranian adolescents: study protocol for a randomized controlled trial.",35313935,2022,"Mar","10.1186/s13063-022-06131-0 [doi]; 229","BACKGROUND: The use of video games, a hobby for many teenagers in their leisure ","Pakpour, Amir H; Fazeli, Sara; Zeidi, Isa Mohammadi; Alimoradi, Zainab; Georgsson, Mattias; Brostrom, Anders; Potenza, Marc N","Social Determinants of Health Research Center, Research Institute for Prevention ; Department of Nursing, School of Health and Welfare, Jonkoping University, ; Student Research Committee, Qazvin University of Medical Sciences, Qazvin, Iran.; Social Determinants of Health Research Center, Research Institute for Prevention ; Social Determinants of Health Research Center, Research Institute for Prevention ; Department of Nursing, School of Health and Welfare, Jonkoping University, ; Department of Nursing, School of Health and Welfare, Jonkoping University, ; Department of Clinical Neurophysiology, Linkoping University Hospital, Linkoping, ; Departments of Psychiatry and Neuroscience and the Child Study Center, School of ; Connecticut Council on Problem Gambling, Wethersfield, CT, USA.; Connecticut Mental Health Center, New Haven, CT, USA.","eng","Clinical Trial Protocol; Journal Article","Trials","The authors declare that they have no conflict of interest with respect to the ","Trials","internet"
"Prevalence and determinants of Internet addiction among the students of professional colleges in the Jammu region.",35309600,2022,"Jan","10.4103/jfmpc.jfmpc_991_21 [doi]","BACKGROUND: With ever-increasing digitization, the internet has intertwined into ","Kumari, Rashmi; Langer, Bhavna; Gupta, Riya; Gupta, Rajiv K; Mir, Mehak T; Shafi, Basrat; Kour, Taswinder; Raina, Sunil K","Department of Community Medicine, GMC, Jammu, Jammu and Kashmir, India.; Department of Community Medicine, GMC, Jammu, Jammu and Kashmir, India.; Department of Ophthalmology, GMC, Jammu, Jammu and Kashmir, India.; Department of Community Medicine, GMC, Jammu, Jammu and Kashmir, India.; Department of Community Medicine, GMC, Jammu, Jammu and Kashmir, India.; Department of Community Medicine, GMC, Jammu, Jammu and Kashmir, India.; Department of Community Medicine, GMC, Jammu, Jammu and Kashmir, India.; Department of Community Medicine, RPGMC, Tanda, Himachal Pradesh, India.","eng","Journal Article","J Family Med Prim Care","There are no conflicts of interest.","Journal of family medicine and primary care","internet"
