"Title","PMID"
"Commentary on: Are we overpathologizing everyday life? A tenable blueprint for behavioral addiction research. The diagnostic pitfalls of surveys: If you score positive on a test of addiction, you still have a good chance not to be addicted.","26551904"
"The stock market as a casino: Associations between stock market trading frequency and problem gambling.","34587115"
"Impulsivity and Difficulties in Emotional Regulation as Predictors of Binge-Watching Behaviours.","34858225"
"Attachment style and addictions (alcohol, cigarette, waterpipe and internet) among Lebanese adolescents: a national study.","32299500"
"Online gaming addiction in children and adolescents: A review of empirical research.","26166826"
"No significant effect of frequent online sexual behaviour on Pavlovian-to-instrumental transfer (PIT): Implications for compulsive sexual behaviour disorder.","36178949"
"Enhanced attentional bias towards sexually explicit cues in individuals with and without compulsive sexual behaviours.","25153083"
"Psychometric development of the Problematic Pornography Use Scale.","24583276"
"Neural substrates of self- and external-preoccupation: A voxel-based morphometry study.","31004413"
"Identifying core transdisciplinary constructs in addiction has clinical utility.","30801833"
"Engineered highs: Reward variability and frequency as potential prerequisites of behavioural addiction.","36701907"
"The role of attention in decision-making under risk in gambling disorder: An eye-tracking study.","36444787"
"Issues raised by the DSM-5 internet gaming disorder classification and proposed diagnostic criteria.","25103097"
"Altered serum levels of brain-derived neurotrophic factor in patients with pathological gambling.","22854676"
"Stress vulnerability in male youth with Internet Gaming Disorder.","28122298"
"The Behavioral Addiction Indoor Tanning Screener (BAITS): An Evaluation of a Brief Measure of Behavioral Addictive Symptoms.","26568436"
"From Emotional (Dys)Regulation to Internet Addiction: A Mediation Model of Problematic Social Media Use among Italian Young Adults.","35011929"
"Are Cyberchondria and Intolerance of Uncertainty Related to Smartphone Addiction?","37363761"
"Network Analysis of Internet Addiction Symptoms Among a Clinical Sample of Japanese Adolescents with Autism Spectrum Disorder.","33040268"
"An A-B-C model of habit disorders: hair-pulling, skin-picking, and other stereotypic conditions.","17075554"
"The Role of Self-esteem and Fear of Negative Evaluation in Compulsive Buying.","28512435"
"The relationship between internet addiction, attention deficit hyperactivity symptoms and online activities in adults.","30176388"
"Specific cue reactivity on computer game-related cues in excessive gamers.","17592953"
"Under the influence of Facebook? Excess use of social networking sites and drinking motives, consequences, and attitudes in college students.","28092186"
"Theoretical conceptualisations of problematic exercise in psychometric assessment instruments: A systematic review.","33822749"
"Health risks and potential remedies during prolonged lockdowns for coronavirus disease 2019 (COVID-19).","32267243"
"A Comprehensive Model for Gambling Behaviors: Assessment of the Factors that can Contribute to the Vulnerability and Maintenance of Gambling Disorder.","33844125"
"Screening and assessment tools for gaming disorder: A comprehensive systematic review.","32143109"
"White matter integrity between left basal ganglia and left prefrontal cortex is compromised in gambling disorder.","27612435"
"Fortune telling addiction: Unfortunately a serious topic about a case report.","25786497"
"Case Report: Internet Gaming Disorder Associated With Pornography Use.","26339216"
"Is Dysfunctional Use of the Mobile Phone a Behavioural Addiction? Confronting Symptom-Based Versus Process-Based Approaches.","24947201"
"[Modern treatment approaches to gambling].","24988975"
"Gambling and self-reported changes in gambling during COVID-19 in web survey respondents in Denmark.","34337174"
"The concept of ""food addiction"" helps inform the understanding of overeating and obesity: Debate Consensus.","33448277"
"Endogenous cortisol levels are associated with an imbalanced striatal sensitivity to monetary versus non-monetary cues in pathological gamblers.","24723862"
"Diagnosis of hypersexual or compulsive sexual behavior can be made using ICD-10 and DSM-5 despite rejection of this diagnosis by the American Psychiatric Association.","27086656"
"Adaptation and validation of Richmond Compulsive Buying Scale in Chinese population.","30264602"
"The Potential Role of the Early Maladaptive Schema in Behavioral Addictions Among Late Adolescents and Young Adults.","32038394"
"Markers of Prenatal Androgen Exposure Correlate With Online Sexual Compulsivity and Erectile Function in Young Men.","33889090"
"Gaming Increases Craving to Gaming-Related Stimuli in Individuals With Internet Gaming Disorder.","29560926"
"Development of Nomophobia Profiles in Education Students through the Use of Multiple Correspondence Analysis.","33182223"
"[Caring systems for parents in the adolescent behavioural addictions].","30869298"
"The use of online methodologies in studying paraphilias - A review.","26165601"
"Should compulsive sexual behavior (CSB) be considered as a behavioral addiction? A debate paper presenting the opposing view.","32997646"
"Impact of COVID-19 on Online Gambling - A General Population Survey During the Pandemic.","33101137"
"Diagnostic and Classification Considerations Regarding Gaming Disorder: Neurocognitive and Neurobiological Features.","31258494"
"Pareto distributions in online casino gambling: Sensitivity to timeframe and associations with self exclusion.","34004521"
"Voluntary Wheel Running Induces Exercise-Seeking Behavior in Male Rats: A Behavioral Study.","29664313"
"Commentary: Worshipping the internet - the perils of serving an unpredictable master - a commentary on Aboujaoude and Gega (2021).","34490715"
"Problem Gambling in Greece: Prevalence and Risk Factors During the Financial Crisis.","31165324"
"Why is it difficult but necessary to treat behavioral addiction early on?","33222631"
"The psychometric evaluation of the Revised Exercise Addiction Inventory: Improved psychometric properties by changing item response rating.","30920295"
"Gambling disorder duration and cognitive behavioural therapy outcome considering gambling preference and sex.","36638624"
"Adaptation and Validation of the Polish Version of the 10-Item Mobile Phone Problematic Use Scale.","32581858"
"Abrupt nicotine reduction as an endgame policy: a randomised trial.","25398562"
"Associations of the Big Five and locus of control with problem gambling in a large Australian sample.","34125840"
"Internet gaming disorder in an adolescent during the COVID-19 pandemic: a case report.","35721634"
"Asian-americans, addictions, and barriers to treatment.","20428303"
"Longitudinal associations between maladaptive daydreaming and psychological distress during the COVID-19 health crisis.","36857029"
"Development of short-form and screening cutoff point of the Smartphone Addiction Inventory (SPAI-SF).","27658956"
"Buddhist philosophy for the treatment of problem gambling.","26165927"
"Increasing important roles of child and adolescent psychiatrists in the treatment of gaming disorder: Current status in Japan.","36339875"
"Mere Exposure: Preference Change for Novel Drinks Reflected in Human Ventral Tegmental Area.","28129051"
"'Wanting' and 'liking' skin picking: A validation of the Skin Picking Reward Scale.","26690620"
"Shared psychological characteristics that are linked to aggression between patients with Internet addiction and those with alcohol dependence.","24559036"
"Problem gamblers share deficits in impulsive decision-making with alcohol-dependent individuals.","19466924"
"Gambling, Gaming, and Internet Behavior in a Sexual Minority Perspective. A Cross-Sectional Study in Seven European Countries.","35498152"
"Comparing the Self-Report and Measured Smartphone Usage of College Students: A Pilot Study.","28326119"
"Neural fingerprints of gambling disorder using diffusion tensor imaging.","37354808"
"Factorial validity of the Problematic Facebook Use Scale for adolescents and young adults.","28198639"
"Over-connected? A qualitative exploration of the relationship between Australian youth and their mobile phones.","17560644"
"Examining bedtime procrastination, study engagement, and studyholism in undergraduate students, and their association with insomnia.","36733877"
"Recent advances in behavioral addiction treatments: focusing on mechanisms of change.","21750958"
"Dopamine genes and pathological gambling in discordant sib-pairs.","17394052"
"Classifying hypersexual disorders: compulsive, impulsive, and addictive models.","18996299"
"Commentary on: Are we overpathologizing everyday life? A tenable blueprint for behavioral addiction research.","26551895"
"Commonalities in the psychological factors associated with problem gambling and Internet dependence.","20575708"
"Alterations in the Emotional Regulation Process in Gambling Addiction: The Role of Anger and Alexithymia.","27550365"
"How is the problematic smartphone use affected by social support? A research model supported by the mediation of Ikigai.","36845209"
"Reduced loss aversion in pathological gambling and alcohol dependence is associated with differential alterations in amygdala and prefrontal functioning.","29176580"
"Internet gaming and addiction: a reply to King & Delfabbro.","24724947"
"The Prevalence of Internet Addiction Among a Japanese Adolescent Psychiatric Clinic Sample With Autism Spectrum Disorder and/or Attention-Deficit Hyperactivity Disorder: A Cross-Sectional Study.","28474226"
"Aligning the ""Manifesto for a European Research Network into Problematic Usage of the Internet"" with the Diverse Needs of the Professional and Consumer Communities Affected by Problematic Usage of Pornography.","32429206"
"Decreased functional connectivity between ventral tegmental area and nucleus accumbens in Internet gaming disorder: evidence from resting state functional magnetic resonance imaging.","26582309"
"Awareness, Self-Assessment and Help Seeking Behavior for Behavioral Addictions Related to Use of Mobile Technology Among Attendees of a Health Camp.","30341845"
"Griffiths et al.'s comments on the international consensus statement of internet gaming disorder: furthering consensus or hindering progress?","26669531"
"Commentary on: Are we overpathologizing everyday life? A tenable blueprint for behavioral addiction research. Addictions as a psychosocial and cultural construction.","26551902"
"Commentary on: Are we overpathologizing everyday life? A tenable blueprint for behavioral addiction research. Excessive behaviors are not necessarily addictive behaviors.","26551897"
"A Case of Internet Gaming Disorder: When #Play Apart Together Takes a Dark Turn.","35711876"
"A systematic review of metacognitions in Internet Gaming Disorder and problematic Internet, smartphone and social networking sites use.","33783920"
"Recorded Behavior as a Valuable Resource for Diagnostics in Mobile Phone Addiction: Evidence from Psychoinformatics.","26492275"
"Structural validation of the ORTO-12-FR questionnaire among a French sample as a first attempt to assess orthorexia nervosa in France.","31863296"
"Commentary on Schluter et al. (2018): Revisiting the core elements of addiction using a lay epidemiology approach.","29998622"
"Effects of shopping addiction on consumer decision-making: Web-based studies in real time.","26165603"
"Working memory and affective decision-making in addiction: a neurocognitive comparison between heroin addicts, pathological gamblers and healthy controls.","24268669"
"Discussing evidence on the components model of addiction. A commentary on Fournier et al. (2023).","37307757"
"A study investigating the association between compulsive buying with measures of anxiety and obsessive-compulsive behavior among internet shoppers.","25465653"
"Addiction and technology: Plus ça change plus c'est la même (The more things change, the more they remain the same).","28827875"
"Dopaminergic and clinical correlates of pathological gambling in Parkinson's disease: a case report.","23908610"
"Where the Mind Cannot Dare: A Case of Addictive Use of Online Pornography and Its Relationship With Childhood Trauma.","30015567"
"Impulsivity and compulsivity in Internet gaming disorder: A comparison with obsessive-compulsive disorder and alcohol use disorder.","29052999"
"Comparison of personality traits in pedophiles, abstinent opiate addicts, and healthy controls: considering pedophilia as an addictive behavior.","19008734"
"An Exploratory Study to Measure Excessive Involvement in Multitasking Interaction with Smart Devices.","27327067"
"[Excessive compulsive buying or ""behavioral addiction""? A case study].","15088996"
"Psychology of computer use: XLIII. Some comments on 'addictive use of the Internet' by Young.","9122355"
"Uncertainty about mapping future actions into rewards may underlie performance on multiple measures of impulsivity in behavioral addiction: evidence from Parkinson's disease.","23565936"
"The Relationship Between Childhood Trauma, Pathological Dissociation, and Behavioral Addictions in Young Adults: Findings from a Cross-Sectional Study.","36814178"
"Gatekeeper functions of general practices regarding behavioural addiction.","31558520"
"Impulsivity and cognitive distortions in pathological gamblers attending the UK National Problem Gambling Clinic: a preliminary report.","21733207"
"Implementation of the remote measuring system for addiction patients in rehabilitation applying vital sensor.","26019608"
"Increased functional connectivity in gambling disorder correlates with behavioural and emotional dysregulation: Evidence of a role for the cerebellum.","32434751"
"Acamprosate and Baclofen were Not Effective in the Treatment of Pathological Gambling: Preliminary Blind Rater Comparison Study.","21713109"
"[Diversity of obsessive-compulsive disorder and pharmacotherapy associated with obsessive-compulsive spectrum disorders].","22187889"
"The Berlin Inventory of Gambling behavior - Screening (BIG-S): Validation using a clinical sample.","28521732"
"Cell Phone Social Media Use and Psychological Well-Being in Young Adults: Implications for Internet-Related Disorders.","36673953"
"The mediator's role of communication skills in the effect of social skills on digital game addiction.","37267879"
"Altered hippocampal volume and functional connectivity in males with Internet gaming disorder comparing to those with alcohol use disorder.","28720860"
"Development of gambling disorder after bariatric surgery: a call for research.","37427279"
"The problematic internet entertainment use scale for adolescents: prevalence of problem internet use in Spanish high school students.","23253204"
"Prevalence of problematic cell phone use in an adult population in Spain as assessed by the Mobile Phone Problem Use Scale (MPPUS).","28771626"
"Phenomenological analysis of maladaptive daydreaming associated with internet gaming addiction: a case report.","33782659"
"Role of Gambling in Payback Failure in Consumer Credit-Data from a Large Body of Material Regarding Consumer Loan Recipients in Sweden.","32340111"
"Internet Gaming Disorder in Adolescents With Psychiatric Disorder: Two Case Reports Using a Developmental Framework.","31133904"
"[Computer game addiction: a psychopathological symptom complex in adolescence].","18027346"
"Pathological gambling and switching addictions: Report of a case.","24234785"
"[Telephone Counseling for Pathological Gamblers as Immediate Access to the Health Care System: Acceptance and Use of The Mainzer Behavioral Addiction Helpline].","29758572"
"Effect of physical therapy management of nonspecific low back pain with exercise addiction behaviors: A case series.","29111859"
"[Alternating addictions: apropos of 3 cases].","9035985"
"To Binge Watch TV Series: How a Leisure Activity May Affect Sleep, Mood and Quality of Life.","37416055"
"[The course of training mania depending on its development and anabolic steroids abuse].","18379475"
"Mobile phone use and its threat to dependence among secondary school students - an explanatory study.","37387381"
"Personality profiles of substance and behavioral addictions.","29547799"
"Is exercise addiction in fitness centers a socially accepted behavior?","29450243"
"Which dimensions of impulsivity are related to problematic practice of physical exercise?","28494647"
"Addiction and Engagement: An Explorative Study Toward Classification Criteria for Internet Gaming Disorder.","26075922"
"Excessive indoor tanning as a behavioral addiction: a literature review.","24001299"
"Exercise dependence among customers from a Parisian sport shop.","26166828"
"Decreased functional connectivity in an executive control network is related to impaired executive function in Internet gaming disorder.","25445475"
"Brains online: structural and functional correlates of habitual Internet use.","24612094"
"Internet Addiction in adolescence: Neurobiological, psychosocial and clinical issues.","28027952"
"Cell-Phone Addiction: A Review.","27822187"
"Needle Fixation Profile: An Exploratory Assessment of Applicability in the Australian Context.","26549690"
"Yohimbine-induced amygdala activation in pathological gamblers: a pilot study.","22319607"
"Similar hyporesponsiveness of the dorsomedial prefrontal cortex in problem gamblers and heavy smokers during an inhibitory control task.","21893386"
"Substance abuse treatment and psychiatric comorbidity: do benefits spill over? Analysis of data from a prospective trial among cocaine-dependent homeless persons.","16965639"
"The influence of Facebook intrusion and task context on cognitive control.","35274158"
"Mapping Internet gaming disorder using effective connectivity: A spectral dynamic causal modeling study.","30366150"
"Exploring experiences of binge-watching and perceived addictiveness among binge-watchers: a qualitative study.","36474226"
"Factors associated with Facebook addiction among university students amid the COVID-19 pandemic: Findings from an online cross-sectional survey.","36006977"
"Understanding exercise addiction, psychiatric characteristics and use of anabolic androgenic steroids among recreational athletes - An online survey study.","35979064"
"Telehealth treatment for gambling disorder in the COVID-19 era: seismic shifts and silver linings.","35781466"
"Gambling Disorder as an Addictive Disorder and Creative Psychopharmacotherapy.","35354178"
"Tecnotest: A screening tool for technological addictions and gambling disorder.","34882236"
"Reading Motivation, Alcohol and Drug Use in Future Teachers in Preschool and Primary School.","34542441"
"Comparing public perceptions of substance addictions and behavioural addictions.","33487493"
"Sexual addiction 25 years on: A systematic and methodological review of empirical literature and an agenda for future research.","33038740"
"The Social Media Disorder and Ostracism in Adolescents: (OSTRACA- SM Study).","32612421"
"Stress responding and stress-related changes in cue reactivity in heavy smokers, problem gamblers, and healthy controls.","30421575"
"Evidence for a differential visual M300 brain response in gamblers.","30216906"
"Facebook Addiction: Onset Predictors.","29882872"
"Transcranial Direct Current Stimulation in Substance Use Disorders: A Systematic Review of Scientific Literature.","28272095"
"The assessment of orthorexia nervosa among 1899 Polish adolescents using the ORTO-15 questionnaire.","27314473"
"Transcranial direct current stimulation (tDCS) in behavioral and food addiction: a systematic review of efficacy, technical, and methodological issues.","26500478"
"Brain Imaging in Gambling Disorder.","26273544"
"Muscle dysmorphia: could it be classified as an addiction to body image?","25592218"
"Neurobiological risk factors for problematic social media use as a specific form of Internet addiction: A narrative review.","37303928"
"Deconstructing the components model of addiction: an illustration through ""addictive"" use of social media.","36940658"
"Web-based Evidence on the Treatment of Behavioral Addictions in United States Model Treatment Centers.","36189854"
"Anxiety-Depressive Syndrome and Binge-Watching Among Young Adults.","34335407"
"Neural correlates of response inhibition and performance monitoring in binge watching.","32976889"
"A positive shift in resting-state functional connectivity between the insula and default mode network regions reflects the duration of illness in gambling disorder patients without lifetime substance abuse.","31770702"
"Differences in Emotion Regulation Considering Gender, Age, and Gambling Preferences in a Sample of Gambling Disorder Patients.","31572231"
"Assessment of the Italian Version of the Internet Disorder Scale (IDS-15).","29904328"
"Balancing between prejudice and fact for Gaming Disorder: Does the existence of alcohol use disorder stigmatize healthy drinkers or impede scientific research?","28816518"
"The relationship between study addiction and work addiction: A cross-cultural longitudinal study.","27842448"
"Conceptualizing Internet use disorders: Addiction or coping process?","27278653"
"Blunted feedback processing during risk-taking in adolescents with features of problematic Internet use.","25679363"
"Temporal associations between morningness/eveningness, problematic social media use, psychological distress and daytime sleepiness: Mediated roles of sleep quality and insomnia among young adults.","32406567"
"Frontal cortex gray matter volume alterations in pathological gambling occur independently from substance use disorder.","26771165"
"Serotonin function in pathological gambling: blunted growth hormone response to sumatriptan.","19825906"
"Risk and protective factors of Internet gaming disorder among Chinese people: A meta-analysis.","34250835"
"Loneliness and the Degree of Addiction to Shopping and Work among Polish Women: The Mediating Role of Depression.","36362516"
"Personality traits and their role as risk modifiers in gaming disorder and internet use disorders.","36170176"
"Substance use disorders during the COVID-19 pandemic: looking for new innovative approaches.","35315387"
"Neurophysiological Markers of Internet Gaming Disorder: A Literature Review of Electroencephalography Studies.","34660067"
"Response inhibition in problematic social network sites use: an ERP study.","33674995"
"Neurobiological influence of comorbid conditions in young patients diagnosed with gaming disorder: A whole-brain functional connectivity study based on a data driven method.","32469991"
"Neural correlates of cue- and stress-induced craving in gambling disorders: implications for transcranial magnetic stimulation interventions.","30575160"
"Dysfunctional reward circuitry in obsessive-compulsive disorder.","21272861"
"Increased risk for developing gambling disorder under the treatment with pramipexole, ropinirole, and aripiprazole: A nationwide register study in Sweden.","34061895"
"A descriptive survey of online gaming characteristics and gaming disorder in Ireland.","32106893"
"Generalised Versus Specific Internet Use-Related Addiction Problems: A Mixed Methods Study on Internet, Gaming, and Social Networking Behaviours.","30572652"
"Manifesto for a European research network into Problematic Usage of the Internet.","30509450"
"Future of mental health in the metaverse.","36189180"
"Social media use and abuse: Different profiles of users and their associations with addictive behaviours.","36748081"
"Internet Gaming Disorder in Children and Adolescents with Attention Deficit Hyperactivity Disorder.","35327800"
"Improvement of Impulsivity and Decision Making by Transcranial Direct Current Stimulation of the Dorsolateral Prefrontal Cortex in a Patient with Gambling Disorder.","34213750"
"Development and Psychometric Assessment of the Problematic QQ Use Scale among Adolescents.","34201555"
"Addictive behaviors across the menstrual cycle: a systematic review.","33404701"
"Smartphone addiction and its complications related to health and daily activities among university students in Saudi Arabia: A multicenter study.","33102273"
"Gender Differences in Problem Gamblers in an Online Gambling Setting.","32884371"
"The Hotel Room Purchase Task: Effects of Gender and Partner Desirability on Demand for Hypothetical Sex in Individuals with Disordered Cocaine Use and Controls.","31989411"
"Mobile Phone Addiction Among Children and Adolescents: A Systematic Review.","31800517"
"Negative and positive life events and their relation to substance and behavioral addictions.","31563094"
"Intensive online videogame involvement: A new global idiom of wellness and distress.","31084279"
"Problematic Gaming and Internet Use but Not Gambling May Be Overrepresented in Sexual Minorities - A Pilot Population Web Survey Study.","30483191"
"Can neuroimmune mechanisms explain the link between ultraviolet light (UV) exposure and addictive behavior?","30009997"
"Internet Gaming Disorder: An Emergent Health Issue for Men.","29606034"
"A Tripartite Neurocognitive Model of Internet Gaming Disorder.","29312016"
"Now you see it, Now you don't: compulsive exercise in adolescents with an eating disorder.","28392917"
"Common and differential brain abnormalities in gambling disorder subtypes based on risk attitude.","28131932"
"Characteristics of self-identified sexual addicts in a behavioral addiction outpatient clinic.","27774812"
"Smartphone use can be addictive? A case report.","27599674"
"Neurophysiological features of Internet gaming disorder and alcohol use disorder: a resting-state EEG study.","26327686"
"Dyskinesias and impulse control disorders in Parkinson's disease: From pathogenesis to potential therapeutic approaches.","26216865"
"The influence of impulsiveness on binge eating and problem gambling: A prospective study of gender differences in Canadian adults.","25961146"
"Altered resting-state functional connectivity of the insula in young adults with Internet gaming disorder.","25899520"
"Altered paralimbic interaction in behavioral addiction.","23487797"
"Internet and gaming addiction: a systematic literature review of neuroimaging studies.","24961198"
"Extensive abnormality of brain white matter integrity in pathological gambling.","22079653"
"Research trends related to problematic smartphone use among school-age children including parental factors: a text network analysis.","37170491"
"The relationship between problematic Instagram use and eating disorders psychopathology: an explanatory structural equation model.","37022359"
"Online dialectical behavioral therapy for adults with internet addiction: A quasi-experimental trial during the COVID-19 pandemic.","35792416"
"An addictive disorders severity model: a chained mediation analysis using structural equation modeling.","35616192"
"Parental Acceptance/Rejection Perceptions and Attachment Styles of Men With Online Gambling Disorder.","34731391"
"Problematic Use of the Internet in Subjects With Bipolar Disorder: Relationship With Posttraumatic Stress Symptoms.","33981258"
"Problematic Social-Networks-Use in German Children and Adolescents-The Interaction of Need to Belong, Online Self-Regulative Competences, and Age.","32272612"
"Mobile Phone Use and Mental Health. A Review of the Research That Takes a Psychological Perspective on Exposure.","30501032"
"Dopamine synthesis capacity correlates with µ-opioid receptor availability in the human basal ganglia: A triple-tracer PET study.","30077742"
"Dopaminergic Drug Effects on Probability Weighting during Risky Decision Making.","29632870"
"Characteristics of Social Network Gamers: Results of an Online Survey.","26217238"
"Food addiction in the light of DSM-5.","25230209"
"Decision-making deficits in patients diagnosed with disordered gambling using the Cambridge Gambling task: the effects of substance use disorder comorbidity.","25161815"
"Pathological gambling and alcohol dependence: neural disturbances in reward and loss avoidance processing.","24754423"
"Excessive Internet gaming and decision making: do excessive World of Warcraft players have problems in decision making under risky conditions?","21641048"
"University Students' Gaming and Gambling Behaviors, Related Factors, and the Relationship Between Gaming and Gambling.","37115422"
"Predicting the Learning Avoidance Motivation, Learning Commitment, and Silent Classroom Behavior of Chinese Vocational College Students Caused by Short Video Addiction.","37046912"
"Parents Rate Problematic Video Streaming in Adolescents: Conceptualization and External Assessment of a New Clinical Phenomenon Based on the ICD-11 Criteria of Gaming Disorder.","36769663"
"Correlations between Problematic Mobile Phone Use and Depressiveness and Daytime Sleepiness, as Well as Perceived Social Support in Adolescents.","36294125"
"Approach-Avoidance pattern of attentional bias in individuals with high tendencies toward problematic Internet pornography use.","36159913"
"The validity of qualtrics panel data for research on video gaming and gaming disorder.","35511535"
"Eating disorder in gambling disorder: A group with increased psychopathology.","34587116"
"Self-Exclusion from Gambling-A Measure of COVID-19 Impact on Gambling in a Highly Online-Based Gambling Market?","34299817"
"Problematic internet gaming in adolescents, and its relationship with emotional regulation and perceived social support.","33412424"
"The problematic use of mobile phone and mental health: A review study in Iran.","33282995"
"Facebook Role Play Addiction - A Comorbidity with Multiple Compulsive-Impulsive Spectrum Disorders.","27156380"
"Exposure to and engagement with gambling marketing in social media: Reported impacts on moderate-risk and problem gamblers.","26828642"
"A critical review of ""Internet addiction"" criteria with suggestions for the future.","25592305"
"The ""Pathological Gambling and Epidemiology"" (PAGE) study program: design and fieldwork.","25583586"
"How the economic situation moderates the influence of available money on compulsive buying of students - A comparative study between Turkey and Greece.","25317341"
"Is love passion an addictive disorder?","20545601"
"Negative Affect and Problematic Binge-Watching: The Mediating Role of Unconstructive Ruminative Thinking Style.","36246519"
"Psychometric properties of the metacognitions about smartphone use questionnaire (MSUQ) in Chinese college students.","34359017"
"Latent profiles of family background, personality and mental health factors and their association with behavioural addictions and substance use disorders in young Swiss men.","29734129"
"The development and validation of the Addiction-like Eating Behaviour Scale.","28676680"
"Prevalence of problematic internet use in Slovenia.","27703540"
"Genome-wide association study of pathological gambling.","27315593"
"[Chemical and behavioural addiction of medical students. Comparative study in Lebanese students].","23200612"
"Effects of mu opioid receptor antagonism on cognition in obese binge-eating individuals.","22752384"
"A rise in social media use in adolescents during the COVID-19 pandemic: the French validation of the Bergen Social Media Addiction Scale in a Canadian cohort.","37004081"
"Acupuncture ameliorates Mobile Phone Addiction with sleep disorders and restores salivary metabolites rhythm.","36896350"
"Network analysis of internet addiction and sleep disturbance symptoms.","36868497"
"A spatiotemporal increase of neuronal activity accompanies the motivational effect of wheel running in mice.","35777550"
"Shoplifting Behavior Among Patients With an Eating Disorder at a Medical Correctional Center in Japan: A Cross-Sectional Study.","35664486"
"Prefrontal cortical activation in Internet Gaming Disorder Scale high scorers during actual real-time internet gaming: A preliminary study using fNIRS.","35394923"
"The Association between Symptoms of Nomophobia, Insomnia and Food Addiction among Young Adults: Findings of an Exploratory Cross-Sectional Survey.","33467561"
"Event-related potentials in a two-choice oddball task of impaired behavioral inhibitory control among males with tendencies towards cybersex addiction.","32903206"
"Testing the transdiagnostic hypothesis of inhibitory control deficits in addictions: An experimental study on gambling disorder.","32554838"
"Changes in Gambling Behavior during the COVID-19 Pandemic-A Web Survey Study in Sweden.","32516880"
"Facets of impulsivity and related aspects differentiate among recreational and unregulated use of Internet pornography.","31120316"
"Punding in non-demented Parkinson's disease patients: Relationship with psychiatric and addiction spectrum comorbidity.","26944176"
"Blunted Endogenous Opioid Release Following an Oral Amphetamine Challenge in Pathological Gamblers.","26552847"
"Addiction-related genes in gambling disorders: new insights from parallel human and pre-clinical models.","25266122"
"A neurocognitive comparison of cognitive flexibility and response inhibition in gamblers with varying degrees of clinical severity.","21426627"
"Monetary Reward Discounting, Inhibitory Control, and Trait Impulsivity in Young Adults With Internet Gaming Disorder and Nicotine Dependence.","33584390"
"Frequency of and Factors Associated with the Presence of a History of Probable Attention-Deficit Hyperactivity Disorder in a Population of Patients with Sex Addiction.","37088070"
"A descriptive pilot survey of behavioural addictions in an adolescent secondary school population in Ireland.","34057059"
"Impairments of Sociocognitive Functions in Individuals with Behavioral Addictions: A Review Article.","37308789"
"Clinical Usefulness of a Short Version of the Internet Addiction Test to Screen for Probable Internet Addiction in Adolescents with Autism Spectrum Disorder.","36901680"
"Associations Between Addictive Behaviors, Individual Characteristics, and the Use of Gambling Services Within the World of Gaming: Cross-sectional Survey Study.","35451974"
"At-risk gambling in patients with severe psychiatric illness and in community subjects matched for age and sex.","34340131"
"Narrative theory III: Evolutionary narratives addressing mating motives change discounting and tobacco valuation.","31424235"
"Impaired learning of punishments in Parkinson's disease with and without impulse control disorder.","27848033"
"Study Addiction: A Cross-Cultural Longitudinal Study Examining Temporal Stability and Predictors of Its Changes.","27156381"
"Should pathological gambling and obesity be considered addictive disorders? A factor analytic study in a nationally representative sample.","25769392"
"Role of behavioral addictions in predicting reactivity in bipolar mood disorder patients.","24971298"
"Buprenorphine therapy for opioid addiction in rural Washington: the experience of the early adopters.","22479882"
"The Association between Alexithymia and Social Media Addiction: Exploring the Role of Dysmorphic Symptoms, Symptoms Interference, and Self-Esteem, Controlling for Age and Gender.","36675813"
"Acceptance and Commitment Therapy for Destructive Experiential Avoidance (ACT-DEA): A Feasibility Study.","36554315"
"Influence of abstinence on automatic detection bias to gaming cues in individuals with Internet gaming disorder: Evidence from visual mismatch negativity.","34817871"
"Protective and Risk Factors in Exercise Addiction: A Series of Moderated Mediation Analyses.","34574631"
"An investigation of the reinforcing value of video game playing relative to concurrently available monetary alternatives.","34570526"
"Does Attentional Style Moderate the Relationship between Time Perspective and Social Network Addiction? A Cross-Sectional Study on a Sample of Social Networking Sites Users.","34501428"
"Croatian validation of the Compulsive Internet Use Scale.","33901813"
"Altered core networks of brain connectivity and personality traits in internet gaming disorder.","32592635"
"Obsessive-compulsive or addiction? Categorical diagnostic analysis of excoriation disorder compared to obsessive-compulsive disorder and gambling disorder.","31546148"
"Association of GDNF and CNTNAP2 gene variants with gambling.","31446765"
"Spanish validation of the pathological buying screener in patients with eating disorder and gambling disorder.","30932708"
"Systematic Review of Food Addiction as Measured with the Yale Food Addiction Scale: Implications for the Food Addiction Construct.","30406740"
"The Self-perception of Text-message Dependency Scale (STDS): Psychometric update based on a United States sample.","29757688"
"Shared microstructural features of behavioral and substance addictions revealed in areas of crossing fibers.","28367515"
"Exploration of Core Symptoms for the Diagnosis of Alcohol Dependence in the ICD-10.","27716976"
"Experiential Avoidance and Technological Addictions in Adolescents.","27363463"
"Increased functional connectivity between prefrontal cortex and reward system in pathological gambling.","24367675"
"The pharmacology of the endocannabinoid system: functional and structural interactions with other neurotransmitter systems and their repercussions in behavioral addiction.","18422831"
"Subtype-selective inhibition of neuronal nicotinic acetylcholine receptors by cocaine is determined by the alpha4 and beta4 subunits.","10860932"
"Exercise Dependence in Practitioners of Martial Arts and Combat Sports.","36554661"
"Social Media Addiction among Vietnam Youths: Patterns and Correlated Factors.","36361288"
"Imbalanced sensitivities to primary and secondary rewards in internet gaming disorder.","34727087"
"Workaholism Prevention in Occupational Medicine: A Systematic Review.","34281048"
