"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"36113783",2022,"Nov","A motivation model of sex addiction - Relevance to the controversy over the ","S0149-7634(22)00361-X [pii]; 10.1016/j.neubiorev.2022.104872 [doi]","An integrative model of sexual addiction is presented, involving a combination of ","Toates, Frederick","Open University, Milton Keynes, UK. Electronic address: F.Toates@Open.ac.uk.","eng","Journal Article; Review","Neurosci Biobehav Rev","Declaration of Competing Interest The authors declare that they have no known ","Neuroscience and biobehavioral reviews"
"36112489",2022,"Sep","Another failure of the latent disease model? The case of compulsive sexual ","10.1556/2006.2022.00069 [doi]","Recent debates have evolved regarding the classification/conceptualization of ","Borgogna, Nicholas C; Aita, Stephen L","1Department of Psychological Sciences, Texas Tech University, Lubbock, TX, United ; 2Veterans Affairs Maine Healthcare System, Augusta, ME, United States.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"36112488",2022,"Sep","The modulation of acute stress on model-free and model-based reinforcement ","10.1556/2006.2022.00059 [doi]","BACKGROUND AND AIMS: Experiencing acute stress is common in behavioral addictions ","Wyckmans, Florent; Banerjee, Nilosmita; Saeremans, Melanie; Otto, Ross; Kornreich, Charles; Vanderijst, Laetitia; Gruson, Damien; Carbone, Vincenzo; Bechara, Antoine; Buchanan, Tony; Noel, Xavier","1Psychological Medicine Laboratory, Universite Libre de Bruxelles, Brussels, ; 1Psychological Medicine Laboratory, Universite Libre de Bruxelles, Brussels, ; 2Psychiatric Institute, Universitary Hospital Brugmann, Brussels, Belgium.; 3Department of Psychology, McGill University, Montreal, Canada.; 1Psychological Medicine Laboratory, Universite Libre de Bruxelles, Brussels, ; 2Psychiatric Institute, Universitary Hospital Brugmann, Brussels, Belgium.; 1Psychological Medicine Laboratory, Universite Libre de Bruxelles, Brussels, ; 4Department of Laboratory Medicine, Cliniques Universitaires St-Luc, Brussels, ; 4Department of Laboratory Medicine, Cliniques Universitaires St-Luc, Brussels, ; 5Faculty of Psychology, University of Southern California, Los Angeles, USA.; 6Department of Psychology, Saint Louis University, USA.; 1Psychological Medicine Laboratory, Universite Libre de Bruxelles, Brussels, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"36108491",2022,"Sep","[Addictions to information and communication technologies in Comunitat Valenciana ","S0213-9111(22)00133-9 [pii]; 10.1016/j.gaceta.2022.102252 [doi]","OBJECTIVE: To describe the sociodemographic profile of the people treated for ","Cuquerella-Gilabert, Marina; Garcia, Ana M","Departament de Medicina Preventiva i Salut Publica, Ciencies d'Alimentacio, ; Departament de Medicina Preventiva i Salut Publica, Ciencies d'Alimentacio, ","spa","English Abstract; Journal Article","Gac Sanit",NA,"Gaceta sanitaria"
"36084180",2023,"Mar-Apr","Prevalence and Clinical Significance of Psychiatric Comorbidities With Gambling ","10.1097/ADM.0000000000001054 [doi]","OBJECTIVES: This study investigated the occurrence rate of psychiatric disorders ","Yamada, Risa; Miyashita, Kumi; Hashimoto, Taka-Mitsu; Hironaka, Naoyuki; Takada, Kohji; Shigeta, Masahiro; Miyata, Hisatsugu","From the Department of Psychiatry, The Jikei University School of Medicine, ","eng","Journal Article","J Addict Med","The authors report no conflicts of interest.","Journal of addiction medicine"
"36083612",2022,"Sep","Content and Effectiveness of Web-Based Treatments for Online Behavioral ","10.2196/36662 [doi]; e36662","BACKGROUND: Very few people seek in-person treatment for online behavioral ","Park, Jennifer J; King, Daniel L; Wilkinson-Meyers, Laura; Rodda, Simone N","School of Population Health, The University of Auckland, Auckland, New Zealand.; College of Education, Psychology & Social Work, Flinders University, Adelaide, ; School of Population Health, The University of Auckland, Auckland, New Zealand.; Department of Psychology and Neuroscience, Auckland University of Technology, ","eng","Journal Article; Review","JMIR Ment Health","Conflicts of Interest: None declared.","JMIR mental health"
"36081467",2022,NA,"Present hedonism and future time perspectives predicting hypersexuality and ","10.3389/fpsyt.2022.914919 [doi]; 914919","The Time Perspective (TP) theory (i.e., the psychological experience regarding ","Koos, Monika; Orosz, Gabor; Demetrovics, Zsolt; Bothe, Beata","Doctoral School of Psychology, Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, Faculty of Education and Psychology, Eotvos Lorand ; Universite d'Artois, Unite de Recherche Pluridisciplinaire Sport Sante Societe, ; Institute of Psychology, Faculty of Education and Psychology, Eotvos Lorand ; Centre of Excellence in Responsible Gaming, University of Gibraltar, Gibraltar, ; Departement de Psychologie, Universite du Quebec a Trois-Rivieres, ; Departement de Psychologie, Universite de Montreal, Montreal, QC, Canada.","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry"
"36067114",2022,"Sep","How Different Gaming Genres Can Be Described by Required Skills and Motives for ","10.1089/cyber.2022.0019 [doi]","With the drastic expansion of the games industry, psychological research is ","Annika, Brandtner; Stephanie, Antons; Magnus, Liebherr; Matthias, Brand","Department of General Psychology, Cognition and Center for Behavioral Addiction ; Department of General Psychology, Cognition and Center for Behavioral Addiction ; Erwin L. Hahn Institute for Magnetic Resonance Imaging, Essen, Germany.; Department of General Psychology, Cognition and Center for Behavioral Addiction ; Erwin L. Hahn Institute for Magnetic Resonance Imaging, Essen, Germany.; Department of Mechatronics, University of Duisburg-Essen, Duisburg, Germany.; Department of General Psychology, Cognition and Center for Behavioral Addiction ; Erwin L. Hahn Institute for Magnetic Resonance Imaging, Essen, Germany.","eng","Journal Article","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking"
"36051208",2022,NA,"Smartphone addiction risk, technology-related behaviors and attitudes, and ","10.3389/fpsyg.2022.997253 [doi]; 997253","COVID-19 pandemic-related perceived risk of infection, illness fears, acute ","Popescu, Alexandrina-Mihaela; Balica, Raluca-Stefania; Lazar, Emil; Busu, Valentin Oprea; Vascu, Janina-Elena","Department of Teaching Staff Training, University of Craiova, Craiova, Romania.; Department of Education and Communication Sciences, University of Craiova, ; Department of Teaching Staff Training, University of Craiova, Craiova, Romania.; Department of Teaching Staff Training, University of Craiova, Craiova, Romania.; Department of Education Sciences, University of Bucharest, Bucharest, Romania.","eng","Journal Article; Review","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology"
"36043500",2022,"Sep","Aberrant intrinsic neural network strength in individuals with ""smartphone ","10.1002/brb3.2739 [doi]; e2739","BACKGROUND AND OBJECTIVES: Excessive smartphone use, also referred to as ","Schmitgen, Mike M; Wolf, Nadine D; Sambataro, Fabio; Hirjak, Dusan; Kubera, Katharina M; Koenig, Julian; Wolf, Robert Christian","Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of Neuroscience, Padua Neuroscience Center, University of Padova, ; Department of Psychiatry and Psychotherapy, Central Institute of Mental Health, ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of Child and Adolescent Psychiatry, Psychosomatics and Psychotherapy, ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ","eng","Journal Article","Brain Behav","The authors declare no conflict of interest.","Brain and behavior"
"31747190",2023,"Jan","Drug Addiction.",NA,"The layman's definition of addiction is a ""fact or condition of being addicted to ","Fluyau, Dimy; Charlton, Thomas E","Emory University; Central Michigan University","eng","Study Guide; Book Chapter",NA,"Disclosure: Dimy Fluyau declares no relevant financial relationships with ",NA
"36029549",2022,"Oct","Advances in problematic usage of the internet research - A narrative review by ","S0010-440X(22)00052-9 [pii]; 10.1016/j.comppsych.2022.152346 [doi]","Global concern about problematic usage of the internet (PUI), and its public ","Fineberg, Naomi A; Menchon, Jose M; Hall, Natalie; Dell'Osso, Bernardo; Brand, Matthias; Potenza, Marc N; Chamberlain, Samuel R; Cirnigliaro, Giovanna; Lochner, Christine; Billieux, Joel; Demetrovics, Zsolt; Rumpf, Hans Jurgen; Muller, Astrid; Castro-Calvo, Jesus; Hollander, Eric; Burkauskas, Julius; Grunblatt, Edna; Walitza, Susanne; Corazza, Ornella; King, Daniel L; Stein, Dan J; Grant, Jon E; Pallanti, Stefano; Bowden-Jones, Henrietta; Ameringen, Michael Van; Ioannidis, Konstantinos; Carmi, Lior; Goudriaan, Anna E; Martinotti, Giovanni; Sales, Celia M D; Jones, Julia; Gjoneska, Biljiana; Kiraly, Orsolya; Benatti, Beatrice; Vismara, Matteo; Pellegrini, Luca; Conti, Dario; Cataldo, Ilaria; Riva, Gianluigi M; Yucel, Murat; Flayelle, Maeva; Hall, Thomas; Griffiths, Morgan; Zohar, Joseph","Hertfordshire Partnership University NHS Foundation Trust, Hertfordshire, UK; ; Department of Psychiatry, Bellvitge University Hospital-IDIBELL, University of ; Centre for Health Services and Clinical Research, University of Hertfordshire, ; Luigi Sacco University Hospital, Psychiatry 2 Unit, University of Milan, Milan, ; General Psychology: Cognition and Center for Behavioral Addiction Research ; Departments of Psychiatry, Neuroscience and Child Study, Yale University School ; Department of Psychiatry, Faculty of Medicine, University of Southampton, UK; ; Luigi Sacco University Hospital, Psychiatry 2 Unit, University of Milan, Milan, ; SAMRC Unit on Risk and Resilience in Mental Disorders, Department of Psychiatry, ; Institute of Psychology, University of Lausanne (UNIL), Lausanne, Switzerland.; Centre of Excellence in Responsible Gaming, University of Gibraltar, Gibraltar, ; Department of Psychiatry and Psychotherapy, Translational Psychiatry Unit, ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Personality, Assessment, and Psychological Treatments, University ; Autism and Obsessive Compulsive Spectrum Program, Psychiatric Research Institute ; Laboratory of Behavioral Medicine, Neuroscience Institute, Lithuanian University ; Department of Child and Adolescent Psychiatry and Psychotherapy, Psychiatric ; Department of Child and Adolescent Psychiatry and Psychotherapy, Psychiatric ; Department of Clinical Pharmacological and Biological Science, University of ; College of Education, Psychology, & Social Work, Flinders University, Adelaide, ; SAMRC Unit on Risk & Resilience in Mental Disorders, Dept of Psychiatry & ; Department of Psychiatry & Behavioral Neuroscience, University of Chicago.; Albert Einstein College of Medicine and Montefiore Medical Center, New York, USA; ; Cambridge University, UCL and NHS National Centre for gaming Disorders.; Deptartment of Psychiatry and Behavioural Neurosciences, McMaster University, ; Cambridgeshire and Peterborough NHS Foundation Trust, Cambridge, UK; Department ; Post-Trauma Center, Sheba Medical Center, Tel Aviv University, Israel; Reichman ; Amsterdam UMC, Department of Psychiatry, University of Amsterdam, Amsterdam, the ; Department of Neuroscience, Imaging and Clinical Sciences, G. D'Annunzio ; Faculty of Psychology and Education Sciences, University of Porto, Porto, ; School of Health and Social Work, University of Hertfordshire, Hatfield, UK.; Macedonian Academy of Sciences and Arts, Skopje, MK, Macedonia.; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Luigi Sacco University Hospital, Psychiatry 2 Unit, University of Milan, Milan, ; Luigi Sacco University Hospital, Psychiatry 2 Unit, University of Milan, Milan, ; Hertfordshire Partnership University NHS Foundation Trust, Hertfordshire, UK; ; Hertfordshire Partnership University NHS Foundation Trust, Hertfordshire, UK; ; Department of Psychology and Cognitive Science, University of Trento, Trento, ; School of Information and Communication Studies, University College Dublin.; Brain Park, Turner Institute for Brain and Mental Health, School of Psychological ; Institute of Psychology, University of Lausanne, Lausanne, Switzerland.; Independent researchers.; Independent researchers.; Post-Trauma Center, Sheba Medical Center, Tel Aviv University, Israel.","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review","Compr Psychiatry",NA,"Comprehensive psychiatry"
"36006977",2022,NA,"Factors associated with Facebook addiction among university students amid the ","10.1371/journal.pone.0272905 [doi]; e0272905","BACKGROUND: Facebook addiction (FA) has been suggested as a potential behavioral ","Ripon, Rezaul Karim; Al Zubayer, Abdullah; Rahman, Quazi Maksudur; Khan, Abid Hasan; Rahaman, Arifur; Hasan, M Tasdik; Bhuiyan, Md Rifat Al Mazid; Khan, Md Kamrul Ahsan; Chowdhury, Md Ashraf Uddin; Hossain, Md Zakir","Department of Public Health and Informatics, Jahangirnagar University, Savar, ; Department of Sociology, University of Barishal, Barishal, Bangladesh.; Department of Public Health and Informatics, Jahangirnagar University, Savar, ; Department of Public Health and Informatics, Jahangirnagar University, Savar, ; Department of Sociology, University of Dhaka, Dhaka, Bangladesh.; Jeeon Bangladesh Ltd., Dhaka, Bangladesh.; Public Health Foundation, Bangladesh, Dhaka, Bangladesh.; Dhaka Community Medical College, Mogbazar, Dhaka, Bangladesh.; Sheikh Sayera Khatun Medical College, Gopalgonj, Bangladesh.; Sheikh Sayera Khatun Medical College, Gopalgonj, Bangladesh.; Sheikh Sayera Khatun Medical College, Gopalgonj, Bangladesh.","eng","Journal Article","PLoS One","no conflicts of interest associated with this publication.","PloS one"
"35998968",2022,"Aug","User engagement with technology-mediated self-guided interventions for ","10.1136/bmjopen-2022-064324 [doi]; e064324","INTRODUCTION: Technology-mediated self-guided interventions (TMSGIs) for ","Brazeau, Brad W; Hodgins, David C","Department of Psychology, University of Calgary, Calgary, Alberta, Canada ; Department of Psychology, University of Calgary, Calgary, Alberta, Canada.","eng","Journal Article","BMJ Open","Competing interests: None declared.","BMJ open"
"35988505",2022,"Oct","An interrupted time series analysis of gambling behavior based on gambling ","S0033-3506(22)00198-6 [pii]; 10.1016/j.puhe.2022.07.003 [doi]","OBJECTIVES: The impact of COVID-19 on gambling behavior and the gambling industry ","Andersson, M J; Balem, M; Hakansson, A","Malmo Addiction Center, Clinical Research Unit, Skane Region, Malmo, Sweden. ; Malmo Addiction Center, Clinical Research Unit, Skane Region, Malmo, Sweden; ; Malmo Addiction Center, Clinical Research Unit, Skane Region, Malmo, Sweden; ","eng","Journal Article","Public Health",NA,"Public health"
"35984678",2022,"Aug","Multi-operator Self-exclusion as a Harm Reduction Measure in Problem Gambling: ","10.2196/37837 [doi]; e37837","BACKGROUND: Voluntary self-exclusion from gambling is a common harm reduction ","Hakansson, Anders; Akesson, Gunny","Clinical Research Unit, Competence Center Addiction, Malmo Addiction Center, ; Division of Psychiatry, Department of Clinical Sciences Lund, Lund University, ; Clinical Research Unit, Competence Center Addiction, Malmo Addiction Center, ; Division of Psychiatry, Department of Clinical Sciences Lund, Lund University, ","eng","Journal Article","JMIR Ment Health","Conflicts of Interest: AH is employed as a professor at Lund University in ","JMIR mental health"
"35980451",2023,"Apr","Why do we climb mountains? An exploration of features of behavioural addiction in ","10.1007/s00406-022-01476-8 [doi]","Common knowledge implies that individuals engaging in outdoor sports and ","Habelt, Leonie; Kemmler, Georg; Defrancesco, Michaela; Spanier, Bianca; Henningsen, Peter; Halle, Martin; Sperner-Unterweger, Barbara; Hufner, Katharina","Department of Psychiatry, Psychotherapy, Psychosomatics, and Medical Psychology, ; Department of Prevention, Rehabilitation and Sports Medicine, Klinikum Rechts der ; Department of Psychiatry, Psychotherapy, Psychosomatics, and Medical Psychology, ; Department of Psychiatry, Psychotherapy, Psychosomatics, and Medical Psychology, ; Department of Prevention, Rehabilitation and Sports Medicine, Klinikum Rechts der ; Department of Psychosomatics, Klinikum Rechts der Isar, School of Medicine, ; Department of Prevention, Rehabilitation and Sports Medicine, Klinikum Rechts der ; DZHK (German Centre for Cardiovascular Research), Partner Site Munich Heart ; Department of Psychiatry, Psychotherapy, Psychosomatics, and Medical Psychology, ; Department of Psychiatry, Psychotherapy, Psychosomatics, and Medical Psychology, ","eng","Journal Article","Eur Arch Psychiatry Clin Neurosci","On behalf of all authors, the corresponding author states that there is no ","European archives of psychiatry and clinical neuroscience"
"35979064",2022,NA,"Understanding exercise addiction, psychiatric characteristics and use of anabolic ","10.3389/fspor.2022.903777 [doi]; 903777","BACKGROUND: The purpose of this paper was to explore maladaptive behaviors among ","Gunnarsson, Bjorn; Entezarjou, Artin; Fernandez-Aranda, Fernando; Jimenez-Murcia, Susana; Kentta, Goran; Hakansson, Anders","Helsingborg University Hospital, Region Skane, Helsingborg, Sweden.; Department of Clinical Sciences in Malmo, Center for Primary Health Care ; Skane University Hospital, Region Skane, Malmo, Sweden.; Department of Psychiatry, University Hospital of Bellvitge, Barcelona, Spain.; CIBER Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Department of Clinical Sciences, School of Medicine and Health Sciences, ; Psychoneurobiology of Eating and Addictive Behaviors Group, Neurosciences ; Department of Psychiatry, University Hospital of Bellvitge, Barcelona, Spain.; CIBER Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Department of Clinical Sciences, School of Medicine and Health Sciences, ; Psychoneurobiology of Eating and Addictive Behaviors Group, Neurosciences ; The Swedish School of Sport and Health Sciences, Stockholm, Sweden.; School of Human Kinetics, University of Ottawa, Ottawa, ON, Canada.; Swedish Sport Federation, Stockholm, Sweden.; Clinical Sports and Mental Health Unit, Malmo Addiction Center, Region Skane, ; Division of Psychiatry, Department of Clinical Sciences Lund, Faculty of ","eng","Journal Article","Front Sports Act Living","Author AH has overall research funding from the state-owned gambling operator ","Frontiers in sports and active living"
"35956181",2022,"Aug","Current Status of Internet Gaming Disorder (IGD) in Japan: New Lifestyle-Related ","10.3390/jcm11154566 [doi]; 4566","The World Health Organization recognizes internet gaming disorder (IGD) as a ","Imataka, George; Sakuta, Ryoichi; Maehashi, Akira; Yoshihara, Shigemi","Department of Pediatrics, Dokkyo Medical University, Tochigi 321-0293, Japan.; Child Development and Psychosomatic Medicine Center, Dokkyo Medical University ; Faculty of Human Sciences, Waseda University, Saitama 359-1192, Japan.; Department of Pediatrics, Dokkyo Medical University, Tochigi 321-0293, Japan.","eng","Journal Article; Review","J Clin Med","The authors declare no conflict of interest.","Journal of clinical medicine"
"35952519",2022,"Oct","N-acetylcysteine in the treatment of compulsive sexual behavior disorder: A case ","S0022-3956(22)00435-6 [pii]; 10.1016/j.jpsychires.2022.07.066 [doi]","Although compulsive sexual behavior disorder (CSBD) is a relatively common ","Blum, Austin W; Grant, Jon E","Department of Psychiatry and Behavioral Neuroscience, University of Chicago, ; Department of Psychiatry and Behavioral Neuroscience, University of Chicago, ","eng","Journal Article","J Psychiatr Res","Declaration of competing interest Dr. Grant has received research grant support ","Journal of psychiatric research"
"35945865",2022,"Jun","Internet Addiction and Associated Factors among Undergraduates.","10.33314/jnhrc.v20i01.3625 [doi]","BACKGROUND: With the surge of internet-based smart gadgets worldwide in 21st ","Adhikari, Kishor; Dahal, Sandhya; Ghimire, Amrita; Khanal, Gayatri; Koirala, Subash; Bhusal, Chet Kant; Singh, Rakesh","School of Public Health and Department of Community Medicine, Chitwan Medical ; School of Public Health and Department of Community Medicine, Chitwan Medical ; School of Nursing, Department of psychiatric, Chitwan Medical College, Nepal.; School of Public Health and Department of Community Medicine, Chitwan Medical ; School of Public Health and Department of Community Medicine, Chitwan Medical ; Department of Community Medicine, Universal College of Medical Science and ; School of Public Health, Patan Academy of Health Sciences, Nepal.","eng","Journal Article","J Nepal Health Res Counc",NA,"Journal of Nepal Health Research Council"
"35939963",2022,"Dec","Testing the spectrum hypothesis of problematic online behaviors: A network ","S0306-4603(22)00217-9 [pii]; 10.1016/j.addbeh.2022.107451 [doi]","The validity of the constructs of problematic Internet or smartphone use and ","Baggio, Stephanie; Starcevic, Vladan; Billieux, Joel; King, Daniel L; Gainsbury, Sally M; Eslick, Guy D; Berle, David","Institute of Primary Health Care (BIHAM), University of Bern, Bern, Switzerland; ; Faculty of Medicine and Health, Sydney Medical School, Nepean Clinical School, ; Institute of Psychology, University of Lausanne (UNIL), Lausanne, Switzerland; ; College of Education, Psychology and Social Work, Flinders University, Adelaide, ; Faculty of Science, School of Psychology, Brain and Mind Centre, University of ; NHMRC Centre for Research Excellence in Digestive Health, Hunter Medical Research ; Discipline of Clinical Psychology, University of Technology Sydney, Sydney, NSW, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav","Declaration of Competing Interest The authors declare that they have no known ","Addictive behaviors"
"35935427",2022,NA,"Comparison of Online Sexual Activity Among Iranian Individuals With and Without ","10.3389/fpsyt.2022.889528 [doi]; 889528","The most important practical concerns in addiction medicine are the non-substance ","Soraya, Shiva; Rashedi, Vahid; Saeidi, Mahdieh; Hashemi, Pooria; Hadi, Fatemeh; Ahmadkhaniha, Hamidreza; Shalbafan, Mohammadreza","Research Center for Addiction and Risky Behaviors, Psychosocial Health Research ; Iranian Research Center on Aging, Department of Aging, University of Social ; Research Center for Addiction and Risky Behaviors, Psychosocial Health Research ; Mental Health Research Center, Psychosocial Health Research Institute, Department ; School of Medicine, Shahid Beheshti University of Medical Sciences, Tehran, Iran.; Research Center for Addiction and Risky Behaviors, Psychosocial Health Research ; Mental Health Research Center, Psychosocial Health Research Institute, Department ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry"
"35906511",2023,"Jun","A Systematic Review on Common and Distinct Neural Correlates of Risk-taking in ","10.1007/s11065-022-09552-5 [doi]","Both substance-related as well as non-substance-related addictions may include ","Hupen, Philippa; Habel, Ute; Votinov, Mikhail; Kable, Joseph W; Wagels, Lisa","Department of Psychiatry, Psychotherapy and Psychosomatics, Faculty of Medicine, ; JARA - Translational Brain Medicine, Aachen, Germany. rhuepen@ukaachen.de.; Department of Psychiatry, Psychotherapy and Psychosomatics, Faculty of Medicine, ; Institute of Neuroscience and Medicine: JARA-Institute Brain Structure Function ; Department of Psychiatry, Psychotherapy and Psychosomatics, Faculty of Medicine, ; Institute of Neuroscience and Medicine: JARA-Institute Brain Structure Function ; Department of Psychology, University of Pennsylvania, Philadelphia, PA, 19104, ; Department of Psychiatry, Psychotherapy and Psychosomatics, Faculty of Medicine, ; Institute of Neuroscience and Medicine: JARA-Institute Brain Structure Function ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review; Systematic Review","Neuropsychol Rev","None to declare.","Neuropsychology review"
"35901990",2022,"Oct","Demographic characteristics, family environment and psychosocial factors ","S0165-0327(22)00821-7 [pii]; 10.1016/j.jad.2022.07.053 [doi]","BACKGROUND: Internet addiction of adolescents has aroused social concern ","Zhang, Wanling; Pu, Jianlin; He, Ruini; Yu, Minglan; Xu, Liling; He, Xiumei; Chen, Ziwen; Gan, Zhiqin; Liu, Kezhi; Tan, Youguo; Xiang, Bo","Department of Psychiatry, Affliated Hospital of Southwest Medical University, ; Department of Psychiatry, Affliated Hospital of Southwest Medical University, ; Zigong Mental Health Center, Zigong, Sichuan Province, China.; Medical Laboratory Center, Affliated Hospital of Southwest Medical University, ; Zigong Mental Health Center, Zigong, Sichuan Province, China.; Zigong Mental Health Center, Zigong, Sichuan Province, China.; Zigong Mental Health Center, Zigong, Sichuan Province, China.; Zigong Mental Health Center, Zigong, Sichuan Province, China.; Department of Psychiatry, Affliated Hospital of Southwest Medical University, ; Zigong Mental Health Center, Zigong, Sichuan Province, China; Mental Health ; Department of Psychiatry, Affliated Hospital of Southwest Medical University, ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Affect Disord",NA,"Journal of affective disorders"
"35897357",2022,"Jul","The Influence of Acute Aerobic Exercise on Craving Degree for University Students ","10.3390/ijerph19158983 [doi]; 8983","These days, mobile phone dependency (MPD) has become one of the most imperative ","Yang, Guan; Shangguan, Rulan; Ke, Yuanyuan; Wang, Songtao","School of Physical Education, South China University of Technology, Guangzhou ; School of Physical Education, South China University of Technology, Guangzhou ; School of Physical Education, South China University of Technology, Guangzhou ; School of Sport Economics and Manage, Hubei University of Economics, Xiangyang ; School of Physical Education and Sports Science, South China Normal University, ","eng","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"35895611",2022,"Jul","Individual cortisol response to acute stress influences neural processing of ","10.1556/2006.2022.00037 [doi]","BACKGROUND AND AIMS: Problematic pornography use can be conceptualized as an ","Stark, Rudolf; Markert, Charlotte; Kruse, Onno; Walter, Bertram; Strahler, Jana; Klein, Sanja","1 Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 2 Bender Institute of Neuroimaging, Justus Liebig University of Giessen, Germany.; 3 Center of Mind, Brain and Behavior, Universities of Marburg and Giessen, ; 1 Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 2 Bender Institute of Neuroimaging, Justus Liebig University of Giessen, Germany.; 3 Center of Mind, Brain and Behavior, Universities of Marburg and Giessen, ; 1 Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 2 Bender Institute of Neuroimaging, Justus Liebig University of Giessen, Germany.; 1 Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 3 Center of Mind, Brain and Behavior, Universities of Marburg and Giessen, ; 4 Sportpsychology, Institute of Sport and Sport Sciences, University of Freiburg, ; 1 Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 2 Bender Institute of Neuroimaging, Justus Liebig University of Giessen, Germany.; 3 Center of Mind, Brain and Behavior, Universities of Marburg and Giessen, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"35895459",2022,"Jul","What does ""Sexual"" mean in compulsive sexual behavior disorder? *","10.1556/2006.2022.00026 [doi]","This paper comments three recent publications in the Journal of Behavioral ","Briken, Peer; Turner, Daniel","1 Institute for Sex Research, Sexual Medicine and Forensic Psychiatry, University ; 2 Department of Psychiatry and Psychotherapy, University Medical Center Mainz, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"35895456",2022,"Jul","What the grey literature can contribute to addictive behaviour disorder ","10.1556/2006.2022.00027 [doi]","This commentary examines the proposal made by Brand et al. (2022) regarding a ","Kuss, Daria J; Lopez-Fernandez, Olatz","1 Nottingham Trent University, UK.; 2 Foundation Health Research Institute-Fundacion Jimenez Diaz University ; 3 Complutense University of Madrid, Madrid, Spain.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"35895455",2022,"Jul","Nosology of behavioral addictions: Intersections with philosophy of psychiatry *","10.1556/2006.2022.00033 [doi]","Writing in this journal, Brand and colleagues have proposed criteria for other ","Stein, Dan J; Lochner, Christine","1 SA MRC Unit on Risk & Resilience in Mental Disorders, Dept of Psychiatry & ; 2 SA MRC Unit on Risk & Resilience in Mental Disorders, Dept of Psychiatry, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"35895451",2022,"Jul","Disorders due to addictive behaviors: Further issues, debates, and controversies ","10.1556/2006.2022.00025 [doi]","Two recent papers in the Journal of Behavioral Addictions by Brand et al. (2022), ","Griffiths, Mark D","International Gaming Research Unit, Psychology Department, School of Social ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"35878612",2022,"Jul","[Analysis of Patient Characteristics in the Inpatient Treatment of Behavioural ","10.1055/a-1871-9755 [doi]","INTRODUCTION: Clinical research on the treatment of behavioral addictions is ","Gasser, Cristina; Mutschler, Jochen","Privatklinik Meiringen, Meiringen, Switzerland.; Klinik fur Psychiatrie, Psychotherapie und Psychosomatik, Psychiatrische ","ger","English Abstract; Journal Article","Fortschr Neurol Psychiatr","Die Autoren erklaren, dass keine Interessenskonflikte bestehen.","Fortschritte der Neurologie-Psychiatrie"
