"Title","PMID"
"Disordered eating behavior among group fitness instructors: a health-threatening secret?","26106479"
"Is (Disordered) Social Networking Sites Usage a Risk Factor for Dysfunctional Eating and Exercise Behavior?","36834178"
"Development of the Muscle Dysmorphia Inventory (MDI).","15758857"
"Exploring the direct or inverse association of physical activity with behavioral addictions and other self-regulation problems.","30059584"
"Body uneasiness, eating disorders, and muscle dysmorphia in individuals who overexercise.","20838254"
"Eating disorders and exercise: a structural equation modelling analysis of a conceptual model.","21584914"
"Gender Differences and Psychopathological Features Associated With Addictive Behaviors in Adolescents.","29249992"
"A Pilot Study of a 12-Week Leg Exercise and a 6- and 12-Month Follow-Up in Community-Dwelling Diabetic Elders: Effect on Dynamic Standing Balance.","26387413"
"Exercise dependence, social physique anxiety, and social support in experienced and inexperienced bodybuilders and weightlifters.","11131230"
"The relationship between indoor tanning and body mass index, physical activity, or dietary practices: a systematic review.","30446921"
"Implicit motives and basic need satisfaction in extreme endurance sports.","24918312"
"Exercise-dependence in bodybuilders: antecedents and reliability of measurement.","16230993"
"Influence of organised sports practice during adolescence on health of adult women with special emphasis on participation in aesthetic sports.","32101509"
"Differentiating the levels of risk for muscle dysmorphia among Hungarian male weightlifters: a factor mixture modeling approach.","25280243"
"[Validation of the Training Addiction Scale (EAE) in master athletes].","24217500"
"Negative addiction in male and female runners and exercisers.","8367240"
"The Relationship Between Childhood Trauma, Pathological Dissociation, and Behavioral Addictions in Young Adults: Findings from a Cross-Sectional Study.","36814178"
"A longitudinal study of pubertal timing and extreme body change behaviors among adolescent boys and girls.","15230071"
"Sex differences on exercise dependence for men and women in a marathon road race.","9172215"
"Classifying excessive exercise: Examining the relationship between compulsive exercise with obsessive-compulsive disorder symptoms and disordered eating symptoms.","37353901"
"Emotional reactions following exposure to idealized bodies predict unhealthy body change attitudes and behaviors in women and men.","17540220"
"Extreme weight change behaviours: are overweight and normal weight adolescents different, and does this vary over time?","19378347"
"Drive for muscularity and social physique anxiety mediate the perceived ideal physique muscle dysmorphia relationship.","24936895"
"Disordered eating behaviour is associated with blunted cortisol and cardiovascular reactions to acute psychological stress.","21962379"
"Co-occurrences of substance use and other potentially addictive behaviors: Epidemiological results from the Psychological and Genetic Factors of the Addictive Behaviors (PGA) Study.","32609628"
"Psychological and behavioral differences among females classified as bulimic, obligatory exerciser and normal control.","1603874"
"Degeneration of dystrophic or injured skeletal muscles induces high expression of Galectin-1.","18723690"
"Psychometric evaluation of the Body Change Inventory: an assessment instrument for adolescent boys and girls.","15001019"
"Exercise and eating disorders in college-aged women: profiling excessive exercisers.","16864243"
"[Repetitive monomorphic ventricular tachycardia (Gallavardin type): clinical and electrophysiological characteristics in 20 patients].","9658550"
"Muscle dysmorphia symptomatology and extreme drive for muscularity in a 23-year-old woman: a case study.","19387376"
"Exercise dependence induced by pramipexole in Parkinson's Disease-a case report.","20687190"
"Effect of physical therapy management of nonspecific low back pain with exercise addiction behaviors: A case series.","29111859"
"Mandatory Physical Education Classes of Two Hours per Week Can Be Comparable to Losing More than Five Kilograms for Chinese College Students.","33302604"
"[What can a chair on alternatives to animal experimentation effectuate?].","17086353"
"[Spanish version of Adonis Complex Questionnaire. A questionnaire to test the muscle dimorphism and vigorexy].","25726219"
"[Arguments in favor of Integrated Health Care as regular health care provision in cardiology].","16598571"
"Compulsive jogging: exercise dependence and associated disorder of eating.","2773165"
"Quetiapine as add-on treatment for bipolar I disorder with comorbid compulsive buying and physical exercise addiction.","20298734"
"Exercise dependence in a pregnant runner.","8659261"
"Metabolic response to fasting in experimental intrauterine growth retardation induced by surgical and nonsurgical maternal stress.","911964"
