"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"25803301",2015,NA,"Why do you dance? Development of the Dance Motivation Inventory (DMI).","10.1371/journal.pone.0122866 [doi]; e0122866","Dancing is a popular form of physical exercise and studies have show that dancing ","Maraz, Aniko; Kiraly, Orsolya; Urban, Robert; Griffiths, Mark D; Demetrovics, Zsolt","Department of Clinical Psychology and Addiction, Eotvos Lorand University, ; Department of Clinical Psychology and Addiction, Eotvos Lorand University, ; Department of Personality and Health Psychology, Eotvos Lorand University, ; Nottingham Trent University, Nottingham, United Kingdom.; Department of Clinical Psychology and Addiction, Eotvos Lorand University, ","eng","Journal Article","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one"
"25405075",2014,NA,"Cocaine affects foraging behaviour and biogenic amine modulated behavioural ","10.7717/peerj.662 [doi]; e662","In humans and other mammals, drugs of abuse alter the function of biogenic amine ","Sovik, Eirik; Even, Naila; Radford, Catherine W; Barron, Andrew B","Department of Biological Sciences, Macquarie University , Sydney , Australia ; ; Department of Biological Sciences, Macquarie University , Sydney , Australia.; Department of Biological Sciences, Macquarie University , Sydney , Australia.; Department of Biological Sciences, Macquarie University , Sydney , Australia.","eng","Journal Article","PeerJ",NA,"PeerJ"
"25219804",2014,"Nov","Mental and Physical (MAP) Training: a neurogenesis-inspired intervention that ","S1074-7427(14)00158-0 [pii]; 10.1016/j.nlm.2014.08.012 [doi]","New neurons are generated in the hippocampus each day and their survival is ","Shors, Tracey J; Olson, Ryan L; Bates, Marsha E; Selby, Edward A; Alderman, Brandon L","Behavioral and Systems Neuroscience, Rutgers University, United States; ; Department of Exercise Science, Rutgers University, United States.; Center of Alcohol Studies, Rutgers University, United States.; Department of Psychology, Rutgers University, United States.; Department of Exercise Science, Rutgers University, United States.","eng","Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Review","Neurobiol Learn Mem",NA,"Neurobiology of learning and memory"
"25215199",2013,"Sep","Argentine tango: Another behavioral addiction?","10.1556/JBA.2.2013.007 [doi]","BACKGROUND: Behavioral addiction is an emerging concept based on the resemblance ","Targhetta, Remi; Nalpas, Bertrand; Pascal, Perney","Service d'Addictologie, CHU Caremeau, Nimes, France.; Service d'Addictologie, CHU Caremeau, Nimes, France ; Inserm U1016, Nimes, ; Service d'Addictologie, CHU Caremeau, Nimes, France.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"25107829",2015,"Jan","Self-reported prevalence of dependence of MDMA compared to cocaine, mephedrone ","S0955-3959(14)00172-8 [pii]; 10.1016/j.drugpo.2014.07.004 [doi]","BACKGROUND: Evidence regarding MDMA (ecstasy) dependence and the most suitable ","Uosukainen, Hanna; Tacke, Ulrich; Winstock, Adam R","School of Pharmacy, Faculty of Health Sciences, University of Eastern Finland, ; School of Medicine, Psychiatry, Faculty of Health Sciences, University of Eastern ; South London and Maudsley NHS Trust/King's College London, London, UK; Global ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","Int J Drug Policy",NA,"The International journal on drug policy"
"24972303",2014,"Sep","Investigating repetition and change in musical rhythm by functional MRI.","S0306-4522(14)00514-4 [pii]; 10.1016/j.neuroscience.2014.06.029 [doi]","Groove-based rhythm is a basic and much appreciated feature of Western popular ","Danielsen, A; Otnaess, M K; Jensen, J; Williams, S C R; Ostberg, B C","Department of Musicology, University of Oslo, Norway. Electronic address: ; Institute of Clinical Medicine, Division of Mental Health and Addiction, ; Centre for Psychology, Kristianstad University, Sweden.; Institute of Psychiatry, King's College London, United Kingdom.; Institute of Psychiatry, King's College London, United Kingdom.","eng","Journal Article; Research Support, Non-U.S. Gov't","Neuroscience",NA,"Neuroscience"
"24938633",2014,"Nov","Autonomy, special offers and routines: a Q methodological study of ","10.1111/add.12663 [doi]","AIM: To identify shared patterns of views in young people relating to the ","Scott, Stephanie; Baker, Rachel; Shucksmith, Janet; Kaner, Eileen","Institute of Health and Society, Newcastle University, Newcastle upon Tyne, UK.","eng","Journal Article; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)"
"23899430",2013,"Nov","Young adults' trajectories of Ecstasy use: a population based study.","S0306-4603(13)00178-0 [pii]; 10.1016/j.addbeh.2013.06.018 [doi]","Young adults' Ecstasy use trajectories have important implications for individual ","Smirnov, Andrew; Najman, Jake M; Hayatbakhsh, Reza; Plotnikova, Maria; Wells, Helene; Legosz, Margot; Kemp, Robert","Queensland Alcohol and Drug Research and Education Centre, School of Population ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors"
"23686463",2014,"Mar","The feasibility of a holistic wellness program for HIV/AIDS patients residing in ","10.1177/0898010113489178 [doi]","The purpose of this project was to examine the feasibility of an ongoing holistic ","Morgan, Vanessa","Florida Atlantic University, Boca Raton, FL, USA.","eng","Journal Article","J Holist Nurs",NA,"Journal of holistic nursing : official journal of the American Holistic Nurses' "
"23668641",2013,"Oct","Young adults' recreational social environment as a predictor of ecstasy use ","10.1111/add.12239 [doi]","AIMS: To examine prospectively the contribution of the recreational social ","Smirnov, Andrew; Najman, Jake M; Hayatbakhsh, Reza; Wells, Helene; Legosz, Margot; Kemp, Robert","School of Population Health, Queensland Alcohol and Drug Research and Education ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)"
"23615495",2013,NA,"Do novel psychoactive substances displace established club drugs, supplement them ","10.1159/000346678 [doi]","BACKGROUND/AIMS: To assess whether novel psychoactive substances (NPS) displace ","Moore, Karenza; Dargan, Paul I; Wood, David M; Measham, Fiona","Department of Applied Social Science, Lancaster University, Lancaster, UK.","eng","Journal Article; Research Support, Non-U.S. Gov't","Eur Addict Res",NA,"European addiction research"
"22416998",2012,"Dec","The prevalence and natural history of urinary symptoms among recreational ","10.1111/j.1464-410X.2012.11028.x [doi]","Study Type--Symptom prevalence (prospective cohort) Level of Evidence 1b. What's ","Winstock, Adam R; Mitcheson, Luke; Gillatt, David A; Cottrell, Angela M","Addiction CAG, South London and Maudsley NHS Foundation Trust St. George's ","eng","Journal Article","BJU Int",NA,"BJU international"
"22398749",2012,NA,"Illicit drug use in the flemish nightlife scene between 2003 and 2009.","10.1159/000336122 [doi]","AIMS: Given the importance of party people as innovators and early adaptors in ","Van Havere, Tina; Lammertyn, Jan; Vanderplasschen, Wouter; Bellis, Mark; Rosiers, Johan; Broekaert, Eric","Faculty of Education, Health and Social Work, University College Ghent, Ghent, ","eng","Journal Article","Eur Addict Res",NA,"European addiction research"
"22050319",2012,"Jun","'Hotspots' for aggression in licensed drinking venues.","10.1111/j.1465-3362.2011.00377.x [doi]","INTRODUCTION AND AIMS: In order to better understand the social context of ","Graham, Kathryn; Bernards, Sharon; Osgood, D Wayne; Wells, Samantha","Centre for Addiction and Mental Health, London, Canada. kgraham@uwo.ca","eng","Journal Article; Research Support, N.I.H., Extramural","Drug Alcohol Rev",NA,"Drug and alcohol review"
"22025908",2011,NA,"Thizzin'-Ecstasy use contexts and emergent social meanings.",NA,"The drug ""Ecstasy"" has been most commonly associated with raves, or electronic ","Lee, Juliet P; Battle, Robynn S; Soller, Brian; Brandes, Naomi","Prevention Research Center, Pacific Institute for Research and Evaluation, 1995 ","eng","Journal Article","Addict Res Theory",NA,"Addiction research & theory"
"21960540",2011,"Sep","GHB and synthetic cathinones: clinical effects and potential consequences.","10.1002/dta.210 [doi]","Designer drugs belong to a group of legally or illegally produced substances that ","Karila, Laurent; Reynaud, Michel","Addiction Research and Treatment Centre, Paul Brousse Hospital, (Assistance ","eng","Journal Article; Review","Drug Test Anal",NA,"Drug testing and analysis"
"21605589",2011,"Sep","Influences of activity wheel access on the body temperature response to MDMA and ","10.1016/j.pbb.2011.05.006 [doi]","Recreational ingestion of the drug 3,4-methylenedioxymethamphetamine (MDMA, ","Gilpin, N W; Wright, M J Jr; Dickinson, G; Vandewater, S A; Price, J U; Taffe, M A","Committee on the Neurobiology of Addictive Disorders, The Scripps Research ","eng","Comparative Study; Journal Article; Research Support, N.I.H., Extramural","Pharmacol Biochem Behav","Conflict of Interest The authors do not have any financial or other conflicts of ","Pharmacology, biochemistry, and behavior"
"21592252",2011,"Nov","Mephedrone: use, subjective effects and health risks.","10.1111/j.1360-0443.2011.03502.x [doi]","AIMS: To assess the patterns of use, subjective effect profile and dependence ","Winstock, Adam; Mitcheson, Luke; Ramsey, John; Davies, Susannah; Puchnarewicz, Malgorzata; Marsden, John","Addictions Department, Institute of Psychiatry, King's College London and South ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)"
"21324020",2011,"Mar","Environmental factors in drinking venues and alcohol-related harm: the evidence ","10.1111/j.1360-0443.2010.03316.x [doi]","AIMS: Reducing alcohol-related harm in young people is a major priority across ","Hughes, Karen; Quigg, Zara; Eckley, Lindsay; Bellis, Mark; Jones, Lisa; Calafat, Amador; Kosir, Matej; van Hasselt, Ninette","Centre for Public Health, Liverpool John Moores University, Liverpool, UK. ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Addiction",NA,"Addiction (Abingdon, England)"
"21205042",2011,"Apr","Residual neurocognitive features of long-term ecstasy users with minimal exposure ","10.1111/j.1360-0443.2010.03252.x [doi]","AIMS: In field studies assessing cognitive function in illicit ecstasy users, ","Halpern, John H; Sherwood, Andrea R; Hudson, James I; Gruber, Staci; Kozin, David; Pope, Harrison G Jr","Laboratory for Integrative Psychiatry Biological Psychiatry Laboratory Cognitive ","eng","Journal Article; Research Support, N.I.H., Extramural","Addiction",NA,"Addiction (Abingdon, England)"
"23382150",2011,NA,"The neurobehavioral pharmacology of ketamine: implications for drug abuse, ","10.1093/ilar.52.3.366 [doi]","Ketamine was developed in the early 1960s as an anesthetic and has been used for ","Trujillo, Keith A; Smith, Monique L; Sullivan, Brian; Heller, Colleen Y; Garcia, Cynthia; Bates, Melvin",NA,"eng","Journal Article; Research Support, N.I.H., Extramural","ILAR J",NA,"ILAR journal"
"21069515",2011,"Mar","Ketamine self-administration in the rat: evidence for a critical role of setting.","10.1007/s00213-010-2062-x [doi]","RATIONALE: The abuse of ketamine has been reported to be on the rise over the ","De Luca, Maria Teresa; Badiani, Aldo","Department of Physiology and Pharmacology Vittorio Erspamer, Sapienza University ","eng","Journal Article","Psychopharmacology (Berl)",NA,"Psychopharmacology"
"20825774",2011,"Jan","Heightened pain perception in illicit substance-using patients in the ED: ","10.1016/j.ajem.2009.07.018 [doi]","BACKGROUND: Substance users are commonly perceived to overstate their pain. Few ","Neighbor, Martha L; Dance, Timothy R; Hawk, Mark; Kohn, Michael A","University of California, San Francisco, 94143, USA. ","eng","Journal Article","Am J Emerg Med",NA,"The American journal of emergency medicine"
"20735367",2011,"Jan","Mephedrone, new kid for the chop?","10.1111/j.1360-0443.2010.03130.x [doi]","AIMS: Mephedrone (4-methylmethcathinone) is a novel synthetic stimulant drug that ","Winstock, Adam R; Mitcheson, Luke R; Deluca, Paolo; Davey, Zoe; Corazza, Ornella; Schifano, Fabrizio","King's College London, Department of Addictions, Institute of Psychiatry, London, ","eng","Journal Article","Addiction",NA,"Addiction (Abingdon, England)"
"20579432",2010,"Jun","Animal models of substance abuse and addiction: implications for science, animal ",NA,"Substance abuse and addiction are well recognized public health concerns, with 2 ","Lynch, Wendy J; Nicholson, Katherine L; Dance, Mario E; Morgan, Richard W; Foley, Patricia L","Department of Psychiatry and Neurobehavioral Sciences, University of Virginia, ","eng","Journal Article; Review","Comp Med",NA,"Comparative medicine"
"19762202",2009,"Oct","[Gamma-hydroxybutyric acid (GHB): more than a date rape drug, a potentially ","10.1016/j.lpm.2009.05.017 [doi]","According to available information, GHB and its precursors--gamma-butyrolactone ","Karila, Laurent; Novarin, Johanne; Megarbane, Bruno; Cottencin, Olivier; Dally, Sylvain; Lowenstein, William; Reynaud, Michel","Universite Paris-Sud, F-94276 Le Kremlin Bicetre, France. ","fre","English Abstract; Journal Article; Review","Presse Med",NA,"Presse medicale (Paris, France : 1983)"
"19112134",2009,"Jan","Effects of cocaine on honey bee dance behaviour.","10.1242/jeb.025361 [doi]","The role of cocaine as an addictive drug of abuse in human society is hard to ","Barron, Andrew B; Maleszka, Ryszard; Helliwell, Paul G; Robinson, Gene E","ARC Centre for Molecular Genetics of Development, Research School of Biological ","eng","Journal Article; Research Support, N.I.H., Extramural","J Exp Biol",NA,"The Journal of experimental biology"
"18639987",2008,"Oct","The influence of physical activity on alcohol consumption among heavy drinkers ","10.1016/j.addbeh.2008.06.013 [doi]","Researchers have hypothesized that physical activity may be beneficial for ","Kendzor, Darla E; Dubbert, Patricia M; Olivier, Jake; Businelle, Michael S; Grothe, Karen B","G.V. (Sonny) Montgomery Veterans Affairs Medical Center, Mental Health Services, ","eng","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.","Addict Behav",NA,"Addictive behaviors"
"19759834",2008,"Jun","Sit Down to Float: The Cultural Meaning of Ketamine Use in Hong Kong.",NA,"From the late 1990s onward, ketamine use among young persons in Hong Kong grew ","Joe-Laidler, Karen; Hunt, Geoffrey",NA,"eng","Journal Article","Addict Res Theory",NA,"Addiction research & theory"
"18084371",2007,"Dec","[End of opioid addicts' dancing around?].",NA,NA,"Haraldsen, Martin",NA,"nor","Letter","Tidsskr Nor Laegeforen",NA,"Tidsskrift for den Norske laegeforening : tidsskrift for praktisk medicin, ny "
"17172780",2007,NA,"5-Year trends in use of hallucinogens and other adjunct drugs among UK dance drug ",NA,"AIMS: To describe and assess trends in the use of hallucinogens and other adjunct ","McCambridge, Jim; Winstock, Adam; Hunt, Neil; Mitcheson, Luke","National Addiction Centre, Institute of Psychiatry, King's College London, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Eur Addict Res",NA,"European addiction research"
"16632210",2006,"Dec","Differences in club drug use between heterosexual and lesbian/bisexual females.",NA,"Although there has been much empirical research documenting current trends in ","Parsons, Jeffrey T; Kelly, Brian C; Wells, Brooke E","Department of Psychology, Hunter College of the City University of New York, USA. ","eng","Journal Article; Research Support, N.I.H., Extramural","Addict Behav",NA,"Addictive behaviors"
"16627299",2006,"Mar","The rise of Viagra among British illicit drug users: 5-year survey data.",NA,"Viagra use among British nightclubbers, a sentinel population of illicit drug ","McCambridge, Jim; Mitcheson, Luke; Hunt, Neil; Winstock, Adam","National Addiction Centre, Institute of Psychiatry, King's College London, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Drug Alcohol Rev",NA,"Drug and alcohol review"
"16499508",2006,"Mar","Neurotoxicity of methylenedioxyamphetamines (MDMA; ecstasy) in humans: how strong ",NA,"BACKGROUND: The popular dance drug ecstasy (3,4-methylenedioxymethamphetamine: ","Gouzoulis-Mayfrank, E; Daumann, J","Department of Psychiatry and Psychotherapy, University of Cologne, Germany. ","eng","Journal Article; Review","Addiction",NA,"Addiction (Abingdon, England)"
"16048826",2005,NA,"An in-depth qualitative examination of the ecstasy experience: results of a focus ",NA,"This study examined ecstasy use in 30 college students who participated in one of ","Levy, Kira B; O'Grady, Kevin E; Wish, Eric D; Arria, Amelia M","Department of Psychology, University of Maryland, College Park, Maryland 20742, ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.","Subst Use Misuse",NA,"Substance use & misuse"
"16048825",2005,NA,"Profiles of club drug users in treatment.",NA,"There is little in the literature about treatment of persons with problems with ","Maxwell, Jane Carlisle; Spence, Richard T","The Gulf Coast Addiction Technology Transfer Center, The School of Social Work, ","eng","Journal Article; Research Support, U.S. Gov't, P.H.S.","Subst Use Misuse",NA,"Substance use & misuse"
"16048814",2005,NA,"Party drugs: properties, prevalence, patterns, and problems.",NA,"This review summarizes the latest literature on ""party"" or ""club"" drugs, defined ","Maxwell, Jane Carlisle","The Gulf Coast Addiction Technology Transfer Center, The School of Social Work, ","eng","Journal Article; Research Support, U.S. Gov't, P.H.S.; Review","Subst Use Misuse",NA,"Substance use & misuse"
"16048813",2005,NA,"A brief overview of the clinical pharmacology of ""club drugs"".",NA,"Four different ""club drugs"" are reviewed: MDMA (methylenedioxymethamphetamine, ","Britt, Gena Covell; McCance-Katz, Elinore F","Division of Addiction Psychiatry, Virginia Commonwealth University, Richmond, ","eng","Journal Article; Review","Subst Use Misuse",NA,"Substance use & misuse"
"16042644",2005,"Aug","Five-year trends in patterns of drug use among people who use stimulants in dance ",NA,"AIMS: To describe and evaluate trends in the use of stimulant drugs over a 5-year ","McCambridge, Jim; Mitcheson, Luke; Winstock, Adam; Hunt, Neil","National Addiction Centre, The Maudsley/Institute of Psychiatry, London, UK. ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)"
"15953780",2005,"Spring","Psychoanalysis, creativity, and hope: forward edge strivings in the life and work ",NA,"Psychoanalysis and creativity are not interchangeable enterprises; however, both ","Press, Carol M","Santa Barbara City College, Santa Barbara, CA, USA.","eng","Biography; Historical Article; Journal Article","J Am Acad Psychoanal Dyn Psychiatry",NA,"The journal of the American Academy of Psychoanalysis and Dynamic Psychiatry"
"15839734",2005,"Spring","Comparison of movement-to-music, rhythm activities, and competitive games on ",NA,"Over the past several decades the number of females using addictive substances ","Cevasco, Andrea M; Kennedy, Roy; Generally, Natalie Ruth","The University of Georgia.","eng","Journal Article","J Music Ther",NA,"Journal of music therapy"
"15576424",2005,"Jan","Fractured identities: injury and the balletic body.",NA,"Social worlds shape human bodies and so it is inevitable that there are strong ","Wainwright, Steven P; Williams, Clare; Turner, Bryan S","Florence Nightingale School of Nursing, King's College London, UK. ","eng","Journal Article; Review","Health (London)",NA,"Health (London, England : 1997)"
"15559678",2004,"Sep","Acute toxic effects of club drugs.",NA,"This article summarizes the short-term physiological toxicity and the adverse ","Gable, Robert S","School of Behavioral and Organizational Sciences, Claremont Graduate University, ","eng","Journal Article; Review","J Psychoactive Drugs",NA,"Journal of psychoactive drugs"
"15367816",2004,NA,"Outcome expectancies and ecstasy use in visitors of rave parties in The ",NA,"The aim of this study was to examine the associations between outcome ","Engels, Rutger C M E; ter Bogt, Tom","University of Nijmegen, Nijmegen, The Netherlands. R.Engels@ped.kun.nl","eng","Journal Article; Multicenter Study; Research Support, Non-U.S. Gov't","Eur Addict Res",NA,"European addiction research"
"15029944",2004,"Mar-Apr","Occurrence of exercise dependence in a college-aged population.",NA,"Students (n = 257) were evaluated for scope and commitment to physical activity ","Garman, J F; Hayduk, D M; Crider, D A; Hodel, M M","Department of Health, Physical Education and Dance, Kutztown University of ","eng","Journal Article","J Am Coll Health",NA,"Journal of American college health : J of ACH"
"14651503",2003,"Dec","The role of an international nightlife resort in the proliferation of ",NA,"AIMS: The study compares types, frequencies and quantities of substances used by ","Bellis, Mark A; Hughes, Karen; Bennett, Andrew; Thomson, Roderick","Centre for Public Health, Liverpool John Moores University, Liverpool, UK. ","eng","Comparative Study; Journal Article","Addiction",NA,"Addiction (Abingdon, England)"
"12369477",2002,"Nov-Dec","Dancing with strangers: will U.S. substance abuse practice and research ",NA,"The scientific knowledge gained from research has not been extensively integrated ","Rawson, Richard A; Marinelli-Casey, Patricia; Ling, Walter","UCLA Integrated Substance Abuse Programs (ISAP), 11075 Santa Monica Boulevard, ","eng","Journal Article","Addict Behav",NA,"Addictive behaviors"
"12180571",2002,"Jun-Aug","The shaman and the rave party: social pharmacology of ecstasy.",NA,"Current psychobiological models of drug addiction are focused on the capability ","Nencini, Paolo","Institute of Medical Pharmacology, and Servizio Speciale Antidroga, The ","eng","Journal Article","Subst Use Misuse",NA,"Substance use & misuse"
"12095660",2002,"Jul","4-MTA: a new synthetic drug on the dance scene.",NA,"4-MTA (p-methylthioamphetamine) is a new synthetic sulphur derivative of ","Winstock, Adam R; Wolff, Kim; Ramsey, John","National Addiction Centre, Institute of Psychiatry, Addiction Sciences Building, ","eng","Journal Article","Drug Alcohol Depend",NA,"Drug and alcohol dependence"
"11993291",2002,"Apr","MDMA ('ecstasy') and other 'club drugs'. The new epidemic.",NA,"Unfortunately, perceptions that the club drugs can be safe endure. Some groups, ","Koesters, Stephen C; Rogers, Peter D; Rajasingham, Christiana R","Department of Internal Medicine, Department of Pediatrics, Ohio State University ","eng","Journal Article; Review","Pediatr Clin North Am",NA,"Pediatric clinics of North America"
"11597070",2001,"Jun","Counseling female athletes: application of the stages of change model to avoid ",NA,"Research indicates that female athletes from all sports are at risk for ","Bass, M; Turner, L; Hunt, S","Department of Health Science, Kinesiology, Recreation/Dance, College of Education ","eng","Journal Article","Psychol Rep",NA,"Psychological reports"
"11521671",2001,"Aug","In dance scene drug surveys the sampling matters: comments on Riley et al.",NA,NA,"McKeganey, N",NA,"eng","Comment; Letter","Addiction",NA,"Addiction (Abingdon, England)"
"11508041",2001,"Jun","Ecstasy is a dangerous drug.",NA,"Ecstasy, a dangerous psychoactive drug, has become a popular recreational drug on ","Murray, J B","Psychology Department, St. John's University, 8000 Utopia Parkway, Jamaica, NY ","eng","Journal Article; Review","Psychol Rep",NA,"Psychological reports"
"11470336",2001,"Sep","Drugs and the dance music scene: a survey of current drug use patterns among a ",NA,"This study explores the utility of a self-completion survey method to quickly and ","Winstock, A R; Griffiths, P; Stewart, D","Institute of Psychiatry, National Addiction Centre, King's College London, 4 ","eng","Journal Article","Drug Alcohol Depend",NA,"Drug and alcohol dependence"
"11440614",2001,"Jul","Patterns of recreational drug use at dance events in Edinburgh, Scotland.",NA,"AIMS: To describe the patterns of drug use at dance (rave) events in terms of ","Riley, S C; James, C; Gregory, D; Dingle, H; Cadger, M","Department of Psychology, University of Edinburgh, 7 George Square, Edinburgh, ","eng","Journal Article","Addiction",NA,"Addiction (Abingdon, England)"
"11210204",2000,"Oct-Dec","A review of the nonmedical use of ketamine: use, users and consequences.",NA,"Ketamine is a dissociative anesthetic with an accepted place in human medicine. ","Jansen, K L","K@BTInternet.com","eng","Journal Article; Review","J Psychoactive Drugs",NA,"Journal of psychoactive drugs"
"20575836",2000,"Apr","Hair testing for ""ecstasy"" (MDMA) in volunteer Scottish drug users.","10.1080/13556210050003801 [doi]","The aim of the study was to compare self reported ""ecstasy"" use with the results ","Ditton, J; Cooper, G A; Scott, K S; Allen, D L; Oliver, J S; Smith, I D","Department of Law, University of Sheffield, and Scottish Centre for Criminology, ","eng","Journal Article","Addict Biol",NA,"Addiction biology"
"10662323",1999,"Oct","Drug addiction therapy. A dance to the music of time.",NA,"Dance therapy can play a useful role in the treatment and rehabilitation of women ","Goodison, L; Schafer, H",NA,"eng","Journal Article","Health Serv J",NA,"The Health service journal"
"9732169",1998,NA,"Ecstasy pimples - a new facial dermatosis.",NA,"Ecstasy (XTC) has become a popular drug in the rave, dance and techno scene. ","Wollina, U; Kammler, H J; Hesselbarth, N; Mock, B; Bosseckert, H","Department of Dermatology, Friedrich Schiller University of Jena, Germany. ","eng","Case Reports; Journal Article","Dermatology",NA,"Dermatology (Basel, Switzerland)"
"9489049",1997,"Oct","Raves, drugs and experience: drug use by a sample of people who attend raves in ",NA,"AIMS: To investigate the patterns of drug use among a sample of people in the ","Lenton, S; Boys, A; Norcross, K","National Centre for Research into the Prevention of Drug Abuse, Perth, Australia.","eng","Journal Article; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)"
"8857377",1996,"Apr","Places and patterns of drug use in the Scottish dance scene.",NA,"Interviews were conducted with 135 participants in the Glasgow dance (rave) ","Forsyth, A J","Centre for Drug Misuse Research, Lilybank House, University of Glasgow, UK.","eng","Journal Article","Addiction",NA,"Addiction (Abingdon, England)"
"8712064",1995,"Sep-Oct","Judgment of intoxication by untrained social drinkers across drinking settings.",NA,"Subjects' perceptions of cues used to judge intoxication across different ","Williams, J G; Burroughs, W J","Clemson University, SC 29634, USA.","eng","Journal Article","Addict Behav",NA,"Addictive behaviors"
"7558487",1995,"Jun","Controlled heroin availability in Australia? How and to what end?",NA,"The general public, police, service providers, and users/ex-users were asked ","Bammer, G; Stevens, A; Dance, P; Ostini, R; Crawford, D A","National Centre for Epidemiology and Population Health, Australian National ","eng","Journal Article","Int J Addict",NA,"The International journal of the addictions"
"8164838",1994,"Apr","Cocaine-induced choreoathetoid movements ('crack dancing').",NA,"We describe seven patients with cocaine-induced movements, including ","Daras, M; Koppel, B S; Atos-Radzion, E","Department of Neurology, New York Medical College, Valhalla.","eng","Case Reports; Journal Article","Neurology",NA,"Neurology"
"8284151",1993,"Dec","Beta-endorphin response to endurance exercise: relationship to exercise ",NA,"Considerable research has shown significant increases in beta-endorphin levels ","Pierce, E F; Eastman, N W; Tripathi, H L; Olson, K G; Dewey, W L","Department of Health and Sport Science, University of Richmond, Virginia 23173.","eng","Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.","Percept Mot Skills",NA,"Perceptual and motor skills"
"8483663",1993,"Apr","Scores on exercise dependence among dancers.",NA,"A number of researchers have suggested that the syndrome of exercise dependence ","Pierce, E F; Daleng, M L; McGowan, R W","Department of Health and Sport Science, University of Richmond, Virginia 23173.","eng","Journal Article","Percept Mot Skills",NA,"Perceptual and motor skills"
"1354992",1992,"Aug","Recreational MDMA use in Sydney: a profile of 'Ecstacy' users and their ",NA,"'Ecstasy' (3,4-methylenedioxymethamphetamine or MDMA) is a recreational drug that ","Solowij, N; Hall, W; Lee, N","National Drug and Alcohol Research Centre, University of New South Wales, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Br J Addict",NA,"British journal of addiction"
