"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"34955915",2021,NA,"Mental Disorders in Individuals With Exercise Addiction-A Cross-Sectional Study.","10.3389/fpsyt.2021.751550 [doi]; 751550","Background and Aims: Exercise addiction has not yet been designated as an ","Meyer, Maximilian; Sattler, Isabel; Schilling, Hanna; Lang, Undine E; Schmidt, Andre; Colledge, Flora; Walter, Marc","University Psychiatric Clinics, University of Basel, Basel, Switzerland.; Department of Sport, Exercise and Health, University of Basel, Basel, ; Department of Sport, Exercise and Health, University of Basel, Basel, ; University Psychiatric Clinics, University of Basel, Basel, Switzerland.; University Psychiatric Clinics, University of Basel, Basel, Switzerland.; Department of Sport, Exercise and Health, University of Basel, Basel, ; University Psychiatric Clinics, University of Basel, Basel, Switzerland.","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry"
"34948993",2021,"Dec","The Effects of Physical Exercise on Mental Health: From Cognitive Improvements to ","10.3390/ijerph182413384 [doi]; 13384","(1) Background: we aimed to investigate the effects of physical activity on ","Caponnetto, Pasquale; Casu, Mirko; Amato, Miriam; Cocuzza, Dario; Galofaro, Valeria; La Morella, Alessandra; Paladino, Sara; Pulino, Kamil; Raia, Nicoletta; Recupero, Flavia; Resina, Cristian; Russo, Samuele; Terranova, Laura Maria; Tiralongo, Jennifer; Vella, Maria Chiara","Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Clinical and Experimental Medicine, Center of Excellence for the ; Center for Tobacco Prevention and Treatment, University Hospital ""Policlinico ; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.; Department of Educational Sciences, University of Catania, 95123 Catania, Italy.","eng","Journal Article; Review","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"34938830",2021,"Dec","Symptoms of exercise addiction in aerobic and anaerobic exercises: Beyond the ","10.1016/j.abrep.2021.100369 [doi]; 100369","BACKGROUND: Above the six symptoms in the components model of exercise addiction, ","Palfi, Viktoria; Kovacsik, Rita; Szabo, Attila","Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Doctoral School of Psychology, Faculty of Education and Psychology, ELTE Eotvos ; Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.","eng","Journal Article","Addict Behav Rep","The authors declare that they have no known competing financial interests or ","Addictive behaviors reports"
"34928542",2022,"Jan","Impulsivity and compulsivity as parallel mediators of emotion dysregulation in ","10.1002/brb3.2458 [doi]; e2458","INTRODUCTION: Transdiagnostically relevant psychological traits associated with ","Forsen Mantilla, Emma; Clinton, David; Monell, Elin; Levallius, Johanna; Birgegard, Andreas","Department of Medical Epidemiology and Biostatistics, Karolinska institutet, ; Department of Medical Epidemiology and Biostatistics, Karolinska institutet, ; Department of Medical Epidemiology and Biostatistics, Karolinska institutet, ; Department of Medical Epidemiology and Biostatistics, Karolinska institutet, ; Department of Medical Epidemiology and Biostatistics, Karolinska institutet, ","eng","Journal Article","Brain Behav",NA,"Brain and behavior"
"34899207",2021,NA,"Delay Discounting in Established and Proposed Behavioral Addictions: A Systematic ","10.3389/fnbeh.2021.786358 [doi]; 786358","Steep delay discounting, or a greater preference for smaller-immediate rewards ","Weinsztok, Sarah; Brassard, Sarah; Balodis, Iris; Martin, Laura E; Amlung, Michael","Cofrin Logan Center for Addiction Research and Treatment, University of Kansas, ; Peter Boris Centre for Addictions Research, McMaster University, Hamilton, ON, ; Peter Boris Centre for Addictions Research, McMaster University, Hamilton, ON, ; Cofrin Logan Center for Addiction Research and Treatment, University of Kansas, ; Department of Population Health, University of Kansas Medical Center, Kansas ; Hoglund Biomedical Imaging Center, University of Kansas Medical Center, Kansas ; Cofrin Logan Center for Addiction Research and Treatment, University of Kansas, ; Department of Applied Behavioral Science, University of Kansas, Lawrence, KS, ","eng","Journal Article; Review","Front Behav Neurosci","The authors declare that the research was conducted in the absence of any ","Frontiers in behavioral neuroscience"
"34834464",2021,"Oct","The Relationship between Alexithymia, Dysmorphic Concern, and Exercise Addiction: ","10.3390/jpm11111111 [doi]; 1111","As with other addictions, exercise addiction can severely impact individuals' ","Gori, Alessio; Topino, Eleonora; Pucci, Caterina; Griffiths, Mark D","Department of Health Sciences, University of Florence, Via di San Salvi 12, Pad. ; Integrated Psychodynamic Psychotherapy Institute (IPPI), via Ricasoli 32, 50122 ; Department of Human Sciences, LUMSA University of Rome, Via della Traspontina 21, ; Department of Health Sciences, University of Florence, Via di San Salvi 12, Pad. ; Psychology Department, Nottingham Trent University, 50 Shakespeare Street, ","eng","Journal Article","J Pers Med","The authors declare no conflict of interest.","Journal of personalized medicine"
"34781382",2022,"Apr","[Behavioral Addictions in Psychosomatic Care].","10.1055/a-1647-3280 [doi]","OBJECTIVE: It is commonly agreed, that Behavioral Addictions are accompanied by ","Wolfling, Klaus; Zeeck, Almut; Te Wildt, Bert; Resmark, Gaby; Morawa, Eva; Kersting, Anette; von Wietersheim, Jorn; Muller, Astrid","Klinik fur Psychosomatische Medizin und Psychotherapie, Universitatsmedizin ; Abteilung fur Psychosomatische Medizin und Psychotherapie, Universitat Freiburg, ; Klinik fur Psychosomatische Medizin und Psychotherapie, LWL-Universitatsklinikum ; Abteilung fur Psychosomatische Medizin und Psychotherapie, Universitatsklinikum ; Psychosomatische und Psychotherapeutische Abteilung, ; Klinik und Poliklinik fur Psychosomatische Medizin und Psychotherapie, ; Klinik fur Psychosomatische Medizin und Psychotherapie, Universitatsklinikum Ulm, ; Abteilung fur Psychosomatische Medizin und Psychotherapie, Hannover Medical ","ger","Journal Article; Multicenter Study","Psychother Psychosom Med Psychol","Die Autorinnen/Autoren geben an, dass kein Interessenkonflikt besteht.","Psychotherapie, Psychosomatik, medizinische Psychologie"
"34574631",2021,"Sep","Protective and Risk Factors in Exercise Addiction: A Series of Moderated ","10.3390/ijerph18189706 [doi]; 9706","For a minority of individuals, exercise may become excessive and lead to an ","Gori, Alessio; Topino, Eleonora; Griffiths, Mark D","Department of Health Sciences, University of Florence, Via di San Salvi 12, Pad. ; Integrated Psychodynamic Psychotherapy Institute (IPPI), Via Ricasoli 32, 50122 ; Department of Human Sciences, LUMSA University of Rome, Via della Traspontina 21, ; Psychology Department, Nottingham Trent University, 50 Shakespeare Street, ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"34549025",2021,"Jul","The Role of Sports Physiotherapist in Confronting Exercise Addiction.","10.15280/jlm.2021.11.2.47 [doi]","Everyday physical activity plays an important part in health maintenance and ","Quraishi, Shana; Chahal, Aksh","Maharishi Markandeshwar Institute of Physiotherapy and Rehabilitation, Maharishi ; Maharishi Markandeshwar Institute of Physiotherapy and Rehabilitation, Maharishi ","eng","Journal Article; Review","J Lifestyle Med",NA,"Journal of lifestyle medicine"
"34524973",2021,"Sep","The expanded interactional model of exercise addiction.","10.1556/2006.2021.00061 [doi]","BACKGROUND AND AIMS: Cited in over 100 articles, the interactional model of ","Dinardi, Jacob S; Egorov, Alexei Y; Szabo, Attila","1 Department of Kinesiology, San Francisco State University, San Francisco, CA, ; 2 Department of Psychiatry and Addictions, Faculty of Medicine, St. Petersburg ; 3 Laboratory of Behaviour Neurophysiology and Pathology I.M. Sechenov Institute ; 4 Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand ; 5 Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.","eng","Journal Article; Review","J Behav Addict",NA,"Journal of behavioral addictions"
"34510044",2022,NA,"Time Devoted to Individual, Collective, and Two-Person Sports: Its Association ","10.1159/000515666 [doi]","INTRODUCTION: Although sport activities have beneficial effects on health, ","Vansteene, Clement; Kaya Lefevre, Heline; Gorwood, Philip","GHU Paris Psychiatrie et Neurosciences, Hopital Sainte-Anne, CMME, Paris, France.; GHU Paris Psychiatrie et Neurosciences, Hopital Sainte-Anne, CMME, Paris, France.; Universite de Paris, LPPS, Boulogne-Billancourt, France.; GHU Paris Psychiatrie et Neurosciences, Hopital Sainte-Anne, CMME, Paris, France.; Universite de Paris, Institute of Psychiatry and Neuroscience of Paris (IPNP), ","eng","Journal Article","Eur Addict Res",NA,"European addiction research"
"34460134",2021,"Nov","No addiction transfer from preoperative food addiction to other addictive ","10.1002/erv.2857 [doi]","OBJECTIVE: The aim of the present study was to investigate whether the remission ","Dickhut, Clemens; Hase, Carolin; Gruner-Labitzke, Kerstin; Mall, Julian W; Kohler, Hinrich; de Zwaan, Martina; Muller, Astrid","Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Psychiatry, Social Psychiatry and Psychotherapy, Division of ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Surgery, Herzogin Elisabeth Hospital, Braunschweig, Germany.; Department of General, Vascular and Bariatric Surgery, KRH Klinikum Nordstadt, ; Department of Surgery, Herzogin Elisabeth Hospital, Braunschweig, Germany.; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Eur Eat Disord Rev",NA,"European eating disorders review : the journal of the Eating Disorders "
"34444761",2021,"Jul","Examining the Relationship between Exercise Dependence, Disordered Eating, and ","10.3390/nu13082601 [doi]; 2601","Both dietary and exercise behaviors need to be considered when examining ","Kuikman, Megan A; Mountjoy, Margo; Burr, Jamie F","The Human Performance and Health Research Laboratory, Department of Human Health ; Department of Family Medicine, Michael G. DeGroote School of Medicine, McMaster ; The Human Performance and Health Research Laboratory, Department of Human Health ","eng","Journal Article","Nutrients","The authors declare no conflict of interest.","Nutrients"
"34372925",2021,"Aug","Childhood onset exercise addiction or atypical anorexia nervosa during Covid-19: ","10.1186/s40337-021-00450-4 [doi]; 96","BACKGROUND: Childhood-onset Anorexia Nervosa (AN) is recognised to be atypical in ","McNicholas, F","Department of child & adolescent psychiatry, School of Medicine and Medical ; Our Lady's Children's Hospital, Crumlin, Dublin 12, Ireland. ; Lucena Clinic Rathgar, Dublin 6, Ireland. Fionamcn2008@gmail.com.","eng","Journal Article","J Eat Disord","The author, Fiona McNicholas has no competing interests.","Journal of eating disorders"
"34370271",2022,"May","The development and validation of the secondary exercise addiction scale.","10.1007/s40519-021-01284-4 [doi]","OBJECTIVES: Exercise addiction can be secondary to eating disorders, or a primary ","Trott, M; Johnstone, J; McDermott, D T; Mistry, A; Smith, L","Cambridge Centre for Sport and Exercise Sciences, Anglia Ruskin University, ; Vision and Eye Research Institute, Anglia Ruskin University, Young Street, ; Cambridge Centre for Sport and Exercise Sciences, Anglia Ruskin University, ; NTU Psychology, School of Social Sciences, Nottingham Trent University, 50 ; Cygnet Healthcare, Ealing, London, W5 2HT, England.; Royal College of Psychiatrists Sport and Exercise Special Interest Group, 21 ; Cambridge Centre for Sport and Exercise Sciences, Anglia Ruskin University, ","eng","Journal Article","Eat Weight Disord",NA,"Eating and weight disorders : EWD"
"34295291",2021,NA,"Exploring the Relationship Between Mental Well-Being, Exercise Routines, and the ","10.3389/fpsyg.2021.689058 [doi]; 689058","Introduction: Physical distancing under the coronavirus disease 2019 (COVID-19) ","Shibata, Mami; Burkauskas, Julius; Dores, Artemisa R; Kobayashi, Kei; Yoshimura, Sayaka; Simonato, Pierluigi; De Luca, Ilaria; Cicconcelli, Dorotea; Giorgetti, Valentina; Carvalho, Irene P; Barbosa, Fernando; Monteiro, Cristina; Murai, Toshiya; Gomez-Martinez, Maria A; Demetrovics, Zsolt; Abel, Krisztina Edina; Szabo, Attila; Ventola, Alejandra Rebeca Melero; Arroyo-Anllo, Eva Maria; Santos-Labrador, Ricardo M; Griskova-Bulanova, Inga; Pranckeviciene, Aiste; Bersani, Giuseppe; Fujiwara, Hironobu; Corazza, Ornella","Department of Neuropsychiatry, Graduate School of Medicine, University of Kyoto, ; Laboratory of Behavioral Medicine, Neuroscience Institute, Lithuanian University ; Laboratory of Neuropsychophysiology, Faculty of Psychology and Education ; School of Health, Polytechnic of Porto, Porto, Portugal.; Department of Neuropsychiatry, Graduate School of Medicine, University of Kyoto, ; Department of Neurodevelopmental Psychiatry, Habilitation and Rehabilitation, ; Organization for Promotion of Neurodevelopmental Disorder Research, Kyoto, Japan.; Department of Clinical, Pharmaceutical and Biological Sciences, School of Life ; Department of Clinical, Pharmaceutical and Biological Sciences, School of Life ; Department of Clinical, Pharmaceutical and Biological Sciences, School of Life ; Department of Clinical, Pharmaceutical and Biological Sciences, School of Life ; Clinical Neurosciences and Mental Health Department and CINTESIS, Faculty of ; Laboratory of Neuropsychophysiology, Faculty of Psychology and Education ; Department of Psychometrics, Institute of Psychology, Federal University of Rio ; Department of Neuropsychiatry, Graduate School of Medicine, University of Kyoto, ; Department of Psychology, Pontifical University of Salamanca, Salamanca, Spain.; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Centre of Excellence in Responsible Gaming, University of Gibraltar, Gibraltar, ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Faculty of Psychology, Pontifical University of Salamanca, Salamanca, Spain.; Department of Psychobiology, Neuroscience Institute of Castilla-Leon, University ; Escuela Universitaria de Magisterio Fray Luis de Leon, Valladolid, Spain.; Department of Neurobiology and Biophysics, Institute of Biosciences, Vilnius ; Laboratory of Behavioral Medicine, Neuroscience Institute, Lithuanian University ; Department of Medico-Surgical Sciences and Biotechnologies, Sapienza University ; Department of Neuropsychiatry, Graduate School of Medicine, University of Kyoto, ; Artificial Intelligence Ethics and Society Team, RIKEN Center for Advanced ; Organization for Promotion of Neurodevelopmental Disorder Research, Kyoto, Japan.; Department of Medico-Surgical Sciences and Biotechnologies, Sapienza University ","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology"
"34236128",2021,"Oct","Regional gray matter volume associated with exercise dependence: A voxel-based ","10.1002/hbm.25585 [doi]","Although regular physical exercise has multiple positive benefits for the general ","Zhang, Feifei; Wang, Song; Feng, Yang; Qin, Kun; Li, Huiru; Wu, Baolin; Jia, Zhiyun; Gong, Qiyong","Huaxi MR Research Center (HMRRC), Department of Radiology, West China Hospital of ; Huaxi MR Research Center (HMRRC), Department of Radiology, West China Hospital of ; Department of Psychoradiology, Chengdu Mental Health Center, Chengdu, China.; Research Unit of Psychoradiology, Chinese Academy of Medical Sciences, Chengdu, ; Huaxi MR Research Center (HMRRC), Department of Radiology, West China Hospital of ; Huaxi MR Research Center (HMRRC), Department of Radiology, West China Hospital of ; Huaxi MR Research Center (HMRRC), Department of Radiology, West China Hospital of ; Huaxi MR Research Center (HMRRC), Department of Radiology, West China Hospital of ; Huaxi MR Research Center (HMRRC), Department of Radiology, West China Hospital of ; Department of Nuclear Medicine, West China Hospital of Sichuan University, ; Huaxi MR Research Center (HMRRC), Department of Radiology, West China Hospital of ; Department of Psychoradiology, Chengdu Mental Health Center, Chengdu, China.; Department of Nuclear Medicine, West China Hospital of Sichuan University, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Hum Brain Mapp","The authors declare no conflict of interest.","Human brain mapping"
"34220650",2021,NA,"Exercise Addiction and Muscle Dysmorphia: The Role of Emotional Dependence and ","10.3389/fpsyg.2021.681808 [doi]; 681808","Background: Both exercise addiction (EA) and muscle dysmorphia (MD) primarily ","Olave, Leticia; Estevez, Ana; Momene, Janire; Munoz-Navarro, Roger; Gomez-Romero, Maria Jose; Boticario, Maria Jesus; Iruarrizaga, Itziar","Department of Experimental Psychology, Cognitive Processes and Speech Therapy, ; Department of Personality, Evaluation and Psychological Treatment. University of ; Department of Personality, Evaluation and Psychological Treatment. University of ; Department of Psychology and Sociology, University of Zaragoza, Zaragoza, Spain.; Stress and Health Research Group, School of Psychology, Autonomous University of ; Egarsat, Terrassa, Spain.; Department of Experimental Psychology, Cognitive Processes and Speech Therapy, ; Department of Experimental Psychology, Cognitive Processes and Speech Therapy, ; Cognition, Emotion and Health, Research Group, Madrid, Spain.","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology"
"34179773",2021,NA,"The Prevalence of Exercise Addiction Symptoms in a Sample of National Level Elite ","10.3389/fspor.2021.635418 [doi]; 635418","Exaggerated exercise volumes, lack of control, withdrawal symptoms and conflicts ","Lichtenstein, Mia Beck; Melin, Anna Katarina; Szabo, Attila; Holm, Lars","Department of Clinical Research, Faculty of Health Sciences, University of ; Center for Telepsychiatry, Mental Health Services in the Region of Southern ; Department of Sport Science, Linnaeus University, Vaxjo/Kalmar, Sweden.; Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Department of Research, Team Danmark, Broendby, Denmark.","eng","Journal Article","Front Sports Act Living","The authors declare that the research was conducted in the absence of any ","Frontiers in sports and active living"
"34149506",2021,NA,"Associations Between C-Reactive Protein Levels, Exercise Addiction, and Athlete ","10.3389/fpsyg.2021.615715 [doi]; 615715","Regular physical activity can support long-term health maintenance, e.g., by ","Becker, Linda; Dupke, Anna; Rohleder, Nicolas","Chair of Health Psychology, Department of Psychology, ; Chair of Health Psychology, Department of Psychology, ; Chair of Health Psychology, Department of Psychology, ","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology"
"34145189",2022,"May-Jun","Exercise Addiction Stability and Health Effects. A 6-Month Follow-up ","10.1097/ADM.0000000000000888 [doi]","OBJECTIVE: To study the longitudinal stability of exercise addiction and its ","Bueno-Antequera, Javier; Oviedo-Caro, Miguel A Ngel; Legaz-Arrese, Alejandro; Paris-Garcia, Federico; Guille N-Correas, Roberto; Mungui A-Izquierdo, Diego; Mayolas-Pi, Carmen","From the Physical Performance and Sports Research Center, Department of Sports ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Addict Med","The authors report no conflicts of interest.","Journal of addiction medicine"
"34108888",2021,NA,"Cardiorespiratory Coordination in Hypercapnic Test Before and After High-Altitude ","10.3389/fphys.2021.673570 [doi]; 673570","Coordination of cardiovascular and respiratory systems enables a wide range of ","Gultyaeva, Valentina V; Uryumtsev, Dmitriy Y; Zinchenko, Margarita I; Melnikov, Vladimir N; Balioz, Natalia V; Krivoschekov, Sergey G","Laboratory of Functional Reserves of Human Organism, Scientific Research ; Laboratory of Functional Reserves of Human Organism, Scientific Research ; Laboratory of Functional Reserves of Human Organism, Scientific Research ; Laboratory of Functional Reserves of Human Organism, Scientific Research ; Laboratory of Functional Reserves of Human Organism, Scientific Research ; Laboratory of Functional Reserves of Human Organism, Scientific Research ","eng","Journal Article","Front Physiol","The authors declare that the research was conducted in the absence of any ","Frontiers in physiology"
"34071108",2021,"May","Associations between Self-Esteem, Psychological Stress, and the Risk of Exercise ","10.3390/ijerph18115577 [doi]; 5577","Body concerns and stress-related disorders are increasing in the younger ","Wagan, Frida Austmo; Darvik, Monica Dahle; Pedersen, Arve Vorland","Department of Neuromedicine and Movement Science, Norwegian University of Science ; Department of Neuromedicine and Movement Science, Norwegian University of Science ; Department of Neuromedicine and Movement Science, Norwegian University of Science ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"33955559",2021,"Aug","Alike and different: Associations between orthorexic eating behaviors and ","10.1002/eat.23525 [doi]","OBJECTIVE: Symptoms of exercise addiction, a state of compulsively engaging in ","Strahler, Jana; Wachten, Hanna; Stark, Rudolf; Walter, Bertram","Department of Psychotherapy and Systems Neuroscience, Faculty of Psychology and ; Department of Psychotherapy and Systems Neuroscience, Faculty of Psychology and ; Department of Psychotherapy and Systems Neuroscience, Faculty of Psychology and ; Center for Mind, Brain and Behavior, Philipps University Marburg and Justus ; Department of Psychotherapy and Systems Neuroscience, Faculty of Psychology and ; Center for Mind, Brain and Behavior, Philipps University Marburg and Justus ","eng","Journal Article","Int J Eat Disord",NA,"The International journal of eating disorders"
"33923617",2021,"Apr","Narcissism and Exercise Addiction: The Mediating Roles of Exercise-Related ","10.3390/ijerph18084243 [doi]; 4243","The present research examined whether the associations that narcissistic ","Zeigler-Hill, Virgil; Besser, Avi; Gabay, Maor; Young, Gracynn","Department of Psychology, Oakland University, Rochester, MI 48309, USA.; Department of Communication Disorders/School for Sciences, Health and Society, ; Department of Physical Education and Sports, Kaye Academic College of Education, ; Department of Psychology, Oakland University, Rochester, MI 48309, USA.","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"33822749",2021,"Apr","Theoretical conceptualisations of problematic exercise in psychometric assessment ","10.1556/2006.2021.00019 [doi]","BACKGROUND AND AIMS: The aim of the present systematic review was to identify ","Sicilia, Alvaro; Paterna, Adrian; Alcaraz-Ibanez, Manuel; Griffiths, Mark D","1Health Research Centre and Department of Education, University of Almeria, ; 1Health Research Centre and Department of Education, University of Almeria, ; 1Health Research Centre and Department of Education, University of Almeria, ; 2Psychology Department, Nottingham Trent University, UK.","eng","Journal Article; Systematic Review","J Behav Addict",NA,"Journal of behavioral addictions"
"33803533",2021,"Mar","Physical Sports Activities and Exercise Addiction during Lockdown in the Spanish ","10.3390/ijerph18063119 [doi]; 3119","The coronavirus disease 2019 (COVID-19) pandemic has led to the paralysis of the ","Berengui, Rosendo; Lopez-Gullon, Jose Maria; Angosto, Salvador","Faculty of Social Sciences and Communication, Catholic University of Murcia, ; Faculty of Sport Sciences, University of Murcia, 30720 Santiago de la Ribera, ; Faculty of Sport Sciences, University of Murcia, 30720 Santiago de la Ribera, ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"33799694",2021,"Mar","A Polymeric Bilayer Multi-Legged Soft Millirobot with Dual Actuation and Humidity ","10.3390/s21061972 [doi]; 1972","There are numerous works that report wirelessly controlling the locomotion of ","Tian, Shidai; Li, Shijie; Hu, Yijie; Wang, Wei; Yu, Aifang; Wan, Lingyu; Zhai, Junyi","Center on Nanoenergy Research, School of Physical Science and Technology, Guangxi ; CAS Center for Excellence in Nanoscience, Beijing Key Laboratory of Micro-nano ; Center on Nanoenergy Research, School of Physical Science and Technology, Guangxi ; CAS Center for Excellence in Nanoscience, Beijing Key Laboratory of Micro-nano ; Center on Nanoenergy Research, School of Physical Science and Technology, Guangxi ; CAS Center for Excellence in Nanoscience, Beijing Key Laboratory of Micro-nano ; CAS Center for Excellence in Nanoscience, Beijing Key Laboratory of Micro-nano ; College of Nanoscience and Technology, University of Chinese Academy of Science, ; Center on Nanoenergy Research, School of Physical Science and Technology, Guangxi ; CAS Center for Excellence in Nanoscience, Beijing Key Laboratory of Micro-nano ; College of Nanoscience and Technology, University of Chinese Academy of Science, ; Center on Nanoenergy Research, School of Physical Science and Technology, Guangxi ; Center on Nanoenergy Research, School of Physical Science and Technology, Guangxi ; CAS Center for Excellence in Nanoscience, Beijing Key Laboratory of Micro-nano ; College of Nanoscience and Technology, University of Chinese Academy of Science, ","eng","Journal Article","Sensors (Basel)","The authors declare no conflict of interest.","Sensors (Basel, Switzerland)"
"33799357",2021,"Mar","Too Much of a Good Thing? Exercise Dependence in Endurance Athletes: ","10.3390/ijerph18062966 [doi]; 2966","(1) Background: A large body of research has examined the positive effects of ","Zimanyi, Zsuzsanna; Wolff, Wanja; Schuler, Julia","Department of Sport Science, Sport Psychology, University of Konstanz, 78464 ; Department of Sport Science, Sport Psychology, University of Konstanz, 78464 ; Institute of Educational Science, Educational Psychology, University of Bern, ; Department of Sport Science, Sport Psychology, University of Konstanz, 78464 ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"33776822",2021,NA,"Exercise and Use of Enhancement Drugs at the Time of the COVID-19 Pandemic: A ","10.3389/fpsyt.2021.648501 [doi]; 648501","Introduction: Little is known about the impact of restrictive measures during the ","Dores, Artemisa R; Carvalho, Irene P; Burkauskas, Julius; Simonato, Pierluigi; De Luca, Ilaria; Mooney, Roisin; Ioannidis, Konstantinos; Gomez-Martinez, M Angeles; Demetrovics, Zsolt; Abel, Krisztina Edina; Szabo, Attila; Fujiwara, Hironobu; Shibata, Mami; Ventola, Alejandra Rebeca Melero; Arroyo-Anllo, Eva Maria; Santos-Labrador, Ricardo M; Griskova-Bulanova, Inga; Pranckeviciene, Aiste; Kobayashi, Kei; Martinotti, Giovanni; Fineberg, Naomi A; Barbosa, Fernando; Corazza, Ornella","Laboratory of Neuropsychophysiology, Faculty of Psychology and Education ; School of Health, Polytechnic of Porto, Porto, Portugal.; Clinical Neurosciences and Mental Health Department and CINTESIS, School of ; Laboratory of Behavioral Medicine, Neuroscience Institute, Lithuanian University ; Department of Clinical, Pharmaceutical and Biological Sciences, School of Life ; Department of Clinical, Pharmaceutical and Biological Sciences, School of Life ; Medical Sciences Division, Department of Psychiatry, University of Oxford, ; Department of Psychiatry, University of Cambridge, Cambridge, United Kingdom.; Cambridge and Peterborough NHS Foundation Trust, Cambridge, United Kingdom.; Department of Psychology, Pontifical University of Salamanca, Salamanca, Spain.; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Centre of Excellence in Responsible Gaming, University of Gibraltar, Gibraltar.; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Department of Neuropsychiatry, Graduate School of Medicine, University of Kyoto, ; Artificial Intelligence Ethics and Society Team, RIKEN Center for Advanced ; Department of Neuropsychiatry, Graduate School of Medicine, University of Kyoto, ; Faculty of Psychology, Pontifical University of Salamanca, Salamanca, Spain.; Department of Psychobiology, Neuroscience Institute of Castilla-Leon, University ; Department of Physical Education, University Teacher's College 'Fray Luis de ; Department of Neurobiology and Biophysics, Institute of Biosciences, Vilnius ; Laboratory of Behavioral Medicine, Neuroscience Institute, Lithuanian University ; Department of Neuropsychiatry, Graduate School of Medicine, University of Kyoto, ; Department of Clinical, Pharmaceutical and Biological Sciences, School of Life ; Department of Neuroscience, Imaging, and Clinical Science ""G. d'Annunzio"" ; Department of Clinical, Pharmaceutical and Biological Sciences, School of Life ; Laboratory of Neuropsychophysiology, Faculty of Psychology and Education ; Department of Clinical, Pharmaceutical and Biological Sciences, School of Life ; Department of Psychology and Cognitive Science, University of Trento, Trento, ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry"
