"Title","Author_Info","Journal","Year","Label"
"Social media use and abuse: Different profiles of users and their associations with addictive behaviours.","Tullett-Prado D, et al.","Addict Behav Rep",2023,"social_media"
"Problematic social media use is associated with increased risk-aversion after negative outcomes in the Balloon Analogue Risk Task.","Meshi D, et al.","Psychol Addict Behav",2020,"social_media"
"Predictors of Nutritional Status, Depression, Internet Addiction, Facebook Addiction, and Tobacco Smoking Among Women With Eating Disorders in Spain.","Ali AM, et al.","Front Psychiatry",2021,"social_media"
"Internet use, Facebook intrusion, and depression: Results of a cross-sectional study.","Błachnio A, et al.","Eur Psychiatry",2015,"social_media"
"The relationship between the high-risk disordered eating and social network navigation among Saudi college females during the COVID pandemic.","Raja N AA, et al.","Front Public Health",2022,"social_media"
"Mediating role of positivity in the relationship between state anxiety and problematic social media use during the COVID-19 pandemic.","Arpaci I, et al.","Death Stud",2022,"social_media"
"Problematic social media use and social support received in real-life versus on social media: Associations with depression, anxiety and social isolation.","Meshi D, et al.","Addict Behav",2021,"social_media"
"Facebook addiction: a reply to Griffiths (2012).","Andreassen CS, et al.","Psychol Rep",2013,"social_media"
"Peer pressure and adolescent mobile social media addiction: Moderation analysis of self-esteem and self-concept clarity.","Xu X, et al.","Front Public Health",2023,"social_media"
"Demographic characteristics, family environment and psychosocial factors affecting internet addiction in Chinese adolescents.","Zhang W, et al.","J Affect Disord",2022,"social_media"
"Problematic Social Networking Site Use and Comorbid Psychiatric Disorders: A Systematic Review of Recent Large-Scale Studies.","Hussain Z, et al.","Front Psychiatry",2018,"social_media"
"Association between Facebook Use, Depression and Family Satisfaction: A Cross-Sectional Study of Romanian Youth.","Iovu MB, et al.","Iran J Public Health",2020,"social_media"
"COVID-19-Related Social Isolation Predispose to Problematic Internet and Online Video Gaming Use in Italy.","Volpe U, et al.","Int J Environ Res Public Health",2022,"social_media"
"Addicted to Facebook? Relationship between Facebook Addiction Disorder, duration of Facebook use and narcissism in an inpatient sample.","Brailovskaia J, et al.","Psychiatry Res",2019,"social_media"
"Investigating Links Between Fear of COVID-19, Neuroticism, Social Networks Use Disorder, and Smartphone Use Disorder Tendencies.","Montag C, et al.","Front Psychol",2021,"social_media"
"Cross-national validation of the social media disorder scale: findings from adolescents from 44 countries.","Boer M, et al.","Addiction",2022,"social_media"
"Facebook Addiction and Its Relationship with Mental Health among Thai High School Students.","Hanprathet N, et al.","J Med Assoc Thai",2015,"social_media"
"The problematic use of social networking sites associates with elevated symptoms in patients with major depressive disorder.","Aydin O, et al.","Int J Soc Psychiatry",2020,"social_media"
"Empirical Relationships between Problematic Alcohol Use and a Problematic Use of Video Games, Social Media and the Internet and Their Associations to Mental Health in Adolescence.","Wartberg L, et al.","Int J Environ Res Public Health",2020,"social_media"
"Still Logged in? The Link Between Facebook Addiction, FoMO, Self-Esteem, Life Satisfaction and Loneliness in Social Media Users.","Uram P, et al.","Psychol Rep",2022,"social_media"
"Beyond ""Facebook Addiction"": The Role of Cognitive-Related Factors and Psychiatric Distress in Social Networking Site Addiction.","Pontes HM, et al.","Cyberpsychol Behav Soc Netw",2018,"social_media"
"Validation of the Romanian Version of the Social Media Addiction Scale-Student Form (SMAS-SF) Among Undergraduate Medical Students.","Ursoniu S, et al.","Neuropsychiatr Dis Treat",2022,"social_media"
"The Association Between Self-Reported Screen Time, Social Media Addiction, and Sleep Among Norwegian University Students.","Hjetland GJ, et al.","Front Public Health",2021,"social_media"
"Needs affordance as a key factor in likelihood of problematic social media use: Validation, latent Profile analysis and comparison of TikTok and Facebook problematic use measures.","Smith T, et al.","Addict Behav",2022,"social_media"
"The association between Facebook addiction and depression: A pilot survey study among Bangladeshi students.","Mamun MAA, et al.","Psychiatry Res",2019,"social_media"
"Excessive social media users demonstrate impaired decision making in the Iowa Gambling Task.","Meshi D, et al.","J Behav Addict",2019,"social_media"
"Instagram Sexualization: When posts make you feel dissatisfied and wanting to change your body.","Guizzo F, et al.","Body Image",2021,"social_media"
"An exploratory analysis of the relationship of problematic Facebook use with loneliness and self-esteem: the mediating roles of extraversion and self-presentation.","Smith T.","Curr Psychol",2022,"social_media"
"The Digital Addiction Scale for Children: Development and Validation.","Hawi NS, et al.","Cyberpsychol Behav Soc Netw",2019,"social_media"
"Mathematical modeling with optimal control analysis of social media addiction.","Alemneh HT, et al.","Infect Dis Model",2021,"social_media"
"Why people are becoming addicted to social media: A qualitative study.","Chegeni M, et al.","J Educ Health Promot",2021,"social_media"
"Willingness to accept (WTA), willingness to pay (WTP), and the WTA/WTP disparity in Chinese social media platforms: Descriptive statistics and associations with personality and social media use.","Sindermann C, et al.","Acta Psychol (Amst)",2022,"social_media"
"Does Attentional Style Moderate the Relationship between Time Perspective and Social Network Addiction? A Cross-Sectional Study on a Sample of Social Networking Sites Users.","Miceli S, et al.","J Clin Med",2021,"social_media"
"Problematic Internet Use and Emotional Dysregulation Among Young People: A Literature Review.","Gioia F, et al.","Clin Neuropsychiatry",2021,"social_media"
"Psychometric properties of three online-related addictive behavior instruments among Bangladeshi school-going adolescents.","Islam MS, et al.","PLoS One",2022,"social_media"
"Adult Attachment Orientations and Social Networking Site Addiction: The Mediating Effects of Online Social Support and the Fear of Missing Out.","Liu C, et al.","Front Psychol",2019,"social_media"
"Internet addiction is associated with psychological distress in highly schizotypal students.","Fekih-Romdhane F, et al.","Early Interv Psychiatry",2022,"social_media"
"Social Media Addiction and Mental Health Among University Students During the COVID-19 Pandemic in Indonesia.","Sujarwoto, et al.","Int J Ment Health Addict",2023,"social_media"
"Development and Psychometric Assessment of the Problematic QQ Use Scale among Adolescents.","Liu J, et al.","Int J Environ Res Public Health",2021,"social_media"
"Effect of Facebook on the life of Medical University students.","Farooqi H, et al.","Int Arch Med",2013,"social_media"
"Measuring Problematic Facebook Use among Adolescents and Young Adults with the Bergen Facebook Addiction Scale: A Psychometric Analysis by Applying Item Response Theory.","Primi C, et al.","Int J Environ Res Public Health",2021,"social_media"
"Positive Mental Health Mediates the Relationship Between Facebook Addiction Disorder and Suicide-Related Outcomes: A Longitudinal Approach.","Brailovskaia J, et al.","Cyberpsychol Behav Soc Netw",2020,"social_media"
"Impact of Social Media on Health-Related Outcomes Among Older Adults in Singapore: Qualitative Study.","Han M, et al.","JMIR Aging",2021,"social_media"
"Cross-Sectional and Longitudinal Evaluation of the Social Network Use Disorder and Internet Gaming Disorder Criteria.","Bouna-Pyrrou P, et al.","Front Psychiatry",2018,"social_media"
"Dysfunction of Self-Regulation and Self-Control in Facebook Addiction.","Błachnio A, et al.","Psychiatr Q",2016,"social_media"
"Facebook usage on smartphones and gray matter volume of the nucleus accumbens.","Montag C, et al.","Behav Brain Res",2017,"social_media"
"Addictive Potential of Social Media: A Cross Sectional Study in Portugal.","Côrte-Real B, et al.","Acta Med Port",2023,"social_media"
"Strategies for self-controlling social media use: Classification and role in preventing social media addiction symptoms.","Brevers D, et al.","J Behav Addict",2019,"social_media"
"From Emotional (Dys)Regulation to Internet Addiction: A Mediation Model of Problematic Social Media Use among Italian Young Adults.","Quaglieri A, et al.","J Clin Med",2021,"social_media"
"Deconstructing the components model of addiction: an illustration through ""addictive"" use of social media.","Fournier L, et al.","Addict Behav",2023,"social_media"
"Risk of disordered eating in emerging adulthood: media, body and weight-related correlates among Hungarian female university students.","Piko BF, et al.","J Prev Med Hyg",2022,"social_media"
"Internet Addiction and Social Media Addiction in Medical Faculty Students: Prevalence, Related Factors, and Association with Life Satisfaction.","Sayili U, et al.","J Community Health",2023,"social_media"
"A three-wave panel study on longitudinal relations between problematic social media use and psychological distress during the COVID-19 pandemic.","Di Blasi M, et al.","Addict Behav",2022,"social_media"
"Delay discounting mediates the association between posterior insular cortex volume and social media addiction symptoms.","Turel O, et al.","Cogn Affect Behav Neurosci",2018,"social_media"
"Mediated roles of generalized trust and perceived social support in the effects of problematic social media use on mental health: A cross-sectional study.","Lin CY, et al.","Health Expect",2021,"social_media"
"THE MEDIATING ROLE OF SOCIAL SAFENESS ON THE RELATIONSHIP BETWEEN Facebook(®) USE AND LIFE SATISFACTION.","Akin A, et al.","Psychol Rep",2015,"social_media"
"The Association between Alexithymia and Social Media Addiction: Exploring the Role of Dysmorphic Symptoms, Symptoms Interference, and Self-Esteem, Controlling for Age and Gender.","Gori A, et al.","J Pers Med",2023,"social_media"
"A 'Control Model' of Social Media Engagement in Adolescence: A Grounded Theory Analysis.","Throuvala MA, et al.","Int J Environ Res Public Health",2019,"social_media"
"Psychometric properties of the Bergen Social Media Addiction Scale: An analysis using item response theory.","Zarate D, et al.","Addict Behav Rep",2022,"social_media"
"Psychosocial Factors Associated with Depression and Anxiety During COVID-19 Pandemic Among Outpatients with Depression.","Zulkifli NA, et al.","Alpha Psychiatry",2021,"social_media"
"Development of an Offline-Friend Addiction Questionnaire (O-FAQ): Are most people really social addicts?","Satchell LP, et al.","Behav Res Methods",2021,"social_media"
"Exploring the role of positive metacognitions in explaining the association between the fear of missing out and social media addiction.","Casale S, et al.","Addict Behav",2018,"social_media"
"Examining the Associations between COVID-19-Related Psychological Distress, Social Media Addiction, COVID-19-Related Burnout, and Depression among School Principals and Teachers through Structural Equation Modeling.","Karakose T, et al.","Int J Environ Res Public Health",2022,"social_media"
"Fear of Missing Out, Mental Wellbeing, and Social Connectedness: A Seven-Day Social Media Abstinence Trial.","Brown L, et al.","Int J Environ Res Public Health",2020,"social_media"
"Investigating the links between fear of missing out, social media addiction, and emotional symptoms in adolescence: The role of stress associated with neglect and negative reactions on social media.","Fabris MA, et al.","Addict Behav",2020,"social_media"
"Face it, don't Facebook it: Impacts of Social Media Addiction on Mindfulness, Coping Strategies and the Consequence on Emotional Exhaustion.","Sriwilai K, et al.","Stress Health",2016,"social_media"
"Cyberbullying, Social Media Addiction and Associations with Depression, Anxiety, and Stress among Medical Students in Malaysia.","Lee MHL, et al.","Int J Environ Res Public Health",2023,"social_media"
"Social networking addiction, attachment style, and validation of the Italian version of the Bergen Social Media Addiction Scale.","Monacis L, et al.","J Behav Addict",2017,"social_media"
"Facebook addiction: concerns, criticism, and recommendations--a response to Andreassen and colleagues.","Griffiths MD.","Psychol Rep",2012,"social_media"
"Exploring Individual Differences in Online Addictions: the Role of Identity and Attachment.","Monacis L, et al.","Int J Ment Health Addict",2017,"social_media"
"The Potential of Digital Phenotyping and Mobile Sensing for Psycho-Diagnostics of Internet Use Disorders.","Montag C, et al.","Curr Addict Rep",2021,"social_media"
"The effect of mindfulness on social media addiction among Chinese college students: A serial mediation model.","Chang H, et al.","Front Psychiatry",2023,"social_media"
"Psychometric Properties and Validation of the Arabic Social Media Addiction Scale.","Al-Menayes J.","J Addict",2015,"social_media"
"The Dimensions of Facebook Addiction as Measured by Facebook Addiction Italian Questionnaire and Their Relationships with Individual Differences.","Caci B, et al.","Cyberpsychol Behav Soc Netw",2017,"social_media"
"Mediating and moderating effects of cognitive flexibility in the relationship between social media addiction and phubbing.","Tanhan F, et al.","Curr Psychol",2023,"social_media"
"Time invariance of three ultra-brief internet-related instruments: Smartphone Application-Based Addiction Scale (SABAS), Bergen Social Media Addiction Scale (BSMAS), and the nine-item Internet Gaming Disorder Scale- Short Form (IGDS-SF9) (Study Part B).","Chen IH, et al.","Addict Behav",2020,"social_media"
"The impact of WhatsApp use on academic achievement among Saudi medical students.","Alkhalaf AM, et al.","Med Teach",2018,"social_media"
"Adolescent Attachment to Parents and Peers and the Use of Instagram: The Mediation Role of Psychopathological Risk.","Ballarotto G, et al.","Int J Environ Res Public Health",2021,"social_media"
"Determination the cut-off point for the Bergen social media addiction (BSMAS): Diagnostic contribution of the six criteria of the components model of addiction for social media disorder.","Luo T, et al.","J Behav Addict",2021,"social_media"
"Facebook addiction and affected academic performance among Ethiopian university students: A cross-sectional study.","Dule A, et al.","PLoS One",2023,"social_media"
"Effect of Abstinence from Social Media on Time Perception: Differences between Low- and At-Risk for Social Media ""Addiction"" Groups.","Turel O, et al.","Psychiatr Q",2019,"social_media"
"The Use of Digital Technologies, Impulsivity and Psychopathological Symptoms in Adolescence.","Cerniglia L, et al.","Behav Sci (Basel)",2019,"social_media"
"Selfitis Behavior: Assessing the Italian Version of the Selfitis Behavior Scale and Its Mediating Role in the Relationship of Dark Traits with Social Media Addiction.","Monacis L, et al.","Int J Environ Res Public Health",2020,"social_media"
"Revealing the Intellectual Structure and Evolution of Digital Addiction Research: An Integrated Bibliometric and Science Mapping Approach.","Karakose T, et al.","Int J Environ Res Public Health",2022,"social_media"
"Cue-Reactivity Among Young Adults With Problematic Instagram Use in Response to Instagram-Themed Risky Behavior Cues: A Pilot fMRI Study.","Nasser NS, et al.","Front Psychol",2020,"social_media"
"Facebook addiction and its related factors among medical students; a cross- sectional study in Bangladesh.","Karim MR, et al.","PLOS Glob Public Health",2023,"social_media"
"Impact of facebook addiction on narcissistic behavior and self-esteem among students.","Malik S, et al.","J Pak Med Assoc",2015,"social_media"
"Determinants of phubbing, which is the sum of many virtual addictions: a structural equation model.","Karadağ E, et al.","J Behav Addict",2015,"social_media"
"Facebook Addiction Disorder (FAD) among German students-A longitudinal approach.","Brailovskaia J, et al.","PLoS One",2017,"social_media"
"Cognitive Behavioral Therapy-Based Short-Term Abstinence Intervention for Problematic Social Media Use: Improved Well-Being and Underlying Mechanisms.","Zhou X, et al.","Psychiatr Q",2021,"social_media"
"Neuroticism Magnifies the Detrimental Association between Social Media Addiction Symptoms and Wellbeing in Women, but Not in Men: a three-Way Moderation Model.","Turel O, et al.","Psychiatr Q",2018,"social_media"
"Psychometric Properties of the Persian Internet Addiction Test-Social Networking Sites Version: Dimensionality Assessment of Social Networking Site Addiction.","Hashemi Y, et al.","Addict Health",2021,"social_media"
"Psychometric Properties of Screening Instruments for Social Network Use Disorder in Children and Adolescents: A Systematic Review.","Schlossarek S, et al.","JAMA Pediatr",2023,"social_media"
"Internet Addiction and Sleep Problems among Russian Adolescents: A Field School-Based Study.","Tereshchenko S, et al.","Int J Environ Res Public Health",2021,"social_media"
"The independent relationship between trouble controlling Facebook use, time spent on the site and distress.","Muench F, et al.","J Behav Addict",2015,"social_media"
"Measurement invariance across young adults from Hong Kong and Taiwan among three internet-related addiction scales: Bergen Social Media Addiction Scale (BSMAS), Smartphone Application-Based Addiction Scale (SABAS), and Internet Gaming Disorder Scale-Short Form (IGDS-SF9) (Study Part A).","Leung H, et al.","Addict Behav",2020,"social_media"
"The Relationship Between Technology Use and Problem Technology Use and Potential Psychosocial Mechanisms: Population-Based Telephone Survey in Community Adults During COVID-19.","Yang X, et al.","Front Psychol",2021,"social_media"
"A two-generation study: The transmission of attachment and young adults' depression, anxiety, and social media addiction.","Arikan G, et al.","Addict Behav",2022,"social_media"
"A Comparative Study on Social Media Usage and Health Status among Students Studying in Pre-University Colleges of Urban Bengaluru.","Ramesh Masthi NR, et al.","Indian J Community Med",2018,"social_media"
"Development of the 12-Item Social Media Disinformation Scale and its Association With Social Media Addiction and Mental Health Related to COVID-19 in Tunisia: Survey-Based Pilot Case Study.","Guelmami N, et al.","JMIR Form Res",2021,"social_media"
"Why narcissists are at risk for developing Facebook addiction: The need to be admired and the need to belong.","Casale S, et al.","Addict Behav",2018,"social_media"
"Reciprocal Relationships Between Problematic Social Media Use, Problematic Gaming, and Psychological Distress Among University Students: A 9-Month Longitudinal Study.","Chang CW, et al.","Front Public Health",2022,"social_media"
"Evaluation of psychometric properties of the Arabic version of the Internet Disorder Scale (IDS-15).","El Abiddine FZ, et al.","Acta Psychol (Amst)",2022,"social_media"
"Body Image Concerns: The Impact of Digital Technologies and Psychopathological Risks in a Normative Sample of Adolescents.","Mesce M, et al.","Behav Sci (Basel)",2022,"social_media"
"Generalized and Specific Problematic Internet Use in Central Siberia Adolescents: A School-Based Study of Prevalence, Age-Sex Depending Content Structure, and Comorbidity with Psychosocial Problems.","Tereshchenko S, et al.","Int J Environ Res Public Health",2022,"social_media"
"The addiction behavior of short-form video app TikTok: The information quality and system quality perspective.","Qin Y, et al.","Front Psychol",2022,"social_media"
"How Does Psychological Distress Due to the COVID-19 Pandemic Impact on Internet Addiction and Instagram Addiction in Emerging Adults?","Ballarotto G, et al.","Int J Environ Res Public Health",2021,"social_media"
"A latent profile approach for the study of internet gaming disorder, social media addiction, and psychopathology in a normative sample of adolescents.","Cerniglia L, et al.","Psychol Res Behav Manag",2019,"social_media"
"A rise in social media use in adolescents during the COVID-19 pandemic: the French validation of the Bergen Social Media Addiction Scale in a Canadian cohort.","Rouleau RD, et al.","BMC Psychol",2023,"social_media"
"Temporal associations between problematic use of the internet and self-stigma among people with substance use disorders: A cross-lagged model across one year.","Chen IH, et al.","J Psychiatr Res",2022,"social_media"
"Examination of neural systems sub-serving facebook ""addiction"".","Turel O, et al.","Psychol Rep",2014,"social_media"
"The Role of Depression and Self-Esteem in Facebook Intrusion and Gaming Disorder among Young Adult Gamers.","Cudo A, et al.","Psychiatr Q",2020,"social_media"
"Internet-Related Behaviors and Psychological Distress Among Schoolchildren During the COVID-19 School Hiatus.","Chen CY, et al.","Cyberpsychol Behav Soc Netw",2021,"social_media"
"Metacognitions as a predictor of problematic social media use and internet gaming disorder: Development and psychometric properties of the Metacognitions about Social Media Use Scale (MSMUS).","Akbari M, et al.","Addict Behav",2023,"social_media"
"The association between parent-child relationship and problematic internet use among English- and Chinese-language studies: A meta-analysis.","Zhu Y, et al.","Front Psychol",2022,"social_media"
"Temporal associations between physical activity and three types of problematic use of the internet: A six-month longitudinal study.","Huang PC, et al.","J Behav Addict",2022,"social_media"
"Associations of Problematic Internet Use, Weight-Related Self-Stigma, and Nomophobia with Physical Activity: Findings from Mainland China, Taiwan, and Malaysia.","Liu W, et al.","Int J Environ Res Public Health",2022,"social_media"
"Validation of the Arabic version of the Bergen Facebook Addiction Scale in Tunisian adolescents.","Ghali H, et al.","Int J Adolesc Med Health",2019,"social_media"
"Effectiveness of web-based mindfulness program on college students with social network addiction.","Yang L, et al.","Medicine (Baltimore)",2023,"social_media"
"Reliability and validity of the problematic TikTok Use Scale among the general population.","Günlü A, et al.","Front Psychiatry",2023,"social_media"
"[Study of the Background Variables of Depression Among Female University Students: The Role of Online Self-Disclosure and Social Media Addiction].","Pikó B, et al.","Psychiatr Hung",2022,"social_media"
"Temporal associations between morningness/eveningness, problematic social media use, psychological distress and daytime sleepiness: Mediated roles of sleep quality and insomnia among young adults.","Lin CY, et al.","J Sleep Res",2021,"social_media"
"Ephemeral but Influential? The Correlation between Facebook Stories Usage, Addiction, Narcissism, and Positive Affect.","Yu SC, et al.","Healthcare (Basel)",2020,"social_media"
"Digital Overuse and Addictive Traits and Their Relationship With Mental Well-Being and Socio-Demographic Factors: A National Population Survey for Wales.","Bellis MA, et al.","Front Public Health",2021,"social_media"
"Exploring personality characteristics of Chinese adolescents with internet-related addictive behaviors: trait differences for gaming addiction and social networking addiction.","Wang CW, et al.","Addict Behav",2015,"social_media"
"Measuring Immersion, Involvement, and Attention Focusing Tendencies in the Mediated Environment: The Applicability of the Immersive Tendencies Questionnaire.","Rózsa S, et al.","Front Psychol",2022,"social_media"
"Comparing generalized and specific problematic smartphone/internet use: Longitudinal relationships between smartphone application-based addiction and social media addiction and psychological distress.","Chen IH, et al.","J Behav Addict",2020,"social_media"
"Role of Emotion in Excessive Use of Twitter During COVID-19 Imposed Lockdown in India.","Arora A, et al.","J Technol Behav Sci",2021,"social_media"
"Perceived Strain Due to COVID-19-Related Restrictions Mediates the Effect of Social Needs and Fear of Missing Out on the Risk of a Problematic Use of Social Networks.","Wegmann E, et al.","Front Psychiatry",2021,"social_media"
"The Relationship between Anxious-Ambivalent Attachment and Social Appearance Anxiety in Adolescents: The Serial Mediation of Positive Youth Development and Instagram Addiction.","Ekinci N, et al.","Psychol Rep",2023,"social_media"
"How Has the COVID-19 Pandemic Impacted Internet Use Behaviors and Facilitated Problematic Internet Use? A Bangladeshi Study.","Jahan I, et al.","Psychol Res Behav Manag",2021,"social_media"
"The associations between attachment, self-esteem, fear of missing out, daily time expenditure, and problematic social media use: A path analysis model.","Gori A, et al.","Addict Behav",2023,"social_media"
"Doomscrolling Scale: its Association with Personality Traits, Psychological Distress, Social Media Use, and Wellbeing.","Satici SA, et al.","Appl Res Qual Life",2023,"social_media"
"Psychometric properties of the Utrecht Work Engagement Scale for Students (UWES-S) in the Taiwanese context.","Chi LC, et al.","Curr Psychol",2022,"social_media"
"Nomophobia among university students: Prevalence, correlates, and the mediating role of smartphone use between Facebook addiction and nomophobia.","Al-Mamun F, et al.","Heliyon",2023,"social_media"
"The psychometric properties of Social Anxiety Scale for Adolescents (SAS-A) short form-Bangla.","Alam N, et al.","Heliyon",2021,"social_media"
"A comprehensive review on emerging trends in the dynamic evolution of digital addiction and depression.","Karakose T, et al.","Front Psychol",2023,"social_media"
"The role of metacognitions and emotion recognition in problematic SNS use among adolescents.","Ünal-Aydın P, et al.","J Affect Disord",2021,"social_media"
"What Predicts Facebook Addiction?","Wiederhold BK.","Cyberpsychol Behav Soc Netw",2017,"social_media"
"Is it meaningful to distinguish between generalized and specific Internet addiction? Evidence from a cross-cultural study from Germany, Sweden, Taiwan and China.","Montag C, et al.","Asia Pac Psychiatry",2015,"social_media"
"Relationship Between Daily Stress, Depression Symptoms, and Facebook Addiction Disorder in Germany and in the United States.","Brailovskaia J, et al.","Cyberpsychol Behav Soc Netw",2019,"social_media"
"Psychometric validation of the Persian Bergen Social Media Addiction Scale using classic test theory and Rasch models.","Lin CY, et al.","J Behav Addict",2017,"social_media"
"Mind over Matter: Testing the Efficacy of an Online Randomized Controlled Trial to Reduce Distraction from Smartphone Use.","Throuvala MA, et al.","Int J Environ Res Public Health",2020,"social_media"
"The influence of job search stress on college students' addictive social media use: Seeking of social support and perceived social support as serial mediators and sense of coherence as a moderator.","Mao EZ, et al.","Front Psychol",2023,"social_media"
"Psychometric Testing of Three Chinese Online-Related Addictive Behavior Instruments among Hong Kong University Students.","Yam CW, et al.","Psychiatr Q",2019,"social_media"
"Problematic smartphone and social media use among undergraduate students during the COVID-19 pandemic: In the case of southern Ethiopia universities.","Mengistu N, et al.","PLoS One",2023,"social_media"
"PECULIARITIES OF TOLERANCE TO UNCERTAINTY OF PEOPLE IN LATE ADULHOOD AS A FACTOR AFFECTING MENTAL WELL-BEING.","Kirzhetska MS, et al.","Wiad Lek",2022,"social_media"
"COVID-19 Related Distress Is Associated With Alcohol Problems, Social Media and Food Addiction Symptoms: Insights From the Italian Experience During the Lockdown.","Panno A, et al.","Front Psychiatry",2020,"social_media"
"How are the youth? A brief-longitudinal study on symptoms, alexithymia and expressive suppression among Italian adolescents during COVID-19 pandemic.","Pace CS, et al.","Int J Psychol",2022,"social_media"
"Facebook Role Play Addiction - A Comorbidity with Multiple Compulsive-Impulsive Spectrum Disorders.","Nathan D, et al.","J Behav Addict",2016,"social_media"
"The Psychometric Properties of the Smartphone Application-Based Addiction Scale (SABAS).","Csibi S, et al.","Int J Ment Health Addict",2018,"social_media"
"The association between problematic internet use, psychological distress, and sleep problems during COVID-19.","Lee ZH, et al.","Sleep Epidemiol",2021,"social_media"
"Problematic Use of the Internet Mediates the Association between Reduced Mentalization and Suicidal Ideation: A Cross-Sectional Study in Young Adults.","Bersani FS, et al.","Healthcare (Basel)",2022,"social_media"
"Psychometric evaluation of the Persian Internet Disorder Scale among adolescents.","Lin CY, et al.","J Behav Addict",2018,"social_media"
"Motivations, Behaviors and Expectancies of Sexting: The Role of Defensive Strategies and Social Media Addiction in a Sample of Adolescents.","Ragona A, et al.","Int J Environ Res Public Health",2023,"social_media"
"Facebook addiction among Turkish college students: the role of psychological health, demographic, and usage characteristics.","Koc M, et al.","Cyberpsychol Behav Soc Netw",2013,"social_media"
"Factors influencing schizotypal personality trait-dependent immersion and digital media usage: Adaptation and maladaptation.","Tamás I, et al.","Acta Psychol (Amst)",2022,"social_media"
"Psychometric Properties of Three Simplified Chinese Online-Related Addictive Behavior Instruments Among Mainland Chinese Primary School Students.","Chen IH, et al.","Front Psychiatry",2020,"social_media"
"Mediating effect of Facebook addiction on the relationship between subjective vitality and subjective happiness.","Uysal R, et al.","Psychol Rep",2013,"social_media"
"Factors influencing the addiction characteristics of non-suicidal self-injurious behaviors in adolescents: A case-control study.","Zhu J, et al.","Front Psychiatry",2022,"social_media"
"Integrating an information systems success model with perceived privacy, perceived security, and trust: the moderating role of Facebook addiction.","Maqableh M, et al.","Heliyon",2021,"social_media"
"Positive Youth Development Attributes and Parenting as Protective Factors Against Adolescent Social Networking Addiction in Hong Kong.","Yu L, et al.","Front Pediatr",2021,"social_media"
"Smartphone and Facebook addictions share common risk and prognostic factors in a sample of undergraduate students.","Khoury JM, et al.","Trends Psychiatry Psychother",2019,"social_media"
"Attentional Bias Is Associated with Negative Emotions in Problematic Users of Social Media as Measured by a Dot-Probe Task.","Zhao J, et al.","Int J Environ Res Public Health",2022,"social_media"
"Sense of Belonging at School and on Social Media in Adolescence: Associations with Educational Achievement and Psychosocial Maladjustment.","Fabris MA, et al.","Child Psychiatry Hum Dev",2023,"social_media"
"The dark side of internet: Preliminary evidence for the associations of dark personality traits with specific online activities and problematic internet use.","Kircaburun K, et al.","J Behav Addict",2018,"social_media"
"Simple construct evaluation with latent class analysis: An investigation of Facebook addiction and the development of a short form of the Facebook Addiction Test (F-AT).","Dantlgraber M, et al.","Behav Res Methods",2016,"social_media"
"Musculoskeletal problems, attitudes and behaviors related to physical activity, and social media addiction in musicians during the COVID-19 pandemic.","Narin S, et al.","Work",2023,"social_media"
"[The relationship between internet addiction and sleep disorders in adolescents of Central Siberia in different types of consumed content].","Tereshchenko SY, et al.","Zh Nevrol Psikhiatr Im S S Korsakova",2022,"social_media"
"Structural equation modeling of direct and indirect associations of social media addiction with eating behavior in adolescents and young adults.","Mohsenpour MA, et al.","Sci Rep",2023,"social_media"
"Prevalence of Facebook Addiction and Related Factors Among Thai High School Students.","Khumsri J, et al.","J Med Assoc Thai",2015,"social_media"
"A preliminary study into internet related addictions among adults with dyslexia.","Kumar S, et al.","PLoS One",2023,"social_media"
"The relationship between technology addictions and schizotypal traits: mediating roles of depression, anxiety, and stress.","Fekih-Romdhane F, et al.","BMC Psychiatry",2023,"social_media"
"The anxious addictive narcissist: The relationship between grandiose and vulnerable narcissism, anxiety symptoms and Facebook Addiction.","Brailovskaia J, et al.","PLoS One",2020,"social_media"
"Think-aloud analysis of commonly used screening instruments for Internet use disorders: The CIUS, the IGDT-10, and the BSMAS.","Schmidt H, et al.","J Behav Addict",2022,"social_media"
"Investigating problematic uses of Facebook and other Internet activities among university students in Bangladesh during the COVID-19 pandemic.","Sayeed A, et al.","Sci Rep",2023,"social_media"
"What is Your Level of Nomophobia? An Investigation of Prevalence and Level of Nomophobia Among Young People in Turkey.","Gurbuz IB, et al.","Community Ment Health J",2020,"social_media"
"Stop Pushing Me Away: Relative Level of Facebook Addiction Is Associated With Implicit Approach Motivation for Facebook Stimuli.","Juergensen J, et al.","Psychol Rep",2019,"social_media"
"Effects of a group activity-based motivational enhancement therapy program on social media addictive behaviors among junior high school students in Thailand: a cluster randomized trial.","Manwong M, et al.","Psychol Res Behav Manag",2018,"social_media"
"Validation of the Thai version of Bergen Facebook addiction scale (Thai-BFAS).","Phanasathit M, et al.","J Med Assoc Thai",2015,"social_media"
"General health of students of medical sciences and its relation to sleep quality, cell phone overuse, social networks and internet addiction.","Kawyannejad R, et al.","Biopsychosoc Med",2019,"social_media"
"Parent and peer attachment as predictors of facebook addiction symptoms in different developmental stages (early adolescents and adolescents).","Badenes-Ribera L, et al.","Addict Behav",2019,"social_media"
"A multidimensional construct of helicopter parenting and college students' game and social media addictive behaviors: A cross-cultural study in South Korea and China.","Hwang W, et al.","Front Psychol",2023,"social_media"
