"Title","Author_Info","Journal_Year_Info"
"Exploring the relationship between social exclusion and smartphone addiction: The mediating roles of loneliness and self-control.","Yue H, et al.","Front Psychol. 2022."
"Smartphone addiction among medical students in Bisha, Saudi Arabia.","Al-Shahrani MS.","J Family Med Prim Care. 2020."
"Challenging the Concept of Smartphone Addiction: An Empirical Pilot Study of Smartphone Usage Patterns and Psychological Well-Being.","Lowe-Calverley E, et al.","Cyberpsychol Behav Soc Netw. 2020."
"Development, Content Validation, and Feasibility of Yoga Module for Smartphone Addiction.","Chaitanya Putchavayala K, et al.","Adv Mind Body Med. 2022."
"How mobile phone addiction is associated with suicidal ideation in university students in China: Roles of depression and online social support.","Hu H, et al.","Front Psychol. 2022."
"Smartphone addiction proneness in relation to sleep and morningness-eveningness in German adolescents.","Randler C, et al.","J Behav Addict. 2016."
"Loneliness, Individualism, and Smartphone Addiction Among International Students in China.","Jiang Q, et al.","Cyberpsychol Behav Soc Netw. 2018."
"Altered Gray Matter Volume and White Matter Integrity in College Students with Mobile Phone Dependence.","Wang Y, et al.","Front Psychol. 2016."
"Relationship of sleep quality, smartphone dependence, and health-related behaviors in female junior college students.","Wang PY, et al.","PLoS One. 2019."
"Accident risk associated with smartphone addiction: A study on university students in Korea.","Kim HJ, et al.","J Behav Addict. 2017."
"Smartphone addiction and its associated factors among students in twin cities of Pakistan.","Khalily MT, et al.","J Pak Med Assoc. 2020."
"Validation of a Spanish Questionnaire on Mobile Phone Abuse.","Olivencia-Carrión MA, et al.","Front Psychol. 2018."
"The relationships between behavioral addictions and the five-factor model of personality.","Andreassen CS, et al.","J Behav Addict. 2013."
"Smartphone addiction and cross-cultural adjustment among overseas Chinese students: The role of emotion regulation beliefs and strategies.","Wanqing H, et al.","Front Psychol. 2022."
"The Impact of Smartphone Addiction on Chinese University Students' Physical Activity: Exploring the Role of Motivation and Self-Efficacy.","Lin B, et al.","Psychol Res Behav Manag. 2022."
"Parental Psychological Control and Addiction Behaviors in Smartphone and Internet: The Mediating Role of Shyness among Adolescents.","Zhang Q, et al.","Int J Environ Res Public Health. 2022."
"The relationships between negative emotions and latent classes of smartphone addiction.","Yue H, et al.","PLoS One. 2021."
"Exercise rehabilitation for smartphone addiction.","Kim H.","J Exerc Rehabil. 2013."
"How Does Parental Smartphone Addiction Affect Adolescent Smartphone Addiction?: Testing the Mediating Roles of Parental Rejection and Adolescent Depression.","Mun IB, et al.","Cyberpsychol Behav Soc Netw. 2021."
"Physical activity and mental health in sports university students during the COVID-19 school confinement in Shanghai.","Wang Y, et al.","Front Public Health. 2022."
"Smartphone addiction may be associated with adolescent hypertension: a cross-sectional study among junior school students in China.","Zou Y, et al.","BMC Pediatr. 2019."
"Boredom Proneness, Loneliness, and Smartphone Addiction Among Lebanese Young Adults: The Mediating Role of Depression, Anxiety, and Stress.","Malaeb D, et al.","Prim Care Companion CNS Disord. 2022."
"Exercise identity, exercise behavior and mobile phone addiction: A cross-sectional mediation study with a sample of rural left-behind children in China.","Wan X, et al.","Heliyon. 2023."
"Association between 24-Hour Movement Behaviors and Smartphone Addiction among Adolescents in Foshan City, Southern China: Compositional Data Analysis.","Ren Z, et al.","Int J Environ Res Public Health. 2022."
"The influence of parental autonomy support on cyberbullying victimization of high school students: A latent moderation analysis.","Wu W, et al.","Acta Psychol (Amst). 2022."
"Prevalence and Correlates of Excessive Smartphone Use among Medical Students: A Cross-sectional Study.","Dharmadhikari SP, et al.","Indian J Psychol Med. 2019."
"Temperament profile and its association with the vulnerability to smartphone addiction of medical students in Indonesia.","Hanafi E, et al.","PLoS One. 2019."
"Smartphone Addiction and Interpersonal Competence of Nursing Students.","Lee S, et al.","Iran J Public Health. 2018."
"Prevalence of smartphone addiction and its effects on sleep quality: A cross-sectional study among medical students.","Kumar VA, et al.","Ind Psychiatry J. 2019."
"The relationship between physical exercise and mobile phone addiction among Chinese college students: Testing mediation and moderation effects.","Zeng M, et al.","Front Psychol. 2022."
"Impact of COVID-19 on Adolescents' Smartphone Addiction in South Korea.","Chun J, et al.","Soc Work Public Health. 2023."
"Nomophobia: an emerging issue in medical institutions?","Farooqui IA, et al.","J Ment Health. 2018."
"Reliability and validity study of the Indonesian Smartphone Application-Based Addiction Scale (SABAS) among college students.","Nurmala I, et al.","Heliyon. 2022."
"The Association Between Smartphone Use and Breast Cancer Risk Among Taiwanese Women: A Case-Control Study.","Shih YW, et al.","Cancer Manag Res. 2020."
"Factors associated with smartphone addiction: A comparative study between Japanese and Thai high school students.","Tangmunkongvorakul A, et al.","PLoS One. 2020."
"An Urdu adaptation of smartphone addiction scale-short version (SAS-SV).","Khalily MT, et al.","J Pak Med Assoc. 2019."
"Relationship between smartphone addiction of nursing department students and their communication skills.","Cerit B, et al.","Contemp Nurse. 2018."
"Perfectionistic Concerns and Mobile Phone Addiction of Chinese College Students: The Moderated Mediation of Academic Procrastination and Causality Orientations.","Liu G, et al.","Front Psychol. 2022."
"Impact of smartphone addiction on depression and self-esteem among nursing students.","Mohamed SM, et al.","Nurs Open. 2020."
"Smartphone Addiction among University Students in Light of the COVID-19 Pandemic: Prevalence, Relationship to Academic Procrastination, Quality of Life, Gender and Educational Stage.","Albursan IS, et al.","Int J Environ Res Public Health. 2022."
"Smartphone Usage and Sleep Quality in Korean Middle School Students During the COVID-19 Pandemic.","Chi S, et al.","Psychiatry Investig. 2022."
"Rates of Alexithymia and Its Association With Smartphone Addiction Among a Sample of University Students in Egypt.","Elkholy H, et al.","Front Psychiatry. 2020."
"Smartphone Addiction in Japanese College Students: Usefulness of the Japanese Version of the Smartphone Addiction Scale as a Screening Tool for a New Form of Internet Addiction.","Tateno M, et al.","Psychiatry Investig. 2019."
"Smartphones addiction associated with academic achievement among dental students: A cross-sectional study.","Mafla AC, et al.","J Dent Educ. 2021."
"Smartphone addiction, musculoskeletal pain and functionality in university students - a observational study.","de Jesus Correia F, et al.","Psychol Health Med. 2023."
"Reliability of the Arabic Smartphone Addiction Scale and Smartphone Addiction Scale-Short Version in Two Different Moroccan Samples.","Sfendla A, et al.","Cyberpsychol Behav Soc Netw. 2018."
"Psychometric Properties of the Smartphone Distraction Scale in Chinese College Students: Validity, Reliability and Influencing Factors.","Zhao X, et al.","Front Psychiatry. 2022."
"[Present situation and influencing factors on classroom mobile phone dependence syndrome in college students].","Hu XB, et al.","Zhonghua Liu Xing Bing Xue Za Zhi. 2017."
"Addictive Use of Smartphones and Mental Disorders in University Students.","Alavi SS, et al.","Iran J Psychiatry. 2020."
"[Interactive effects between health literacy and mobile phone dependence as well as its relation with unintentional injuries in middle school students].","Zhang SC, et al.","Zhonghua Liu Xing Bing Xue Za Zhi. 2018."
"Smartphone Addiction Prevalence and Its Association on Academic Performance, Physical Health, and Mental Well-Being among University Students in Umm Al-Qura University (UQU), Saudi Arabia.","Alotaibi MS, et al.","Int J Environ Res Public Health. 2022."
"Prevalence of smartphone addiction and its relation with sleep disturbance and low self- esteem among medical college students.","Dhamija S, et al.","Ind Psychiatry J. 2021."
"Temperament and characteristics related to nomophobia.","Olivencia-Carrión MA, et al.","Psychiatry Res. 2018."
"Physical activity influences the mobile phone addiction among Chinese undergraduates: The moderating effect of exercise type.","Yang G, et al.","J Behav Addict. 2021."
"Prevalence and Associated Factors of Problematic Use of Smartphones Among Adults in Qassim, Saudi Arabia: Cross-sectional Survey.","Al-Mohaimeed A, et al.","JMIR Public Health Surveill. 2022."
"The relationship between carpal tunnel syndrome, smartphone use, and addiction: A cross-sectional study.","Karaçorlu FN, et al.","Turk J Phys Med Rehabil. 2022."
"Effect of parental neglect on smartphone addiction in adolescents in South Korea.","Kwak JY, et al.","Child Abuse Negl. 2018."
"Indonesian Version of Addiction Rating Scale of Smartphone Usage Adapted from Smartphone Addiction Scale-Short Version (SAS-SV) In Junior High School.","Arthy CC, et al.","Open Access Maced J Med Sci. 2019."
"Prevalence and predisposing factors of smartphone addiction, sleep quality and daytime sleepiness of nursing students: A cross-sectional design.","Uzunçakmak T, et al.","Nurse Educ Pract. 2022."
"Sleep Quality in Pamukkale University Students and its relationship with smartphone addiction.","Ozcan B, et al.","Pak J Med Sci. 2021."
"Risk and Protective Factors Associated With Smartphone Addiction and Phubbing Behavior Among College Students in China.","Lai X, et al.","Psychol Rep. 2022."
"An Analysis on the Correlation and Gender Difference between College Students' Internet Addiction and Mobile Phone Addiction in Taiwan.","Chiu SI, et al.","ISRN Addict. 2013."
"Stress and adult smartphone addiction: Mediation by self-control, neuroticism, and extraversion.","Cho HY, et al.","Stress Health. 2017."
"Smartphone addiction in students: A qualitative examination of the components model of addiction using face-to-face interviews.","Jameel S, et al.","J Behav Addict. 2019."
"Testing the Bidirectional Associations of Mobile Phone Addiction Behaviors With Mental Distress, Sleep Disturbances, and Sleep Patterns: A One-Year Prospective Study Among Chinese College Students.","Kang Y, et al.","Front Psychiatry. 2020."
"The Smartphone Addiction Levels and the Association With Communication Skills in Nursing and Medical School Students.","Celikkalp U, et al.","J Nurs Res. 2020."
"Smartphone addiction and its complications related to health and daily activities among university students in Saudi Arabia: A multicenter study.","Alkhateeb A, et al.","J Family Med Prim Care. 2020."
"Determinants of phubbing, which is the sum of many virtual addictions: a structural equation model.","Karadağ E, et al.","J Behav Addict. 2015."
"Smartphone addiction and personality traits among Lebanese adults: the mediating role of self-esteem.","Sfeir E, et al.","Psychol Health Med. 2023."
"Does the smartphone use affect the determination of daily goals: A nursing students' example?","Demiralp M, et al.","Perspect Psychiatr Care. 2021."
"Psychosocial Factors Affecting Smartphone Addiction in University Students.","Aker S, et al.","J Addict Nurs. 2017."
"Attachment anxiety and smartphone addiction among university students during confinement: Teacher-student relationships, student-student relationships and school connectedness as mediators.","Zhang W, et al.","Front Public Health. 2022."
"Adaptation and Psychometric Analysis of the Test of Mobile Phone Dependence-Brief Version in Italian Adolescents.","Cerutti R, et al.","Int J Environ Res Public Health. 2021."
"Mobile phone addiction: a point of issue.","Chóliz M.","Addiction. 2010."
"Current Status and Correlation of Physical Activity and Tendency to Problematic Mobile Phone Use in College Students.","Tong WX, et al.","Int J Environ Res Public Health. 2022."
"The relationship between smartphone addiction and symptoms of depression, anxiety, and attention-deficit/hyperactivity in South Korean adolescents.","Kim SG, et al.","Ann Gen Psychiatry. 2019."
"Correlation between smartphone addiction and dysfunctional attitudes in nursing/midwifery students.","Serin EK, et al.","Perspect Psychiatr Care. 2019."
"The validity and reliability of Persian version of smartphone addiction questionnaire in Iran.","Shaahmadi Z, et al.","Subst Abuse Treat Prev Policy. 2021."
"The Psychometric Properties of the Smartphone Application-Based Addiction Scale (SABAS).","Csibi S, et al.","Int J Ment Health Addict. 2018."
"Investigation of Correlated Internet and Smartphone Addiction in Adolescents: Copula Regression Analysis.","Lee M, et al.","Int J Environ Res Public Health. 2020."
"Effect of Mobile Phone Addiction on Physical Exercise in University Students: Moderating Effect of Peer Relationships.","Han Y, et al.","Int J Environ Res Public Health. 2023."
"How addicted are newly admitted undergraduate medical students to smartphones?: a cross-sectional study from Chitwan medical college, Nepal.","Karki S, et al.","BMC Psychiatry. 2020."
"Smartphone addiction and the relationship with head and neck pain and electromiographic activity of masticatory muscles.","Foltran-Mescollotto F, et al.","Work. 2021."
"Why people listen: Motivations and outcomes of podcast listening.","Tobin SJ, et al.","PLoS One. 2022."
"Cortical surface variation in individuals with excessive smartphone use.","Hirjak D, et al.","Dev Neurobiol. 2022."
"Effects of smartphone addiction on children's lung function.","Alonazi A, et al.","Pediatr Int. 2021."
"Smartphone Addiction Proneness Is Associated With Subjective-Objective Sleep Discrepancy in Patients With Insomnia Disorder.","Lee J, et al.","Psychiatry Investig. 2021."
"Childhood Maltreatment and Mobile Phone Addiction Among Chinese Adolescents: Loneliness as a Mediator and Self-Control as a Moderator.","Ma S, et al.","Front Psychol. 2020."
"Exploring the Differences between Adolescents' and Parents' Ratings on Adolescents' Smartphone Addiction.","Youn H, et al.","J Korean Med Sci. 2018."
"Effects of smartphone addiction on sleep quality among Chinese university students: The mediating role of self-regulation and bedtime procrastination.","Zhang MX, et al.","Addict Behav. 2020."
"Self-Consistency Congruence and Smartphone Addiction in Adolescents: The Mediating Role of Subjective Well-Being and the Moderating Role of Gender.","Li Y, et al.","Front Psychol. 2021."
"Information and Communication Technology, Well-Being, and Ethnicity.","Umeh K, et al.","Cyberpsychol Behav Soc Netw. 2016."
"The Effect of Home-based Daily Journal Writing in Korean Adolescents with Smartphone Addiction.","Lee H, et al.","J Korean Med Sci. 2016."
"Smartphone addiction and its association with upper body musculoskeletal symptoms among university students classified by age and gender.","Hanphitakphong P, et al.","J Phys Ther Sci. 2021."
"Relationship between smartphone addiction and physical activity in Chinese international students in Korea.","Kim SE, et al.","J Behav Addict. 2015."
"Should We Be Worried about Smartphone Addiction? An Examination of Canadian Adolescents' Feelings of Social Disconnection in the Time of COVID-19.","Parent N, et al.","Int J Environ Res Public Health. 2022."
"Relationship between nursing students' smartphone addiction and interaction anxiety: A descriptive relation-seeker type study.","Tastan S, et al.","Perspect Psychiatr Care. 2021."
"Exploration of Psychological Mechanism of Smartphone Addiction Among International Students of China by Selecting the Framework of the I-PACE Model.","Mehmood A, et al.","Front Psychol. 2021."
"Parent-adolescent relationships, peer relationships, and adolescent mobile phone addiction: The mediating role of psychological needs satisfaction.","Gao Q, et al.","Addict Behav. 2022."
"The Effects of Children's Smartphone Addiction on Sleep Duration: The Moderating Effects of Gender and Age.","Yoon JY, et al.","Int J Environ Res Public Health. 2021."
"Prevalence and factors associated with smartphone addiction among medical students at King Abdulaziz University, Jeddah.","Alhazmi AA, et al.","Pak J Med Sci. 2018."
"Fatigue due to smartphone use? Investigating research trends and methods for analysing fatigue caused by extensive smartphone usage: A review.","Priya DB, et al.","Work. 2022."
"Differences in the Effects of Reading and Aerobic Exercise Interventions on Inhibitory Control of College Students With Mobile Phone Addiction.","Zhou J, et al.","Front Psychiatry. 2022."
"Effects of the COVID-19 lockdown on mental health in a UK student sample.","Catling JC, et al.","BMC Psychol. 2022."
"The Association between Physical Activity and Smartphone Addiction in Korean Adolescents: The 16th Korea Youth Risk Behavior Web-Based Survey, 2020.","Kim J, et al.","Healthcare (Basel). 2022."
"Brief moderate-intensity aerobic exercise improves the executive function of Chinese undergraduates regardless of mobile phone addiction: Evidence from the antisaccade task.","Zhou J, et al.","Front Psychol. 2023."
"Investigating the effect of smartphone addiction on musculoskeletal system problems and cognitive flexibility in university students.","İnal Ö, et al.","Work. 2021."
"Acupuncture ameliorates Mobile Phone Addiction with sleep disorders and restores salivary metabolites rhythm.","Yang H, et al.","Front Psychiatry. 2023."
"Mindfulness and Smartphone Addiction before Going to Sleep among College Students: The Mediating Roles of Self-Control and Rumination.","Cheng SS, et al.","Clocks Sleep. 2020."
"Gender differences in factors associated with smartphone addiction: a cross-sectional study among medical college students.","Chen B, et al.","BMC Psychiatry. 2017."
"Moderating Role of Gender in the Relationship between Big Five Personality Traits and Smartphone Addiction.","Arpaci I, et al.","Psychiatr Q. 2020."
"A survey on smartphone dependence and psychological effects among undergraduate students in a Malaysian University.","Nasser NS, et al.","Med J Malaysia. 2020."
"Correlation among smartphone addiction, craniovertebral angle, scapular dyskinesis, and selected anthropometric variables in physiotherapy undergraduates.","Akodu AK, et al.","J Taibah Univ Med Sci. 2018."
"Mobile Phone Dependence among Adolescents; Can We Utilize Mobile Phone as a Therapeutic Approach?","Vahedi A, et al.","J Clin Diagn Res. 2016."
"The Effect of Parent Phubbing on Chinese Adolescents' Smartphone Addiction During COVID-19 Pandemic: Testing a Moderated Mediation Model.","Zhao J, et al.","Psychol Res Behav Manag. 2022."
"Transitions in smartphone addiction proneness among children: The effect of gender and use patterns.","Chiang JT, et al.","PLoS One. 2019."
"Adaptation and psychometric properties of an Arabic version of the smartphone addiction scale (SAS) in the context of Saudi Arabia.","El Sayed El Keshky M, et al.","Addict Behav. 2022."
"Does Parental Control Work With Smartphone Addiction?: A Cross-Sectional Study of Children in South Korea.","Lee EJ, et al.","J Addict Nurs. 2018."
"Body Dissatisfaction and Disordered Eating Behaviors: The Mediation Role of Smartphone Addiction and Depression.","Yang F, et al.","Nutrients. 2022."
"The Italian version of the mobile phone problematic use scale for adults (MPPUS): A validation study.","Agus M, et al.","Heliyon. 2022."
"Mediator Effects of Positive Emotions on Social Support and Depression among Adolescents Suffering from Mobile Phone Addiction.","Li M, et al.","Psychiatr Danub. 2017."
"Physical Exercise Decreases the Mobile Phone Dependence of University Students in China: The Mediating Role of Self-Control.","Yang G, et al.","Int J Environ Res Public Health. 2019."
"English as a foreign language writing anxiety and its relationship with self-esteem and mobile phone addiction among Chinese medical students-A structural equation model analysis.","Song Y, et al.","PLoS One. 2023."
"The Malay version of smartphone addiction scale: Development, factor structure and validation of a short form for Malaysian adolescents.","Ching SM, et al.","Med J Malaysia. 2020."
"Adaptation and validation of the Online-Fear of Missing Out Inventory into Turkish and the association with social media addiction, smartphone addiction, and life satisfaction.","Bakioğlu F, et al.","BMC Psychol. 2022."
"Fear of Missing Out and Smartphone Addiction Mediates the Relationship Between Positive and Negative Affect and Sleep Quality Among Chinese University Students.","Li L, et al.","Front Psychiatry. 2020."
"Mobile phone addiction and cognitive failures in daily life: The mediating roles of sleep duration and quality and the moderating role of trait self-regulation.","Hong W, et al.","Addict Behav. 2020."
"The Relationship Between Physical Exercise and Mobile Phone Addiction Tendency of University Students in China: A Moderated Mediation Model.","Guo KL, et al.","Front Psychol. 2022."
"Smartphone Addiction and School Life Adjustment Among High School Students: The Mediating Effect of Self-Control.","Heo Y, et al.","J Psychosoc Nurs Ment Health Serv. 2018."
"Assessment of the Popularity and Perceived Effectiveness of Smartphone Tools That Track and Limit Smartphone Use: Survey Study and Machine Learning Analysis.","Aboujaoude E, et al.","J Med Internet Res. 2022."
"A pilot study of a group mindfulness-based cognitive-behavioral intervention for smartphone addiction among university students.","Lan Y, et al.","J Behav Addict. 2018."
"A Bibliometric Analysis to Identify Research Trends in Intervention Programs for Smartphone Addiction.","Wu YY, et al.","Int J Environ Res Public Health. 2023."
"The Effect of Nursing Students' Smartphone Addiction and Phubbing Behaviors on Communication Skill.","Ayar D, et al.","Comput Inform Nurs. 2021."
"Psychological Factors and Alcohol Use in Problematic Mobile Phone Use in the Spanish Population.","De-Sola J, et al.","Front Psychiatry. 2017."
"Translation and psychometric evaluation of Smartphone Addiction Scale-Short Version (SAS-SV) among Chinese college students.","Zhao H, et al.","PLoS One. 2022."
"Youths' Habitual Use of Smartphones Alters Sleep Quality and Memory: Insights from a National Sample of Chinese Students.","Li X, et al.","Int J Environ Res Public Health. 2021."
"Investigation of the relationship between technology addiction and sleepiness among university students in health-related departments in Turkey.","Citil R, et al.","J Pak Med Assoc. 2022."
"Perceived Stress and Smartphone Addiction in Medical College Students: The Mediating Role of Negative Emotions and the Moderating Role of Psychological Capital.","Wang W, et al.","Front Psychol. 2021."
"An examination of smartphone addiction and loneliness among high school students according to various variables: A sample from Turkey.","Kürtüncü M, et al.","Perspect Psychiatr Care. 2021."
"Prevalence of text neck posture, smartphone addiction, and its association with neck disorders among university students in the Kingdom of Saudi Arabia during the COVID-19 pandemic.","Sirajudeen MS, et al.","PeerJ. 2022."
"Functional gastrointestinal disorders, lifestyle habits, and smartphone addiction in adolescents.","Cinquetti M, et al.","Pediatr Med Chir. 2021."
"Hypernatural Monitoring: A Social Rehearsal Account of Smartphone Addiction.","Veissière SPL, et al.","Front Psychol. 2018."
"Translation of the short version of the Smartphone Addiction Scale into Brazilian Portuguese: cross-cultural adaptation and testing of measurement properties.","Mescollotto FF, et al.","Braz J Phys Ther. 2019."
"Based on a Decision Tree Model for Exploring the Risk Factors of Smartphone Addiction Among Children and Adolescents in China During the COVID-19 Pandemic.","Duan L, et al.","Front Psychiatry. 2021."
"Exercise as an Alternative Approach for Treating Smartphone Addiction: A Systematic Review and Meta-Analysis of Random Controlled Trials.","Liu S, et al.","Int J Environ Res Public Health. 2019."
"Excessive smartphone use and its correlations with social anxiety and quality of life among medical students in a public university in Malaysia: A cross-sectional study.","Mohd Salleh Sahimi H, et al.","Front Psychiatry. 2022."
"How to overcome taxonomical problems in the study of Internet use disorders and what to do with ""smartphone addiction""?","Montag C, et al.","J Behav Addict. 2021."
"Peer Phubbing and Chinese College Students' Smartphone Addiction During COVID-19 Pandemic: The Mediating Role of Boredom Proneness and the Moderating Role of Refusal Self-Efficacy.","Zhao J, et al.","Psychol Res Behav Manag. 2021."
"Loneliness and academic performance mediates the relationship between fear of missing out and smartphone addiction among Iranian university students.","Alinejad V, et al.","BMC Psychiatry. 2022."
"Influence of smartphone addiction and poor sleep quality on attention-deficit hyperactivity disorder symptoms in university students: a cross-sectional study.","Kwon SJ, et al.","J Am Coll Health. 2022."
"Peer relationship and adolescent smartphone addiction: The mediating role of self-esteem and the moderating role of the need to belong.","Wang P, et al.","J Behav Addict. 2017."
"The Impact of Parental Migration on Multidimensional Health of Children in Rural China: The Moderating Effect of Mobile Phone Addiction.","Zhou M, et al.","Children (Basel). 2022."
"Reciprocal longitudinal relations between peer victimization and mobile phone addiction: The explanatory mechanism of adolescent depression.","Chen Y, et al.","J Adolesc. 2021."
"Social implications of children's smartphone addiction: The role of support networks and social engagement.","Ihm J.","J Behav Addict. 2018."
"The Mediating Roles of Time Management and Learning Strategic Approach in the Relationship Between Smartphone Addiction and Academic Procrastination.","Liu F, et al.","Psychol Res Behav Manag. 2022."
"The interconnections among the intensity of social network use, anxiety, smartphone addiction and the parent-child relationship of adolescents: A moderated mediation effect.","Yue Y, et al.","Acta Psychol (Amst). 2022."
"The effect of smartphone addiction on hand joints in psoriatic patients: an ultrasound-based study.","Megna M, et al.","J Eur Acad Dermatol Venereol. 2018."
"Comparison of smartphone addiction and loneliness in high school and university students.","Aktürk Ü, et al.","Perspect Psychiatr Care. 2018."
"Smartphone use can be addictive? A case report.","Körmendi A, et al.","J Behav Addict. 2016."
"Smartphone Addiction and Depression among Low-Income Boys since COVID-19: The Moderating Effect of Being an Only Child.","Lee J, et al.","Healthcare (Basel). 2021."
"Relationship Between Korean Adolescents' Dependence on Smartphones, Peer Relationships, and Life Satisfaction.","Lim SA.","Child Youth Care Forum. 2023."
"Factors affecting the performance of the deep cervical flexors in young people using smartphones.","Cetin H, et al.","Cranio. 2022."
"Structural Equation Model of Smartphone Addiction Based on Adult Attachment Theory: Mediating Effects of Loneliness and Depression.","Kim E, et al.","Asian Nurs Res (Korean Soc Nurs Sci). 2017."
"Latent class analysis on internet and smartphone addiction in college students.","Mok JY, et al.","Neuropsychiatr Dis Treat. 2014."
"Problematic smartphone use and affective temperaments among Lebanese young adults: scale validation and mediating role of self-esteem.","Zeidan J, et al.","BMC Psychol. 2021."
"The relationship between anxiety and smartphone addiction in the context of Covid-19: The mediating effect of attentional control and executive dysfunction.","Ge J, et al.","Heliyon. 2023."
"Corrigendum: The Relationship Between Parental Attachment and Mobile Phone Dependence Among Chinese Rural Adolescents: The Role of Alexithymia and Mindfulness.","Li X, et al.","Front Psychol. 2021."
"Development of a brief instrument to measure smartphone addiction among nursing students.","Cho S, et al.","Comput Inform Nurs. 2015."
"The relationship between nursing students' digital and smartphone addiction levels and nomophobia: A descriptive, correlational study.","Çobanoğlu A, et al.","Perspect Psychiatr Care. 2021."
"Development and validation of the Smartphone Addiction Inventory (SPAI).","Lin YH, et al.","PLoS One. 2014."
"The Impact of Undergraduates' Social Isolation on Smartphone Addiction: The Roles of Academic Anxiety and Social Media Use.","Zeng Y, et al.","Int J Environ Res Public Health. 2022."
"Factor structure and measurement invariance of the problematic mobile phone use questionnaire-short version across gender in Chinese adolescents and young adults.","Wang YY, et al.","BMC Psychiatry. 2020."
"Mediating effects of academic self-efficacy and smartphone addiction on the relationship between professional attitude and academic burnout in nursing students: A cross-sectional study.","Zhou Z, et al.","Nurse Educ Today. 2022."
"Gender differences in the association of smartphone use with the vitality and mental health of adolescent students.","Yang SY, et al.","J Am Coll Health. 2018."
"A cross-lagged panel model for testing the bidirectional relationship between depression and smartphone addiction and the influences of maladaptive metacognition on them in Chinese adolescents.","Zhou H, et al.","Addict Behav. 2021."
"Longitudinal associations among smartphone addiction, loneliness, and depressive symptoms in college students: Disentangling between- And within-person associations.","Shi X, et al.","Addict Behav. 2023."
"Christian Spirituality and Smartphone Addiction in Adolescents: A Comparison of High-Risk, Potential-Risk, and Normal Control Groups.","Shim JY.","J Relig Health. 2019."
"Parent-child relationship and smartphone addiction among Chinese adolescents: A longitudinal moderated mediation model.","Qiu C, et al.","Addict Behav. 2022."
"Mobile Phone Addiction and Sleep Quality: The Mediating Role of Anxiety and the Moderating Role of Emotion Regulation.","Gong L, et al.","Behav Sci (Basel). 2023."
"Absence of Objective Differences between Self-Identified Addicted and Healthy Smartphone Users?","Geyer K, et al.","Int J Environ Res Public Health. 2021."
"Neural correlates of cue reactivity in individuals with smartphone addiction.","Schmitgen MM, et al.","Addict Behav. 2020."
"Development of Toddlers' Smartphone Flow State Scale: Parent Report Form.","Byun M, et al.","Int J Environ Res Public Health. 2021."
"Mediating effect of neuroticism and negative coping style in relation to childhood psychological maltreatment and smartphone addiction among college students in China.","Liu F, et al.","Child Abuse Negl. 2020."
"Development of Korean Smartphone addiction proneness scale for youth.","Kim D, et al.","PLoS One. 2014."
"The effect of smartphone addiction on physical activity level in sports science undergraduates.","Buke M, et al.","J Bodyw Mov Ther. 2021."
"The relationship between health belief and sleep quality of Chinese college students: The mediating role of physical activity and moderating effect of mobile phone addiction.","Gao X, et al.","Front Public Health. 2023."
"The Relationship Between Parental Neglect, School Adjustment, and Smartphone Dependence in Korean Adolescents: Verification Using Multivariate Latent Growth Modeling.","Bae SM.","Child Psychiatry Hum Dev. 2022."
"Use of Instagram by Pre-Service Teacher Education: Smartphone Habits and Dependency Factors.","Romero-Rodríguez JM, et al.","Int J Environ Res Public Health. 2020."
"The relationship between anxiety and depression with smartphone addiction among college students: The mediating effect of executive dysfunction.","Ge J, et al.","Front Psychol. 2023."
"Meaning in life as a mediator between interpersonal alienation and smartphone addiction in the context of Covid-19: A three-wave longitudinal study.","Hu Q, et al.","Comput Human Behav. 2022."
"Relationship between Lifestyle and Self-Reported Smartphone Addiction in adolescents in the COVID-19 pandemic: A mixed-methods study.","Freitas BHBM, et al.","J Pediatr Nurs. 2022."
"Short version of the smartphone addiction scale: Measurement invariance across gender.","Yue H, et al.","PLoS One. 2023."
"Prevalence of Smartphone Addiction and Its Association with Sociodemographic, Physical and Mental Well-Being: A Cross-Sectional Study among the Young Adults of Bangladesh.","Ratan ZA, et al.","Int J Environ Res Public Health. 2022."
"Development of short-form and screening cutoff point of the Smartphone Addiction Inventory (SPAI-SF).","Lin YH, et al.","Int J Methods Psychiatr Res. 2017."
"Relationship among family environment, self-control, friendship quality, and adolescents' smartphone addiction in South Korea: Findings from nationwide data.","Kim HJ, et al.","PLoS One. 2018."
"Meaning in life and smartphone addiction among Chinese female college students: The mediating role of school adjustment and the moderating role of grade.","Zhao H, et al.","Front Psychol. 2023."
"The Relationship of Technoference in Conjugal Interactions and Child Smartphone Dependence: The Chain Mediation between Marital Conflict and Coparenting.","Shao T, et al.","Int J Environ Res Public Health. 2022."
"A study on smartphone addiction and its effects on sleep quality among nursing students in a municipality town of West Bengal.","Ghosh T, et al.","J Family Med Prim Care. 2021."
"Self-injury and Smartphone Addiction: Age and gender differences in a community sample of adolescents presenting self-injurious behavior.","Mancinelli E, et al.","Health Psychol Open. 2021."
"Relationship between smartphone addiction and meaning and purpose of life in students of health sciences.","Çevik C, et al.","Perspect Psychiatr Care. 2020."
"The Effect of College Students' Adaptability on Nomophobia: Based on Lasso Regression.","Luo J, et al.","Front Psychiatry. 2021."
