"Title","Author_Info","Journal","Year","Label"
"Validity of the Malay version of the Internet Addiction Test: a study on a group of medical students in Malaysia.","Guan NC, et al.","Asia Pac J Public Health",2015,"internet"
"Internet addiction and psychosocial problems among adolescents during the COVID-19 pandemic: A cross-sectional study.","Ozturk FO, et al.","Arch Psychiatr Nurs",2021,"internet"
"The Internet Addiction Test in a Young Adult U.S. Population.","Rosenthal SR, et al.","Cyberpsychol Behav Soc Netw",2018,"internet"
"Survey of the relationship between internet addiction and social withdrawal (HIKIKOMORI) in Japan.","Shirasaka T, et al.","Nihon Arukoru Yakubutsu Igakkai Zasshi",2016,"internet"
"Relationship between peripheral blood dopamine level and internet addiction disorder in adolescents: a pilot study.","Liu M, et al.","Int J Clin Exp Med",2015,"internet"
"Prefrontal control and internet addiction: a theoretical model and review of neuropsychological and neuroimaging findings.","Brand M, et al.","Front Hum Neurosci",2014,"internet"
"Does cognitive-behavioral therapy reduce internet addiction? Protocol for a systematic review and meta-analysis.","Zhang J, et al.","Medicine (Baltimore)",2019,"internet"
"Internet addiction and its predictors in guilan medical sciences students, 2012.","Asiri S, et al.","Nurs Midwifery Stud",2013,"internet"
"A study of internet addiction and its effects on mental health: A study based on Iranian University Students.","Lebni JY, et al.","J Educ Health Promot",2020,"internet"
"Current Research and Viewpoints on Internet Addiction in Adolescents.","Bickham DS.","Curr Pediatr Rep",2021,"internet"
"The relationship between bullying victimization and depression in adolescents: multiple mediating effects of internet addiction and sleep quality.","Cao R, et al.","Psychol Health Med",2021,"internet"
"Erratum: The relationship between social support and Internet addiction among Chinese college freshmen: A mediated moderation model.","Frontiers Production Office.","Front Psychol",2023,"internet"
"Clinical Usefulness of a Short Version of the Internet Addiction Test to Screen for Probable Internet Addiction in Adolescents with Autism Spectrum Disorder.","Tateno M, et al.","Int J Environ Res Public Health",2023,"internet"
"Prevalence of internet addiction among Syrian undergraduate medical students.","Latifeh Y, et al.","Medicine (Baltimore)",2022,"internet"
"Prevalence of Internet Addiction during the COVID-19 Outbreak and Its Risk Factors among Junior High School Students in Taiwan.","Lin MP.","Int J Environ Res Public Health",2020,"internet"
"Internet addiction in Hong Kong adolescents: a three-year longitudinal study.","Yu L, et al.","J Pediatr Adolesc Gynecol",2013,"internet"
"Internet addiction and sleep problems: A systematic review and meta-analysis.","Alimoradi Z, et al.","Sleep Med Rev",2019,"internet"
"Differences in the relationship between traumatic experiences, self-esteem, negative cognition, and Internet addiction symptoms among North Korean adolescent defectors and South Korean adolescents: A preliminary study.","Park S, et al.","Psychiatry Res",2017,"internet"
"Deficit in rewarding mechanisms and prefrontal left/right cortical effect in vulnerability for internet addiction.","Balconi M, et al.","Acta Neuropsychiatr",2016,"internet"
"Cognitive behavioral intervention in dealing with Internet addiction among Arab teenagers in Israel.","Agbaria Q.","Int J Ment Health Addict",2022,"internet"
"The Effect of Solution-Focused Group Counseling Intervention on College Students' Internet Addiction: A Pilot Study.","Zhang X, et al.","Int J Environ Res Public Health",2020,"internet"
"Relationship between internet addiction and academic performance of undergraduate medical students of Azad Kashmir.","Javaeed A, et al.","Pak J Med Sci",2020,"internet"
"Hospital based Treatment for Internet Addicts.","Gioka S, et al.","Stud Health Technol Inform",2014,"internet"
"Internet addiction disorder: an Italian study.","Ferraro G, et al.","Cyberpsychol Behav",2007,"internet"
"Social Media Burnout and Internet Addiction: The Role of Extroversion and Social Self-Concept in a Brazilian Sample.","Santos LCO, et al.","Psychol Rep",2023,"internet"
"Screening for Internet addiction: an empirical study on cut-off points for the Chen Internet Addiction Scale.","Ko CH, et al.","Kaohsiung J Med Sci",2005,"internet"
"Comparison of the Video Game Functional Assessment-Revised (VGFA-R) and Internet Gaming Disorder Test (IGD-20).","Sprong ME, et al.","Front Psychol",2019,"internet"
"Association between religiosity or spirituality and internet addiction: A systematic review.","Dossi F, et al.","Front Public Health",2022,"internet"
"Changes of internet behavior of adolescents across the period of COVID-19 pandemic in China.","Wu Q, et al.","Psychol Health Med",2023,"internet"
"Association of Internet Addiction with Adolescents' Lifestyle: A National School-Based Survey.","Ying Ying C, et al.","Int J Environ Res Public Health",2020,"internet"
"Prevalence of internet addiction and its association with stressful life events and psychological symptoms among adolescent internet users.","Tang J, et al.","Addict Behav",2014,"internet"
"Exploring the Relationship Among Free-Time Management, Leisure Boredom, and Internet Addiction in Undergraduates in Taiwan.","Wang WC.","Psychol Rep",2019,"internet"
"Multi-family group therapy for adolescent Internet addiction: exploring the underlying mechanisms.","Liu QX, et al.","Addict Behav",2015,"internet"
"Comparison of risk and protective factors associated with smartphone addiction and Internet addiction.","Choi SW, et al.","J Behav Addict",2015,"internet"
"Prevalence of internet addiction and associated factors among medical students from mashhad, iran in 2013.","Salehi M, et al.","Iran Red Crescent Med J",2014,"internet"
"Prevalence of Insomnia and Internet Dependence Amidst the COVID 19 among the Northeast Indian Population: A Preliminary Study.","Meitei SY, et al.","Sleep Vigil",2021,"internet"
"Systematic review and meta-analysis of epidemiology of internet addiction.","Pan YC, et al.","Neurosci Biobehav Rev",2020,"internet"
"The association of Internet addiction symptoms with anxiety, depression and self-esteem among adolescents with attention-deficit/hyperactivity disorder.","Yen CF, et al.","Compr Psychiatry",2014,"internet"
"Internet addiction and daytime sleepiness among professionals in India: A web-based survey.","Singh LK, et al.","Indian J Psychiatry",2019,"internet"
"Occurence of internet addiction in a general population sample: a latent class analysis.","Rumpf HJ, et al.","Eur Addict Res",2014,"internet"
"Internet addiction and sleep quality among medical students during the COVID-19 pandemic: A multinational cross-sectional survey.","Tahir MJ, et al.","PLoS One",2021,"internet"
"Emotion dysregulation and pediatric obesity: investigating the role of Internet addiction and eating behaviors on this relationship in an adolescent sample.","Yilmaz Kafali H, et al.","Eat Weight Disord",2021,"internet"
"Perceived Social Support, Self-Esteem, and Internet Addiction Among Students of Al-Zahra University, Tehran, Iran.","Naseri L, et al.","Iran J Psychiatry Behav Sci",2015,"internet"
"The Relationship Between Sleep Quality and Internet Addiction Among Female College Students.","Lin PH, et al.","Front Neurosci",2019,"internet"
"Internet addiction: Neuroimaging findings.","Yuan K, et al.","Commun Integr Biol",2011,"internet"
"Internet addiction: a review of current assessment techniques and potential assessment questions.","Beard KW.","Cyberpsychol Behav",2005,"internet"
"Association of Internet addiction and alexithymia - A scoping review.","Mahapatra A, et al.","Addict Behav",2018,"internet"
"Influence of internet addiction on executive function and learning attention in Taiwanese school-aged children.","Kuo SY, et al.","Perspect Psychiatr Care",2018,"internet"
"Treatment of internet addiction in patient with panic disorder and obsessive compulsive disorder: a case report.","Santos V, et al.","CNS Neurol Disord Drug Targets",2015,"internet"
"Internet addiction of adolescents in Taiwan: an interview study.","Tsai CC, et al.","Cyberpsychol Behav",2003,"internet"
"Internet Addiction and Associated Factors among Undergraduates.","Adhikari K, et al.","J Nepal Health Res Counc",2022,"internet"
"Internet Addiction and Sleep Problems among Russian Adolescents: A Field School-Based Study.","Tereshchenko S, et al.","Int J Environ Res Public Health",2021,"internet"
"Validation study of the Indonesian internet addiction test among adolescents.","Siste K, et al.","PLoS One",2021,"internet"
"Personal Factors, Internet Characteristics, and Environmental Factors Contributing to Adolescent Internet Addiction: A Public Health Perspective.","Chung S, et al.","Int J Environ Res Public Health",2019,"internet"
"Internet addiction in Tibetan and Han Chinese middle school students: prevalence, demographics and quality of life.","Lu L, et al.","Psychiatry Res",2018,"internet"
"Neural substrates of risky decision making in individuals with Internet addiction.","Seok JW, et al.","Aust N Z J Psychiatry",2015,"internet"
"The impact of sensation seeking on the relationship between attention deficit/hyperactivity symptoms and severity of Internet addiction risk.","Dalbudak E, et al.","Psychiatry Res",2015,"internet"
"The effects of Internet addiction on the lifestyle and dietary behavior of Korean adolescents.","Kim Y, et al.","Nutr Res Pract",2010,"internet"
"Relationship between Facebook use and problematic Internet use among college students.","Kittinger R, et al.","Cyberpsychol Behav Soc Netw",2012,"internet"
"Internet addiction in Korean adolescents and its relation to depression and suicidal ideation: a questionnaire survey.","Kim K, et al.","Int J Nurs Stud",2006,"internet"
"A Longitudinal Study for the Empirical Validation of an Etiopathogenetic Model of Internet Addiction in Adolescence Based on Early Emotion Regulation.","Cimino S, et al.","Biomed Res Int",2018,"internet"
"Treatments for Internet gaming disorder and Internet addiction: A systematic review.","Zajac K, et al.","Psychol Addict Behav",2017,"internet"
"The Internet Addiction Test: assessing its psychometric properties in Bangladeshi culture.","Rezaul Karim AK, et al.","Asian J Psychiatr",2014,"internet"
"Recognizing internet addiction: prevalence and relationship to academic achievement in adolescents enrolled in urban and rural Greek high schools.","Stavropoulos V, et al.","J Adolesc",2013,"internet"
"Assessing the psychometric properties of the Internet Addiction Test (IAT) in US college students.","Jelenchick LA, et al.","Psychiatry Res",2012,"internet"
"Comparison of internet addiction, pattern and psychopathology between medical and dental students.","Gedam SR, et al.","Asian J Psychiatr",2016,"internet"
"Psychometric properties of the Turkish version of the Internet Addiction Test (IAT).","Boysan M, et al.","Addict Behav",2017,"internet"
"Relationship between Internet Addiction, Personality Factors, and Emotional Distress among Adolescents in Malaysia.","Fu SC, et al.","Children (Basel)",2022,"internet"
"Problematic computer game use as expression of Internet addiction and its association with self-rated health in the Lithuanian adolescent population.","Ustinavičienė R, et al.","Medicina (Kaunas)",2016,"internet"
"Relationship between eating disorders and internet and smartphone addiction in college students.","Tayhan Kartal F, et al.","Eat Weight Disord",2021,"internet"
"[Association of Internet addiction with health promotion lifestyle profile and perceived health status in adolescents].","Kim JS, et al.","J Prev Med Public Health",2005,"internet"
"Susceptibility and perceptions of excessive internet use impact on health among Vietnamese youths.","Do HN, et al.","Addict Behav",2020,"internet"
"Erratum: Tang, G., et al. Politically Motivated Internet Addiction: Relationships among Online Information Exposure, Internet Addiction, FOMO, Psychological Well-being, and Radicalism in Massive Political Turbulence. Int. J. Environ. Res. Public Health 2020, 17, 633.","Tang G, et al.","Int J Environ Res Public Health",2020,"internet"
"[Internet addiction among graduates of general secondary schools in Cracow and its correlation with body mass index and other health problems].","Średniawa A, et al.","Pol Merkur Lekarski",2015,"internet"
"Psychometric properties of the Revised Chen Internet Addiction Scale (CIAS-R) in Chinese adolescents.","Mak KK, et al.","J Abnorm Child Psychol",2014,"internet"
"Online Learning Satisfaction and Internet Addiction During Covid-19 Pandemic: A Two-Wave Longitudinal Study.","Besalti M, et al.","TechTrends",2022,"internet"
"The effect of Internet addiction on sleep quality in adolescents.","Çelebioğlu A, et al.","J Child Adolesc Psychiatr Nurs",2020,"internet"
"Psychological Risk Factors that Predict Social Networking and Internet Addiction in Adolescents.","Peris M, et al.","Int J Environ Res Public Health",2020,"internet"
"Internet Addiction and Mental Health Status of Adolescents in Croatia and Germany.","Karacic S, et al.","Psychiatr Danub",2017,"internet"
"A randomized efficacy trial of a cognitive-behavioral group intervention to prevent Internet Use Disorder onset in adolescents: The PROTECT study protocol.","Lindenberg K, et al.","Contemp Clin Trials Commun",2017,"internet"
"Prevalence of Internet Addiction and Its Association With Psychological Distress and Coping Strategies Among University Students in Jordan.","Al-Gamal E, et al.","Perspect Psychiatr Care",2016,"internet"
"Unpacking the Association between Family Functionality and Psychological Distress among Chinese Left-Behind Children: The Mediating Role of Social Support and Internet Addiction.","Fan X.","Int J Environ Res Public Health",2022,"internet"
"Zhongyong thinking (doctrine of the mean) and internet addiction: The mediation of maladaptive cognition and the moderation of subject.","Wei H, et al.","Front Public Health",2023,"internet"
"Internet addiction, sleep and health-related life quality among obese individuals: a comparison study of the growing problems in adolescent health.","Eliacik K, et al.","Eat Weight Disord",2016,"internet"
"Prevalence of Internet addiction and risk of developing addiction as exemplified by a group of Polish adolescents from urban and rural areas.","Pawłowska B, et al.","Ann Agric Environ Med",2015,"internet"
"Treatment Modalities for Internet Addiction in Children and Adolescents: A Systematic Review of Randomized Controlled Trials (RCTs).","Ayub S, et al.","J Clin Med",2023,"internet"
"Hostility in the real world and online: the effect of internet addiction, depression, and online activity.","Yen JY, et al.","Cyberpsychol Behav Soc Netw",2011,"internet"
"Cognitive behavior therapy with Internet addicts: treatment outcomes and implications.","Young KS.","Cyberpsychol Behav",2007,"internet"
"How sleep duration mediated childhood trauma and Internet addiction of the vocational college population in urban areas of south China.","Wang H, et al.","Front Psychiatry",2023,"internet"
"Internet Addiction in Adolescents: A Systematic Review of Nursing Studies.","Özparlak A, et al.","J Psychosoc Nurs Ment Health Serv",2020,"internet"
"A bibliometric analysis of the scientific literature on Internet, video games, and cell phone addiction.","Carbonell X, et al.","J Med Libr Assoc",2009,"internet"
"Chinese Internet addiction inventory: developing a measure of problematic Internet use for Chinese college students.","Huang Z, et al.","Cyberpsychol Behav",2007,"internet"
"Two-dimensional taxonomy of internet addiction and assessment of smartphone addiction with diagnostic criteria and mobile apps.","Wu YL, et al.","J Behav Addict",2021,"internet"
"Internet Addiction and Other Behavioral Addictions.","Jorgenson AG, et al.","Child Adolesc Psychiatr Clin N Am",2016,"internet"
"[Internet addiction].","Korkeila J.","Duodecim",2012,"internet"
"Modification in the proposed diagnostic criteria for Internet addiction.","Beard KW, et al.","Cyberpsychol Behav",2001,"internet"
"Might insecurity and use of ICT enhance internet addiction and exhaust people? A study in two European countries during emergency remote working.","Ghislieri C, et al.","Comput Human Behav",2022,"internet"
"Cybervictimization and Adolescent Internet Addiction: A Moderated Mediation Model.","Xin M, et al.","Int J Environ Res Public Health",2021,"internet"
"Internet Addiction and Attention Deficit Hyperactivity Disorder Among Schoolchildren.","Weinstein A, et al.","Isr Med Assoc J",2015,"internet"
"Measurement of internet addiction: an item response analysis approach.","Zhang J, et al.","Cyberpsychol Behav Soc Netw",2013,"internet"
"Gambling and internet addiction: a pilot study among a Population of Italian Healthcare : Gambling and Internet Addition in a Healthcare Group.","Lupo R, et al.","J Gambl Stud",2022,"internet"
"Internet addiction and physical and psychosocial behavior problems among rural secondary school students.","Gür K, et al.","Nurs Health Sci",2015,"internet"
"Epidemiology of internet behaviors and addiction among adolescents in six Asian countries.","Mak KK, et al.","Cyberpsychol Behav Soc Netw",2014,"internet"
"The characteristics of decision making, potential to take risks, and personality of college students with Internet addiction.","Ko CH, et al.","Psychiatry Res",2010,"internet"
"Deficits in executive functions but not in decision making under risk in individuals with problematic social-network use.","Müller SM, et al.","Compr Psychiatry",2021,"internet"
"Relationships Between Social Support, Loneliness, and Internet Addiction in Chinese Postsecondary Students: A Longitudinal Cross-Lagged Analysis.","Zhang S, et al.","Front Psychol",2018,"internet"
"Investigation of correlation between Internet addiction and parent-child relationship in girls' adolescence in the COVID-19 pandemic.","Ahmadian M, et al.","J Educ Health Promot",2022,"internet"
"A descriptive pilot survey of behavioural addictions in an adolescent secondary school population in Ireland.","Columb D, et al.","Ir J Psychol Med",2021,"internet"
"Erratum: Balconi, M.; et al. Evidences from Rewarding System, FRN and P300 Effect in Internet-Addiction in Young People SHORT TITLE: Rewarding System and EEG in Internet-Addiction Brain Sciences 2017, 7, 81.","Balconi M, et al.","Brain Sci",2017,"internet"
"Internet Addiction and Online Gaming Disorder in Children and Adolescents During COVID-19 Pandemic: A Systematic Review.","Putra PY, et al.","Psychiatry Investig",2023,"internet"
"Internet addiction among medical and non-medical students during COVID-19 pandemic, Tanta University, Egypt.","Shehata WM, et al.","Environ Sci Pollut Res Int",2021,"internet"
"A Scoping Review of Cognitive Bias in Internet Addiction and Internet Gaming Disorders.","Chia DXY, et al.","Int J Environ Res Public Health",2020,"internet"
"Associations of Internet Addiction Severity With Psychopathology, Serious Mental Illness, and Suicidality: Large-Sample Cross-Sectional Study.","Guo W, et al.","J Med Internet Res",2020,"internet"
"Is There a Relationship Between Youth Bullying and Internet Addiction? An Integrative Review.","Vessey JA, et al.","Int J Ment Health Addict",2022,"internet"
"Daytime Sleepiness in University Students and Internet Addiction as the Determinant.","Demir G, et al.","J Addict Nurs",2020,"internet"
"Assessing the Psychometric Properties of the Internet Addiction Test (IAT) Among Lebanese College Students.","Samaha AA, et al.","Front Public Health",2018,"internet"
"Treatment outcomes in patients with internet addiction: a clinical pilot study on the effects of a cognitive-behavioral therapy program.","Wölfling K, et al.","Biomed Res Int",2014,"internet"
"Freshman year mental health symptoms and level of adaptation as predictors of Internet addiction: a retrospective nested case-control study of male Chinese college students.","Yao B, et al.","Psychiatry Res",2013,"internet"
"[The comparative study of bioelectronic brain activity at the drug and Internet-addiction].","Rabadanova AI, et al.","Fiziol Cheloveka",2014,"internet"
"Prevalence and Risk Factors of Internet Addiction among Hungarian High School Teachers.","Tóth G, et al.","Life (Basel)",2021,"internet"
"Prevalence of Internet Addiction, Poor Sleep Quality, and Depressive Symptoms Among Medical Students: A Cross-Sectional Study.","Awasthi AA, et al.","Osong Public Health Res Perspect",2020,"internet"
"Internet Interpersonal Connection Mediates the Association between Personality and Internet Addiction.","Chang YH, et al.","Int J Environ Res Public Health",2019,"internet"
"Internet Addiction and Burnout in A Single Hospital: Is There Any Association?","Toth G, et al.","Int J Environ Res Public Health",2021,"internet"
"[Liquid modernity and internet addiction].","Doi T.","Nihon Rinsho",2015,"internet"
"Determining the relationship between loneliness and internet addiction among adolescents during the covid-19 pandemic in Turkey.","Sarıalioğlu A, et al.","J Pediatr Nurs",2022,"internet"
"Age-related and individual variations in altered prefrontal and cerebellar connectivity associated with the tendency of developing internet addiction.","Patil AU, et al.","Hum Brain Mapp",2021,"internet"
"Abnormal brain activity in adolescents with Internet addiction who attempt suicide: an assessment using functional magnetic resonance imaging.","Huang Y, et al.","Neural Regen Res",2020,"internet"
"Personality Traits, Strategies for Coping with Stress and the Level of Internet Addiction-A Study of Polish Secondary-School Students.","Chwaszcz J, et al.","Int J Environ Res Public Health",2018,"internet"
"[Excessive Use Patterns and Internet Use Disorders: Effects on Psychosocial and Cognitive Development in Adolescence].","Müller KW, et al.","Prax Kinderpsychol Kinderpsychiatr",2022,"internet"
"The Prevalence of Internet Addiction Among a Japanese Adolescent Psychiatric Clinic Sample With Autism Spectrum Disorder and/or Attention-Deficit Hyperactivity Disorder: A Cross-Sectional Study.","So R, et al.","J Autism Dev Disord",2017,"internet"
"How does social media use impact subjective well-being? Examining the suppressing role of Internet addiction and the moderating effect of digital skills.","Wu B, et al.","Front Psychol",2023,"internet"
"Frequency of Internet addiction and development of social skills in adolescents in an urban area of Lima.","Zegarra Zamalloa CO, et al.","Medwave",2017,"internet"
"Are adolescents with internet addiction prone to aggressive behavior? The mediating effect of clinical comorbidities on the predictability of aggression in adolescents with internet addiction.","Lim JA, et al.","Cyberpsychol Behav Soc Netw",2015,"internet"
"Internet addiction theory-based intervention among university students: A case of health belief model.","Ahmadi M, et al.","J Educ Health Promot",2021,"internet"
"Internet addiction: Prevalence and risk factors: A cross-sectional study among college students in Bengaluru, the Silicon Valley of India.","Krishnamurthy S, et al.","Indian J Public Health",2015,"internet"
"Cognitive bias toward the Internet: The causes of adolescents' Internet addiction under parents' self-affirmation consciousness.","Zhou M, et al.","Front Psychol",2022,"internet"
"Cross-National Associations Among Cyberbullying Victimization, Self-Esteem, and Internet Addiction: Direct and Indirect Effects of Alexithymia.","Wachs S, et al.","Front Psychol",2020,"internet"
"Prevalence of Internet addiction in Japan: Comparison of two cross-sectional surveys.","Kawabe K, et al.","Pediatr Int",2020,"internet"
"Psychiatric comorbidity assessed in Korean children and adolescents who screen positive for Internet addiction.","Ha JH, et al.","J Clin Psychiatry",2006,"internet"
"Comparison of internet usage and internet addiction scores in healthy children and children with type 1 diabetes mellitus.","Büyükyılmaz G, et al.","J Pediatr Endocrinol Metab",2023,"internet"
"Predictive power of the DSM-5 criteria for internet use disorder: A CHAID decision-tree analysis.","Bottel L, et al.","Front Psychol",2023,"internet"
"[Neurophysiological and clinico-biological features of internet addiction].","Sorokina ND, et al.","Zh Nevrol Psikhiatr Im S S Korsakova",2019,"internet"
"Human factors in cybersecurity; examining the link between Internet addiction, impulsivity, attitudes towards cybersecurity, and risky cybersecurity behaviours.","Hadlington L.","Heliyon",2017,"internet"
"Evaluation of the Psychometric Properties of the Arab Compulsive Internet Use Scale (CIUS) by Item Response Theory Modeling (IRT).","Khazaal Y, et al.","Int J Environ Res Public Health",2022,"internet"
"The association of depression, loneliness and internet addiction levels in patients with acne vulgaris.","Öztekin C, et al.","Biopsychosoc Med",2020,"internet"
"Internet Addiction, Cyberbullying, and Victimization Relationship in Adolescents: A Sample from Turkey.","Şimşek N, et al.","J Addict Nurs",2019,"internet"
"Bullying Victimization and Quality of Life among Chinese Adolescents: An Integrative Analysis of Internet Addiction and Social Withdrawal.","Ding N, et al.","Int J Environ Res Public Health",2022,"internet"
"Traits associated with internet addiction in young adults: Potential risk factors.","Lyvers M, et al.","Addict Behav Rep",2016,"internet"
"Effects of internet addiction on heart rate variability in school-aged children.","Lin PC, et al.","J Cardiovasc Nurs",2014,"internet"
"Social Bullying Among Undergraduates: The Roles of Internet Gaming Disorder, Risk-Taking Behavior, and Internet Addiction.","Nwanosike CL, et al.","Front Psychol",2022,"internet"
"Profiles on Adolescent Internet Addiction: A Taxonomy with Latent Profiling Analysis.","Vieira Martins M, et al.","Acta Med Port",2022,"internet"
"Depression as Compared to Level of Physical Activity and Internet Addiction among Polish Physiotherapy Students during the COVID-19 Pandemic.","Zalewska A, et al.","Int J Environ Res Public Health",2021,"internet"
"The Metacognitions about Online Gaming Scale: Development and psychometric properties.","Spada MM, et al.","Addict Behav",2017,"internet"
"Treatment of internet addiction.","Huang XQ, et al.","Curr Psychiatry Rep",2010,"internet"
"[Internet addiction among Shanghai adolescents: prevalence and epidemiological features].","Xu J, et al.","Zhonghua Yu Fang Yi Xue Za Zhi",2008,"internet"
"Development of a Computerized Adaptive Testing for Internet Addiction.","Zhang Y, et al.","Front Psychol",2019,"internet"
"The Association Between Muslim Religiosity and Internet Addiction Among Young Adult College Students.","Nadeem M, et al.","J Relig Health",2019,"internet"
"Parenting approaches, family functionality, and internet addiction among Hong Kong adolescents.","Wu CST, et al.","BMC Pediatr",2016,"internet"
"Traumatic experiences, alexithymia, and Internet addiction symptoms among late adolescents: A moderated mediation analysis.","Schimmenti A, et al.","Addict Behav",2017,"internet"
"Internet addiction in the island of Hippocrates: the associations between internet abuse and adolescent off-line behaviours.","Fisoun V, et al.","Child Adolesc Ment Health",2012,"internet"
"Implicit and explicit self-esteem in the context of internet addiction.","Stieger S, et al.","Cyberpsychol Behav Soc Netw",2010,"internet"
"Evolution of Internet addiction in Greek adolescent students over a two-year period: the impact of parental bonding.","Siomos K, et al.","Eur Child Adolesc Psychiatry",2012,"internet"
"An Analysis on the Correlation and Gender Difference between College Students' Internet Addiction and Mobile Phone Addiction in Taiwan.","Chiu SI, et al.","ISRN Addict",2013,"internet"
"Investigation of Adolescents Who Have Internet Addiction Accompanied By Attention Deficit and Hyperactivity Disorder in Terms of Emotion Regulation and Social Cognition.","Saatçioğlu H, et al.","Turk Psikiyatri Derg",2023,"internet"
"[A STUDY INVESTIGATING THE FACTORS OF INTERNET ADDICTION].","Puharić Z, et al.","Acta Med Croatica",2014,"internet"
"Internet addiction: Prevalence and relationship with academic burnout among undergraduates during widespread online learning.","Zhu K, et al.","Perspect Psychiatr Care",2022,"internet"
"Who commits virtual identity suicide? Differences in privacy concerns, Internet addiction, and personality between Facebook users and quitters.","Stieger S, et al.","Cyberpsychol Behav Soc Netw",2013,"internet"
"Microstructure abnormalities in adolescents with internet addiction disorder.","Yuan K, et al.","PLoS One",2011,"internet"
"Relationship between psychological inflexibility and experiential avoidance and internet addiction: Mediating effects of mental health problems.","Chou WP, et al.","Psychiatry Res",2017,"internet"
"Assessing behavioral patterns of Internet addiction and drug abuse among high school students.","Nemati Z, et al.","Psychol Res Behav Manag",2017,"internet"
"The association of Internet addiction symptoms with impulsiveness, loneliness, novelty seeking and behavioral inhibition system among adults with attention-deficit/hyperactivity disorder (ADHD).","Li W, et al.","Psychiatry Res",2016,"internet"
"High risk of Internet addiction and its relationship with lifetime substance use, psychological and behavioral problems among 10(th) grade adolescents.","Evren C, et al.","Psychiatr Danub",2014,"internet"
"The impact of internet addiction on depression, physical activity level and trigger point sensitivity in Turkish university students.","Alaca N.","J Back Musculoskelet Rehabil",2020,"internet"
"Impact of the coronavirus disease 2019 pandemic on obesity, internet addiction, and sleep quality in adolescents.","Daşdemir F, et al.","J Pediatr Nurs",2022,"internet"
"Internet addiction: ongoing research in Asia.","Yen CF, et al.","World Psychiatry",2010,"internet"
"Internet addiction among students of the medical university of białystok.","Krajewska-Kułak E, et al.","Comput Inform Nurs",2011,"internet"
"[Internet addiction -- the great unknown].","Springer A.","Wien Klin Wochenschr",2009,"internet"
"Internet addiction: recognition and interventions.","Fitzpatrick JJ.","Arch Psychiatr Nurs",2008,"internet"
"[Personality features in adolescents with internet addiction].","Malygin VL, et al.","Zh Nevrol Psikhiatr Im S S Korsakova",2011,"internet"
"Impulsivity and Depressive Brooding in Internet Addiction: A Study With a Sample of Italian Adolescents During COVID-19 Lockdown.","Diotaiuti P, et al.","Front Psychiatry",2022,"internet"
"Microstructural changes and internet addiction behaviour: A preliminary diffusion MRI study.","Rahmani F, et al.","Addict Behav",2019,"internet"
"A Meta-Analysis of Treatment Interventions for Internet Addiction Among Korean Adolescents.","Chun J, et al.","Cyberpsychol Behav Soc Netw",2017,"internet"
"Exploring the association of ego defense mechanisms with problematic internet use in a Pakistani medical school.","Waqas A, et al.","Psychiatry Res",2016,"internet"
"A Cross-Sectional Study on the Prevalence, Risk Factors, and Ill Effects of Internet Addiction Among Medical Students in Northeastern India.","Nath K, et al.","Prim Care Companion CNS Disord",2016,"internet"
"Internet addiction disorder: Hype, a myth.","Bipeta R.","Indian J Psychiatry",2016,"internet"
"[To define internet addiction].","Tonioni F.","Riv Psichiatr",2013,"internet"
"Relationship between level of internet addiction and time management skills among nursing students.","Altiner Yas M, et al.","Perspect Psychiatr Care",2022,"internet"
"Factors associated with Internet addiction among adolescents.","Lam LT, et al.","Cyberpsychol Behav",2009,"internet"
"Killed by Internet Addiction? A Real Possibility.","Lee KC, et al.","Ann Acad Med Singap",2015,"internet"
"The relationship between internet addiction and eating disorders.","Canan F.","Eat Weight Disord",2016,"internet"
"Internet addiction disorder: Fact or Fad? Nosing into Nosology.","Swaminath G.","Indian J Psychiatry",2008,"internet"
"Psychological Well-Being and Home Conditions during COVID-19 Confinement. Internet Addiction and Nostalgia as Mediators.","Del Líbano M, et al.","Int J Environ Res Public Health",2021,"internet"
"Cue-induced craving for Internet among Internet addicts.","Niu GF, et al.","Addict Behav",2016,"internet"
"Patterns of choices on video game genres and Internet addiction.","Floros G, et al.","Cyberpsychol Behav Soc Netw",2012,"internet"
"Internet addiction among Greek adolescent students.","Siomos KE, et al.","Cyberpsychol Behav",2008,"internet"
"The psychometric properties of the internet addiction test.","Widyanto L, et al.","Cyberpsychol Behav",2004,"internet"
"Internet addiction, Internet psychotherapy.","Stein DJ.","Am J Psychiatry",1997,"internet"
"[Internet addiction disorder in children].","Mori K.","No To Hattatsu",2015,"internet"
"The research and controversy surrounding internet addiction.","Young KS.","Cyberpsychol Behav",1999,"internet"
"Linking temporal-parietal junction to internet addiction tendency: Moderating effect of critical thinking.","Liu D, et al.","J Behav Addict",2021,"internet"
"Internet addiction in a group of medical students: a cross sectional study.","Pramanik T, et al.","Nepal Med Coll J",2012,"internet"
"Internet Addiction Status and Related Factors among Medical Students: A Cross-Sectional Study in Western Iran.","Khazaie H, et al.","Int Q Community Health Educ",2021,"internet"
"Academic procrastination of medical students: The role of Internet addiction.","Hayat AA, et al.","J Adv Med Educ Prof",2020,"internet"
"Evaluation of psychometric properties of the Arabic version of the Internet Disorder Scale (IDS-15).","El Abiddine FZ, et al.","Acta Psychol (Amst)",2022,"internet"
